Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999967	0.982	0.386	38.6%	0.058	20.757%	0.16959	0.98
ATP2B4_real_train_fold1.1	0.9999999999999971	0.981	0.366	36.6%	0.049	20.283%	0.17821	0.977
EXO1_real_train_fold1	0.9999999999999954	0.968	0.243	24.3%	0.032	25.666%	0.05076	0.907
MLH1_real_train_fold1	0.9999999999999964	0.975	0.259	25.9%	0.046	24.206%	0.06048	0.968
MSH6_real_train_fold1	0.9999999999999951	0.989	0.182	18.2%	0.031	16.882%	0.0358	0.986
MSH6_real_train_fold1.1	0.9999999999999962	0.989	0.189	18.9%	0.028	15.407%	0.04052	0.986
MSH6_real_train_fold1.2	0.9999999999999957	0.988	0.17	17.0%	0.031	16.924%	0.03286	0.984
OGG1_real_train_fold1	0.9999999999999979	0.996	0.248	24.8%	0.04	10.46%	0.12248	0.996
PMS1_real_train_fold1	0.9999999999999977	0.91	0.539	53.9%	0.084	41.379%	0.30866	0.877
PMS2_real_train_fold1	0.9999999999999957	0.804	0.621	62.1%	0.101	59.522%	0.27911	0.669
RNF168_real_train_fold1	0.9999999999999939	0.934	0.413	41.3%	0.054	36.789%	0.18787	0.882
UNG_real_train_fold1	0.9999999999999982	0.964	0.327	32.7%	0.054	26.919%	0.16158	0.952
ATP2B4_dirichlet_train_fold1	0.9999999999999977	0.96	0.578	57.8%	0.085	29.18%	0.38819	0.955
ATP2B4_dirichlet_train_fold1.1	0.9999999999999976	0.899	0.676	67.6%	0.102	43.8%	0.49901	0.873
ATP2B4_dirichlet_train_fold1.2	0.9999999999999976	0.904	0.709	70.9%	0.115	43.481%	0.49215	0.887
ATP2B4_dirichlet_train_fold1.3	0.9999999999999979	0.905	0.71	71.0%	0.148	45.542%	0.58017	0.898
ATP2B4_dirichlet_train_fold1.4	0.9999999999999979	0.924	0.64	64.0%	0.096	38.193%	0.48639	0.908
ATP2B4_dirichlet_train_fold1.5	0.9999999999999978	0.885	0.662	66.2%	0.119	46.889%	0.45821	0.861
ATP2B4_dirichlet_train_fold1.6	0.9999999999999978	0.868	0.736	73.6%	0.114	49.705%	0.61573	0.833
ATP2B4_dirichlet_train_fold1.7	0.9999999999999978	0.917	0.623	62.3%	0.104	39.746%	0.46473	0.901
ATP2B4_dirichlet_train_fold1.8	0.9999999999999982	0.944	0.545	54.5%	0.086	33.096%	0.38727	0.934
ATP2B4_dirichlet_train_fold1.9	0.9999999999999977	0.924	0.685	68.5%	0.099	38.242%	0.49646	0.91
ATP2B4_dirichlet_train_fold1.10	0.9999999999999976	0.961	0.577	57.7%	0.099	30.312%	0.3736	0.958
ATP2B4_dirichlet_train_fold1.11	0.9999999999999978	0.915	0.704	70.4%	0.13	41.044%	0.55099	0.905
ATP2B4_dirichlet_train_fold1.12	0.999999999999998	0.934	0.587	58.7%	0.11	37.317%	0.4421	0.926
ATP2B4_dirichlet_train_fold1.13	0.9999999999999978	0.951	0.571	57.1%	0.092	31.393%	0.41126	0.944
ATP2B4_dirichlet_train_fold1.14	0.9999999999999977	0.94	0.609	60.9%	0.117	34.257%	0.39668	0.934
ATP2B4_dirichlet_train_fold1.15	0.9999999999999974	0.951	0.556	55.6%	0.078	30.95%	0.44059	0.941
