Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
ATP2B4_real_train_fold1	2.39E-05	3.39E-03	3.35E-03	2.31E-59	7.51E-06
ATP2B4_real_train_fold1.1	2.52E-05	2.74E-03	2.74E-03	2.32E-05	1.14E-05
EXO1_real_train_fold1	2.00E-05	2.29E-04	3.14E-04	1.07E-04	8.67E-06
MLH1_real_train_fold1	1.20E-05	6.20E-05	9.08E-05	1.33E-04	1.00E-05
MSH6_real_train_fold1	1.81E-05	1.22E-04	2.89E-05	9.37E-05	1.31E-05
MSH6_real_train_fold1.1	3.07E-05	2.73E-04	3.60E-04	9.27E-05	1.27E-05
MSH6_real_train_fold1.2	1.09E-42	4.40E-05	5.30E-05	9.16E-05	1.33E-05
OGG1_real_train_fold1	2.88E-05	5.46E-04	6.05E-04	5.93E-05	2.45E-05
PMS1_real_train_fold1	0.00E+00	2.43E-03	2.51E-03	1.12E-04	7.44E-06
PMS2_real_train_fold1	2.88E-05	4.65E-05	8.40E-05	0.00E+00	2.09E-05
RNF168_real_train_fold1	2.41E-05	6.32E-04	7.18E-04	1.09E-04	0.00E+00
UNG_real_train_fold1	5.26E-05	9.69E-04	1.21E-03	3.36E-04	9.49E-06
ATP2B4_multinomial_train_fold1	1.94E-05	3.26E-03	3.23E-03	1.27E-51	7.95E-06
ATP2B4_multinomial_train_fold1.1	2.29E-05	2.71E-03	2.71E-03	3.67E-05	0.00E+00
ATP2B4_multinomial_train_fold1.2	3.05E-05	3.33E-03	3.29E-03	1.91E-05	1.45E-05
ATP2B4_multinomial_train_fold1.3	3.73E-05	4.51E-03	4.44E-03	4.73E-05	1.55E-05
ATP2B4_multinomial_train_fold1.4	2.27E-05	2.36E-03	2.36E-03	2.33E-05	8.29E-06
ATP2B4_multinomial_train_fold1.5	2.83E-05	2.99E-03	2.98E-03	2.28E-05	1.30E-05
ATP2B4_multinomial_train_fold1.6	2.76E-05	3.56E-03	3.51E-03	2.59E-67	9.53E-06
ATP2B4_multinomial_train_fold1.7	1.88E-05	1.26E-03	1.31E-03	4.86E-05	1.69E-05
ATP2B4_multinomial_train_fold1.8	2.70E-05	2.42E-03	2.45E-03	4.88E-05	1.39E-05
ATP2B4_multinomial_train_fold1.9	2.07E-05	2.72E-03	2.72E-03	2.92E-05	2.00E-05
ATP2B4_multinomial_train_fold1.10	2.87E-05	3.01E-03	2.99E-03	2.65E-05	1.52E-05
ATP2B4_multinomial_train_fold1.11	2.23E-05	3.11E-03	3.08E-03	2.06E-05	1.23E-05
ATP2B4_multinomial_train_fold1.12	1.84E-05	2.47E-03	2.47E-03	2.48E-05	9.19E-06
ATP2B4_multinomial_train_fold1.13	1.88E-05	1.89E-03	1.93E-03	5.30E-05	1.87E-05
ATP2B4_multinomial_train_fold1.14	1.95E-05	2.18E-03	2.19E-03	2.85E-05	1.04E-05
ATP2B4_multinomial_train_fold1.15	2.43E-05	3.17E-03	3.16E-03	2.94E-05	1.53E-05
ATP2B4_multinomial_train_fold1.16	0.00E+00	3.56E-03	3.51E-03	2.84E-05	5.97E-06
ATP2B4_multinomial_train_fold1.17	3.49E-05	4.05E-03	3.99E-03	4.05E-05	1.69E-05
ATP2B4_multinomial_train_fold1.18	4.34E-130	2.63E-03	2.62E-03	2.42E-05	1.54E-05
ATP2B4_multinomial_train_fold1.19	2.45E-05	2.52E-03	2.52E-03	2.07E-05	1.14E-05
ATP2B4_multinomial_train_fold1.20	2.21E-05	3.30E-03	3.26E-03	5.67E-111	8.05E-06
ATP2B4_multinomial_train_fold1.21	2.22E-05	2.00E-03	2.04E-03	7.01E-05	6.22E-156
ATP2B4_multinomial_train_fold1.22	1.21E-09	1.99E-03	2.01E-03	2.67E-05	1.77E-05
ATP2B4_multinomial_train_fold1.23	3.06E-05	3.61E-03	3.58E-03	2.87E-05	1.19E-05
ATP2B4_multinomial_train_fold1.24	2.44E-05	3.28E-03	3.23E-03	2.89E-05	1.35E-05
ATP2B4_multinomial_train_fold1.25	2.54E-05	2.40E-03	2.43E-03	5.50E-05	1.37E-05
ATP2B4_multinomial_train_fold1.26	2.70E-05	2.99E-03	2.99E-03	2.94E-05	1.43E-05
ATP2B4_multinomial_train_fold1.27	0.00E+00	2.86E-03	2.84E-03	3.01E-05	1.82E-05
ATP2B4_multinomial_train_fold1.28	2.82E-05	3.37E-03	3.32E-03	0.00E+00	6.14E-06
ATP2B4_multinomial_train_fold1.29	0.00E+00	3.41E-03	3.38E-03	2.69E-05	1.05E-05
ATP2B4_multinomial_train_fold1.30	2.38E-05	3.05E-03	3.00E-03	4.02E-05	1.56E-05
ATP2B4_multinomial_train_fold1.31	0.00E+00	3.54E-03	3.50E-03	7.22E-34	9.38E-06
ATP2B4_multinomial_train_fold1.32	3.95E-05	4.16E-03	4.13E-03	4.15E-05	0.00E+00
ATP2B4_multinomial_train_fold1.33	0.00E+00	3.98E-03	3.92E-03	3.51E-05	9.17E-06
ATP2B4_multinomial_train_fold1.34	2.42E-05	2.42E-03	2.41E-03	1.57E-05	1.31E-05
ATP2B4_multinomial_train_fold1.35	2.25E-05	2.03E-03	2.07E-03	6.19E-05	1.72E-05
ATP2B4_multinomial_train_fold1.36	1.90E-05	3.02E-03	2.99E-03	1.80E-05	8.64E-06
ATP2B4_multinomial_train_fold1.37	2.12E-05	2.48E-03	2.46E-03	1.88E-05	1.17E-05
ATP2B4_multinomial_train_fold1.38	0.00E+00	3.58E-03	3.55E-03	2.76E-05	1.35E-05
ATP2B4_multinomial_train_fold1.39	1.88E-05	3.08E-03	3.05E-03	0.00E+00	1.03E-05
ATP2B4_multinomial_train_fold1.40	2.06E-05	2.59E-03	2.62E-03	5.84E-05	7.78E-06
ATP2B4_multinomial_train_fold1.41	2.87E-05	3.12E-03	3.09E-03	1.45E-05	6.58E-06
ATP2B4_multinomial_train_fold1.42	1.90E-05	2.75E-03	2.74E-03	1.66E-05	1.16E-05
ATP2B4_multinomial_train_fold1.43	2.62E-05	3.18E-03	3.13E-03	0.00E+00	7.07E-06
ATP2B4_multinomial_train_fold1.44	2.57E-05	3.13E-03	3.12E-03	2.38E-05	0.00E+00
ATP2B4_multinomial_train_fold1.45	2.93E-05	3.00E-03	2.99E-03	2.67E-05	1.16E-05
ATP2B4_multinomial_train_fold1.46	2.01E-05	2.11E-03	2.12E-03	2.63E-05	9.68E-06
ATP2B4_multinomial_train_fold1.47	1.84E-05	1.91E-03	1.92E-03	2.18E-05	9.34E-06
ATP2B4_multinomial_train_fold1.48	2.74E-05	3.28E-03	3.24E-03	0.00E+00	6.22E-06
ATP2B4_multinomial_train_fold1.49	3.17E-05	3.48E-03	3.44E-03	2.01E-05	2.13E-05
ATP2B4_multinomial_train_fold1.50	5.28E-134	3.73E-03	3.68E-03	3.61E-05	1.56E-05
