	0	1	2	3	4	5	6	7	8	9
0	[8.168599075578797, 8.168599075578797, 1663.4642743255754, 0.2750000059604645, 0.0]	[8.16837490611962, 8.16837490611962, 1663.6408241632344, 0.24666666984558105, 0.0]	[8.165519485683411, 8.165519485683411, 1663.5774638841758, 0.2541666626930237, 0.0]	[8.181320738354906, 8.181320738354906, 1663.5060217779537, 0.25083333253860474, 0.0]	[8.174153841504953, 8.174153841504953, 1663.5395972544727, 0.2566666603088379, 0.0]	[8.169818767549321, 8.169818767549321, 1663.4864552603722, 0.25999999046325684, 0.0]	[8.174458794244297, 8.174458794244297, 1663.3086490787418, 0.2758333384990692, 0.0]	[8.169072127738218, 8.169072127738218, 1663.585656479965, 0.25333333015441895, 0.0]	[8.173481732244694, 8.173481732244694, 1663.6444491249922, 0.20250000059604645, 0.0]	[8.173169685989128, 8.173169685989128, 1663.5284488430977, 0.25, 0.0]
100	[2.2065810672375465, 2.2065810672375465, 253.99227559037746, 0.9275000095367432, 0.0]	[2.2440097787758537, 2.2440097787758537, 310.4509534636089, 0.925000011920929, 0.0]	[2.2120003581355947, 2.2120003581355947, 322.10464662129993, 0.9116666913032532, 0.0]	[2.2155222807136394, 2.2155222807136394, 285.3168219349469, 0.9191666841506958, 0.0]	[2.2254600316169295, 2.2254600316169295, 336.68719725133866, 0.9100000262260437, 0.0]	[2.3392142162234952, 2.3392142162234952, 510.73106276378405, 0.8608333468437195, 0.0]	[2.240502795171667, 2.240502795171667, 316.1236077570728, 0.9133333563804626, 0.0]	[2.2138865327773263, 2.2138865327773263, 329.5908484409706, 0.9108333587646484, 0.0]	[2.2146205446548155, 2.2146205446548155, 267.8086630221032, 0.9233333468437195, 0.0]	[2.3002912653088954, 2.3002912653088954, 416.82996070260356, 0.8883333206176758, 0.0]
200	[2.1970229418541405, 2.1970229418541405, 218.95662861867845, 0.9375, 0.0]	[2.204655690181944, 2.204655690181944, 214.60885738449554, 0.9383333325386047, 0.0]	[2.19932512592074, 2.19932512592074, 245.8919952694276, 0.9241666793823242, 0.0]	[2.2013596507432007, 2.2013596507432007, 241.25851552655845, 0.9291666746139526, 0.0]	[2.2033064149162915, 2.2033064149162915, 246.90241032007094, 0.9300000071525574, 0.0]	[2.2109438392787664, 2.2109438392787664, 247.8221339730075, 0.9291666746139526, 0.0]	[2.205107840321143, 2.205107840321143, 217.2636004026953, 0.9375, 0.0]	[2.1989856368713, 2.1989856368713, 246.2240135360828, 0.9316666722297668, 0.0]	[2.198690448312283, 2.198690448312283, 222.6711228659139, 0.9391666650772095, 0.0]	[2.2071872781445605, 2.2071872781445605, 242.3306405971225, 0.9316666722297668, 0.0]
300	[2.194467450037177, 2.194467450037177, 203.31457810498142, 0.9399999976158142, 0.0]	[2.1971939845567188, 2.1971939845567188, 208.3143538206208, 0.9391666650772095, 0.0]	[2.1973636859115286, 2.1973636859115286, 224.3252274029713, 0.9308333396911621, 0.0]	[2.1972845382315405, 2.1972845382315405, 222.0046044415018, 0.9366666674613953, 0.0]	[2.198210803605025, 2.198210803605025, 217.97545588346355, 0.9383333325386047, 0.0]	[2.2006759814181445, 2.2006759814181445, 229.8449307450029, 0.9283333420753479, 0.0]	[2.1981404545173744, 2.1981404545173744, 205.89632920470902, 0.9399999976158142, 0.0]	[2.1964137944881386, 2.1964137944881386, 214.77904908301943, 0.9366666674613953, 0.0]	[2.1955152052874314, 2.1955152052874314, 203.74650781485144, 0.9399999976158142, 0.0]	[2.1997911842983737, 2.1997911842983737, 221.00404797972445, 0.9350000023841858, 0.0]
400	[2.193673440905313, 2.193673440905313, 194.03533984295882, 0.9416666626930237, 0.0]	[2.195247511378042, 2.195247511378042, 200.84178994490185, 0.940833330154419, 0.0]	[2.1961243677183724, 2.1961243677183724, 208.7471514432262, 0.9366666674613953, 0.0]	[2.195182850676643, 2.195182850676643, 207.20608635378596, 0.940833330154419, 0.0]	[2.1962972757963914, 2.1962972757963914, 201.34125173065502, 0.9416666626930237, 0.0]	[2.198432248593939, 2.198432248593939, 218.43174792115866, 0.9325000047683716, 0.0]	[2.1959011516262317, 2.1959011516262317, 198.27899144652645, 0.9416666626930237, 0.0]	[2.1952329199637233, 2.1952329199637233, 199.671235324922, 0.9391666650772095, 0.0]	[2.194611606053964, 2.194611606053964, 193.02745625018434, 0.9433333277702332, 0.0]	[2.1972220346748492, 2.1972220346748492, 208.1400928679309, 0.9391666650772095, 0.0]
500	[2.1930752547164354, 2.1930752547164354, 187.97232981639058, 0.9424999952316284, 0.0]	[2.1943317037164425, 2.1943317037164425, 194.8066610831894, 0.9416666626930237, 0.0]	[2.1949965044970114, 2.1949965044970114, 196.3167150316305, 0.940833330154419, 0.0]	[2.1942571128976684, 2.1942571128976684, 197.0584977935098, 0.9416666626930237, 0.0]	[2.195350478245445, 2.195350478245445, 191.22056672607323, 0.9449999928474426, 0.0]	[2.197306992504043, 2.197306992504043, 209.50068387686002, 0.9366666674613953, 0.0]	[2.194946336964379, 2.194946336964379, 191.13766284993955, 0.9433333277702332, 0.0]	[2.194517345536239, 2.194517345536239, 191.21475838521133, 0.9441666603088379, 0.0]	[2.194057063783322, 2.194057063783322, 185.94014060769507, 0.9466666579246521, 0.0]	[2.1958525447905792, 2.1958525447905792, 197.37187749834692, 0.940833330154419, 0.0]
600	[2.192653954301388, 2.192653954301388, 184.01729086294773, 0.9449999928474426, 0.0]	[2.19366260218899, 2.19366260218899, 189.0495431739947, 0.9474999904632568, 0.0]	[2.1941893645350654, 2.1941893645350654, 188.51926088900635, 0.9424999952316284, 0.0]	[2.1937150918102355, 2.1937150918102355, 189.66239317540726, 0.9458333253860474, 0.0]	[2.1946108600596377, 2.1946108600596377, 184.7121441965058, 0.9474999904632568, 0.0]	[2.196444433206922, 2.196444433206922, 201.42075713628202, 0.940833330154419, 0.0]	[2.194184102667817, 2.194184102667817, 185.52114928871714, 0.9483333230018616, 0.0]	[2.193925284816405, 2.193925284816405, 185.53966502569688, 0.9466666579246521, 0.0]	[2.193584707841188, 2.193584707841188, 180.63084044113378, 0.949999988079071, 0.0]	[2.1950403809089343, 2.1950403809089343, 188.48253389994096, 0.9449999928474426, 0.0]
700	[2.1923702402404697, 2.1923702402404697, 180.88625007535336, 0.9441666603088379, 0.0]	[2.193251811771064, 2.193251811771064, 184.40582923110367, 0.9491666555404663, 0.0]	[2.1937027861232283, 2.1937027861232283, 182.76320901295196, 0.9466666579246521, 0.0]	[2.1933153079280454, 2.1933153079280454, 184.17500892427114, 0.9483333230018616, 0.0]	[2.1940896485151744, 2.1940896485151744, 180.17178963936936, 0.9516666531562805, 0.0]	[2.195624930768952, 2.195624930768952, 191.86135592000574, 0.9433333277702332, 0.0]	[2.193627715475019, 2.193627715475019, 181.97470936953079, 0.9483333230018616, 0.0]	[2.193477109417279, 2.193477109417279, 181.56927910483535, 0.9491666555404663, 0.0]	[2.193208863672734, 2.193208863672734, 176.93944606614352, 0.949999988079071, 0.0]	[2.1942138453619973, 2.1942138453619973, 181.48486746091316, 0.9483333230018616, 0.0]
800	[2.192187422517342, 2.192187422517342, 178.36881689611945, 0.9458333253860474, 0.0]	[2.1929809712412793, 2.1929809712412793, 180.26745545260482, 0.9466666579246521, 0.0]	[2.1933167531336966, 2.1933167531336966, 178.27297603111103, 0.9483333230018616, 0.0]	[2.1930164711026388, 2.1930164711026388, 179.91184281107064, 0.9483333230018616, 0.0]	[2.193705702306376, 2.193705702306376, 176.87951384229052, 0.949999988079071, 0.0]	[2.1951818367919294, 2.1951818367919294, 185.07295362297214, 0.9449999928474426, 0.0]	[2.1932721453397583, 2.1932721453397583, 179.13699460325415, 0.9483333230018616, 0.0]	[2.193069641034266, 2.193069641034266, 178.52398236361626, 0.9474999904632568, 0.0]	[2.192942840963146, 2.192942840963146, 174.133673966801, 0.9491666555404663, 0.0]	[2.1937573907962675, 2.1937573907962675, 176.800977924324, 0.949999988079071, 0.0]
900	[2.1920373141739513, 2.1920373141739513, 175.78039935200127, 0.9483333230018616, 0.0]	[2.192722577230695, 2.192722577230695, 176.630845369788, 0.9483333230018616, 0.0]	[2.1930142006312074, 2.1930142006312074, 174.5514118039008, 0.9491666555404663, 0.0]	[2.192790444297848, 2.192790444297848, 176.0027730500333, 0.9483333230018616, 0.0]	[2.1933513231069823, 2.1933513231069823, 174.48507897199516, 0.9491666555404663, 0.0]	[2.194793204735025, 2.194793204735025, 180.28265315883573, 0.9474999904632568, 0.0]	[2.1929889622207073, 2.1929889622207073, 176.3911546867942, 0.9474999904632568, 0.0]	[2.192690002317242, 2.192690002317242, 176.11050419659915, 0.9483333230018616, 0.0]	[2.1927227193427883, 2.1927227193427883, 172.12249601461883, 0.9491666555404663, 0.0]	[2.193457165248169, 2.193457165248169, 173.29034387536888, 0.9508333206176758, 0.0]
