	0	1	2	3	4	5	6	7	8	9
0	[1.1288567548341628, 0.9902280501237853, 1.3862870471037747, 0.2591666579246521, 0.0]	[1.1291055808953632, 0.9904819420400007, 1.3862363885536253, 0.2708333432674408, 0.0]	[1.128907232252442, 0.990299162768632, 1.3860806948381004, 0.2691666781902313, 0.0]	[1.129735102333739, 0.991098673470357, 1.386364288633821, 0.2383333295583725, 0.0]	[1.1290119315041676, 0.9903911435114339, 1.386207879927336, 0.2633333206176758, 0.0]	[1.1289398211794042, 0.990316839520046, 1.3862298165935814, 0.28166666626930237, 0.0]	[1.1290702931320789, 0.99044455611351, 1.3862573701856877, 0.2616666555404663, 0.0]	[1.129057548248297, 0.9904324358764864, 1.386251123718105, 0.2574999928474426, 0.0]	[1.129197665980235, 0.9905693970150823, 1.3862826896515266, 0.22833333909511566, 0.0]	[1.1286055452728259, 0.9899822640388349, 1.386232812339909, 0.2641666531562805, 0.0]
100	[0.47331924426747435, 0.4717276210158402, 0.015916232516341344, 1.0, 0.0]	[0.47080645813895794, 0.4698547128263935, 0.009517453125643964, 1.0, 0.0]	[0.4746266225813126, 0.47382173404305583, 0.008048885382567619, 1.0, 0.0]	[0.4662298201163421, 0.4653388383691674, 0.008909817471747218, 1.0, 0.0]	[0.4721847024330994, 0.4713013577797931, 0.008833446533063102, 1.0, 0.0]	[0.4735702951780613, 0.4728908018139423, 0.006794933641190274, 1.0, 0.0]	[0.488940549813464, 0.488265963850771, 0.006745859626930153, 1.0, 0.0]	[0.47084115598908405, 0.46994927350549254, 0.008918824835915027, 1.0, 0.0]	[0.4892616356680932, 0.48616482063007743, 0.030968150380157978, 1.0, 0.0]	[0.4809101445078594, 0.48021364552435447, 0.006964989835049574, 1.0, 0.0]
200	[0.4622515807586098, 0.4614863039865577, 0.007652767720520448, 1.0, 0.0]	[0.46335865195329967, 0.46273847610969265, 0.006201758436070118, 1.0, 0.0]	[0.46527757855458124, 0.4648152597089138, 0.004623188456674635, 1.0, 0.0]	[0.46055000222713127, 0.459972292516249, 0.005777097108822562, 1.0, 0.0]	[0.4630362876838912, 0.4624761294930433, 0.005601581908479085, 1.0, 0.0]	[0.46566551202414797, 0.46522655756388587, 0.004389544602620809, 1.0, 0.0]	[0.4742193656608663, 0.47373499931759744, 0.004843663432688957, 1.0, 0.0]	[0.46341751974180295, 0.46284530061974066, 0.005722191220622798, 1.0, 0.0]	[0.46380300452653883, 0.4624130928669284, 0.013899116596104382, 1.0, 0.0]	[0.4705728798744733, 0.4701005357365314, 0.004723441379419498, 1.0, 0.0]
300	[0.45884423519293205, 0.4583299284861875, 0.005143067067445726, 1.0, 0.0]	[0.459905835363531, 0.4593997024211488, 0.0050613294238224475, 1.0, 0.0]	[0.4619827284212445, 0.46162235327434087, 0.0036037514690361555, 1.0, 0.0]	[0.4579199024199208, 0.4574481423201802, 0.004717600997405754, 1.0, 0.0]	[0.4598169377279006, 0.4593618968337026, 0.0045504089419801065, 1.0, 0.0]	[0.4625044837366716, 0.4621545977156013, 0.003498860210702624, 1.0, 0.0]	[0.47025779006053575, 0.4698720254471126, 0.003857646134231637, 1.0, 0.0]	[0.46003848157422284, 0.4595757130966188, 0.004627684776040237, 1.0, 0.0]	[0.45821450058253993, 0.45741672737614814, 0.007977732063918169, 1.0, 0.0]	[0.4655997090531712, 0.46521083255777096, 0.003888764954002387, 1.0, 0.0]
400	[0.45701624271522034, 0.45660251276206787, 0.004137299531524565, 1.0, 0.0]	[0.45773267011689334, 0.45728882781772273, 0.004438422991705965, 1.0, 0.0]	[0.4599740102277601, 0.4596654240434917, 0.0030858618426840294, 1.0, 0.0]	[0.45613397253741317, 0.4557156015773473, 0.004183709600658522, 1.0, 0.0]	[0.45775710699562255, 0.45735694863009974, 0.004001583655227982, 1.0, 0.0]	[0.46063670460974077, 0.46033525804598, 0.003014465637607362, 1.0, 0.0]	[0.4677527741786067, 0.46741575735026075, 0.0033701682834598222, 1.0, 0.0]	[0.4579596082535536, 0.4575546501366529, 0.004049581169006404, 1.0, 0.0]	[0.4556097556682679, 0.455006156334181, 0.006035993340868724, 1.0, 0.0]	[0.46272205376642805, 0.46238153535163184, 0.003405184147962349, 1.0, 0.0]
500	[0.4557405886619353, 0.4553784560707647, 0.0036213259117056475, 1.0, 0.0]	[0.4560877726803038, 0.4556786532195333, 0.004091194607704975, 1.0, 0.0]	[0.4587068524848866, 0.4584303630234593, 0.0027648946142726904, 1.0, 0.0]	[0.45493568797061196, 0.45455220737676877, 0.00383480593843188, 1.0, 0.0]	[0.4563363011530904, 0.4559704268717767, 0.0036587428131368734, 1.0, 0.0]	[0.4592071037354404, 0.45893337230466485, 0.0027373143077550678, 1.0, 0.0]	[0.4660674767549373, 0.4657602150951799, 0.0030726165975742334, 1.0, 0.0]	[0.45642001872830995, 0.4560481387964691, 0.0037187993184083553, 1.0, 0.0]	[0.45428699900139574, 0.4537846426077662, 0.005023563936295648, 1.0, 0.0]	[0.460810506183603, 0.4604997402688761, 0.0031076591472690516, 1.0, 0.0]
600	[0.4547507844239066, 0.45441782444626, 0.0033295997764657866, 1.0, 0.0]	[0.4548959181406569, 0.4545140459244459, 0.0038187221621097446, 1.0, 0.0]	[0.45772493244652285, 0.45746813095763844, 0.002568014888843843, 1.0, 0.0]	[0.45396676013587434, 0.4536064368980394, 0.0036032323783488735, 1.0, 0.0]	[0.45518670628394875, 0.45484241542776827, 0.0034429085618051134, 1.0, 0.0]	[0.45823939834915284, 0.45798584569331435, 0.0025355265583851187, 1.0, 0.0]	[0.46472215915206844, 0.46443872507726874, 0.002834340747996868, 1.0, 0.0]	[0.4553126237111366, 0.45496587043298053, 0.0034675327815608835, 1.0, 0.0]	[0.45333500867479815, 0.4528932842094441, 0.004417244653540395, 1.0, 0.0]	[0.4592256945970572, 0.45893497770211905, 0.0029071689493812003, 1.0, 0.0]
700	[0.45397996402492635, 0.4536678101033257, 0.0031215392160064176, 1.0, 0.0]	[0.45387411480717, 0.4535096701265282, 0.0036444468064177945, 1.0, 0.0]	[0.4569549963609368, 0.4567130729961234, 0.002419233648133652, 1.0, 0.0]	[0.45313627800412415, 0.45279203608999863, 0.003442419141255031, 1.0, 0.0]	[0.45411496864938466, 0.45378027798440135, 0.003346906649832971, 1.0, 0.0]	[0.4574204060974924, 0.4571814286668562, 0.00238977430636203, 1.0, 0.0]	[0.4636551593453512, 0.46338643729205636, 0.002687220532948389, 1.0, 0.0]	[0.4544319966919412, 0.45410185964985195, 0.0033013704208923796, 1.0, 0.0]	[0.4526791020616897, 0.45228569016590303, 0.003934118957866808, 1.0, 0.0]	[0.4580437519492976, 0.45777012293222047, 0.002736290170771268, 1.0, 0.0]
800	[0.4533351621685094, 0.4530365021281289, 0.0029866004038046185, 1.0, 0.0]	[0.45309992036987606, 0.45275094466803273, 0.0034897570184333733, 1.0, 0.0]	[0.4563117871537168, 0.456080119142446, 0.002316680112707894, 1.0, 0.0]	[0.4524449754559981, 0.45211242021197806, 0.003325552440200447, 1.0, 0.0]	[0.45329437227070224, 0.45296895923390756, 0.003254130367946721, 1.0, 0.0]	[0.45668014968656806, 0.4564497794366597, 0.00230370249908339, 1.0, 0.0]	[0.4618995879080008, 0.461637110606818, 0.0026247730118277757, 1.0, 0.0]	[0.4537314933346239, 0.45341412401552367, 0.0031736931910026044, 1.0, 0.0]	[0.45208128959282334, 0.45171939755976703, 0.0036189203305628686, 1.0, 0.0]	[0.45708375260602796, 0.4568226761439857, 0.002610764620422841, 1.0, 0.0]
900	[0.4527856804199953, 0.45249809492941157, 0.0028758549058374347, 1.0, 0.0]	[0.452425055035115, 0.4520872820043139, 0.0033777303080105912, 1.0, 0.0]	[0.4557933177426576, 0.4555689202931147, 0.002243974495428869, 1.0, 0.0]	[0.45185747079205274, 0.4515342572087349, 0.003232135833178079, 1.0, 0.0]	[0.4525704330817753, 0.4522519400403817, 0.003184930413935854, 1.0, 0.0]	[0.4560982859794389, 0.4558753646514558, 0.0022292132798310315, 1.0, 0.0]	[0.46037633744384804, 0.46011975210304623, 0.0025658534080181786, 1.0, 0.0]	[0.45306856219341535, 0.4527608114817913, 0.003077507116240195, 1.0, 0.0]	[0.45155572357544627, 0.4512141092452589, 0.0034161433018736974, 1.0, 0.0]	[0.45626706091267977, 0.45601687639198946, 0.002501845206902927, 1.0, 0.0]
