	0	1	2	3	4	5	6	7	8	9
0	[8.34204369103023, 8.34204369103023, 1663.5227917040909, 0.2775000035762787, 0.0]	[8.338791621218078, 8.338791621218078, 1663.5632364393678, 0.2574999928474426, 0.0]	[8.343567412963363, 8.343567412963363, 1663.5789760467546, 0.25999999046325684, 0.0]	[8.345556746818128, 8.345556746818128, 1663.4324541825708, 0.2641666531562805, 0.0]	[8.342840847859028, 8.342840847859028, 1663.4302909178737, 0.2549999952316284, 0.0]	[8.338378817895551, 8.338378817895551, 1663.49673770841, 0.24166665971279144, 0.0]	[8.34325614107079, 8.34325614107079, 1663.569759087923, 0.27166667580604553, 0.0]	[8.342026180678248, 8.342026180678248, 1663.5763496307432, 0.23499999940395355, 0.0]	[8.353995148612572, 8.353995148612572, 1663.5980779898455, 0.2591666579246521, 0.0]	[8.342512631024794, 8.342512631024794, 1663.599039183902, 0.22083333134651184, 0.0]
100	[3.7383075596354245, 3.7383075596354245, 596.7041779726126, 0.8058333396911621, 0.0]	[3.7242009122495845, 3.7242009122495845, 594.9950457142434, 0.8050000071525574, 0.0]	[3.719608982384306, 3.719608982384306, 533.4971357371844, 0.8608333468437195, 0.0]	[3.695262680864433, 3.695262680864433, 500.9022587693282, 0.8608333468437195, 0.0]	[3.7411730342541456, 3.7411730342541456, 670.9793562928944, 0.7583333253860474, 0.0]	[3.6936505096616736, 3.6936505096616736, 460.0272859144934, 0.8650000095367432, 0.0]	[3.7170667631921606, 3.7170667631921606, 519.5896894853361, 0.8491666913032532, 0.0]	[3.7063558673051453, 3.7063558673051453, 486.19091643676114, 0.8666666746139526, 0.0]	[3.756683474543528, 3.756683474543528, 732.305318706251, 0.7433333396911621, 0.0]	[3.7366098841422586, 3.7366098841422586, 650.4803545152229, 0.7791666388511658, 0.0]
200	[3.72406373241808, 3.72406373241808, 552.1756363571075, 0.8316666483879089, 0.0]	[3.6916977591443443, 3.6916977591443443, 483.87187868898775, 0.8491666913032532, 0.0]	[3.6929077684332734, 3.6929077684332734, 425.85620185642665, 0.8758333325386047, 0.0]	[3.6877464097618713, 3.6877464097618713, 427.594849621996, 0.8816666603088379, 0.0]	[3.724366586132229, 3.724366586132229, 626.0361791556775, 0.7633333206176758, 0.0]	[3.68383538303204, 3.68383538303204, 427.3926360888262, 0.8700000047683716, 0.0]	[3.68924594477904, 3.68924594477904, 440.7490020606087, 0.8583333492279053, 0.0]	[3.689906838503445, 3.689906838503445, 430.66423064096205, 0.8725000023841858, 0.0]	[3.742571350311695, 3.742571350311695, 677.3930720086774, 0.7491666674613953, 0.0]	[3.723820298262679, 3.723820298262679, 640.7085972267498, 0.7574999928474426, 0.0]
300	[3.720493287414523, 3.720493287414523, 544.3795433617814, 0.8316666483879089, 0.0]	[3.684991223188696, 3.684991223188696, 446.9166225550113, 0.8583333492279053, 0.0]	[3.688036005343643, 3.688036005343643, 401.90251476402455, 0.8841666579246521, 0.0]	[3.6838034980563448, 3.6838034980563448, 407.50479711842337, 0.8741666674613953, 0.0]	[3.7193816539709355, 3.7193816539709355, 591.8483248821809, 0.79666668176651, 0.0]	[3.681999313068008, 3.681999313068008, 424.47814116336554, 0.8633333444595337, 0.0]	[3.6844553707342, 3.6844553707342, 428.15452705821895, 0.8633333444595337, 0.0]	[3.6855504151317926, 3.6855504151317926, 420.07085661890056, 0.8700000047683716, 0.0]	[3.735255218696108, 3.735255218696108, 620.9880647321421, 0.7674999833106995, 0.0]	[3.7205965971360606, 3.7205965971360606, 621.0808529168073, 0.7791666388511658, 0.0]
400	[3.7188281485758337, 3.7188281485758337, 542.5188509066801, 0.8399999737739563, 0.0]	[3.6830825498567545, 3.6830825498567545, 435.26122684152193, 0.8583333492279053, 0.0]	[3.6852005234350362, 3.6852005234350362, 396.8230294438489, 0.8766666650772095, 0.0]	[3.6821412763237644, 3.6821412763237644, 409.46823565469094, 0.8725000023841858, 0.0]	[3.717205732903212, 3.717205732903212, 578.6207551210559, 0.8166666626930237, 0.0]	[3.681373844449671, 3.681373844449671, 422.80962565860915, 0.8633333444595337, 0.0]	[3.6828828086289875, 3.6828828086289875, 425.5821115779454, 0.8616666793823242, 0.0]	[3.6833108417427924, 3.6833108417427924, 420.5092478709981, 0.8666666746139526, 0.0]	[3.7247900718986773, 3.7247900718986773, 613.3227597207643, 0.7708333134651184, 0.0]	[3.719079563725718, 3.719079563725718, 603.7866492447531, 0.7991666793823242, 0.0]
500	[3.7177617381949477, 3.7177617381949477, 544.2549721814639, 0.8399999737739563, 0.0]	[3.6823782524409627, 3.6823782524409627, 429.87553511674867, 0.85916668176651, 0.0]	[3.683726415258135, 3.683726415258135, 399.0445193082737, 0.8741666674613953, 0.0]	[3.681396693823608, 3.681396693823608, 413.16833630404653, 0.8675000071525574, 0.0]	[3.716425959375633, 3.716425959375633, 569.9050092286559, 0.8208333253860474, 0.0]	[3.680969041515549, 3.680969041515549, 421.1060286946683, 0.8658333420753479, 0.0]	[3.682138753643665, 3.682138753643665, 426.35964243557714, 0.8666666746139526, 0.0]	[3.682341339979254, 3.682341339979254, 422.2236057439957, 0.8608333468437195, 0.0]	[3.721488827197679, 3.721488827197679, 597.4271998576312, 0.7891666889190674, 0.0]	[3.7184726897878755, 3.7184726897878755, 592.692111384611, 0.8058333396911621, 0.0]
600	[3.7172203526255707, 3.7172203526255707, 545.8307423820605, 0.8391666412353516, 0.0]	[3.6819179910919417, 3.6819179910919417, 426.79635276729834, 0.8633333444595337, 0.0]	[3.6827484196485853, 3.6827484196485853, 401.51257708940443, 0.8708333373069763, 0.0]	[3.6809756410845464, 3.6809756410845464, 413.9823877354249, 0.8658333420753479, 0.0]	[3.7157351752595154, 3.7157351752595154, 565.7181163511946, 0.8291666507720947, 0.0]	[3.6807443606665498, 3.6807443606665498, 419.49049001986975, 0.8658333420753479, 0.0]	[3.681751270752059, 3.681751270752059, 424.47136975625784, 0.8641666769981384, 0.0]	[3.6817779867193265, 3.6817779867193265, 420.77598817671355, 0.862500011920929, 0.0]	[3.7201994116409027, 3.7201994116409027, 585.1921652456197, 0.8041666746139526, 0.0]	[3.71807428858345, 3.71807428858345, 586.4141958962398, 0.809166669845581, 0.0]
700	[3.7165801902592035, 3.7165801902592035, 546.807003107326, 0.8349999785423279, 0.0]	[3.6816433273395757, 3.6816433273395757, 424.58534747643296, 0.8675000071525574, 0.0]	[3.681982693588988, 3.681982693588988, 404.6551078073017, 0.8700000047683716, 0.0]	[3.680717609468487, 3.680717609468487, 413.9873453727909, 0.8658333420753479, 0.0]	[3.7154923070122643, 3.7154923070122643, 562.5636138518819, 0.8308333158493042, 0.0]	[3.6805615738813695, 3.6805615738813695, 418.12136028203815, 0.8683333396911621, 0.0]	[3.681346375298392, 3.681346375298392, 423.11880230299613, 0.8658333420753479, 0.0]	[3.681437443461856, 3.681437443461856, 419.8552604968546, 0.8666666746139526, 0.0]	[3.7191024810976487, 3.7191024810976487, 578.6269530245614, 0.8116666674613953, 0.0]	[3.717736749610328, 3.717736749610328, 582.273859822524, 0.8133333325386047, 0.0]
800	[3.716173919032316, 3.716173919032316, 548.2283598869335, 0.8358333110809326, 0.0]	[3.681303062139163, 3.681303062139163, 423.1040046120813, 0.8675000071525574, 0.0]	[3.6813382662210974, 3.6813382662210974, 408.2523657206048, 0.8691666722297668, 0.0]	[3.6804844008025146, 3.6804844008025146, 414.22376585901753, 0.8675000071525574, 0.0]	[3.715360322166891, 3.715360322166891, 560.2429224969842, 0.8358333110809326, 0.0]	[3.680433713001145, 3.680433713001145, 417.1381693120798, 0.8691666722297668, 0.0]	[3.6810502726157583, 3.6810502726157583, 421.9696832301378, 0.8666666746139526, 0.0]	[3.6812163235418436, 3.6812163235418436, 419.1985874268959, 0.8675000071525574, 0.0]	[3.7183209418309193, 3.7183209418309193, 573.3523857047718, 0.8149999976158142, 0.0]	[3.7173650255544075, 3.7173650255544075, 578.6756766457793, 0.8149999976158142, 0.0]
900	[3.7159057145454746, 3.7159057145454746, 549.1202119433956, 0.8358333110809326, 0.0]	[3.6810228922769834, 3.6810228922769834, 422.0993831388604, 0.8675000071525574, 0.0]	[3.680906663708929, 3.680906663708929, 410.64109222694685, 0.8683333396911621, 0.0]	[3.6803684932878054, 3.6803684932878054, 414.6455770435593, 0.8683333396911621, 0.0]	[3.715266080166773, 3.715266080166773, 558.3518443573846, 0.8358333110809326, 0.0]	[3.6803175559815964, 3.6803175559815964, 416.3625557656349, 0.8691666722297668, 0.0]	[3.6808775910543656, 3.6808775910543656, 421.0549962172196, 0.8666666746139526, 0.0]	[3.68102951467324, 3.68102951467324, 418.82156648155353, 0.8675000071525574, 0.0]	[3.717441697801403, 3.717441697801403, 569.0969377213257, 0.8174999952316284, 0.0]	[3.7169547891331343, 3.7169547891331343, 575.4988494867414, 0.815833330154419, 0.0]
