Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999967	0.982	0.364	36.4%	0.056	20.041%	0.16386	0.98
ATP2B4_real_train_fold1.1	0.9999999999999971	0.98	0.357	35.7%	0.05	20.697%	0.17154	0.975
EXO1_real_train_fold1	0.9999999999999954	0.966	0.245	24.5%	0.034	27.27%	0.05302	0.91
MLH1_real_train_fold1	0.9999999999999964	0.978	0.232	23.2%	0.041	21.575%	0.04776	0.97
MSH6_real_train_fold1	0.9999999999999951	0.99	0.164	16.4%	0.027	14.704%	0.02803	0.986
MSH6_real_train_fold1.1	0.9999999999999962	0.99	0.16	16.0%	0.025	13.757%	0.2282	0.986
MSH6_real_train_fold1.2	0.9999999999999957	0.989	0.141	14.1%	0.028	15.286%	0.02842	0.984
OGG1_real_train_fold1	0.9999999999999979	0.997	0.187	18.7%	0.029	7.584%	0.08743	0.997
PMS1_real_train_fold1	0.9999999999999977	0.909	0.531	53.1%	0.085	41.872%	0.30022	0.876
PMS2_real_train_fold1	0.9999999999999957	0.785	0.629	62.9%	0.105	61.88%	0.28459	0.632
RNF168_real_train_fold1	0.9999999999999939	0.934	0.407	40.7%	0.053	36.108%	0.17714	0.875
UNG_real_train_fold1	0.9999999999999982	0.967	0.301	30.1%	0.051	25.424%	0.13102	0.955
ATP2B4_multinomial_train_fold1	0.9999999999999972	0.962	0.469	46.9%	0.072	27.687%	0.29647	0.955
ATP2B4_multinomial_train_fold1.1	0.9999999999999973	0.951	0.525	52.5%	0.079	30.826%	0.31076	0.942
ATP2B4_multinomial_train_fold1.2	0.9999999999999979	0.943	0.578	57.8%	0.082	34.307%	0.34787	0.931
ATP2B4_multinomial_train_fold1.3	0.9999999999999976	0.972	0.453	45.3%	0.068	23.913%	0.31331	0.968
ATP2B4_multinomial_train_fold1.4	0.9999999999999976	0.943	0.514	51.4%	0.074	33.498%	0.3047	0.927
ATP2B4_multinomial_train_fold1.5	0.9999999999999978	0.958	0.471	47.1%	0.071	29.602%	0.25504	0.95
ATP2B4_multinomial_train_fold1.6	0.9999999999999977	0.963	0.465	46.5%	0.069	27.196%	0.30019	0.956
ATP2B4_multinomial_train_fold1.7	0.9999999999999976	0.957	0.499	49.9%	0.078	30.065%	0.27948	0.95
ATP2B4_multinomial_train_fold1.8	0.9999999999999978	0.952	0.528	52.8%	0.078	31.13%	0.3245	0.942
ATP2B4_multinomial_train_fold1.9	0.999999999999998	0.947	0.544	54.4%	0.095	34.273%	0.34326	0.941
ATP2B4_multinomial_train_fold1.10	0.9999999999999978	0.963	0.471	47.1%	0.074	27.383%	0.31943	0.957
ATP2B4_multinomial_train_fold1.11	0.9999999999999977	0.969	0.443	44.3%	0.073	24.81%	0.28327	0.965
ATP2B4_multinomial_train_fold1.12	0.9999999999999973	0.973	0.42	42.0%	0.074	23.543%	0.25707	0.97
ATP2B4_multinomial_train_fold1.13	0.9999999999999978	0.927	0.586	58.6%	0.086	37.692%	0.37454	0.907
ATP2B4_multinomial_train_fold1.14	0.9999999999999971	0.967	0.431	43.1%	0.071	25.867%	0.23776	0.961
ATP2B4_multinomial_train_fold1.15	0.9999999999999973	0.968	0.47	47.0%	0.076	26.066%	0.25342	0.964
ATP2B4_multinomial_train_fold1.16	0.9999999999999973	0.952	0.538	53.8%	0.086	30.839%	0.37335	0.945
ATP2B4_multinomial_train_fold1.17	0.9999999999999973	0.949	0.554	55.4%	0.088	31.58%	0.36286	0.941
ATP2B4_multinomial_train_fold1.18	0.9999999999999973	0.96	0.478	47.8%	0.075	28.281%	0.30484	0.953
ATP2B4_multinomial_train_fold1.19	0.9999999999999978	0.95	0.486	48.6%	0.08	31.364%	0.25999	0.94
ATP2B4_multinomial_train_fold1.20	0.9999999999999976	0.972	0.464	46.4%	0.083	26.195%	0.28003	0.97
ATP2B4_multinomial_train_fold1.21	0.9999999999999973	0.959	0.472	47.2%	0.073	28.604%	0.2689	0.952
ATP2B4_multinomial_train_fold1.22	0.9999999999999976	0.963	0.48	48.0%	0.065	26.84%	0.29543	0.955
ATP2B4_multinomial_train_fold1.23	0.9999999999999973	0.954	0.551	55.1%	0.098	31.705%	0.33288	0.949
ATP2B4_multinomial_train_fold1.24	0.9999999999999972	0.969	0.464	46.4%	0.075	25.927%	0.27298	0.965
ATP2B4_multinomial_train_fold1.25	0.9999999999999977	0.949	0.501	50.1%	0.08	31.701%	0.30998	0.939
ATP2B4_multinomial_train_fold1.26	0.9999999999999973	0.965	0.5	50.0%	0.075	27.122%	0.29605	0.96
ATP2B4_multinomial_train_fold1.27	0.9999999999999976	0.921	0.556	55.6%	0.087	39.368%	0.29998	0.9
ATP2B4_multinomial_train_fold1.28	0.9999999999999973	0.957	0.493	49.3%	0.074	29.373%	0.29014	0.948
ATP2B4_multinomial_train_fold1.29	0.9999999999999976	0.966	0.488	48.8%	0.074	25.757%	0.32477	0.961
ATP2B4_multinomial_train_fold1.30	0.9999999999999979	0.972	0.422	42.2%	0.06	23.682%	0.23405	0.966
ATP2B4_multinomial_train_fold1.31	0.9999999999999977	0.95	0.534	53.4%	0.091	31.621%	0.32611	0.943
ATP2B4_multinomial_train_fold1.32	0.9999999999999976	0.97	0.425	42.5%	0.066	24.948%	0.25507	0.965
ATP2B4_multinomial_train_fold1.33	0.9999999999999976	0.95	0.501	50.1%	0.089	32.655%	0.29398	0.942
ATP2B4_multinomial_train_fold1.34	0.9999999999999977	0.973	0.404	40.4%	0.058	22.983%	0.263	0.968
ATP2B4_multinomial_train_fold1.35	0.9999999999999974	0.937	0.502	50.2%	0.086	34.965%	0.29886	0.924
ATP2B4_multinomial_train_fold1.36	0.999999999999998	0.968	0.424	42.4%	0.073	25.555%	0.32106	0.964
ATP2B4_multinomial_train_fold1.37	0.9999999999999977	0.946	0.531	53.1%	0.083	33.126%	0.30732	0.935
ATP2B4_multinomial_train_fold1.38	0.9999999999999976	0.964	0.437	43.7%	0.069	26.447%	0.27266	0.958
ATP2B4_multinomial_train_fold1.39	0.9999999999999976	0.949	0.581	58.1%	0.098	32.41%	0.36663	0.943
ATP2B4_multinomial_train_fold1.40	0.9999999999999976	0.969	0.439	43.9%	0.074	25.031%	0.29917	0.964
ATP2B4_multinomial_train_fold1.41	0.9999999999999976	0.937	0.515	51.5%	0.088	34.911%	0.28907	0.924
ATP2B4_multinomial_train_fold1.42	0.9999999999999973	0.954	0.521	52.1%	0.094	30.593%	0.37466	0.948
ATP2B4_multinomial_train_fold1.43	0.9999999999999976	0.962	0.486	48.6%	0.07	27.93%	0.29961	0.954
ATP2B4_multinomial_train_fold1.44	0.9999999999999976	0.95	0.517	51.7%	0.083	31.788%	0.30685	0.94
ATP2B4_multinomial_train_fold1.45	0.9999999999999979	0.943	0.577	57.7%	0.084	33.799%	0.40315	0.933
ATP2B4_multinomial_train_fold1.46	0.9999999999999971	0.957	0.456	45.6%	0.069	28.905%	0.28666	0.947
ATP2B4_multinomial_train_fold1.47	0.9999999999999976	0.945	0.516	51.6%	0.09	33.156%	0.27966	0.936
ATP2B4_multinomial_train_fold1.48	0.9999999999999973	0.958	0.564	56.4%	0.101	31.401%	0.35396	0.955
ATP2B4_multinomial_train_fold1.49	0.9999999999999977	0.962	0.498	49.8%	0.069	27.554%	0.30876	0.955
ATP2B4_multinomial_train_fold1.50	0.9999999999999977	0.953	0.539	53.9%	0.086	31.3%	0.34161	0.946
ATP2B4_multinomial_train_fold1.51	0.9999999999999978	0.96	0.456	45.6%	0.076	28.479%	0.27526	0.954
ATP2B4_multinomial_train_fold1.52	0.9999999999999982	0.965	0.468	46.8%	0.07	27.069%	0.28281	0.959
ATP2B4_multinomial_train_fold1.53	0.9999999999999976	0.958	0.459	45.9%	0.071	29.147%	0.25795	0.95
ATP2B4_multinomial_train_fold1.54	0.9999999999999981	0.955	0.479	47.9%	0.078	30.025%	0.28939	0.948
ATP2B4_multinomial_train_fold1.55	0.999999999999998	0.977	0.402	40.2%	0.066	23.301%	0.24567	0.974
ATP2B4_multinomial_train_fold1.56	0.9999999999999978	0.936	0.535	53.5%	0.083	34.981%	0.34828	0.921
ATP2B4_multinomial_train_fold1.57	0.9999999999999977	0.969	0.481	48.1%	0.08	26.491%	0.27148	0.966
ATP2B4_multinomial_train_fold1.58	0.9999999999999976	0.955	0.513	51.3%	0.085	29.72%	0.32959	0.949
ATP2B4_multinomial_train_fold1.59	0.9999999999999978	0.965	0.444	44.4%	0.065	26.372%	0.27267	0.958
ATP2B4_multinomial_train_fold1.60	0.9999999999999979	0.956	0.465	46.5%	0.069	29.109%	0.267	0.946
ATP2B4_multinomial_train_fold1.61	0.9999999999999974	0.961	0.478	47.8%	0.08	28.659%	0.29024	0.956
ATP2B4_multinomial_train_fold1.62	0.9999999999999979	0.969	0.413	41.3%	0.064	25.008%	0.23974	0.963
ATP2B4_multinomial_train_fold1.63	0.9999999999999973	0.964	0.469	46.9%	0.071	26.589%	0.33851	0.958
ATP2B4_multinomial_train_fold1.64	0.9999999999999974	0.935	0.517	51.7%	0.083	35.881%	0.30298	0.919
ATP2B4_multinomial_train_fold1.65	0.9999999999999971	0.949	0.543	54.3%	0.087	31.821%	0.38	0.941
ATP2B4_multinomial_train_fold1.66	0.9999999999999976	0.972	0.437	43.7%	0.073	25.078%	0.25138	0.969
ATP2B4_multinomial_train_fold1.67	0.9999999999999974	0.972	0.428	42.8%	0.081	27.265%	0.19493	0.97
ATP2B4_multinomial_train_fold1.68	0.9999999999999973	0.934	0.508	50.8%	0.104	36.233%	0.30019	0.925
ATP2B4_multinomial_train_fold1.69	0.9999999999999976	0.973	0.437	43.7%	0.065	23.043%	0.28931	0.969
ATP2B4_multinomial_train_fold1.70	0.9999999999999979	0.938	0.56	56.0%	0.075	35.089%	0.31622	0.921
ATP2B4_multinomial_train_fold1.71	0.999999999999998	0.965	0.457	45.7%	0.069	26.412%	0.33706	0.959
ATP2B4_multinomial_train_fold1.72	0.9999999999999973	0.967	0.465	46.5%	0.075	25.617%	0.26556	0.963
ATP2B4_multinomial_train_fold1.73	0.999999999999997	0.961	0.476	47.6%	0.087	29.041%	0.29337	0.957
ATP2B4_multinomial_train_fold1.74	0.9999999999999972	0.938	0.567	56.7%	0.111	35.844%	0.31601	0.931
ATP2B4_multinomial_train_fold1.75	0.9999999999999977	0.97	0.487	48.7%	0.065	25.554%	0.29799	0.965
ATP2B4_multinomial_train_fold1.76	0.9999999999999976	0.966	0.432	43.2%	0.06	26.125%	0.25694	0.958
ATP2B4_multinomial_train_fold1.77	0.9999999999999973	0.956	0.532	53.2%	0.091	31.348%	0.33111	0.951
ATP2B4_multinomial_train_fold1.78	0.9999999999999973	0.965	0.457	45.7%	0.062	26.275%	0.27622	0.957
ATP2B4_multinomial_train_fold1.79	0.9999999999999976	0.972	0.452	45.2%	0.065	23.95%	0.27056	0.968
ATP2B4_multinomial_train_fold1.80	0.9999999999999974	0.962	0.532	53.2%	0.077	28.417%	0.33064	0.956
ATP2B4_multinomial_train_fold1.81	0.9999999999999971	0.962	0.454	45.4%	0.07	28.426%	0.26163	0.955
ATP2B4_multinomial_train_fold1.82	0.9999999999999978	0.969	0.493	49.3%	0.078	25.724%	0.29957	0.965
ATP2B4_multinomial_train_fold1.83	0.9999999999999977	0.95	0.493	49.3%	0.078	31.284%	0.28133	0.94
ATP2B4_multinomial_train_fold1.84	0.9999999999999979	0.937	0.579	57.9%	0.085	35.262%	0.3425	0.923
ATP2B4_multinomial_train_fold1.85	0.999999999999998	0.968	0.465	46.5%	0.069	25.327%	0.32871	0.963
ATP2B4_multinomial_train_fold1.86	0.9999999999999976	0.945	0.548	54.8%	0.083	34.993%	0.32074	0.936
ATP2B4_multinomial_train_fold1.87	0.9999999999999976	0.959	0.505	50.5%	0.075	28.793%	0.27965	0.951
ATP2B4_multinomial_train_fold1.88	0.9999999999999978	0.972	0.435	43.5%	0.06	24.423%	0.24759	0.967
ATP2B4_multinomial_train_fold1.89	0.9999999999999974	0.971	0.429	42.9%	0.071	24.896%	0.23826	0.967
ATP2B4_multinomial_train_fold1.90	0.9999999999999971	0.971	0.426	42.6%	0.062	24.485%	0.24661	0.966
ATP2B4_multinomial_train_fold1.91	0.9999999999999978	0.949	0.561	56.1%	0.084	33.73%	0.34242	0.941
ATP2B4_multinomial_train_fold1.92	0.9999999999999976	0.954	0.588	58.8%	0.1	33.497%	0.36326	0.95
