Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold3	999.9999999999977	0.932	444.502	44.45%	83.103	36.949%	0.20269	0.916
ATP2B4_real_train_fold3.1	999.999999999997	0.925	565.157	56.516%	96.028	39.75%	0.29729	0.911
EXO1_real_train_fold3	999.999999999996	0.934	347.785	34.779%	45.109	36.162%	0.11006	0.795
MLH1_real_train_fold3	999.9999999999959	0.967	309.016	30.902%	45.02	25.371%	0.11191	0.951
MSH2_real_train_fold3	999.9999999999962	0.964	333.18	33.318%	51.526	26.524%	0.10941	0.951
MSH6_real_train_fold3	999.9999999999951	0.975	252.379	25.238%	41.405	22.548%	0.07658	0.964
MSH6_real_train_fold3.1	999.9999999999959	0.975	271.995	27.2%	40.842	22.406%	0.10031	0.963
OGG1_real_train_fold3	999.9999999999972	0.788	726.402	72.64%	256.27	65.082%	0.40335	0.778
PMS1_real_train_fold3	999.9999999999977	0.92	474.107	47.411%	80.318	39.565%	0.26017	0.893
PMS2_real_train_fold3	999.9999999999969	0.958	297.528	29.753%	49.372	28.67%	0.0905	0.935
RNF168_real_train_fold3	999.9999999999941	0.906	467.742	46.774%	62.27	42.423%	0.24702	0.807
UNG_real_train_fold3	999.999999999998	0.919	522.539	52.254%	79.896	39.829%	0.26798	0.891
ATP2B4_multinomial_train_fold3	999.9999999999981	0.902	627.189	62.719%	90.788	43.463%	0.34421	0.87
ATP2B4_multinomial_train_fold3.1	999.9999999999975	0.853	780.593	78.059%	141.589	53.87%	0.45735	0.829
ATP2B4_multinomial_train_fold3.2	999.9999999999974	0.895	713.71	71.371%	118.987	46.649%	0.42437	0.878
ATP2B4_multinomial_train_fold3.3	999.9999999999982	0.91	566.982	56.698%	96.351	42.105%	0.32825	0.888
ATP2B4_multinomial_train_fold3.4	999.9999999999975	0.923	611.328	61.133%	94.402	39.787%	0.35766	0.907
ATP2B4_multinomial_train_fold3.5	999.9999999999978	0.919	649.83	64.983%	101.128	41.745%	0.3876	0.905
ATP2B4_multinomial_train_fold3.6	999.9999999999977	0.867	741.958	74.196%	144.79	51.643%	0.52121	0.849
ATP2B4_multinomial_train_fold3.7	999.9999999999975	0.911	653.825	65.383%	111.684	43.785%	0.39619	0.899
ATP2B4_multinomial_train_fold3.8	999.9999999999978	0.89	732.192	73.219%	123.852	46.974%	0.50113	0.872
ATP2B4_multinomial_train_fold3.9	999.9999999999977	0.913	649.697	64.97%	123.852	44.735%	0.40028	0.907
ATP2B4_multinomial_train_fold3.10	999.999999999998	0.905	685.809	68.581%	113.908	44.571%	0.45118	0.89
ATP2B4_multinomial_train_fold3.11	999.999999999998	0.809	742.009	74.201%	154.924	59.239%	0.44175	0.771
ATP2B4_multinomial_train_fold3.12	999.9999999999981	0.879	655.302	65.53%	120.391	48.809%	0.40727	0.854
ATP2B4_multinomial_train_fold3.13	999.9999999999975	0.886	704.117	70.412%	112.448	47.454%	0.42163	0.861
ATP2B4_multinomial_train_fold3.14	999.999999999998	0.918	538.422	53.842%	96.441	40.139%	0.31012	0.899
ATP2B4_multinomial_train_fold3.15	999.9999999999982	0.916	615.559	61.556%	100.282	41.692%	0.35524	0.9
ATP2B4_multinomial_train_fold3.16	999.9999999999981	0.872	678.16	67.816%	109.421	49.083%	0.42446	0.835
ATP2B4_multinomial_train_fold3.17	999.9999999999982	0.929	562.055	56.206%	90.885	38.068%	0.31511	0.914
ATP2B4_multinomial_train_fold3.18	999.9999999999978	0.922	580.327	58.033%	89.118	39.111%	0.34566	0.903
ATP2B4_multinomial_train_fold3.19	999.999999999998	0.909	663.087	66.309%	105.589	43.123%	0.42061	0.892
ATP2B4_multinomial_train_fold3.20	999.9999999999983	0.836	631.366	63.137%	136.071	55.456%	0.36316	0.8
ATP2B4_multinomial_train_fold3.21	999.9999999999975	0.875	668.679	66.868%	123.802	49.368%	0.42889	0.851
ATP2B4_multinomial_train_fold3.22	999.999999999998	0.861	761.012	76.101%	144.021	52.62%	0.49871	0.842
ATP2B4_multinomial_train_fold3.23	999.9999999999981	0.893	642.541	64.254%	107.453	45.726%	0.35787	0.867
ATP2B4_multinomial_train_fold3.24	999.999999999998	0.9	546.068	54.607%	98.711	44.124%	0.31636	0.874
ATP2B4_multinomial_train_fold3.25	999.9999999999972	0.895	709.249	70.925%	116.152	46.384%	0.4608	0.877
ATP2B4_multinomial_train_fold3.26	999.9999999999976	0.951	550.584	55.058%	78.354	32.048%	0.36207	0.941
ATP2B4_multinomial_train_fold3.27	999.9999999999975	0.906	666.561	66.656%	117.82	43.938%	0.43997	0.892
ATP2B4_multinomial_train_fold3.28	999.9999999999982	0.879	752.201	75.22%	126.823	49.338%	0.48548	0.859
ATP2B4_multinomial_train_fold3.29	999.9999999999978	0.895	613.759	61.376%	113.268	45.885%	0.34728	0.875
ATP2B4_multinomial_train_fold3.30	999.999999999998	0.89	672.983	67.298%	104.909	45.884%	0.48635	0.862
ATP2B4_multinomial_train_fold3.31	999.9999999999977	0.924	561.497	56.15%	96.215	38.686%	0.33246	0.909
ATP2B4_multinomial_train_fold3.32	999.9999999999976	0.912	645.593	64.559%	104.377	42.147%	0.4635	0.895
ATP2B4_multinomial_train_fold3.33	999.9999999999978	0.91	593.68	59.368%	99.02	42.284%	0.35804	0.89
ATP2B4_multinomial_train_fold3.34	999.9999999999977	0.9	638.891	63.889%	112.299	45.093%	0.38639	0.882
ATP2B4_multinomial_train_fold3.35	999.9999999999977	0.914	675.734	67.573%	106.198	41.623%	0.47263	0.899
ATP2B4_multinomial_train_fold3.36	999.9999999999976	0.942	520.28	52.028%	75.321	34.238%	0.30042	0.927
ATP2B4_multinomial_train_fold3.37	999.9999999999977	0.872	712.098	71.21%	123.087	49.643%	0.47703	0.845
ATP2B4_multinomial_train_fold3.38	999.9999999999977	0.885	709.74	70.974%	111.665	47.169%	0.42803	0.859
ATP2B4_multinomial_train_fold3.39	999.9999999999977	0.888	603.381	60.338%	109.859	46.616%	0.34435	0.861
ATP2B4_multinomial_train_fold3.40	999.9999999999982	0.925	607.2	60.72%	105.788	39.456%	0.37292	0.914
ATP2B4_multinomial_train_fold3.41	999.9999999999976	0.863	738.947	73.895%	161.244	52.441%	0.50571	0.848
ATP2B4_multinomial_train_fold3.42	999.9999999999981	0.882	580.318	58.032%	115.484	47.894%	0.33177	0.856
ATP2B4_multinomial_train_fold3.43	999.9999999999977	0.922	645.302	64.53%	98.846	39.773%	0.42145	0.907
ATP2B4_multinomial_train_fold3.44	999.9999999999974	0.915	626.288	62.629%	107.601	43.081%	0.35913	0.904
ATP2B4_multinomial_train_fold3.45	999.9999999999973	0.918	611.15	61.115%	94.002	41.401%	0.37607	0.9
ATP2B4_multinomial_train_fold3.46	999.9999999999975	0.88	692.218	69.222%	116.938	47.801%	0.45243	0.853
ATP2B4_multinomial_train_fold3.47	999.9999999999974	0.881	714.533	71.453%	126.346	49.179%	0.4753	0.861
ATP2B4_multinomial_train_fold3.48	999.9999999999981	0.917	544.658	54.466%	98.064	41.121%	0.31418	0.899
ATP2B4_multinomial_train_fold3.49	999.9999999999975	0.878	679.902	67.99%	125.717	49.328%	0.45587	0.856
ATP2B4_multinomial_train_fold3.50	999.999999999998	0.907	577.893	57.789%	97.724	42.68%	0.29721	0.884
ATP2B4_multinomial_train_fold3.51	999.9999999999978	0.907	658.206	65.821%	99.539	43.133%	0.46968	0.886
ATP2B4_multinomial_train_fold3.52	999.9999999999975	0.935	561.669	56.167%	86.998	36.904%	0.339	0.921
ATP2B4_multinomial_train_fold3.53	999.9999999999973	0.919	647.099	64.71%	106.022	41.858%	0.36544	0.907
ATP2B4_multinomial_train_fold3.54	999.9999999999976	0.897	674.877	67.488%	110.225	45.291%	0.42926	0.876
ATP2B4_multinomial_train_fold3.55	999.9999999999982	0.897	601.072	60.107%	102.746	44.765%	0.34032	0.872
ATP2B4_multinomial_train_fold3.56	999.9999999999974	0.889	637.309	63.731%	119.925	46.99%	0.41422	0.868
