Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold3	999.9999999999984	0.904	640.104	64.01%	111.017	44.073%	0.35828	0.887
ATP2B4_real_train_fold3.1	999.999999999997	0.925	565.157	56.516%	96.028	39.75%	0.29729	0.911
EXO1_real_train_fold3	999.999999999996	0.934	347.785	34.779%	45.109	36.162%	0.11006	0.795
MLH1_real_train_fold3	999.9999999999955	0.98	256.898	25.69%	37.161	20.209%	0.08732	0.971
MSH6_real_train_fold3	999.9999999999957	0.978	246.907	24.691%	37.717	20.76%	0.08139	0.968
MSH6_real_train_fold3.1	999.9999999999968	0.975	275.145	27.515%	41.662	22.412%	0.08957	0.965
MSH6_real_train_fold3.2	999.999999999999	0.977	272.438	27.244%	40.237	21.586%	0.09075	0.968
OGG1_real_train_fold3	999.999999999998	0.776	742.412	74.241%	261.755	66.194%	0.40273	0.765
PMS1_real_train_fold3	999.9999999999966	0.932	486.978	48.698%	86.507	37.614%	0.23099	0.918
PMS2_real_train_fold3	999.9999999999953	0.953	311.351	31.135%	49.247	30.568%	0.08793	0.921
RNF168_real_train_fold3	999.9999999999951	0.945	336.142	33.614%	44.335	32.676%	0.09881	0.869
UNG_real_train_fold3	999.9999999999955	0.929	432.018	43.202%	71.308	37.353%	0.17187	0.899
ATP2B4_multinomial_train_fold3	999.9999999999984	0.889	621.529	62.153%	110.004	46.221%	0.41008	0.864
ATP2B4_multinomial_train_fold3.1	999.9999999999978	0.853	729.053	72.905%	134.059	52.823%	0.50843	0.824
ATP2B4_multinomial_train_fold3.2	999.9999999999976	0.92	643.967	64.397%	102.149	40.827%	0.37275	0.907
ATP2B4_multinomial_train_fold3.3	999.9999999999987	0.879	726.466	72.647%	126.317	48.897%	0.48477	0.858
ATP2B4_multinomial_train_fold3.4	999.9999999999977	0.895	689.708	68.971%	119.894	45.7%	0.45606	0.876
ATP2B4_multinomial_train_fold3.5	999.9999999999976	0.913	607.794	60.779%	91.181	41.445%	0.39397	0.889
ATP2B4_multinomial_train_fold3.6	999.9999999999977	0.873	680.495	68.05%	125.366	50.223%	0.41459	0.849
ATP2B4_multinomial_train_fold3.7	999.9999999999976	0.893	625.118	62.512%	122.623	47.304%	0.40105	0.877
ATP2B4_multinomial_train_fold3.8	999.9999999999975	0.88	683.582	68.358%	133.868	49.293%	0.42594	0.863
ATP2B4_multinomial_train_fold3.9	999.9999999999976	0.885	706.993	70.699%	111.244	47.674%	0.47057	0.858
ATP2B4_multinomial_train_fold3.10	999.9999999999974	0.884	706.809	70.681%	117.114	48.062%	0.43016	0.86
ATP2B4_multinomial_train_fold3.11	999.9999999999989	0.842	843.862	84.386%	158.901	55.723%	0.58385	0.82
ATP2B4_multinomial_train_fold3.12	999.9999999999986	0.821	866.773	86.677%	173.674	58.69%	0.63345	0.798
ATP2B4_multinomial_train_fold3.13	999.9999999999977	0.872	747.561	74.756%	142.936	50.923%	0.52664	0.856
ATP2B4_multinomial_train_fold3.14	999.9999999999987	0.882	711.383	71.138%	132.393	49.168%	0.4578	0.865
ATP2B4_multinomial_train_fold3.15	999.9999999999992	0.858	828.111	82.811%	156.302	53.51%	0.52997	0.841
ATP2B4_multinomial_train_fold3.16	999.9999999999986	0.852	808.187	80.819%	150.842	53.615%	0.54267	0.831
ATP2B4_multinomial_train_fold3.17	999.9999999999986	0.895	673.736	67.374%	116.38	45.023%	0.45114	0.875
ATP2B4_multinomial_train_fold3.18	999.999999999999	0.855	832.698	83.27%	161.708	53.697%	0.57957	0.838
ATP2B4_multinomial_train_fold3.19	999.999999999998	0.905	629.953	62.995%	107.698	44.334%	0.40409	0.887
ATP2B4_multinomial_train_fold3.20	999.9999999999987	0.902	677.878	67.788%	113.743	43.485%	0.46844	0.883
ATP2B4_multinomial_train_fold3.21	999.9999999999978	0.891	713.966	71.397%	122.293	47.05%	0.44301	0.873
ATP2B4_multinomial_train_fold3.22	999.9999999999975	0.854	732.951	73.295%	138.008	52.702%	0.48088	0.827
ATP2B4_multinomial_train_fold3.23	999.9999999999986	0.839	904.119	90.412%	154.208	56.283%	0.63887	0.815
ATP2B4_multinomial_train_fold3.24	999.9999999999986	0.878	745.962	74.596%	127.001	48.898%	0.46017	0.856
ATP2B4_multinomial_train_fold3.25	999.9999999999975	0.856	714.772	71.477%	142.558	53.003%	0.4753	0.832
ATP2B4_multinomial_train_fold3.26	999.9999999999978	0.882	769.06	76.906%	127.054	48.596%	0.51404	0.863
ATP2B4_multinomial_train_fold3.27	999.9999999999974	0.904	668.165	66.817%	96.61	43.333%	0.44024	0.879
ATP2B4_multinomial_train_fold3.28	999.9999999999974	0.905	621.339	62.134%	98.733	43.731%	0.38691	0.883
ATP2B4_multinomial_train_fold3.29	999.9999999999986	0.829	855.782	85.578%	162.597	57.189%	0.58817	0.804
ATP2B4_multinomial_train_fold3.30	999.9999999999978	0.862	691.091	69.109%	119.83	51.961%	0.44863	0.83
ATP2B4_multinomial_train_fold3.31	999.9999999999987	0.907	683.551	68.355%	115.205	43.512%	0.38414	0.891
ATP2B4_multinomial_train_fold3.32	999.9999999999975	0.865	794.933	79.493%	126.755	51.018%	0.52112	0.837
ATP2B4_multinomial_train_fold3.33	999.9999999999986	0.88	754.262	75.426%	129.24	48.4%	0.49667	0.859
ATP2B4_multinomial_train_fold3.34	999.9999999999975	0.894	664.533	66.453%	108.231	45.484%	0.45244	0.871
ATP2B4_multinomial_train_fold3.35	999.999999999998	0.912	638.012	63.801%	114.427	43.639%	0.42746	0.9
ATP2B4_multinomial_train_fold3.36	999.9999999999986	0.898	699.112	69.911%	117.657	45.71%	0.45492	0.881
ATP2B4_multinomial_train_fold3.37	999.9999999999972	0.892	665.256	66.526%	108.617	45.926%	0.41391	0.866
ATP2B4_multinomial_train_fold3.38	999.9999999999977	0.901	677.846	67.785%	104.555	45.261%	0.40147	0.881
ATP2B4_multinomial_train_fold3.39	999.9999999999986	0.901	723.821	72.382%	113.733	44.564%	0.52175	0.884
ATP2B4_multinomial_train_fold3.40	999.9999999999985	0.867	790.204	79.02%	133.97	50.921%	0.57096	0.844
ATP2B4_multinomial_train_fold3.41	999.9999999999975	0.917	662.638	66.264%	100.826	40.725%	0.44033	0.9
ATP2B4_multinomial_train_fold3.42	999.9999999999987	0.877	725.702	72.57%	143.013	49.713%	0.47831	0.862
ATP2B4_multinomial_train_fold3.43	999.9999999999976	0.879	671.053	67.105%	128.477	49.01%	0.42866	0.858
ATP2B4_multinomial_train_fold3.44	999.999999999998	0.885	716.013	71.601%	126.061	48.564%	0.47504	0.868
ATP2B4_multinomial_train_fold3.45	999.9999999999976	0.922	598.308	59.831%	102.401	40.326%	0.36041	0.909
ATP2B4_multinomial_train_fold3.46	999.9999999999978	0.869	709.032	70.903%	139.839	51.241%	0.46235	0.85
ATP2B4_multinomial_train_fold3.47	999.9999999999978	0.871	703.888	70.389%	137.951	50.623%	0.45899	0.852
ATP2B4_multinomial_train_fold3.48	999.9999999999983	0.913	688.952	68.895%	106.302	41.525%	0.48147	0.896
ATP2B4_multinomial_train_fold3.49	999.9999999999975	0.854	769.623	76.962%	126.425	53.455%	0.49274	0.823
ATP2B4_multinomial_train_fold3.50	999.9999999999984	0.882	701.697	70.17%	114.65	47.836%	0.43237	0.855
ATP2B4_multinomial_train_fold3.51	999.9999999999976	0.905	694.271	69.427%	114.161	44.945%	0.44001	0.891
ATP2B4_multinomial_train_fold3.52	999.9999999999977	0.919	608.884	60.888%	104.326	40.81%	0.38618	0.905
ATP2B4_multinomial_train_fold3.53	999.9999999999974	0.917	674.013	67.401%	104.536	42.062%	0.42082	0.904
