Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.959	0.279	27.9%	0.038	30.463%	0.07384	0.897
OGG1_0_real_train1	0.9999999999999968	0.999	0.139	13.9%	0.02	4.951%	0.06167	0.999
RNF168_0_real_train1	0.9999999999999989	0.951	0.35	35.0%	0.045	30.985%	0.13593	0.9
UNG_0_real_train1	0.9999999999999982	0.957	0.358	35.8%	0.058	28.913%	0.16634	0.942
ATP2B4_0_real_train1	0.9999999999999971	0.977	0.375	37.5%	0.052	21.525%	0.18668	0.972
ATP2B4_1_real_train1	0.9999999999999967	0.986	0.354	35.4%	0.05	17.894%	0.15696	0.984
MLH1_0_real_train1	0.9999999999999964	0.979	0.217	21.7%	0.039	20.523%	0.19919	0.972
MSH2_0_real_train1	0.999999999999996	0.987	0.178	17.8%	0.033	17.517%	0.03319	0.982
MSH6_0_real_train1	0.9999999999999951	0.992	0.15	15.0%	0.024	13.07%	0.02204	0.988
MSH6_1_real_train1	0.9999999999999969	0.986	0.175	17.5%	0.032	17.215%	0.04081	0.98
PMS1_0_real_train1	0.9999999999999964	0.918	0.434	43.4%	0.092	40.003%	0.26747	0.897
PMS2_0_real_train1	0.9999999999999952	0.803	0.573	57.3%	0.097	60.208%	0.24652	0.646
EXO1_0_multinomial_train1	0.9999999999999962	0.944	0.313	31.3%	0.044	34.544%	0.0945	0.859
RNF168_0_multinomial_train1	0.999999999999999	0.901	0.51	51.0%	0.066	43.19%	0.26964	0.814
RNF168_0_multinomial_train1.1	0.999999999999999	0.877	0.569	56.9%	0.081	48.142%	0.34042	0.797
EXO1_0_multinomial_train1.1	0.9999999999999961	0.942	0.323	32.3%	0.044	34.139%	0.10245	0.852
RNF168_0_multinomial_train1.2	0.9999999999999989	0.882	0.567	56.7%	0.078	47.325%	0.32732	0.799
RNF168_0_multinomial_train1.3	0.9999999999999989	0.888	0.55	55.0%	0.073	46.207%	0.34505	0.797
RNF168_0_multinomial_train1.4	0.999999999999999	0.927	0.475	47.5%	0.061	37.561%	0.2367	0.878
RNF168_0_multinomial_train1.5	0.999999999999999	0.866	0.562	56.2%	0.077	49.896%	0.3057	0.746
RNF168_0_multinomial_train1.6	0.9999999999999989	0.89	0.569	56.9%	0.077	45.721%	0.31427	0.824
RNF168_0_multinomial_train1.7	0.9999999999999991	0.87	0.564	56.4%	0.074	49.265%	0.30285	0.741
RNF168_0_multinomial_train1.8	0.999999999999999	0.908	0.497	49.7%	0.066	42.029%	0.27499	0.834
EXO1_0_multinomial_train1.2	0.999999999999996	0.942	0.345	34.5%	0.045	34.033%	0.11645	0.857
EXO1_0_multinomial_train1.3	0.9999999999999962	0.929	0.359	35.9%	0.049	38.316%	0.12068	0.819
RNF168_0_multinomial_train1.9	0.999999999999999	0.885	0.533	53.3%	0.07	46.351%	0.30151	0.774
EXO1_0_multinomial_train1.4	0.9999999999999966	0.931	0.342	34.2%	0.049	38.679%	0.11056	0.824
EXO1_0_multinomial_train1.5	0.9999999999999964	0.936	0.361	36.1%	0.047	36.801%	0.11451	0.836
EXO1_0_multinomial_train1.6	0.999999999999996	0.935	0.375	37.5%	0.048	36.705%	0.12537	0.838
EXO1_0_multinomial_train1.7	0.9999999999999961	0.925	0.375	37.5%	0.05	39.646%	0.12368	0.806
EXO1_0_multinomial_train1.8	0.999999999999996	0.931	0.359	35.9%	0.049	38.182%	0.11399	0.831
RNF168_0_multinomial_train1.10	0.9999999999999989	0.893	0.542	54.2%	0.071	45.239%	0.32258	0.808
EXO1_0_multinomial_train1.9	0.9999999999999964	0.935	0.34	34.0%	0.047	36.158%	0.12068	0.833
RNF168_0_multinomial_train1.11	0.9999999999999988	0.885	0.51	51.0%	0.07	46.8%	0.2852	0.771
RNF168_0_multinomial_train1.12	0.999999999999999	0.902	0.493	49.3%	0.07	43.647%	0.26447	0.832
EXO1_0_multinomial_train1.10	0.9999999999999959	0.914	0.406	40.6%	0.054	42.036%	0.14043	0.776
EXO1_0_multinomial_train1.11	0.9999999999999963	0.939	0.332	33.2%	0.046	35.978%	0.11881	0.846
RNF168_0_multinomial_train1.13	0.9999999999999989	0.897	0.517	51.7%	0.064	44.211%	0.29205	0.782
RNF168_0_multinomial_train1.14	0.999999999999999	0.903	0.512	51.2%	0.067	42.737%	0.31453	0.825
RNF168_0_multinomial_train1.15	0.9999999999999989	0.882	0.543	54.3%	0.072	47.449%	0.28207	0.77
RNF168_0_multinomial_train1.16	0.9999999999999989	0.889	0.535	53.5%	0.072	45.649%	0.29498	0.799
EXO1_0_multinomial_train1.12	0.9999999999999957	0.931	0.353	35.3%	0.05	37.705%	0.13113	0.834
RNF168_0_multinomial_train1.17	0.999999999999999	0.904	0.51	51.0%	0.07	43.192%	0.2553	0.837
EXO1_0_multinomial_train1.13	0.9999999999999964	0.917	0.401	40.1%	0.054	41.748%	0.14549	0.796
RNF168_0_multinomial_train1.18	0.999999999999999	0.907	0.513	51.3%	0.065	42.437%	0.27591	0.828
EXO1_0_multinomial_train1.14	0.999999999999996	0.939	0.328	32.8%	0.046	36.183%	0.10633	0.844
RNF168_0_multinomial_train1.19	0.9999999999999989	0.865	0.579	57.9%	0.076	50.056%	0.32032	0.735
RNF168_0_multinomial_train1.20	0.9999999999999991	0.869	0.574	57.4%	0.073	49.628%	0.31436	0.728
EXO1_0_multinomial_train1.15	0.9999999999999964	0.942	0.347	34.7%	0.045	34.765%	0.12364	0.855
RNF168_0_multinomial_train1.21	0.9999999999999989	0.897	0.522	52.2%	0.069	44.062%	0.29481	0.812
RNF168_0_multinomial_train1.22	0.9999999999999989	0.888	0.536	53.6%	0.075	45.781%	0.30544	0.809
EXO1_0_multinomial_train1.16	0.9999999999999962	0.932	0.354	35.4%	0.048	38.038%	0.1187	0.827
EXO1_0_multinomial_train1.17	0.9999999999999958	0.945	0.325	32.5%	0.043	33.872%	0.10678	0.858
RNF168_0_multinomial_train1.23	0.999999999999999	0.85	0.622	62.2%	0.082	52.925%	0.35625	0.714
EXO1_0_multinomial_train1.18	0.9999999999999963	0.925	0.366	36.6%	0.051	40.264%	0.12858	0.811
RNF168_0_multinomial_train1.24	0.9999999999999991	0.878	0.589	58.9%	0.08	48.202%	0.34302	0.8
RNF168_0_multinomial_train1.25	0.999999999999999	0.902	0.491	49.1%	0.068	43.569%	0.24527	0.823
RNF168_0_multinomial_train1.26	0.999999999999999	0.893	0.484	48.4%	0.068	45.189%	0.24823	0.79
RNF168_0_multinomial_train1.27	0.999999999999999	0.907	0.495	49.5%	0.067	42.226%	0.28363	0.838
RNF168_0_multinomial_train1.28	0.999999999999999	0.882	0.576	57.6%	0.073	47.304%	0.33317	0.779
EXO1_0_multinomial_train1.19	0.9999999999999963	0.926	0.37	37.0%	0.05	39.13%	0.12774	0.809
RNF168_0_multinomial_train1.29	0.9999999999999991	0.896	0.507	50.7%	0.068	44.655%	0.25525	0.801
EXO1_0_multinomial_train1.20	0.9999999999999961	0.941	0.318	31.8%	0.045	34.655%	0.11283	0.853
RNF168_0_multinomial_train1.30	0.999999999999999	0.92	0.472	47.2%	0.062	39.68%	0.25445	0.857
RNF168_0_multinomial_train1.31	0.9999999999999991	0.898	0.502	50.2%	0.066	44.18%	0.26136	0.799
RNF168_0_multinomial_train1.32	0.9999999999999991	0.867	0.574	57.4%	0.079	50.17%	0.34941	0.755
RNF168_0_multinomial_train1.33	0.999999999999999	0.901	0.536	53.6%	0.069	43.092%	0.30016	0.827
EXO1_0_multinomial_train1.21	0.9999999999999966	0.922	0.387	38.7%	0.052	41.487%	0.1314	0.798
RNF168_0_multinomial_train1.34	0.9999999999999989	0.897	0.531	53.1%	0.067	44.259%	0.27305	0.801
EXO1_0_multinomial_train1.22	0.9999999999999964	0.941	0.348	34.8%	0.046	34.084%	0.11939	0.86
EXO1_0_multinomial_train1.23	0.999999999999996	0.94	0.333	33.3%	0.046	35.686%	0.11334	0.849
RNF168_0_multinomial_train1.35	0.999999999999999	0.915	0.464	46.4%	0.064	40.511%	0.24466	0.85
RNF168_0_multinomial_train1.36	0.999999999999999	0.896	0.485	48.5%	0.067	44.767%	0.24708	0.797
EXO1_0_multinomial_train1.24	0.9999999999999964	0.926	0.392	39.2%	0.05	39.891%	0.12886	0.813
RNF168_0_multinomial_train1.37	0.9999999999999991	0.872	0.586	58.6%	0.076	48.969%	0.34455	0.759
EXO1_0_multinomial_train1.25	0.999999999999996	0.925	0.383	38.3%	0.051	39.34%	0.13173	0.815
RNF168_0_multinomial_train1.38	0.9999999999999989	0.924	0.439	43.9%	0.061	38.781%	0.2197	0.866
EXO1_0_multinomial_train1.26	0.9999999999999962	0.922	0.368	36.8%	0.051	39.907%	0.13716	0.796
EXO1_0_multinomial_train1.27	0.9999999999999963	0.949	0.312	31.2%	0.042	32.516%	0.09925	0.872
EXO1_0_multinomial_train1.28	0.9999999999999959	0.934	0.34	34.0%	0.047	37.304%	0.11803	0.83
EXO1_0_multinomial_train1.29	0.999999999999996	0.943	0.341	34.1%	0.044	34.103%	0.11686	0.856
EXO1_0_multinomial_train1.30	0.999999999999996	0.946	0.305	30.5%	0.043	33.205%	0.09442	0.866
RNF168_0_multinomial_train1.39	0.9999999999999991	0.817	0.632	63.2%	0.09	58.154%	0.33279	0.647
RNF168_0_multinomial_train1.40	0.9999999999999991	0.895	0.492	49.2%	0.072	44.894%	0.28285	0.816
EXO1_0_multinomial_train1.31	0.999999999999996	0.94	0.344	34.4%	0.045	35.367%	0.11744	0.845
EXO1_0_multinomial_train1.32	0.9999999999999962	0.925	0.377	37.7%	0.051	40.218%	0.13541	0.806
EXO1_0_multinomial_train1.33	0.9999999999999962	0.939	0.35	35.0%	0.046	35.424%	0.11347	0.845
RNF168_0_multinomial_train1.41	0.9999999999999989	0.892	0.555	55.5%	0.072	45.109%	0.31544	0.811
RNF168_0_multinomial_train1.42	0.9999999999999989	0.882	0.557	55.7%	0.08	47.918%	0.30005	0.808
EXO1_0_multinomial_train1.34	0.9999999999999957	0.944	0.34	34.0%	0.044	33.666%	0.10934	0.86
RNF168_0_multinomial_train1.43	0.999999999999999	0.89	0.527	52.7%	0.069	45.607%	0.28181	0.789
EXO1_0_multinomial_train1.35	0.9999999999999964	0.939	0.324	32.4%	0.047	37.191%	0.11486	0.849
EXO1_0_multinomial_train1.36	0.9999999999999961	0.924	0.375	37.5%	0.051	39.927%	0.1262	0.808
RNF168_0_multinomial_train1.44	0.9999999999999989	0.893	0.507	50.7%	0.072	45.109%	0.27116	0.812
EXO1_0_multinomial_train1.37	0.9999999999999966	0.925	0.371	37.1%	0.051	39.823%	0.11825	0.807
RNF168_0_multinomial_train1.45	0.999999999999999	0.904	0.482	48.2%	0.065	42.887%	0.26243	0.817
RNF168_0_multinomial_train1.46	0.9999999999999991	0.893	0.51	51.0%	0.067	44.959%	0.27949	0.787
RNF168_0_multinomial_train1.47	0.999999999999999	0.89	0.555	55.5%	0.073	45.736%	0.28602	0.81
RNF168_0_multinomial_train1.48	0.999999999999999	0.856	0.599	59.9%	0.082	51.623%	0.31926	0.738
RNF168_0_multinomial_train1.49	0.9999999999999991	0.893	0.505	50.5%	0.07	44.725%	0.27845	0.805
RNF168_0_multinomial_train1.50	0.999999999999999	0.873	0.537	53.7%	0.075	49.022%	0.28628	0.756
EXO1_0_multinomial_train1.38	0.9999999999999964	0.935	0.371	37.1%	0.048	36.779%	0.12524	0.84
RNF168_0_multinomial_train1.51	0.999999999999999	0.874	0.542	54.2%	0.074	48.51%	0.2706	0.758
RNF168_0_multinomial_train1.52	0.999999999999999	0.87	0.543	54.3%	0.071	49.796%	0.29021	0.718
EXO1_0_multinomial_train1.39	0.9999999999999962	0.938	0.353	35.3%	0.046	35.107%	0.11354	0.848
EXO1_0_multinomial_train1.40	0.9999999999999962	0.927	0.367	36.7%	0.05	39.489%	0.12178	0.814
RNF168_0_multinomial_train1.53	0.9999999999999991	0.924	0.45	45.0%	0.061	38.57%	0.24536	0.866
EXO1_0_multinomial_train1.41	0.9999999999999956	0.941	0.336	33.6%	0.045	34.676%	0.10623	0.849
EXO1_0_multinomial_train1.42	0.9999999999999963	0.946	0.331	33.1%	0.043	33.745%	0.10378	0.863
RNF168_0_multinomial_train1.54	0.9999999999999989	0.908	0.502	50.2%	0.07	42.135%	0.30299	0.848
OGG1_0_multinomial_train1	0.9999999999999974	0.997	0.2	20.0%	0.034	8.291%	0.09978	0.997
UNG_0_multinomial_train1	0.9999999999999984	0.946	0.45	45.0%	0.066	32.676%	0.23199	0.926
UNG_0_multinomial_train1.1	0.9999999999999982	0.919	0.51	51.0%	0.084	39.79%	0.25904	0.893
UNG_0_multinomial_train1.2	0.9999999999999984	0.951	0.416	41.6%	0.061	31.167%	0.22739	0.932
OGG1_0_multinomial_train1.1	0.9999999999999976	0.995	0.237	23.7%	0.041	10.237%	0.11091	0.995
UNG_0_multinomial_train1.3	0.9999999999999984	0.919	0.515	51.5%	0.083	39.668%	0.2815	0.893
OGG1_0_multinomial_train1.2	0.9999999999999977	0.989	0.299	29.9%	0.059	14.851%	0.16538	0.988
OGG1_0_multinomial_train1.3	0.999999999999998	0.997	0.211	21.1%	0.037	8.609%	0.10702	0.996
UNG_0_multinomial_train1.4	0.9999999999999984	0.934	0.49	49.0%	0.081	36.021%	0.27895	0.917
UNG_0_multinomial_train1.5	0.9999999999999982	0.928	0.453	45.3%	0.076	37.521%	0.27513	0.902
OGG1_0_multinomial_train1.4	0.9999999999999973	0.992	0.266	26.6%	0.058	13.115%	0.1153	0.991
OGG1_0_multinomial_train1.5	0.9999999999999976	0.994	0.262	26.2%	0.045	11.051%	0.12178	0.994
UNG_0_multinomial_train1.6	0.9999999999999978	0.879	0.537	53.7%	0.096	48.152%	0.32178	0.833
UNG_0_multinomial_train1.7	0.9999999999999982	0.925	0.485	48.5%	0.081	37.952%	0.27862	0.902
UNG_0_multinomial_train1.8	0.9999999999999983	0.932	0.484	48.4%	0.078	36.325%	0.30482	0.912
OGG1_0_multinomial_train1.6	0.9999999999999977	0.996	0.206	20.6%	0.035	8.587%	0.10381	0.996
UNG_0_multinomial_train1.9	0.9999999999999982	0.913	0.538	53.8%	0.085	40.994%	0.30624	0.884
OGG1_0_multinomial_train1.7	0.9999999999999976	0.996	0.217	21.7%	0.039	9.349%	0.10849	0.996
UNG_0_multinomial_train1.10	0.9999999999999982	0.923	0.508	50.8%	0.083	38.585%	0.28187	0.9
OGG1_0_multinomial_train1.8	0.9999999999999978	0.983	0.313	31.3%	0.075	18.88%	0.15227	0.982
UNG_0_multinomial_train1.11	0.9999999999999983	0.956	0.428	42.8%	0.062	29.445%	0.2124	0.942
OGG1_0_multinomial_train1.9	0.9999999999999978	0.995	0.224	22.4%	0.041	9.939%	0.11036	0.995
OGG1_0_multinomial_train1.10	0.9999999999999973	0.993	0.256	25.6%	0.053	12.685%	0.11353	0.992
OGG1_0_multinomial_train1.11	0.9999999999999974	0.994	0.221	22.1%	0.048	11.337%	0.08941	0.993
UNG_0_multinomial_train1.12	0.999999999999998	0.911	0.502	50.2%	0.086	41.476%	0.26853	0.88
UNG_0_multinomial_train1.13	0.9999999999999983	0.908	0.568	56.8%	0.091	41.789%	0.32962	0.881
UNG_0_multinomial_train1.14	0.9999999999999982	0.924	0.479	47.9%	0.078	38.28%	0.2553	0.898
OGG1_0_multinomial_train1.12	0.9999999999999974	0.995	0.231	23.1%	0.043	10.215%	0.11135	0.994
OGG1_0_multinomial_train1.13	0.999999999999998	0.996	0.222	22.2%	0.036	9.01%	0.12666	0.996
