Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.963	0.263	26.3%	0.035	28.058%	0.06452	0.895
OGG1_0_real_train1	0.9999999999999968	0.998	0.198	19.8%	0.035	8.664%	0.0957	0.998
RNF168_0_real_train1	0.9999999999999989	0.954	0.345	34.5%	0.044	30.297%	0.13493	0.908
UNG_0_real_train1	0.9999999999999982	0.959	0.365	36.5%	0.057	28.415%	0.18448	0.944
ATP2B4_0_real_train1	0.9999999999999971	0.979	0.383	38.3%	0.051	21.111%	0.19397	0.975
ATP2B4_1_real_train1	0.9999999999999967	0.986	0.365	36.5%	0.053	18.967%	0.16517	0.984
MLH1_0_real_train1	0.9999999999999964	0.977	0.25	25.0%	0.043	22.628%	0.05937	0.97
MSH2_0_real_train1	0.999999999999996	0.984	0.22	22.0%	0.038	20.172%	0.0506	0.98
MSH6_0_real_train1	0.9999999999999951	0.991	0.168	16.8%	0.027	14.704%	0.03143	0.988
MSH6_1_real_train1	0.9999999999999969	0.987	0.197	19.7%	0.032	17.215%	0.04511	0.982
PMS1_0_real_train1	0.9999999999999964	0.914	0.451	45.1%	0.094	40.872%	0.28757	0.892
PMS2_0_real_train1	0.9999999999999952	0.818	0.556	55.6%	0.093	57.725%	0.23696	0.672
EXO1_0_dirichlet_train1	0.9999999999999967	0.801	0.715	71.5%	0.1	60.915%	0.4537	0.656
RNF168_0_dirichlet_train1	0.9999999999999989	0.751	0.753	75.3%	0.105	66.865%	0.57606	0.514
RNF168_0_dirichlet_train1.1	0.9999999999999991	0.775	0.805	80.5%	0.115	63.391%	0.60082	0.645
EXO1_0_dirichlet_train1.1	0.9999999999999967	0.783	0.727	72.7%	0.104	62.207%	0.46778	0.621
RNF168_0_dirichlet_train1.2	0.999999999999999	0.771	0.853	85.3%	0.118	63.689%	0.65068	0.649
RNF168_0_dirichlet_train1.3	0.999999999999999	0.693	0.865	86.5%	0.122	72.933%	0.67409	0.447
RNF168_0_dirichlet_train1.4	0.999999999999999	0.833	0.686	68.6%	0.093	55.759%	0.46939	0.717
RNF168_0_dirichlet_train1.5	0.9999999999999989	0.743	0.795	79.5%	0.111	66.979%	0.59762	0.532
RNF168_0_dirichlet_train1.6	0.999999999999999	0.741	0.841	84.1%	0.124	67.034%	0.63832	0.594
RNF168_0_dirichlet_train1.7	0.9999999999999991	0.815	0.74	74.0%	0.103	58.393%	0.48128	0.707
RNF168_0_dirichlet_train1.8	0.9999999999999989	0.708	0.852	85.2%	0.131	70.734%	0.76863	0.536
EXO1_0_dirichlet_train1.2	0.9999999999999964	0.695	0.814	81.4%	0.117	73.369%	0.51352	0.41
EXO1_0_dirichlet_train1.3	0.9999999999999969	0.805	0.674	67.4%	0.095	59.186%	0.39192	0.64
RNF168_0_dirichlet_train1.9	0.9999999999999989	0.774	0.821	82.1%	0.119	63.429%	0.62312	0.657
EXO1_0_dirichlet_train1.4	0.9999999999999969	0.762	0.714	71.4%	0.099	65.836%	0.48126	0.513
EXO1_0_dirichlet_train1.5	0.9999999999999969	0.699	0.776	77.6%	0.117	72.058%	0.51081	0.417
EXO1_0_dirichlet_train1.6	0.9999999999999969	0.787	0.697	69.7%	0.101	61.981%	0.39968	0.611
EXO1_0_dirichlet_train1.7	0.9999999999999969	0.694	0.794	79.4%	0.109	73.532%	0.50324	0.321
EXO1_0_dirichlet_train1.8	0.9999999999999969	0.77	0.708	70.8%	0.1	64.033%	0.47977	0.542
RNF168_0_dirichlet_train1.10	0.9999999999999991	0.706	0.823	82.3%	0.121	71.201%	0.67533	0.476
EXO1_0_dirichlet_train1.9	0.9999999999999969	0.687	0.819	81.9%	0.118	75.05%	0.60797	0.406
RNF168_0_dirichlet_train1.11	0.999999999999999	0.69	0.802	80.2%	0.128	72.822%	0.64374	0.464
RNF168_0_dirichlet_train1.12	0.999999999999999	0.816	0.677	67.7%	0.11	58.339%	0.4524	0.732
EXO1_0_dirichlet_train1.10	0.9999999999999969	0.758	0.724	72.4%	0.101	65.32%	0.45257	0.512
EXO1_0_dirichlet_train1.11	0.9999999999999969	0.756	0.698	69.8%	0.104	65.893%	0.4301	0.529
RNF168_0_dirichlet_train1.13	0.9999999999999989	0.771	0.8	80.0%	0.114	64.099%	0.63499	0.638
RNF168_0_dirichlet_train1.14	0.999999999999999	0.778	0.779	77.9%	0.119	63.306%	0.54055	0.679
RNF168_0_dirichlet_train1.15	0.999999999999999	0.758	0.832	83.2%	0.122	65.103%	0.58538	0.633
RNF168_0_dirichlet_train1.16	0.9999999999999991	0.707	0.757	75.7%	0.134	71.067%	0.63671	0.543
EXO1_0_dirichlet_train1.12	0.9999999999999961	0.788	0.702	70.2%	0.099	62.045%	0.42909	0.604
RNF168_0_dirichlet_train1.17	0.999999999999999	0.755	0.789	78.9%	0.112	66.029%	0.57346	0.576
EXO1_0_dirichlet_train1.13	0.9999999999999968	0.73	0.745	74.5%	0.114	68.156%	0.48601	0.508
RNF168_0_dirichlet_train1.18	0.999999999999999	0.661	0.813	81.3%	0.137	75.643%	0.82583	0.44
EXO1_0_dirichlet_train1.14	0.9999999999999971	0.758	0.758	75.8%	0.107	65.656%	0.50483	0.564
RNF168_0_dirichlet_train1.19	0.9999999999999989	0.809	0.717	71.7%	0.103	58.938%	0.50324	0.69
RNF168_0_dirichlet_train1.20	0.999999999999999	0.852	0.676	67.6%	0.093	52.701%	0.48262	0.768
EXO1_0_dirichlet_train1.15	0.9999999999999964	0.738	0.678	67.8%	0.103	69.508%	0.4711	0.452
RNF168_0_dirichlet_train1.21	0.9999999999999991	0.729	0.861	86.1%	0.129	68.626%	0.67043	0.586
RNF168_0_dirichlet_train1.22	0.999999999999999	0.703	0.772	77.2%	0.124	71.401%	0.57457	0.487
EXO1_0_dirichlet_train1.16	0.9999999999999967	0.803	0.638	63.8%	0.087	60.397%	0.34909	0.558
EXO1_0_dirichlet_train1.17	0.9999999999999967	0.73	0.727	72.7%	0.109	68.952%	0.43486	0.475
RNF168_0_dirichlet_train1.23	0.9999999999999989	0.715	0.766	76.6%	0.123	70.07%	0.57144	0.516
EXO1_0_dirichlet_train1.18	0.9999999999999964	0.833	0.623	62.3%	0.086	55.743%	0.38855	0.678
RNF168_0_dirichlet_train1.24	0.999999999999999	0.767	0.761	76.1%	0.112	63.86%	0.59788	0.615
RNF168_0_dirichlet_train1.25	0.999999999999999	0.772	0.825	82.5%	0.123	63.575%	0.60337	0.667
RNF168_0_dirichlet_train1.26	0.9999999999999989	0.704	0.854	85.4%	0.125	71.431%	0.68061	0.488
RNF168_0_dirichlet_train1.27	0.999999999999999	0.752	0.806	80.6%	0.113	65.784%	0.56764	0.574
RNF168_0_dirichlet_train1.28	0.9999999999999991	0.804	0.755	75.5%	0.119	59.833%	0.5265	0.728
EXO1_0_dirichlet_train1.19	0.9999999999999969	0.773	0.681	68.1%	0.101	63.519%	0.43986	0.566
RNF168_0_dirichlet_train1.29	0.9999999999999991	0.746	0.821	82.1%	0.118	66.606%	0.64569	0.58
EXO1_0_dirichlet_train1.20	0.9999999999999963	0.756	0.738	73.8%	0.099	66.163%	0.4221	0.482
RNF168_0_dirichlet_train1.30	0.9999999999999989	0.79	0.763	76.3%	0.107	61.226%	0.53143	0.656
RNF168_0_dirichlet_train1.31	0.999999999999999	0.686	0.916	91.6%	0.127	72.833%	0.75474	0.446
RNF168_0_dirichlet_train1.32	0.9999999999999991	0.777	0.739	73.9%	0.106	63.337%	0.49366	0.615
RNF168_0_dirichlet_train1.33	0.999999999999999	0.732	0.817	81.7%	0.115	68.35%	0.61787	0.523
