	0	1	2	3	4	5	6	7	8	9
0	[1.1269031150081794, 0.9882858373324113, 1.386172776757681, 0.28583332896232605, 0.0]	[1.1263383885336449, 0.9877067604761312, 1.386316280575137, 0.2358333319425583, 0.0]	[1.1268271098026896, 0.9882108288874333, 1.386162809152563, 0.25583332777023315, 0.0]	[1.1273280683743483, 0.9887095366938767, 1.3861853168047151, 0.2758333384990692, 0.0]	[1.1267469466065152, 0.9881359111902969, 1.3861103541621844, 0.31333333253860474, 0.0]	[1.1281691379728387, 0.9895441297573133, 1.3862500821552528, 0.2666666805744171, 0.0]	[1.127430418797218, 0.9888109597548292, 1.3861945904238873, 0.2574999928474426, 0.0]	[1.127768909913475, 0.9891392807436719, 1.3862962916980295, 0.26750001311302185, 0.0]	[1.1265352456297535, 0.9879245045183445, 1.3861074111140905, 0.2524999976158142, 0.0]	[1.1271237566776537, 0.9885112633315044, 1.3861249334614938, 0.2841666638851166, 0.0]
100	[0.3196692201747094, 0.31896677945972157, 0.007024407149878226, 1.0, 0.0]	[0.31870595193728063, 0.31782719719327496, 0.00878754744005667, 1.0, 0.0]	[0.3797360069028328, 0.3775624636202679, 0.0217354328256491, 1.0, 0.0]	[0.4871172555671671, 0.4861949690856508, 0.009222864815163368, 1.0, 0.0]	[0.3084884205401026, 0.3075314684886658, 0.009569520514368279, 1.0, 0.0]	[0.31694318930792775, 0.3161328646730183, 0.008103246349094408, 1.0, 0.0]	[0.32341928013627624, 0.32268745126107656, 0.007318288751996831, 1.0, 0.0]	[0.31180678572981274, 0.3109639828702773, 0.00842802859535422, 1.0, 0.0]	[0.32792126922410775, 0.32715881709184275, 0.007624521322650003, 1.0, 0.0]	[0.33123527668025426, 0.32928547253662, 0.019498041436342567, 1.0, 0.0]
200	[0.30722330019342914, 0.3068243395031458, 0.003989606902833076, 1.0, 0.0]	[0.30669980979708844, 0.3061295181774548, 0.005702916196336443, 1.0, 0.0]	[0.3627699965101087, 0.3613496485465591, 0.014203479635496011, 1.0, 0.0]	[0.43040169344803064, 0.4297885765919172, 0.006131168561134386, 1.0, 0.0]	[0.30071983768919275, 0.3001237382368637, 0.005960994523290488, 1.0, 0.0]	[0.30703063573847217, 0.30654211642038126, 0.0048851931809088325, 1.0, 0.0]	[0.31059703173145986, 0.3101569452765184, 0.004400864549414719, 1.0, 0.0]	[0.3045177023759943, 0.304024462429603, 0.0049323994639125365, 1.0, 0.0]	[0.31180947361553824, 0.31134453226702447, 0.004649413485137805, 1.0, 0.0]	[0.3170303205073054, 0.31616111423170334, 0.008692062756020264, 1.0, 0.0]
300	[0.3034085794675293, 0.3031083657061004, 0.0030021376142889914, 1.0, 0.0]	[0.3018320652538588, 0.3013836205777613, 0.00448444676097496, 1.0, 0.0]	[0.35203323091577016, 0.3508159842972631, 0.012172466185070799, 1.0, 0.0]	[0.4019035776049677, 0.40139722566192526, 0.005063519430424335, 1.0, 0.0]	[0.2974948710520796, 0.29702536357416426, 0.004695074779153356, 1.0, 0.0]	[0.30303618413398725, 0.30266313871631245, 0.0037304541767477417, 1.0, 0.0]	[0.3055867310550703, 0.3052568598343217, 0.0032987122074858034, 1.0, 0.0]	[0.30159315620246724, 0.30121634981427564, 0.0037680638819158705, 1.0, 0.0]	[0.30575405900551467, 0.30540285103834375, 0.0035120796717093413, 1.0, 0.0]	[0.31146641489409843, 0.31091406634811747, 0.00552348545980983, 1.0, 0.0]
400	[0.30121568884708166, 0.3009648552590216, 0.002508335880600407, 1.0, 0.0]	[0.29918700840767004, 0.29880488892697693, 0.0038211948069308468, 1.0, 0.0]	[0.34463151123705127, 0.3435308948239468, 0.011006164131045118, 1.0, 0.0]	[0.38660729542245464, 0.38615823219140655, 0.004490632310481218, 1.0, 0.0]	[0.2954485274431216, 0.2950408654629267, 0.004076619801949329, 1.0, 0.0]	[0.30068658781609786, 0.30036899777154263, 0.00317590044555229, 1.0, 0.0]	[0.30272266719039964, 0.30245144920867845, 0.0027121798172118987, 1.0, 0.0]	[0.29968763852192215, 0.2993621743809952, 0.003254641409269387, 1.0, 0.0]	[0.3024556035946219, 0.3021665538683882, 0.0028904972623375025, 1.0, 0.0]	[0.3076136954571556, 0.307201544353855, 0.004121511033005982, 1.0, 0.0]
500	[0.29970236855015225, 0.2994808690160833, 0.002214995340689642, 1.0, 0.0]	[0.29735779851216804, 0.2970143564100373, 0.0034344210213070156, 1.0, 0.0]	[0.33974717045329755, 0.338740968185469, 0.010062022678285647, 1.0, 0.0]	[0.3790202323160837, 0.37860068222278903, 0.00419550093294718, 1.0, 0.0]	[0.294112023647154, 0.29374487131542504, 0.003671523317289418, 1.0, 0.0]	[0.2984462846119495, 0.29814473290451204, 0.00301551707437432, 1.0, 0.0]	[0.30087155809149374, 0.3006360935692428, 0.0023546452225091724, 1.0, 0.0]	[0.29799987316320703, 0.2976955680360005, 0.0030430512720653145, 1.0, 0.0]	[0.30040935511713157, 0.3001599469493891, 0.002494081677424754, 1.0, 0.0]	[0.3044177633177778, 0.3040777400805012, 0.0034002323727661972, 1.0, 0.0]
600	[0.2986260128044969, 0.29842434486662134, 0.00201667937875584, 1.0, 0.0]	[0.2957793976197359, 0.2954574794786342, 0.003219181411016739, 1.0, 0.0]	[0.3358027303664197, 0.3348778116798896, 0.009249186865301162, 1.0, 0.0]	[0.37304712024866976, 0.3726515749974711, 0.0039554525119864375, 1.0, 0.0]	[0.2930947453782497, 0.29275557155768694, 0.0033917382056277007, 1.0, 0.0]	[0.29655847729646895, 0.2962578660168022, 0.003006112796667559, 1.0, 0.0]	[0.29953097349489777, 0.29931867962407543, 0.00212293870822314, 1.0, 0.0]	[0.29656804224780764, 0.2962747458717899, 0.0029329637601772183, 1.0, 0.0]	[0.29897192459119104, 0.29874890072284954, 0.002230238683415119, 1.0, 0.0]	[0.3017455109889116, 0.3014444048062724, 0.003011061826392591, 1.0, 0.0]
700	[0.29771870251050325, 0.2975301362106344, 0.001885662998688796, 1.0, 0.0]	[0.29426151661936256, 0.29394821555161416, 0.0031330106774838415, 1.0, 0.0]	[0.3334893107181769, 0.33264170406063864, 0.008476066575382487, 1.0, 0.0]	[0.3584580662174777, 0.35811534269930756, 0.0034272351817015985, 1.0, 0.0]	[0.29230018166974164, 0.2919818418584708, 0.0031833981127081094, 1.0, 0.0]	[0.29511331082914277, 0.2948174467864723, 0.0029586404267047876, 1.0, 0.0]	[0.29845067800996333, 0.298253011169366, 0.0019766684059738184, 1.0, 0.0]	[0.295113698296402, 0.29482160624005077, 0.002920920563512267, 1.0, 0.0]	[0.29788566564525837, 0.29768196298402594, 0.002037026612324147, 1.0, 0.0]	[0.29950543114472383, 0.29923221652411053, 0.0027321462061330377, 1.0, 0.0]
800	[0.29688567634633756, 0.29670425223528213, 0.0018142411105543244, 1.0, 0.0]	[0.2931047586592044, 0.29280066386356407, 0.003040947956403327, 1.0, 0.0]	[0.33223157280448906, 0.33145437002276945, 0.007772027817195829, 1.0, 0.0]	[0.3353711924303533, 0.33501835709821237, 0.0035283533214091204, 1.0, 0.0]	[0.2916588882331764, 0.2913557231089885, 0.0030316512418790647, 1.0, 0.0]	[0.29419967581032225, 0.29391366664622054, 0.002860091641017227, 1.0, 0.0]	[0.2974073446919742, 0.29721743021762237, 0.0018991447435184475, 1.0, 0.0]	[0.29383650987097953, 0.2935427235184547, 0.002937863525248359, 1.0, 0.0]	[0.29707642390234307, 0.2968864857697777, 0.001899381325653502, 1.0, 0.0]	[0.29772476951777854, 0.2974725532142095, 0.002522163035690245, 1.0, 0.0]
900	[0.29607256874730636, 0.2958943079434118, 0.0017826080389453296, 1.0, 0.0]	[0.2922774693269771, 0.2919843472660717, 0.0029312206090543183, 1.0, 0.0]	[0.33054031957987745, 0.3297999941603117, 0.007403254195657614, 1.0, 0.0]	[0.30698970715410556, 0.3065935077904577, 0.003961993636479029, 1.0, 0.0]	[0.29111366552265305, 0.2908216924112638, 0.002919731113892226, 1.0, 0.0]	[0.29343485117605583, 0.29315872932350967, 0.0027612185254617134, 1.0, 0.0]	[0.2964982099188947, 0.2963133900122333, 0.0018481990666140246, 1.0, 0.0]	[0.2928879882041782, 0.29259765072313465, 0.002903374810435938, 1.0, 0.0]	[0.2963769030417714, 0.29619664345103397, 0.0018025959073743466, 1.0, 0.0]	[0.2963128255403891, 0.2960769117799537, 0.0023591376043543316, 1.0, 0.0]
