	0	1	2	3	4	5	6	7	8	9
0	[174.5109637045229, 8.171797828959214, 1663.3916587556369, 0.2574999928474426, 0.0]	[174.5154038532134, 8.162031877882223, 1663.5337197533117, 0.2524999976158142, 0.0]	[174.53354835129718, 8.17518539351906, 1663.583629577781, 0.2433333396911621, 0.0]	[174.52049073320632, 8.177873727110722, 1663.4261700609559, 0.26750001311302185, 0.0]	[174.5102175792087, 8.182085884671265, 1663.2813169453743, 0.3100000023841858, 0.0]	[174.53836934045648, 8.171863568918617, 1663.6650577153787, 0.2408333271741867, 0.0]	[174.5300461190648, 8.175893006672844, 1663.5415311239194, 0.2658333480358124, 0.0]	[174.50496926992344, 8.170332834979314, 1663.346364349441, 0.23666666448116302, 0.0]	[174.5221068940453, 8.171502330324016, 1663.5060456372125, 0.2524999976158142, 0.0]	[174.53492762607735, 8.178656479283998, 1663.5627114679332, 0.24583333730697632, 0.0]
100	[4.2693399778645444, 3.673203555903554, 5.961364219609902, 1.0, 0.0]	[3.405955113783151, 2.6117641380113543, 7.941909757717965, 1.0, 0.0]	[3.6070629568401533, 2.486520702746644, 11.205422540935093, 1.0, 0.0]	[3.356665263963745, 2.5738681290372982, 7.827971349264469, 1.0, 0.0]	[3.7538026907561504, 2.517236162164581, 12.365665285915696, 1.0, 0.0]	[3.4134660861961827, 2.600441527975641, 8.130245582205417, 1.0, 0.0]	[3.3710483856730953, 2.5703770286152534, 8.006713570578416, 1.0, 0.0]	[3.747571021350255, 2.536104543794528, 12.11466477555727, 1.0, 0.0]	[3.5966381104464267, 2.763171104268236, 8.334670061781907, 1.0, 0.0]	[3.828028718068735, 2.57258567940547, 12.554430386632653, 1.0, 0.0]
200	[3.2209718700768093, 2.6080796166631175, 6.128922534136919, 1.0, 0.0]	[2.9773280831476256, 2.5224988055002378, 4.548292776473877, 1.0, 0.0]	[3.1326156369413685, 2.440760353323009, 6.918552836183592, 1.0, 0.0]	[2.955960091904655, 2.5062577129063084, 4.4970237899834675, 1.0, 0.0]	[3.2210091866461648, 2.451853899998573, 7.691552866475918, 1.0, 0.0]	[3.0063952012675244, 2.520320858580121, 4.860743426874031, 1.0, 0.0]	[2.9840730762803567, 2.506533309466669, 4.7753976681368755, 1.0, 0.0]	[3.202530695883885, 2.453711984219936, 7.488187116639489, 1.0, 0.0]	[3.1644315095671107, 2.610902687287558, 5.535288222795531, 1.0, 0.0]	[3.1830136471944708, 2.4786877262302007, 7.0432592096427005, 1.0, 0.0]
300	[3.0261056236588697, 2.5688335252212604, 4.572720984376092, 1.0, 0.0]	[2.8293211490053753, 2.4892034006511667, 3.401177483542086, 1.0, 0.0]	[2.9636728619931008, 2.4209342706014274, 5.427385913916735, 1.0, 0.0]	[2.818680048965118, 2.4787166066822848, 3.3996344228283286, 1.0, 0.0]	[3.02394706919219, 2.422998368503068, 6.009487006891219, 1.0, 0.0]	[2.8531933585852576, 2.4912131309914107, 3.6198022759384694, 1.0, 0.0]	[2.840971560765485, 2.482427823912038, 3.5854373685344667, 1.0, 0.0]	[3.0076356841269813, 2.423687299026452, 5.839483851005292, 1.0, 0.0]	[2.983172450688703, 2.545198154285591, 4.379742964031121, 1.0, 0.0]	[2.9758135218410384, 2.4442174581015026, 5.315960637395356, 1.0, 0.0]
400	[2.9182482615028684, 2.539983365725001, 3.7826489577786777, 1.0, 0.0]	[2.75402660586863, 2.470815729321074, 2.8321087654755566, 1.0, 0.0]	[2.873902627075209, 2.409138705640785, 4.64763921434424, 1.0, 0.0]	[2.7464505603079488, 2.46285061938338, 2.8359994092456873, 1.0, 0.0]	[2.918215758811758, 2.406908350455156, 5.113074083566019, 1.0, 0.0]	[2.771928589683727, 2.4732997802520718, 2.986288094316554, 1.0, 0.0]	[2.7653290466974405, 2.4675048252635814, 2.9782422143385903, 1.0, 0.0]	[2.902428953262767, 2.4075349588647907, 4.948939943979763, 1.0, 0.0]	[2.8753543344358796, 2.508335881451738, 3.670184529841417, 1.0, 0.0]	[2.8773671570979262, 2.42569396078852, 4.516731963094058, 1.0, 0.0]
500	[2.8457418870690363, 2.514742647523488, 3.309992395455483, 1.0, 0.0]	[2.7099547903752295, 2.460007973261273, 2.499468171139565, 1.0, 0.0]	[2.817427716001671, 2.401012518754787, 4.164151972468842, 1.0, 0.0]	[2.7013303891176044, 2.4521156595450293, 2.4921472957257516, 1.0, 0.0]	[2.856694447133581, 2.394688996399912, 4.620054507336692, 1.0, 0.0]	[2.721800504090784, 2.4608153317063266, 2.609851723844572, 1.0, 0.0]	[2.7183190228201526, 2.4566985653244746, 2.616204574956779, 1.0, 0.0]	[2.8362002415296446, 2.3976892291537943, 4.385110123758503, 1.0, 0.0]	[2.8044865036740534, 2.4860495891738155, 3.184369145002381, 1.0, 0.0]	[2.819864162025205, 2.4140353258762484, 4.058288361489566, 1.0, 0.0]
600	[2.794942215606459, 2.496445723606477, 2.984964919999821, 1.0, 0.0]	[2.679570789433888, 2.4512300885328155, 2.2834070090107246, 1.0, 0.0]	[2.778229475503705, 2.39512241684728, 3.8310705865642474, 1.0, 0.0]	[2.6708266562504974, 2.443844938846445, 2.269817174040525, 1.0, 0.0]	[2.8118718671163814, 2.3863056069001463, 4.255662602162349, 1.0, 0.0]	[2.687782388957017, 2.451200563266174, 2.365818256908432, 1.0, 0.0]	[2.686253801942011, 2.448068926648608, 2.381848752934027, 1.0, 0.0]	[2.7943155345575543, 2.388939050423215, 4.0537648413433915, 1.0, 0.0]	[2.7558002673676607, 2.470470892931439, 2.8532937443622157, 1.0, 0.0]	[2.7841591206190293, 2.4034595786348514, 3.8069954198417792, 1.0, 0.0]
700	[2.7558422496224777, 2.4818110385651995, 2.7403121105727806, 1.0, 0.0]	[2.6577129862955067, 2.444387464754153, 2.133255215413537, 1.0, 0.0]	[2.7514506289596286, 2.389853657104135, 3.6159697185549318, 1.0, 0.0]	[2.648981498036964, 2.4366521527201717, 2.123293453167924, 1.0, 0.0]	[2.7776538503362143, 2.3793465892268437, 3.9830726110937045, 1.0, 0.0]	[2.6631435027358292, 2.443391458528368, 2.197520442074614, 1.0, 0.0]	[2.6654491561182416, 2.4399720717525124, 2.254770843657293, 1.0, 0.0]	[2.7659408096625913, 2.380713092484506, 3.8522771717808544, 1.0, 0.0]	[2.7184414168162463, 2.457672339963998, 2.6076907685224846, 1.0, 0.0]	[2.7601268840728705, 2.393553684526402, 3.665731995464683, 1.0, 0.0]
800	[2.725373526582556, 2.4703182215389683, 2.5505530504358775, 1.0, 0.0]	[2.6420914769321904, 2.4365650576409927, 2.0552641929119746, 1.0, 0.0]	[2.731697089409735, 2.3849868979615017, 3.467101914482333, 1.0, 0.0]	[2.633443989238855, 2.430692454401353, 2.0275153483750175, 1.0, 0.0]	[2.752521559274536, 2.37407022150738, 3.784513377671554, 1.0, 0.0]	[2.645664500290058, 2.4365796960937445, 2.090848041963134, 1.0, 0.0]	[2.6504144921021995, 2.4323063697079768, 2.1810812239422264, 1.0, 0.0]	[2.7410120716800206, 2.375070476827355, 3.6594159485266538, 1.0, 0.0]	[2.6895009181066283, 2.4469616615049685, 2.425392566016597, 1.0, 0.0]	[2.7389566049574046, 2.387408020520416, 3.515485844369886, 1.0, 0.0]
900	[2.7016579564854215, 2.460323838966747, 2.4133411751867437, 1.0, 0.0]	[2.630539324144843, 2.4293323425756097, 2.0120698156923362, 1.0, 0.0]	[2.7169633295889395, 2.380026831904185, 3.369364976847545, 1.0, 0.0]	[2.6232151240339516, 2.4250569783651312, 1.9815814566882033, 1.0, 0.0]	[2.7318917207902214, 2.369879499214048, 3.6201222157617345, 1.0, 0.0]	[2.63452396445467, 2.42968035251833, 2.048436119363401, 1.0, 0.0]	[2.637298426301435, 2.425613055712986, 2.1168537058844903, 1.0, 0.0]	[2.7210349201821535, 2.3703440439465515, 3.5069087623560193, 1.0, 0.0]	[2.666616965759726, 2.438786541777338, 2.2783042398238793, 1.0, 0.0]	[2.722120623106243, 2.38234560848409, 3.397750146221529, 1.0, 0.0]
