Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
EXO1_0_real_train1	7.22E-04	1.02E-03	2.17E-04	4.39E-05	6.37E-04
OGG1_0_real_train1	7.71E-04	9.55E-04	1.60E-04	8.03E-05	4.10E-05
RNF168_0_real_train1	1.33E-03	1.46E-03	2.52E-04	1.50E-05	5.58E-04
UNG_0_real_train1	2.80E-03	2.99E-03	1.31E-04	6.93E-158	1.68E-03
ATP2B4_0_real_train1	4.60E-03	4.50E-03	1.13E-04	5.01E-05	5.84E-04
ATP2B4_1_real_train1	5.86E-03	5.94E-03	7.58E-05	9.71E-05	2.48E-40
MLH1_0_real_train1	2.60E-04	1.27E-156	0.00E+00	6.47E-05	1.36E-04
MSH2_0_real_train1	3.20E-04	5.05E-04	0.00E+00	2.53E-05	3.97E-04
MSH6_0_real_train1	6.21E-05	1.77E-04	5.07E-05	2.69E-05	2.06E-04
MSH6_1_real_train1	2.82E-04	1.37E-07	1.48E-04	5.66E-05	1.48E-04
PMS1_0_real_train1	5.31E-03	5.14E-03	0.00E+00	4.37E-05	4.89E-04
PMS2_0_real_train1	1.80E-04	2.08E-04	2.29E-04	1.55E-04	0.00E+00
EXO1_0_multinomial_train1	3.32E-04	9.13E-04	2.31E-04	6.59E-05	6.38E-04
RNF168_0_multinomial_train1	1.94E-03	1.97E-03	2.15E-04	3.54E-05	4.89E-04
RNF168_0_multinomial_train1.1	2.09E-03	2.17E-03	2.61E-04	0.00E+00	4.07E-04
EXO1_0_multinomial_train1.1	4.15E-04	7.76E-04	2.22E-04	4.86E-05	5.28E-04
RNF168_0_multinomial_train1.2	2.22E-03	2.33E-03	2.59E-04	4.07E-05	2.45E-04
RNF168_0_multinomial_train1.3	1.41E-03	1.53E-03	2.12E-04	4.28E-05	6.60E-04
RNF168_0_multinomial_train1.4	1.83E-03	1.89E-03	2.37E-04	2.92E-05	4.68E-04
RNF168_0_multinomial_train1.5	2.17E-03	2.18E-03	2.26E-04	0.00E+00	6.32E-04
RNF168_0_multinomial_train1.6	1.12E-03	1.45E-03	2.55E-04	0.00E+00	8.55E-04
RNF168_0_multinomial_train1.7	8.99E-04	1.17E-03	2.46E-04	4.72E-05	6.41E-04
RNF168_0_multinomial_train1.8	9.04E-04	1.09E-03	2.77E-04	1.93E-05	4.48E-04
EXO1_0_multinomial_train1.2	1.37E-03	1.47E-03	2.18E-04	4.13E-05	6.69E-04
EXO1_0_multinomial_train1.3	2.53E-04	7.66E-04	2.43E-04	4.96E-05	5.31E-04
RNF168_0_multinomial_train1.9	1.31E-03	1.42E-03	2.56E-04	0.00E+00	5.42E-04
EXO1_0_multinomial_train1.4	7.74E-04	1.09E-03	2.15E-04	4.33E-05	6.80E-04
