	0	1	2	3	4	5	6	7	8	9
0	[174.5153279118235, 8.170173330390538, 1663.4515458143296, 0.24416667222976685, 0.0]	[174.49531298172238, 8.169834204500084, 1663.2547877722227, 0.31166666746139526, 0.0]	[174.5196258057509, 8.171373295473774, 1663.482525102771, 0.25333333015441895, 0.0]	[174.52310564701546, 8.173810965580282, 1663.4929468143516, 0.27916666865348816, 0.0]	[174.5170164852936, 8.17154020559336, 1663.4547627970023, 0.2775000035762787, 0.0]	[174.53776255210607, 8.176595692219605, 1663.6116685988648, 0.25833332538604736, 0.0]	[174.54505519725237, 8.183292657460544, 1663.617625397918, 0.2516666650772095, 0.0]	[174.50702471989018, 8.167714816502587, 1663.3930990338758, 0.2783333361148834, 0.0]	[174.51066196330248, 8.174628802075851, 1663.360331612266, 0.3166666626930237, 0.0]	[174.50512702472167, 8.17522312859741, 1663.2990389612423, 0.29750001430511475, 0.0]
100	[6.364612781372221, 3.3187559400887228, 30.45856841283498, 1.0, 0.0]	[3.381682167143949, 2.595396644212633, 7.86285522931316, 1.0, 0.0]	[4.547412077395208, 3.9897138117964386, 5.576982655987694, 1.0, 0.0]	[4.262082319619596, 2.8030725208550655, 14.5900979876453, 1.0, 0.0]	[3.7839442758517543, 2.6632265877915557, 11.207176880601985, 1.0, 0.0]	[3.5916189824816174, 2.7361471165718676, 8.5547186590975, 1.0, 0.0]	[4.966142665240557, 2.651507767496236, 23.146348977443207, 1.0, 0.0]	[4.015116823737573, 2.647413333379216, 13.67703490358357, 1.0, 0.0]	[3.427411143595622, 2.5926002447262944, 8.348108988693275, 1.0, 0.0]	[3.530627058849409, 2.642742921050518, 8.878841377988909, 1.0, 0.0]
200	[4.687600090808489, 2.847789658496968, 18.398104323115213, 1.0, 0.0]	[3.007824068301545, 2.518729262821544, 4.890948054800011, 1.0, 0.0]	[3.8814562258858967, 3.4826611232835307, 3.9879510260236617, 1.0, 0.0]	[3.3932380833824354, 2.6862034944004685, 7.070345889819668, 1.0, 0.0]	[3.23611926995526, 2.561270004588036, 6.748492653672236, 1.0, 0.0]	[3.1358712213762425, 2.5819001207978376, 5.539711005784049, 1.0, 0.0]	[3.3334680453035492, 2.4775632334262867, 8.559048118772626, 1.0, 0.0]	[3.4008285525090485, 2.5727097806930717, 8.281187718159769, 1.0, 0.0]	[2.953669446561192, 2.5166924874314325, 4.369769591297596, 1.0, 0.0]	[3.009049676352433, 2.540887805241938, 4.681618711104944, 1.0, 0.0]
300	[4.069572554040283, 2.7296400271524237, 13.399325268878595, 1.0, 0.0]	[2.859630491337417, 2.4869730574748483, 3.726574338625685, 1.0, 0.0]	[3.644619680422582, 3.3233116362377553, 3.213080441848268, 1.0, 0.0]	[3.118395699900251, 2.624454422103946, 4.939412777963052, 1.0, 0.0]	[3.054954094893018, 2.5064209937636406, 5.485331011293771, 1.0, 0.0]	[2.954961585749044, 2.5373008355749973, 4.176607501740466, 1.0, 0.0]	[2.9757034558095206, 2.442763306656297, 5.329401491532236, 1.0, 0.0]	[3.1870136150587234, 2.5125662169287426, 6.744473981299806, 1.0, 0.0]	[2.8158002035792173, 2.4902705813623895, 3.255296222168276, 1.0, 0.0]	[2.844901401822811, 2.502258947063349, 3.426424547594622, 1.0, 0.0]
400	[3.775966030578682, 2.671708348239092, 11.042576823395905, 1.0, 0.0]	[2.778728436151367, 2.4672648074078136, 3.114636287435535, 1.0, 0.0]	[3.5162793161766492, 3.229244606928159, 2.870347092484904, 1.0, 0.0]	[2.9761165840506494, 2.5775641457295153, 3.98552438321134, 1.0, 0.0]	[2.9576409427622536, 2.4722326481081724, 4.854082946540813, 1.0, 0.0]	[2.8505393917186606, 2.5083759128199694, 3.4216347889869105, 1.0, 0.0]	[2.8295692655457265, 2.4268582246420003, 4.0271104090372605, 1.0, 0.0]	[3.0539478969458567, 2.4731064908481772, 5.808414060976795, 1.0, 0.0]	[2.746545003447299, 2.4756825278294747, 2.708624756178243, 1.0, 0.0]	[2.7632521285681375, 2.479825288034911, 2.834268405332264, 1.0, 0.0]
500	[3.6009201383568596, 2.6351402246964373, 9.657799136604226, 1.0, 0.0]	[2.7272087343354996, 2.453050386972443, 2.7415834736305653, 1.0, 0.0]	[3.3644719535779917, 3.0918827587267113, 2.725891948512805, 1.0, 0.0]	[2.883907237368868, 2.541965435311369, 3.4194180205749896, 1.0, 0.0]	[2.9007587681755527, 2.446758027527471, 4.540007406480816, 1.0, 0.0]	[2.7822709123234777, 2.4868875700605617, 2.9538334226291614, 1.0, 0.0]	[2.75447024354792, 2.4195261581301977, 3.349440854177221, 1.0, 0.0]	[2.9649700770474325, 2.4433068228146366, 5.216632542327959, 1.0, 0.0]	[2.7037184970739028, 2.4652916025505527, 2.3842689452335026, 1.0, 0.0]	[2.713717748279409, 2.4646838860097837, 2.4903386226962514, 1.0, 0.0]
600	[3.481646927680075, 2.609787390975466, 8.718595367046088, 1.0, 0.0]	[2.691592415452796, 2.443031554294472, 2.485608611583239, 1.0, 0.0]	[3.344806167673661, 3.083138184544444, 2.6166798312921697, 1.0, 0.0]	[2.821684115000277, 2.513059559694097, 3.0862455530618007, 1.0, 0.0]	[2.857779091587401, 2.427638395457294, 4.301406961301069, 1.0, 0.0]	[2.735631295658972, 2.4722997571618874, 2.6333153849708486, 1.0, 0.0]	[2.705455466391366, 2.412627795715847, 2.928276706755189, 1.0, 0.0]	[2.898263610240675, 2.421773542007268, 4.764900682334067, 1.0, 0.0]	[2.674419824489309, 2.4571607978233763, 2.1725902666593275, 1.0, 0.0]	[2.6805746039669516, 2.4530412606082246, 2.2753334335872717, 1.0, 0.0]
700	[3.393554296014793, 2.591010565456777, 8.02543730558016, 1.0, 0.0]	[2.6662066783991, 2.4356171121670522, 2.305895662320478, 1.0, 0.0]	[3.3323504899413487, 3.069848578106175, 2.6250191183517404, 1.0, 0.0]	[2.7744556129104625, 2.489501665408816, 2.849539475016469, 1.0, 0.0]	[2.821960819388253, 2.412722868573182, 4.092379508150714, 1.0, 0.0]	[2.703100852657328, 2.460030690896241, 2.430701617610869, 1.0, 0.0]	[2.6722205945034307, 2.4072472400962774, 2.649733544071532, 1.0, 0.0]	[2.8455427285580503, 2.406107927148424, 4.394348014096266, 1.0, 0.0]	[2.65514781660945, 2.4493885436980762, 2.057592729113739, 1.0, 0.0]	[2.658561017768978, 2.442617685969004, 2.1594333179997394, 1.0, 0.0]
800	[3.3277780565943895, 2.572973819817469, 7.548042367769204, 1.0, 0.0]	[2.647075287504823, 2.4290258668248126, 2.180494206800107, 1.0, 0.0]	[3.3156366210114854, 3.051086569851894, 2.645500511595915, 1.0, 0.0]	[2.7378780074463904, 2.4700244331350087, 2.678535743113818, 1.0, 0.0]	[2.792252661105573, 2.4021448185581673, 3.9010784254740574, 1.0, 0.0]	[2.68109034531435, 2.4487431675909006, 2.3234717772344977, 1.0, 0.0]	[2.6461129184282988, 2.4024053610105085, 2.437075574177901, 1.0, 0.0]	[2.8062914664562344, 2.394402587068653, 4.118888793875814, 1.0, 0.0]	[2.641833020227494, 2.441664815034143, 2.001682051933508, 1.0, 0.0]	[2.6448544718227023, 2.433256429054756, 2.1159804276794656, 1.0, 0.0]
900	[3.2746117681434455, 2.558311270551413, 7.163004975920323, 1.0, 0.0]	[2.632017501645044, 2.423683948068958, 2.0833355357608583, 1.0, 0.0]	[3.2647827727696246, 2.9974452452947435, 2.6733752747488104, 1.0, 0.0]	[2.7073138029565427, 2.454458428582508, 2.528553743740346, 1.0, 0.0]	[2.765896788166678, 2.394629469981583, 3.712673181850948, 1.0, 0.0]	[2.660801273872806, 2.4394205863461345, 2.213806875266717, 1.0, 0.0]	[2.6275976543216544, 2.399640439068718, 2.279572152529364, 1.0, 0.0]	[2.775259865391453, 2.3850619341256922, 3.9019793126576072, 1.0, 0.0]	[2.6301336755138536, 2.434984831095414, 1.9514884441843976, 1.0, 0.0]	[2.6317306017306863, 2.425466491617245, 2.0626411011344157, 1.0, 0.0]
1000	[3.23046735579143, 2.545468147393888, 6.849992083975421, 1.0, 0.0]	[2.6200226253428456, 2.419119356703571, 2.0090326863927475, 1.0, 0.0]	[3.2407486939003385, 2.969286322802236, 2.714623710981027, 1.0, 0.0]	[2.682414099593309, 2.4425465140359415, 2.3986758555736722, 1.0, 0.0]	[2.7468168563594872, 2.38702993009856, 3.5978692626092728, 1.0, 0.0]	[2.642998725356688, 2.4320495773826423, 2.109491479740459, 1.0, 0.0]	[2.612639494067744, 2.395430956036297, 2.172085380314474, 1.0, 0.0]	[2.7496717513658036, 2.3781663275097316, 3.7150542385607204, 1.0, 0.0]	[2.619254397629279, 2.4294652518860387, 1.8978914574324044, 1.0, 0.0]	[2.619240109694238, 2.4193740169021436, 1.9986609279209455, 1.0, 0.0]
