	0	1	2	3	4	5	6	7	8	9
0	[1.12981329124452, 0.9911780967257305, 1.386351945187894, 0.24416667222976685, 0.0]	[1.1286719774370169, 0.9900550175034106, 1.3861695993360614, 0.2941666543483734, 0.0]	[1.130116078886273, 0.9914938309268801, 1.3862224795939289, 0.28166666626930237, 0.0]	[1.1290484218692376, 0.9904275252288971, 1.3862089664034052, 0.29249998927116394, 0.0]	[1.1297256331045258, 0.9910941737289451, 1.3863145937558072, 0.28583332896232605, 0.0]	[1.1293737404055932, 0.9907532433824894, 1.386204970231038, 0.2549999952316284, 0.0]	[1.1290481294009498, 0.9904309967807041, 1.3861713262024573, 0.29499998688697815, 0.0]	[1.1292126748286084, 0.9905917101645458, 1.3862096466406257, 0.2683333456516266, 0.0]	[1.1286903546333837, 0.9900667707645666, 1.3862358386881724, 0.24833333492279053, 0.0]	[1.1291641540661241, 0.9905388813982592, 1.3862527266786493, 0.2475000023841858, 0.0]
100	[0.49372329157469125, 0.49245649679369125, 0.01266794780999984, 1.0, 0.0]	[0.5170270375725872, 0.5158938719861917, 0.01133165586395401, 1.0, 0.0]	[0.4872914337586396, 0.4865146731530822, 0.007767606055573716, 1.0, 0.0]	[0.49608465936343493, 0.4953093779660373, 0.00775281397397632, 1.0, 0.0]	[0.488429116085233, 0.4875004202076392, 0.009286958775938296, 1.0, 0.0]	[0.5050678076060333, 0.5041488587168405, 0.00918948889192902, 1.0, 0.0]	[0.49050031874444516, 0.48979236406383103, 0.007079546806141252, 1.0, 0.0]	[0.4923435651441119, 0.4914753132259972, 0.008682519181147402, 1.0, 0.0]	[0.4925120664949296, 0.4918009964878134, 0.007110700071162321, 1.0, 0.0]	[0.48323432860440596, 0.48244118126167734, 0.00793147342728611, 1.0, 0.0]
200	[0.48166754746167834, 0.48092367753343285, 0.007438699282454908, 1.0, 0.0]	[0.4752986711349687, 0.47454051221960847, 0.007581589153602302, 1.0, 0.0]	[0.4796843834522339, 0.4791872511232983, 0.004971323289355872, 1.0, 0.0]	[0.4866402947551519, 0.4861531340219477, 0.004871607332042002, 1.0, 0.0]	[0.47901498287024097, 0.47835181928450776, 0.006631635857332325, 1.0, 0.0]	[0.48965006069488504, 0.4891896778414865, 0.00460382853398533, 1.0, 0.0]	[0.4814777959753047, 0.48100515702036806, 0.004726389549366326, 1.0, 0.0]	[0.48256809571072296, 0.4819808859465534, 0.005872097641695447, 1.0, 0.0]	[0.48196416538765163, 0.4814763513755849, 0.004878140120666951, 1.0, 0.0]	[0.4759080974022622, 0.4753653907004322, 0.005427067018299765, 1.0, 0.0]
300	[0.4772207656234112, 0.4766309670592738, 0.005897985641373931, 1.0, 0.0]	[0.4711449052069103, 0.47057122122088374, 0.005736839860265749, 1.0, 0.0]	[0.47535205526148727, 0.4749553164622256, 0.003967387992616803, 1.0, 0.0]	[0.4826601015779366, 0.4822719939351801, 0.0038810764275647312, 1.0, 0.0]	[0.4747427946867791, 0.4741939013173168, 0.005488933694623103, 1.0, 0.0]	[0.4854165963577025, 0.48504935698241985, 0.0036723937528264196, 1.0, 0.0]	[0.4775802807519452, 0.47719919018554036, 0.003810905664048296, 1.0, 0.0]	[0.4785592705665395, 0.4780751912184655, 0.00484079348074013, 1.0, 0.0]	[0.47782640151723443, 0.477431367322211, 0.003950341950234805, 1.0, 0.0]	[0.4728790299901921, 0.4724400874318015, 0.004389425583906113, 1.0, 0.0]
400	[0.47472540281046866, 0.47421662398887077, 0.005087788215978693, 1.0, 0.0]	[0.46887090062361503, 0.4683916185065653, 0.004792821170497142, 1.0, 0.0]	[0.47318358269664157, 0.47283951963940574, 0.003440630572358323, 1.0, 0.0]	[0.47986431687956954, 0.47951436879905657, 0.0034994808051296866, 1.0, 0.0]	[0.47195677515637685, 0.4714615297466644, 0.004952454097124566, 1.0, 0.0]	[0.48249618664251087, 0.4821680435449032, 0.0032814309760762304, 1.0, 0.0]	[0.47511639639902786, 0.4747827549933351, 0.0033364140569276048, 1.0, 0.0]	[0.475124566612183, 0.4746825376578651, 0.004420289543178695, 1.0, 0.0]	[0.4753352740170977, 0.47499495823619575, 0.003403157809019565, 1.0, 0.0]	[0.4710235658210229, 0.47064103328534185, 0.003825325356810576, 1.0, 0.0]
500	[0.4729161615247093, 0.47245473485708234, 0.004614266676269502, 1.0, 0.0]	[0.4670929891065998, 0.4666552740767885, 0.004377150298113418, 1.0, 0.0]	[0.4716932710534864, 0.4713822616721129, 0.003110093813734995, 1.0, 0.0]	[0.4768915830245504, 0.47656821807794497, 0.003233649466054479, 1.0, 0.0]	[0.4699702153228087, 0.46951366340537914, 0.004565519174295697, 1.0, 0.0]	[0.4807054726905657, 0.4803961985332343, 0.0030927415733142155, 1.0, 0.0]	[0.4733613106575719, 0.47305845060089347, 0.003028600566784353, 1.0, 0.0]	[0.47281502185845814, 0.47240036532370044, 0.004146565347577085, 1.0, 0.0]	[0.47358982900696284, 0.47328442584959224, 0.003054031573706109, 1.0, 0.0]	[0.46971225709797637, 0.46936379071757167, 0.00348466380404678, 1.0, 0.0]
600	[0.47010042617542586, 0.46964821047057, 0.004522157048558729, 1.0, 0.0]	[0.4659221293520928, 0.4655104176841861, 0.0041171166790671225, 1.0, 0.0]	[0.47053696386682353, 0.4702453836038059, 0.0029158026301764756, 1.0, 0.0]	[0.47498819361180006, 0.47468742982321915, 0.0030076378858091336, 1.0, 0.0]	[0.46845901440101995, 0.4680299506046305, 0.004290637963894714, 1.0, 0.0]	[0.4792034714721355, 0.47890681507826255, 0.0029665639387295027, 1.0, 0.0]	[0.4720391021057341, 0.4717578035864098, 0.002812985193242807, 1.0, 0.0]	[0.4710953048645086, 0.470704477876496, 0.0039082698801264385, 1.0, 0.0]	[0.4723096962275728, 0.4720286657176458, 0.002810305099269925, 1.0, 0.0]	[0.46875901989669183, 0.4684341619970958, 0.003248578995960304, 1.0, 0.0]
700	[0.4682329418955181, 0.4678062081902532, 0.004267337052649062, 1.0, 0.0]	[0.46497827207562514, 0.4645814106722725, 0.003968614033526331, 1.0, 0.0]	[0.4695466890394371, 0.46926875131142365, 0.002779377280134483, 1.0, 0.0]	[0.47352215617256227, 0.4732384341767064, 0.0028372199585587356, 1.0, 0.0]	[0.4672773084121192, 0.4668684062835943, 0.004089021285249133, 1.0, 0.0]	[0.47767103715862447, 0.4773854219223058, 0.0028561523631867505, 1.0, 0.0]	[0.47103279416341565, 0.4707684095962057, 0.0026438456720996786, 1.0, 0.0]	[0.46976775238427526, 0.4693971130083307, 0.003706393759445529, 1.0, 0.0]	[0.4712538938358737, 0.47098978675262276, 0.0026410708325093914, 1.0, 0.0]	[0.46793468373876357, 0.46762466856538576, 0.0031001517337780043, 1.0, 0.0]
800	[0.4669274450896341, 0.46652138253943015, 0.004060625502039176, 1.0, 0.0]	[0.4642904011404916, 0.4639121823733612, 0.0037821876713037945, 1.0, 0.0]	[0.4688037625504881, 0.4685356886313084, 0.0026807391917969, 1.0, 0.0]	[0.47226205091134366, 0.47198989905563277, 0.0027215185571089246, 1.0, 0.0]	[0.46629282703554514, 0.4659001519646505, 0.0039267507089462425, 1.0, 0.0]	[0.47603125943183827, 0.4757514824021515, 0.0027977702968676713, 1.0, 0.0]	[0.4701931343678951, 0.469940596984101, 0.0025253738379412156, 1.0, 0.0]	[0.46863552152724564, 0.46827986656855936, 0.003556549586862885, 1.0, 0.0]	[0.4704377784883042, 0.4701857794321775, 0.0025199905612669025, 1.0, 0.0]	[0.4672099814107182, 0.4669111141439949, 0.0029886726672328037, 1.0, 0.0]
900	[0.4659608640758847, 0.4655732077798075, 0.0038765629607724504, 1.0, 0.0]	[0.46368703260383537, 0.4633205794929967, 0.003664531108386558, 1.0, 0.0]	[0.4681978226131437, 0.46793857691879037, 0.002592456943533049, 1.0, 0.0]	[0.47120905102259164, 0.4709477044074203, 0.0026134661517132835, 1.0, 0.0]	[0.465442426073446, 0.465062994174535, 0.0037943189891096255, 1.0, 0.0]	[0.4748309170925519, 0.4745607931584421, 0.0027012393410978824, 1.0, 0.0]	[0.4695510192638671, 0.4693089795101845, 0.0024203975368259014, 1.0, 0.0]	[0.4677095568249971, 0.46736591019960977, 0.0034364662538732345, 1.0, 0.0]	[0.469725358626212, 0.46948382540218636, 0.002415332240256571, 1.0, 0.0]	[0.4665546854335742, 0.46626304202032554, 0.0029164341324867233, 1.0, 0.0]
