Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.959	0.279	27.9%	0.038	30.463%	0.07389	0.897
OGG1_0_real_train1	0.9999999999999968	0.999	0.139	13.9%	0.02	4.951%	0.06144	0.999
RNF168_0_real_train1	0.9999999999999989	0.951	0.35	35.0%	0.045	30.985%	0.13594	0.9
UNG_0_real_train1	0.9999999999999982	0.958	0.358	35.8%	0.058	28.913%	0.16563	0.942
ATP2B4_0_real_train1	0.9999999999999971	0.977	0.375	37.5%	0.052	21.525%	0.18651	0.972
ATP2B4_1_real_train1	0.9999999999999967	0.986	0.354	35.4%	0.05	17.894%	0.15689	0.984
MLH1_0_real_train1	0.9999999999999964	0.979	0.218	21.8%	0.039	20.523%	0.16296	0.972
MSH2_0_real_train1	0.999999999999996	0.987	0.177	17.7%	0.033	17.517%	0.03308	0.982
MSH6_0_real_train1	0.9999999999999951	0.992	0.148	14.8%	0.024	13.07%	0.02174	0.989
MSH6_1_real_train1	0.9999999999999969	0.987	0.172	17.2%	0.031	16.677%	0.04026	0.981
PMS1_0_real_train1	0.9999999999999964	0.917	0.434	43.4%	0.092	40.003%	0.26866	0.896
PMS2_0_real_train1	0.9999999999999952	0.804	0.572	57.2%	0.097	60.208%	0.24531	0.647
EXO1_0_multinomial_train1	0.9999999999999962	0.944	0.313	31.3%	0.044	34.544%	0.09452	0.859
RNF168_0_multinomial_train1	0.999999999999999	0.901	0.51	51.0%	0.066	43.19%	0.26965	0.814
RNF168_0_multinomial_train1.1	0.999999999999999	0.877	0.569	56.9%	0.081	48.142%	0.34047	0.797
EXO1_0_multinomial_train1.1	0.9999999999999961	0.942	0.323	32.3%	0.044	34.139%	0.10242	0.852
RNF168_0_multinomial_train1.2	0.9999999999999989	0.882	0.567	56.7%	0.078	47.325%	0.32719	0.799
RNF168_0_multinomial_train1.3	0.9999999999999989	0.888	0.55	55.0%	0.073	46.207%	0.34517	0.797
RNF168_0_multinomial_train1.4	0.999999999999999	0.927	0.475	47.5%	0.061	37.561%	0.23665	0.879
RNF168_0_multinomial_train1.5	0.999999999999999	0.866	0.562	56.2%	0.077	49.896%	0.30582	0.746
RNF168_0_multinomial_train1.6	0.9999999999999989	0.89	0.569	56.9%	0.077	45.721%	0.31461	0.824
RNF168_0_multinomial_train1.7	0.9999999999999991	0.87	0.564	56.4%	0.074	49.265%	0.30295	0.741
RNF168_0_multinomial_train1.8	0.999999999999999	0.908	0.497	49.7%	0.066	42.029%	0.275	0.834
EXO1_0_multinomial_train1.2	0.999999999999996	0.942	0.345	34.5%	0.045	34.033%	0.11651	0.858
EXO1_0_multinomial_train1.3	0.9999999999999962	0.929	0.359	35.9%	0.049	38.316%	0.12064	0.819
RNF168_0_multinomial_train1.9	0.999999999999999	0.885	0.533	53.3%	0.07	46.351%	0.30149	0.774
EXO1_0_multinomial_train1.4	0.9999999999999966	0.931	0.342	34.2%	0.049	38.679%	0.11071	0.824
EXO1_0_multinomial_train1.5	0.9999999999999964	0.936	0.361	36.1%	0.047	36.801%	0.11457	0.836
EXO1_0_multinomial_train1.6	0.999999999999996	0.935	0.375	37.5%	0.048	36.705%	0.12551	0.838
EXO1_0_multinomial_train1.7	0.9999999999999961	0.925	0.375	37.5%	0.05	39.646%	0.12382	0.805
