Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999967	0.981	0.38	38.0%	0.057	20.399%	0.17453	0.978
ATP2B4_real_train_fold1.1	0.999999999999998	0.985	0.279	27.9%	0.039	17.34%	0.13247	0.982
MLH1_real_train_fold1	0.9999999999999964	0.981	0.225	22.5%	0.037	19.47%	0.05133	0.974
MSH2_real_train_fold1	0.999999999999996	0.986	0.196	19.6%	0.032	16.987%	0.04569	0.981
MSH6_real_train_fold1	0.9999999999999951	0.991	0.168	16.8%	0.025	13.614%	0.03559	0.987
MSH6_real_train_fold1.1	0.9999999999999957	0.99	0.16	16.0%	0.027	14.74%	0.03477	0.986
OGG1_real_train_fold1	0.9999999999999968	0.996	0.23	23.0%	0.041	10.149%	0.11649	0.996
PMS1_real_train_fold1	0.9999999999999992	0.93	0.498	49.8%	0.084	37.088%	0.29242	0.911
PMS2_real_train_fold1	0.9999999999999968	0.856	0.581	58.1%	0.09	52.262%	0.26184	0.775
RNF168_real_train_fold1	0.9999999999999939	0.953	0.362	36.2%	0.046	31.339%	0.1444	0.918
UNG_real_train_fold1	0.9999999999999968	0.97	0.328	32.8%	0.051	25.095%	0.14462	0.96
ATP2B4_dirichlet_train_fold1	0.9999999999999977	0.959	0.564	56.4%	0.083	28.493%	0.39435	0.953
ATP2B4_dirichlet_train_fold1.1	0.9999999999999982	0.907	0.672	67.2%	0.105	42.294%	0.56626	0.887
ATP2B4_dirichlet_train_fold1.2	0.9999999999999978	0.857	0.733	73.3%	0.11	51.655%	0.52217	0.81
ATP2B4_dirichlet_train_fold1.3	0.9999999999999977	0.931	0.612	61.2%	0.098	36.62%	0.48246	0.919
ATP2B4_dirichlet_train_fold1.4	0.9999999999999982	0.909	0.679	67.9%	0.098	42.813%	0.45434	0.887
ATP2B4_dirichlet_train_fold1.5	0.9999999999999981	0.925	0.617	61.7%	0.092	38.061%	0.43269	0.909
ATP2B4_dirichlet_train_fold1.6	0.9999999999999984	0.826	0.797	79.7%	0.12	58.521%	0.58901	0.766
ATP2B4_dirichlet_train_fold1.7	0.9999999999999981	0.898	0.646	64.6%	0.092	43.947%	0.43578	0.864
ATP2B4_dirichlet_train_fold1.8	0.9999999999999981	0.863	0.68	68.0%	0.109	50.691%	0.49206	0.821
