Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999964	0.975	0.377	37.7%	0.06	23.548%	0.18548	0.972
ATP2B4_real_train_fold1.1	0.999999999999998	0.977	0.375	37.5%	0.055	21.088%	0.24236	0.973
MLH1_real_train_fold1	0.9999999999999958	0.98	0.229	22.9%	0.037	20.851%	0.05249	0.971
MSH2_real_train_fold1	0.9999999999999963	0.972	0.259	25.9%	0.051	26.253%	0.06353	0.968
MSH6_real_train_fold1	0.9999999999999969	0.98	0.225	22.5%	0.04	21.518%	0.05618	0.974
MSH6_real_train_fold1.1	0.9999999999999959	0.983	0.206	20.6%	0.036	19.75%	0.04244	0.977
MSH6_real_train_fold1.2	0.9999999999999956	0.989	0.18	18.0%	0.03	16.513%	0.03388	0.985
OGG1_real_train_fold1	0.9999999999999973	0.998	0.197	19.7%	0.032	8.127%	0.08092	0.998
PMS1_real_train_fold1	0.9999999999999977	0.905	0.558	55.8%	0.086	42.364%	0.33012	0.871
PMS2_real_train_fold1	0.9999999999999952	0.828	0.554	55.4%	0.09	55.863%	0.22563	0.69
RNF168_real_train_fold1	0.9999999999999989	0.972	0.291	29.1%	0.036	24.788%	0.10262	0.952
UNG_real_train_fold1	0.9999999999999982	0.963	0.33	33.0%	0.055	27.418%	0.16047	0.95
ATP2B4_dirichlet_train_fold1	0.9999999999999978	0.949	0.641	64.1%	0.094	33.462%	0.46347	0.942
ATP2B4_dirichlet_train_fold1.1	0.9999999999999988	0.799	0.865	86.5%	0.152	60.265%	0.74715	0.754
ATP2B4_dirichlet_train_fold1.2	0.999999999999999	0.936	0.625	62.5%	0.102	37.022%	0.45129	0.928
ATP2B4_dirichlet_train_fold1.3	0.9999999999999977	0.878	0.645	64.5%	0.116	48.27%	0.49588	0.849
ATP2B4_dirichlet_train_fold1.4	0.999999999999999	0.936	0.622	62.2%	0.099	35.605%	0.48953	0.927
ATP2B4_dirichlet_train_fold1.5	0.9999999999999992	0.825	0.836	83.6%	0.15	56.583%	0.73415	0.79
ATP2B4_dirichlet_train_fold1.6	0.9999999999999989	0.881	0.716	71.6%	0.117	47.597%	0.61661	0.854
ATP2B4_dirichlet_train_fold1.7	0.9999999999999989	0.904	0.709	70.9%	0.13	44.033%	0.53206	0.892
ATP2B4_dirichlet_train_fold1.8	0.9999999999999988	0.909	0.713	71.3%	0.113	42.15%	0.65442	0.893
ATP2B4_dirichlet_train_fold1.9	0.9999999999999989	0.942	0.714	71.4%	0.123	38.675%	0.48091	0.941
ATP2B4_dirichlet_train_fold1.10	0.9999999999999989	0.818	0.846	84.6%	0.157	58.222%	0.76614	0.787
ATP2B4_dirichlet_train_fold1.11	0.9999999999999978	0.954	0.543	54.3%	0.088	30.371%	0.42944	0.948
ATP2B4_dirichlet_train_fold1.12	0.999999999999998	0.844	0.787	78.7%	0.134	53.512%	0.68278	0.809
ATP2B4_dirichlet_train_fold1.13	0.9999999999999989	0.851	0.764	76.4%	0.13	52.44%	0.5774	0.818
ATP2B4_dirichlet_train_fold1.14	0.9999999999999976	0.87	0.661	66.1%	0.107	49.176%	0.52876	0.829
ATP2B4_dirichlet_train_fold1.15	0.9999999999999978	0.931	0.636	63.6%	0.105	36.833%	0.49394	0.921
ATP2B4_dirichlet_train_fold1.16	0.999999999999998	0.871	0.675	67.5%	0.127	49.31%	0.48667	0.845
ATP2B4_dirichlet_train_fold1.17	0.9999999999999974	0.874	0.676	67.6%	0.119	48.753%	0.49752	0.845
ATP2B4_dirichlet_train_fold1.18	0.9999999999999976	0.89	0.724	72.4%	0.116	46.699%	0.51666	0.869
ATP2B4_dirichlet_train_fold1.19	0.9999999999999991	0.912	0.713	71.3%	0.151	44.074%	0.62771	0.905
ATP2B4_dirichlet_train_fold1.20	0.9999999999999979	0.886	0.687	68.7%	0.116	46.821%	0.51183	0.862
ATP2B4_dirichlet_train_fold1.21	0.9999999999999989	0.912	0.773	77.3%	0.129	41.396%	0.69847	0.901
ATP2B4_dirichlet_train_fold1.22	0.9999999999999989	0.809	0.822	82.2%	0.167	58.927%	0.74652	0.776
ATP2B4_dirichlet_train_fold1.23	0.9999999999999979	0.891	0.671	67.1%	0.12	45.538%	0.6151	0.871
ATP2B4_dirichlet_train_fold1.24	0.9999999999999978	0.866	0.728	72.8%	0.141	51.538%	0.51821	0.845
ATP2B4_dirichlet_train_fold1.25	0.9999999999999987	0.915	0.66	66.0%	0.106	40.337%	0.53599	0.899
ATP2B4_dirichlet_train_fold1.26	0.9999999999999989	0.918	0.724	72.4%	0.105	39.503%	0.56764	0.904
ATP2B4_dirichlet_train_fold1.27	0.9999999999999989	0.848	0.827	82.7%	0.139	53.075%	0.79479	0.818
ATP2B4_dirichlet_train_fold1.28	0.9999999999999989	0.799	0.879	87.9%	0.16	60.195%	0.64538	0.759
ATP2B4_dirichlet_train_fold1.29	0.9999999999999977	0.915	0.611	61.1%	0.1	40.4%	0.49535	0.897
ATP2B4_dirichlet_train_fold1.30	0.999999999999999	0.917	0.698	69.8%	0.114	40.827%	0.5383	0.904
ATP2B4_dirichlet_train_fold1.31	0.9999999999999971	0.907	0.559	55.9%	0.098	42.394%	0.46879	0.883
ATP2B4_dirichlet_train_fold1.32	0.9999999999999987	0.882	0.797	79.7%	0.119	47.64%	0.67818	0.857
ATP2B4_dirichlet_train_fold1.33	0.9999999999999971	0.92	0.617	61.7%	0.112	39.551%	0.55896	0.908
ATP2B4_dirichlet_train_fold1.34	0.9999999999999989	0.897	0.723	72.3%	0.118	44.453%	0.63893	0.879
ATP2B4_dirichlet_train_fold1.35	0.999999999999999	0.894	0.742	74.2%	0.114	45.232%	0.56359	0.872
ATP2B4_dirichlet_train_fold1.36	0.9999999999999974	0.9	0.697	69.7%	0.113	44.809%	0.50465	0.882
ATP2B4_dirichlet_train_fold1.37	0.9999999999999989	0.884	0.729	72.9%	0.127	46.796%	0.55095	0.864
ATP2B4_dirichlet_train_fold1.38	0.9999999999999993	0.928	0.69	69.0%	0.107	37.386%	0.5318	0.918
ATP2B4_dirichlet_train_fold1.39	0.9999999999999973	0.81	0.863	86.3%	0.153	58.811%	0.63823	0.771
ATP2B4_dirichlet_train_fold1.40	0.9999999999999973	0.923	0.681	68.1%	0.1	38.767%	0.46376	0.909
ATP2B4_dirichlet_train_fold1.41	0.9999999999999991	0.929	0.717	71.7%	0.144	41.423%	0.49573	0.926
ATP2B4_dirichlet_train_fold1.42	0.9999999999999973	0.916	0.639	63.9%	0.105	40.545%	0.42683	0.901
ATP2B4_dirichlet_train_fold1.43	0.9999999999999989	0.853	0.757	75.7%	0.13	52.201%	0.64803	0.821
ATP2B4_dirichlet_train_fold1.44	0.9999999999999989	0.934	0.656	65.6%	0.099	36.502%	0.59993	0.923
ATP2B4_dirichlet_train_fold1.45	0.9999999999999984	0.913	0.717	71.7%	0.118	40.996%	0.60834	0.899
ATP2B4_dirichlet_train_fold1.46	0.999999999999999	0.934	0.663	66.3%	0.1	35.813%	0.57749	0.923
ATP2B4_dirichlet_train_fold1.47	0.9999999999999987	0.92	0.671	67.1%	0.102	39.464%	0.58254	0.904
ATP2B4_dirichlet_train_fold1.48	0.9999999999999978	0.878	0.793	79.3%	0.133	48.807%	0.6478	0.858
ATP2B4_dirichlet_train_fold1.49	0.9999999999999988	0.872	0.806	80.6%	0.139	49.307%	0.72146	0.852
ATP2B4_dirichlet_train_fold1.50	0.9999999999999973	0.916	0.598	59.8%	0.105	41.794%	0.38212	0.902
ATP2B4_dirichlet_train_fold1.51	0.9999999999999988	0.955	0.537	53.7%	0.081	29.922%	0.48514	0.947
ATP2B4_dirichlet_train_fold1.52	0.9999999999999989	0.93	0.683	68.3%	0.099	37.074%	0.56896	0.918
ATP2B4_dirichlet_train_fold1.53	0.9999999999999987	0.915	0.66	66.0%	0.108	40.391%	0.5052	0.9
ATP2B4_dirichlet_train_fold1.54	0.9999999999999986	0.901	0.728	72.8%	0.128	43.614%	0.60825	0.887
ATP2B4_dirichlet_train_fold1.55	0.9999999999999977	0.841	0.755	75.5%	0.148	54.204%	0.67452	0.813
ATP2B4_dirichlet_train_fold1.56	0.999999999999999	0.962	0.59	59.0%	0.088	27.606%	0.45578	0.957
ATP2B4_dirichlet_train_fold1.57	0.9999999999999974	0.944	0.577	57.7%	0.092	34.731%	0.36579	0.936
ATP2B4_dirichlet_train_fold1.58	0.9999999999999974	0.96	0.552	55.2%	0.079	28.241%	0.43875	0.954
ATP2B4_dirichlet_train_fold1.59	0.9999999999999991	0.902	0.707	70.7%	0.127	43.998%	0.54012	0.888
ATP2B4_dirichlet_train_fold1.60	0.9999999999999989	0.938	0.66	66.0%	0.099	34.651%	0.55975	0.929
ATP2B4_dirichlet_train_fold1.61	0.999999999999998	0.928	0.617	61.7%	0.103	37.454%	0.45268	0.916
ATP2B4_dirichlet_train_fold1.62	0.9999999999999987	0.956	0.52	52.0%	0.091	29.843%	0.38133	0.95
ATP2B4_dirichlet_train_fold1.63	0.9999999999999976	0.926	0.658	65.8%	0.098	38.483%	0.46592	0.912
ATP2B4_dirichlet_train_fold1.64	0.9999999999999987	0.904	0.698	69.8%	0.103	42.671%	0.58097	0.882
ATP2B4_dirichlet_train_fold1.65	0.9999999999999973	0.942	0.565	56.5%	0.082	33.737%	0.38042	0.929
ATP2B4_dirichlet_train_fold1.66	0.9999999999999971	0.916	0.669	66.9%	0.1	40.713%	0.4652	0.898
ATP2B4_dirichlet_train_fold1.67	0.9999999999999976	0.943	0.534	53.4%	0.09	33.389%	0.39023	0.934
ATP2B4_dirichlet_train_fold1.68	0.9999999999999972	0.907	0.632	63.2%	0.1	41.919%	0.4634	0.885
