	0	1	2	3	4	5	6
0	0.5068678812331833	-12.385223114156561	9.320720892294247	4.846614831490521	11.528689708873909	6.241089405716155	10.16125827695026
1	9.861300800065033	-12.698104700127582	-9.420606421216862	5.7039322878500895	-11.001009932217022	-6.224873080714483	-9.610604506969885
2	2.749400612337498	12.91785129769621	-9.485290723417725	-2.967115043118247	-5.790198223020372	-0.8280367445703023	-23.37637234286935
3	-3.043046769168417	13.57911947276052	7.652212411038484	-34.69107283915593	-4.085125677548275	-1.8048585112741915	11.202548670673387
4	-8.661232697183852	8.644926347104624	-11.945066508439375	18.72752274041994	4.05709444728062	-4.84191135356196	7.977563104761776
5	-3.6874443730637494	-2.2008830788855995	-9.842675334361852	-1.802749018240485	20.71154701996271	-1.9596600161655056	-3.4958426136088274
6	-5.9732340675092	1.736007544475412	7.491910621374534	-4.532387260058098	-11.99552358581271	14.004877725559723	2.9266830785773688
7	-1.6980411404697864	-6.374030029571594	-1.166622986713525	24.45973668690948	-0.006825933075314166	0.20632394659724168	-0.15857952490140745
8	9.382563234680097	-0.23478768282282528	0.5506046567547582	-7.237960546151418	3.6168495668804588	1.9815414582083601	5.5527368066063
9	0.8343754573593448	-2.793390068630237	17.104929760960122	-2.277676783558066	-6.852686269623116	-6.553956573695475	-0.9404598263199063
