Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.954	0.289	28.9%	0.039	31.265%	0.07474	0.875
OGG1_0_real_train1	0.9999999999999968	0.992	0.3	30.0%	0.06	14.853%	0.15536	0.992
RNF168_0_real_train1	0.9999999999999989	0.955	0.343	34.3%	0.043	29.608%	0.13922	0.909
UNG_0_real_train1	0.9999999999999982	0.927	0.457	45.7%	0.075	37.388%	0.22628	0.9
ATP2B4_0_real_train1	0.9999999999999971	0.979	0.39	39.0%	0.052	21.525%	0.19938	0.975
ATP2B4_1_real_train1	0.9999999999999967	0.989	0.32	32.0%	0.045	16.104%	0.15359	0.987
MLH1_0_real_train1	0.9999999999999964	0.977	0.253	25.3%	0.04	21.049%	0.05976	0.968
MSH2_0_real_train1	0.999999999999996	0.986	0.209	20.9%	0.032	16.987%	0.04681	0.981
MSH6_0_real_train1	0.9999999999999951	0.992	0.157	15.7%	0.023	12.525%	0.03176	0.988
MSH6_1_real_train1	0.9999999999999969	0.992	0.167	16.7%	0.023	12.373%	0.04311	0.989
PMS1_0_real_train1	0.9999999999999964	0.916	0.442	44.2%	0.092	40.003%	0.2682	0.894
PMS2_0_real_train1	0.9999999999999952	0.852	0.528	52.8%	0.084	52.139%	0.22278	0.736
EXO1_0_dirichlet_train1	0.9999999999999967	0.801	0.729	72.9%	0.1	60.915%	0.46175	0.662
RNF168_0_dirichlet_train1	0.9999999999999989	0.752	0.752	75.2%	0.105	66.865%	0.57344	0.526
RNF168_0_dirichlet_train1.1	0.9999999999999991	0.783	0.803	80.3%	0.113	62.289%	0.60072	0.659
EXO1_0_dirichlet_train1.1	0.9999999999999967	0.784	0.721	72.1%	0.104	62.207%	0.47434	0.624
RNF168_0_dirichlet_train1.2	0.999999999999999	0.785	0.836	83.6%	0.115	62.07%	0.62564	0.671
RNF168_0_dirichlet_train1.3	0.999999999999999	0.693	0.85	85.0%	0.122	72.933%	0.68534	0.449
RNF168_0_dirichlet_train1.4	0.999999999999999	0.836	0.668	66.8%	0.092	55.16%	0.4735	0.723
RNF168_0_dirichlet_train1.5	0.9999999999999989	0.773	0.73	73.0%	0.105	63.359%	0.5683	0.596
RNF168_0_dirichlet_train1.6	0.999999999999999	0.784	0.794	79.4%	0.115	62.169%	0.59945	0.668
RNF168_0_dirichlet_train1.7	0.9999999999999991	0.829	0.708	70.8%	0.099	56.126%	0.47251	0.732
RNF168_0_dirichlet_train1.8	0.9999999999999989	0.735	0.802	80.2%	0.126	68.034%	0.73274	0.584
EXO1_0_dirichlet_train1.2	0.9999999999999964	0.736	0.77	77.0%	0.11	68.98%	0.49691	0.507
