Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
EXO1_0_real_train1	0.8146652423462898	4.905551947209161e-119	0.006229961674587993	0.0942784721742337	2.8424721403417072e-101	0.0709101236855471	0.013916200119341549	7.451561970822733e-44
OGG1_0_real_train1	1.0790516158769539e-41	1.3904871362794571e-27	0.025328099170329126	0.07485583051930113	0.8447416946691142	4.545844659468763e-56	0.01316404750896381	0.04191032813229174
RNF168_0_real_train1	0.7453516256096234	0.08272111962004834	6.403037436189763e-105	0.04615833433323516	0.02000722997341284	0.10576169046368024	2.19e-321	4.009711698917638e-288
UNG_0_real_train1	3.781555974323948e-161	0.06110949979347085	1.56e-321	0.7905853475747308	0.01983593486230661	0.11143183823375453	0.017037379535737134	1.1723474290707356e-211
ATP2B4_0_real_train1	0.15182082625764096	0.5619244828751768	2.640073373824517e-44	0.18262830520752504	0.10361517781640796	3.3833381220497225e-17	1.120784324902199e-05	1.3775803390004814e-124
ATP2B4_1_real_train1	5.2973003656161874e-138	0.697798972394669	0.030444531420835887	1.3491739795147973e-269	0.018815455317826114	1.126e-321	0.18808557666654793	0.064855464200121
MLH1_0_real_train1	0.07155716313106045	1.13e-321	0.7320061889583229	1.1515441902314792e-155	6e-322	0.1359910676011278	0.04782319117761161	0.012622389131877333
MSH2_0_real_train1	0.08258940324025019	4.8751241318455065e-65	0.6971081809228911	0.008603266636741078	1.616e-321	0.11977553788399724	4.594939422655798e-292	0.09192361131612045
MSH6_0_real_train1	0.025487063690207055	3.901810966828999e-214	0.6801475688380861	1.3175332633822828e-297	2.006e-321	0.23006270278084662	0.03081625271053436	0.03348641198032586
MSH6_1_real_train1	0.061027843631162544	2.929430630862013e-26	0.6855182139446747	1.8e-321	6.362430498424647e-28	0.19814273851928663	0.055311203904876094	5.612275878745861e-256
PMS1_0_real_train1	6.540981389392145e-148	8.429821273455959e-156	0.08487670471983062	0.006647194560522706	1.3711557469197237e-165	0.03960331771651347	0.006131843077256347	0.8627409399258769
PMS2_0_real_train1	0.20262722921658138	8.1e-322	0.1847238417326413	6.13e-322	5.1e-322	0.598717606362454	0.013931322688323297	9e-322
EXO1_0_multinomial_train1	0.8197376622730086	5.950728087104042e-305	5.927233689092273e-54	0.05924248238793128	4.398801564707003e-153	0.07856199891957687	0.04245785641948344	2.46e-321
RNF168_0_multinomial_train1	0.7553850786617666	0.17096465679086711	5.203142548185269e-180	0.023302229461432424	1.2505937183263898e-122	0.03712847209917006	0.013219562986763848	1.01150434714109e-124
RNF168_0_multinomial_train1.1	0.5776620273235226	0.17877003675130956	6.57e-322	3.0717622348185253e-163	0.011269209757699185	0.23229872616746858	1.53e-321	1.01e-321
EXO1_0_multinomial_train1.1	0.8181732534954175	6.748495940881939e-161	0.06553328049006368	0.01105829920716857	0.018172951938868302	0.0713109149209883	0.01575129994606592	1.4278326240749702e-12
RNF168_0_multinomial_train1.2	0.6797617171799482	0.17985467175648398	0.01339275844760031	1.51e-321	0.005828545657535997	0.1211623069584314	1.374e-321	1.566e-321
RNF168_0_multinomial_train1.3	0.7504690322702356	0.09836681411986818	0.04191340670149412	0.09008627570868269	0.01916447119971948	2.495e-321	1.2358067828743092e-194	1.897e-321
RNF168_0_multinomial_train1.4	0.6639383800415201	0.1511957542034504	0.026897266976868475	1.6558375902450931e-15	0.031965239887232114	0.12600335889092745	7.663601416244585e-110	9.96e-321
RNF168_0_multinomial_train1.5	0.730674592408109	0.04582974783935217	1.31e-321	0.10785053246466678	4.94e-322	0.115645127287872	5e-322	7.345870646827341e-264
RNF168_0_multinomial_train1.6	0.6384314722051806	5.691572774085425e-63	1.635e-321	0.17255625707102268	0.050275496105007075	0.13873677461878978	1.24e-321	3.72075993525e-312
RNF168_0_multinomial_train1.7	0.7066735997021975	1.6282765563881218e-27	0.004130673471262754	0.09790304800847491	0.010536882965294177	0.18075579585277066	1.07e-321	1.8971678876343807e-287
