Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
EXO1_0_real_train1	3.66E-04	5.29E-06	9.23E-04	5.55E-04	4.97E-04
OGG1_0_real_train1	1.29E-154	1.07E-06	2.53E-03	3.16E-03	1.03E-03
RNF168_0_real_train1	3.75E-04	0.00E+00	3.37E-04	7.54E-04	1.39E-04
UNG_0_real_train1	3.11E-03	1.20E-116	1.45E-03	7.17E-03	9.20E-03
ATP2B4_0_real_train1	5.98E-04	1.29E-47	7.60E-04	8.68E-04	6.04E-04
ATP2B4_1_real_train1	0.00E+00	8.39E-04	2.09E-03	0.00E+00	2.98E-03
MLH1_0_real_train1	0.00E+00	1.49E-03	0.00E+00	6.04E-04	5.43E-05
MSH2_0_real_train1	0.00E+00	1.24E-03	0.00E+00	4.73E-04	7.38E-04
MSH6_0_real_train1	0.00E+00	1.33E-03	0.00E+00	8.00E-04	2.51E-04
MSH6_1_real_train1	0.00E+00	1.13E-03	0.00E+00	8.27E-04	5.87E-04
PMS1_0_real_train1	0.00E+00	4.77E-02	2.09E-03	9.18E-04	5.86E-04
PMS2_0_real_train1	6.41E-04	1.41E-03	7.52E-04	0.00E+00	8.61E-04
EXO1_0_dirichlet_train1	4.19E-04	0.00E+00	0.00E+00	0.00E+00	7.06E-04
RNF168_0_dirichlet_train1	8.75E-04	0.00E+00	5.40E-04	1.83E-03	0.00E+00
RNF168_0_dirichlet_train1.1	6.35E-04	0.00E+00	1.04E-155	0.00E+00	7.81E-04
EXO1_0_dirichlet_train1.1	3.02E-04	5.65E-04	1.36E-04	6.05E-04	7.32E-122
RNF168_0_dirichlet_train1.2	9.28E-04	0.00E+00	0.00E+00	0.00E+00	8.89E-04
RNF168_0_dirichlet_train1.3	3.56E-04	0.00E+00	0.00E+00	5.16E-04	7.07E-04
RNF168_0_dirichlet_train1.4	5.49E-04	0.00E+00	6.26E-04	1.75E-03	8.54E-04
RNF168_0_dirichlet_train1.5	4.10E-04	0.00E+00	0.00E+00	5.29E-04	0.00E+00
RNF168_0_dirichlet_train1.6	4.26E-04	0.00E+00	4.84E-04	6.50E-04	1.32E-03
RNF168_0_dirichlet_train1.7	3.30E-04	3.14E-04	7.87E-04	0.00E+00	1.27E-03
RNF168_0_dirichlet_train1.8	3.01E-04	0.00E+00	0.00E+00	7.69E-04	5.33E-04
EXO1_0_dirichlet_train1.2	3.90E-04	3.20E-04	0.00E+00	2.42E-04	7.14E-04
EXO1_0_dirichlet_train1.3	3.65E-04	1.89E-04	0.00E+00	4.24E-04	4.74E-04
RNF168_0_dirichlet_train1.9	2.19E-04	0.00E+00	1.87E-04	3.73E-04	1.87E-04
EXO1_0_dirichlet_train1.4	5.50E-04	0.00E+00	0.00E+00	8.04E-04	0.00E+00
EXO1_0_dirichlet_train1.5	4.47E-04	0.00E+00	0.00E+00	4.37E-04	1.84E-120
EXO1_0_dirichlet_train1.6	4.58E-04	0.00E+00	0.00E+00	5.17E-04	0.00E+00
EXO1_0_dirichlet_train1.7	3.80E-04	2.21E-04	0.00E+00	4.78E-159	0.00E+00
EXO1_0_dirichlet_train1.8	2.21E-03	1.66E-03	0.00E+00	4.02E-03	0.00E+00
RNF168_0_dirichlet_train1.10	2.89E-04	2.29E-04	2.54E-04	3.77E-04	1.72E-04
EXO1_0_dirichlet_train1.9	5.43E-04	3.59E-04	0.00E+00	0.00E+00	6.63E-04
RNF168_0_dirichlet_train1.11	2.30E-04	1.83E-04	2.00E-04	5.55E-04	2.05E-04
RNF168_0_dirichlet_train1.12	7.25E-04	0.00E+00	1.07E-03	1.59E-03	5.99E-04
EXO1_0_dirichlet_train1.10	4.57E-04	2.21E-32	6.09E-04	0.00E+00	1.05E-03
EXO1_0_dirichlet_train1.11	4.04E-04	0.00E+00	5.12E-04	2.95E-04	8.37E-04
RNF168_0_dirichlet_train1.13	6.60E-04	4.05E-04	0.00E+00	9.67E-04	0.00E+00
RNF168_0_dirichlet_train1.14	3.15E-04	7.67E-04	1.46E-03	5.76E-64	0.00E+00
RNF168_0_dirichlet_train1.15	1.52E-03	0.00E+00	7.02E-04	2.74E-03	0.00E+00
RNF168_0_dirichlet_train1.16	7.31E-04	0.00E+00	3.12E-04	1.45E-03	0.00E+00
EXO1_0_dirichlet_train1.12	2.60E-04	0.00E+00	0.00E+00	3.80E-04	3.09E-04
RNF168_0_dirichlet_train1.17	4.29E-04	3.76E-04	8.09E-30	0.00E+00	7.56E-04
EXO1_0_dirichlet_train1.13	7.59E-04	1.86E-51	1.04E-03	0.00E+00	0.00E+00
RNF168_0_dirichlet_train1.18	3.65E-04	0.00E+00	3.78E-04	7.71E-76	8.29E-04
EXO1_0_dirichlet_train1.14	2.84E-04	1.90E-04	3.53E-04	5.67E-04	7.50E-04
RNF168_0_dirichlet_train1.19	7.77E-04	6.26E-04	1.19E-03	2.60E-03	7.01E-04
RNF168_0_dirichlet_train1.20	4.54E-04	0.00E+00	2.44E-04	3.01E-04	4.54E-04
EXO1_0_dirichlet_train1.15	4.40E-04	2.07E-03	8.88E-40	2.09E-03	0.00E+00
RNF168_0_dirichlet_train1.21	8.85E-04	0.00E+00	1.27E-137	0.00E+00	9.26E-04
RNF168_0_dirichlet_train1.22	2.85E-04	0.00E+00	9.44E-04	7.13E-04	7.75E-04
EXO1_0_dirichlet_train1.16	7.30E-04	3.79E-04	0.00E+00	0.00E+00	7.71E-04
EXO1_0_dirichlet_train1.17	1.16E-03	1.23E-03	0.00E+00	2.92E-03	0.00E+00
RNF168_0_dirichlet_train1.23	3.49E-04	0.00E+00	1.03E-116	4.01E-04	5.68E-05
EXO1_0_dirichlet_train1.18	4.81E-04	0.00E+00	4.84E-17	6.46E-04	9.91E-04
RNF168_0_dirichlet_train1.24	4.27E-04	1.54E-50	4.73E-04	4.64E-04	4.19E-04
RNF168_0_dirichlet_train1.25	9.82E-04	0.00E+00	1.22E-03	0.00E+00	1.86E-03
