	0	1	2	3	4	5	6	7	8	9
0	[8.16954441704002, 8.16954441704002, 1663.5944592536355, 0.2541666626930237, 0.0]	[8.166630082930947, 8.166630082930947, 1663.5199155453743, 0.25, 0.0]	[8.164730853036925, 8.164730853036925, 1663.495171223467, 0.26499998569488525, 0.0]	[8.169589224828234, 8.169589224828234, 1663.4937090479793, 0.2566666603088379, 0.0]	[8.166903502652643, 8.166903502652643, 1663.61437052644, 0.2383333295583725, 0.0]	[8.171928319322888, 8.171928319322888, 1663.5453568960415, 0.2750000059604645, 0.0]	[8.167175233685613, 8.167175233685613, 1663.533096778419, 0.24916666746139526, 0.0]	[8.175191733040814, 8.175191733040814, 1663.559355067228, 0.25083333253860474, 0.0]	[8.168594833830976, 8.168594833830976, 1663.5284294110297, 0.24583333730697632, 0.0]	[8.166122029756814, 8.166122029756814, 1663.236686853851, 0.2783333361148834, 0.0]
100	[2.328228641908528, 2.328228641908528, 530.9126244894265, 0.8824999928474426, 0.0]	[2.3095453171886193, 2.3095453171886193, 503.1750522663159, 0.8733333349227905, 0.0]	[2.209146638136192, 2.209146638136192, 269.2882698703229, 0.9266666769981384, 0.0]	[2.2124189599689386, 2.2124189599689386, 255.82250636398604, 0.9283333420753479, 0.0]	[2.2204887025553006, 2.2204887025553006, 259.3993648351104, 0.934166669845581, 0.0]	[2.2158208979907332, 2.2158208979907332, 272.66324176684634, 0.9300000071525574, 0.0]	[2.2059962147091836, 2.2059962147091836, 285.459835690383, 0.9141666889190674, 0.0]	[2.2459358345658402, 2.2459358345658402, 346.4020401735015, 0.9058333039283752, 0.0]	[2.241480009311212, 2.241480009311212, 330.1681458668162, 0.9166666865348816, 0.0]	[2.419094650867065, 2.419094650867065, 524.7935444535892, 0.8050000071525574, 0.0]
200	[2.2868053060811446, 2.2868053060811446, 439.094743492525, 0.9075000286102295, 0.0]	[2.276850173282606, 2.276850173282606, 386.43426342534406, 0.9141666889190674, 0.0]	[2.199813313214531, 2.199813313214531, 222.85732319972414, 0.9375, 0.0]	[2.198626476220948, 2.198626476220948, 215.61007600222695, 0.9383333325386047, 0.0]	[2.2023222134585407, 2.2023222134585407, 220.59693559342213, 0.9383333325386047, 0.0]	[2.197618699849291, 2.197618699849291, 221.64212936893404, 0.9350000023841858, 0.0]	[2.1959686835526817, 2.1959686835526817, 226.45112480757874, 0.934166669845581, 0.0]	[2.2058354093786736, 2.2058354093786736, 213.4215883168951, 0.9399999976158142, 0.0]	[2.2055652341912255, 2.2055652341912255, 218.06656373650011, 0.9399999976158142, 0.0]	[2.2843344244042494, 2.2843344244042494, 501.31063544124976, 0.82833331823349, 0.0]
300	[2.283027043792589, 2.283027043792589, 400.7527914395852, 0.9141666889190674, 0.0]	[2.2584729051182912, 2.2584729051182912, 306.310899410907, 0.9241666793823242, 0.0]	[2.197240042361456, 2.197240042361456, 205.68063251266489, 0.9383333325386047, 0.0]	[2.195945992219819, 2.195945992219819, 203.70512470149382, 0.9391666650772095, 0.0]	[2.1973958538192515, 2.1973958538192515, 206.93592496802336, 0.9391666650772095, 0.0]	[2.194406097818705, 2.194406097818705, 206.30843271270942, 0.9391666650772095, 0.0]	[2.194221239383989, 2.194221239383989, 205.75627555825213, 0.9375, 0.0]	[2.1982071315751996, 2.1982071315751996, 207.77728111824368, 0.9399999976158142, 0.0]	[2.199476750481477, 2.199476750481477, 208.88050377117764, 0.9375, 0.0]	[2.2174916001323095, 2.2174916001323095, 329.7488924563221, 0.9141666889190674, 0.0]
400	[2.2726740484567953, 2.2726740484567953, 387.3322402832175, 0.9041666388511658, 0.0]	[2.2280936374084135, 2.2280936374084135, 215.2097153668891, 0.940833330154419, 0.0]	[2.1960412872304826, 2.1960412872304826, 194.76912817520702, 0.9416666626930237, 0.0]	[2.194733809021825, 2.194733809021825, 194.50381217175578, 0.9433333277702332, 0.0]	[2.1958285961461117, 2.1958285961461117, 196.52200234907912, 0.9433333277702332, 0.0]	[2.1934709504174994, 2.1934709504174994, 195.09580831600198, 0.9449999928474426, 0.0]	[2.193316848232221, 2.193316848232221, 194.98070939158578, 0.9424999952316284, 0.0]	[2.1962880258192934, 2.1962880258192934, 202.60821310637454, 0.9375, 0.0]	[2.1975870662571197, 2.1975870662571197, 203.7028015318233, 0.9391666650772095, 0.0]	[2.203517899672237, 2.203517899672237, 266.5341576624718, 0.9308333396911621, 0.0]
500	[2.2393658021324634, 2.2393658021324634, 385.383203516212, 0.8791666626930237, 0.0]	[2.21147603163803, 2.21147603163803, 195.49164214290218, 0.9449999928474426, 0.0]	[2.195221667780926, 2.195221667780926, 187.25935271080024, 0.9449999928474426, 0.0]	[2.194035117844897, 2.194035117844897, 188.05826353155942, 0.9458333253860474, 0.0]	[2.19497848133946, 2.19497848133946, 189.01590016330545, 0.9458333253860474, 0.0]	[2.192954504935058, 2.192954504935058, 187.50227682439953, 0.9466666579246521, 0.0]	[2.1926073548332794, 2.1926073548332794, 189.1197092180373, 0.9466666579246521, 0.0]	[2.1951577934818016, 2.1951577934818016, 195.08314455365613, 0.940833330154419, 0.0]	[2.196270280821658, 2.196270280821658, 194.1463555984124, 0.9416666626930237, 0.0]	[2.19800747099768, 2.19800747099768, 237.96330633498843, 0.9358333349227905, 0.0]
600	[2.211582004627977, 2.211582004627977, 299.7116659600812, 0.9116666913032532, 0.0]	[2.20227931653455, 2.20227931653455, 193.06778255013108, 0.9416666626930237, 0.0]	[2.194642452461334, 2.194642452461334, 181.7562825328089, 0.9483333230018616, 0.0]	[2.1935117537419395, 2.1935117537419395, 183.4408889942231, 0.9466666579246521, 0.0]	[2.194407821781135, 2.194407821781135, 183.2736767441926, 0.9483333230018616, 0.0]	[2.1925827847757677, 2.1925827847757677, 181.55246976309724, 0.9483333230018616, 0.0]	[2.192200835503629, 2.192200835503629, 184.86846820204852, 0.9466666579246521, 0.0]	[2.194394834157444, 2.194394834157444, 189.25928845474178, 0.9458333253860474, 0.0]	[2.1954026684539216, 2.1954026684539216, 187.9881404995284, 0.9441666603088379, 0.0]	[2.1957397983653406, 2.1957397983653406, 221.02233845113562, 0.9383333325386047, 0.0]
700	[2.2048992376198564, 2.2048992376198564, 258.66498723057146, 0.9283333420753479, 0.0]	[2.1998907521057, 2.1998907521057, 193.48047766764023, 0.940833330154419, 0.0]	[2.194222109156134, 2.194222109156134, 177.35118448452596, 0.9491666555404663, 0.0]	[2.1930467944943275, 2.1930467944943275, 179.9547476051859, 0.9474999904632568, 0.0]	[2.1938709917444683, 2.1938709917444683, 178.76810053909605, 0.949999988079071, 0.0]	[2.1923503679218337, 2.1923503679218337, 176.89653203617928, 0.9474999904632568, 0.0]	[2.191974974376776, 2.191974974376776, 181.2312017997396, 0.9474999904632568, 0.0]	[2.193699471414604, 2.193699471414604, 183.93715412277976, 0.9483333230018616, 0.0]	[2.194662902845743, 2.194662902845743, 182.32487112307194, 0.9483333230018616, 0.0]	[2.194588724318926, 2.194588724318926, 209.20748554557957, 0.9416666626930237, 0.0]
800	[2.2016709099205545, 2.2016709099205545, 231.74354038481567, 0.9375, 0.0]	[2.1984582775182813, 2.1984582775182813, 190.0272057628431, 0.9416666626930237, 0.0]	[2.193824740274976, 2.193824740274976, 173.90820611319447, 0.9491666555404663, 0.0]	[2.192685485484714, 2.192685485484714, 177.19471903118725, 0.9466666579246521, 0.0]	[2.1934646999484317, 2.1934646999484317, 175.7779117570007, 0.9491666555404663, 0.0]	[2.1921549006097374, 2.1921549006097374, 173.42364988596714, 0.9466666579246521, 0.0]	[2.191817204109293, 2.191817204109293, 177.94537041944585, 0.9491666555404663, 0.0]	[2.193325544364983, 2.193325544364983, 179.61976443256427, 0.949999988079071, 0.0]	[2.1941594569787224, 2.1941594569787224, 177.8574840585547, 0.9524999856948853, 0.0]	[2.1938549268537493, 2.1938549268537493, 197.6601094242962, 0.9449999928474426, 0.0]
900	[2.1998541025774614, 2.1998541025774614, 217.79063536828806, 0.9424999952316284, 0.0]	[2.197272818787793, 2.197272818787793, 188.12891164632288, 0.9433333277702332, 0.0]	[2.1934628852135867, 2.1934628852135867, 171.20407462752695, 0.9491666555404663, 0.0]	[2.1924512061586654, 2.1924512061586654, 174.36585352012327, 0.9483333230018616, 0.0]	[2.193104499906645, 2.193104499906645, 173.56515337308193, 0.9483333230018616, 0.0]	[2.1920228956216814, 2.1920228956216814, 170.6647900709803, 0.949999988079071, 0.0]	[2.191732620957992, 2.191732620957992, 175.05954693473387, 0.9483333230018616, 0.0]	[2.193026339126312, 2.193026339126312, 175.96992888876662, 0.9491666555404663, 0.0]	[2.193630502446587, 2.193630502446587, 174.9737620272531, 0.9508333206176758, 0.0]	[2.1930511647997903, 2.1930511647997903, 186.47533038130376, 0.9458333253860474, 0.0]
