Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	999.9999999999966	0.92	544.013	54.401%	114.01	40.801%	0.34731	0.91
ATP2B4_real_train_fold1.1	999.999999999998	0.894	644.918	64.492%	118.117	45.288%	0.47443	0.874
EXO1_real_train_fold1	999.9999999999955	0.932	369.327	36.933%	47.832	38.364%	0.11825	0.819
MLH1_real_train_fold1	999.9999999999958	0.974	265.354	26.535%	40.381	22.858%	0.07968	0.961
MSH6_real_train_fold1	999.9999999999957	0.978	246.907	24.691%	37.717	20.76%	0.08139	0.968
MSH6_real_train_fold1.1	999.9999999999957	0.974	290.137	29.014%	41.794	22.816%	0.08902	0.963
MSH6_real_train_fold1.2	999.9999999999951	0.975	252.379	25.238%	41.405	22.548%	0.07658	0.964
OGG1_real_train_fold1	999.999999999998	0.776	742.412	74.241%	261.755	66.194%	0.40273	0.765
PMS1_real_train_fold1	999.9999999999966	0.919	466.882	46.688%	85.433	39.995%	0.23766	0.894
PMS2_real_train_fold1	999.9999999999953	0.953	311.351	31.135%	49.247	30.568%	0.08793	0.921
RNF168_real_train_fold1	999.9999999999994	0.936	363.3	36.33%	47.835	35.285%	0.12367	0.846
UNG_real_train_fold1	999.9999999999967	0.926	469.707	46.971%	77.438	38.104%	0.22172	0.901
ATP2B4_dirichlet_train_fold1	999.9999999999976	0.83	807.803	80.78%	165.864	56.94%	0.61208	0.807
ATP2B4_dirichlet_train_fold1.1	999.9999999999986	0.742	972.385	97.239%	211.46	67.596%	1.00442	0.707
ATP2B4_dirichlet_train_fold1.2	999.9999999999982	0.807	851.329	85.133%	143.698	59.057%	0.83211	0.759
ATP2B4_dirichlet_train_fold1.3	999.9999999999975	0.75	969.049	96.905%	220.525	66.457%	0.9234	0.72
ATP2B4_dirichlet_train_fold1.4	999.999999999999	0.803	980.15	98.015%	187.838	60.132%	0.87482	0.777
ATP2B4_dirichlet_train_fold1.5	999.999999999999	0.761	970.464	97.046%	221.75	65.462%	1.05314	0.735
ATP2B4_dirichlet_train_fold1.6	999.9999999999985	0.768	967.097	96.71%	173.95	64.095%	1.09137	0.723
ATP2B4_dirichlet_train_fold1.7	999.9999999999989	0.837	872.857	87.286%	153.262	54.92%	0.80424	0.81
ATP2B4_dirichlet_train_fold1.8	999.9999999999987	0.843	875.793	87.579%	152.598	53.909%	0.87346	0.818
ATP2B4_dirichlet_train_fold1.9	999.9999999999992	0.813	936.213	93.621%	165.363	58.763%	0.81336	0.783
ATP2B4_dirichlet_train_fold1.10	999.9999999999986	0.752	968.676	96.868%	187.579	66.189%	0.93575	0.708
ATP2B4_dirichlet_train_fold1.11	999.999999999998	0.919	670.457	67.046%	103.532	40.069%	0.60475	0.904
ATP2B4_dirichlet_train_fold1.12	999.9999999999974	0.88	740.727	74.073%	120.745	47.633%	0.59723	0.855
ATP2B4_dirichlet_train_fold1.13	999.9999999999989	0.69	1037.858	103.786%	226.024	72.356%	0.91218	0.643
ATP2B4_dirichlet_train_fold1.14	999.9999999999978	0.853	774.07	77.407%	145.409	52.381%	0.75853	0.828
ATP2B4_dirichlet_train_fold1.15	999.999999999998	0.808	830.249	83.025%	166.371	60.254%	0.66256	0.779
ATP2B4_dirichlet_train_fold1.16	999.9999999999973	0.87	736.526	73.653%	120.179	50.418%	0.5671	0.842
ATP2B4_dirichlet_train_fold1.17	999.9999999999977	0.835	853.548	85.355%	133.342	54.983%	0.71636	0.795
ATP2B4_dirichlet_train_fold1.18	999.9999999999984	0.837	880.886	88.089%	164.691	55.497%	0.82719	0.814
ATP2B4_dirichlet_train_fold1.19	999.9999999999989	0.739	1002.883	100.288%	194.135	67.754%	0.90931	0.695
ATP2B4_dirichlet_train_fold1.20	999.9999999999975	0.857	744.182	74.418%	153.172	53.013%	0.57891	0.837
ATP2B4_dirichlet_train_fold1.21	999.9999999999991	0.791	898.582	89.858%	168.236	61.215%	0.79133	0.752
ATP2B4_dirichlet_train_fold1.22	999.9999999999986	0.788	849.386	84.939%	165.922	61.65%	0.74089	0.747
ATP2B4_dirichlet_train_fold1.23	999.9999999999977	0.839	717.232	71.723%	203.814	57.785%	0.47953	0.829
