Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.959	0.279	27.9%	0.038	30.463%	0.07403	0.897
OGG1_0_real_train1	0.9999999999999968	0.999	0.142	14.2%	0.021	5.198%	0.0629	0.999
RNF168_0_real_train1	0.9999999999999989	0.951	0.35	35.0%	0.045	30.985%	0.13618	0.9
UNG_0_real_train1	0.9999999999999982	0.961	0.339	33.9%	0.055	27.418%	0.15742	0.947
ATP2B4_0_real_train1	0.9999999999999971	0.977	0.375	37.5%	0.052	21.525%	0.18609	0.972
ATP2B4_1_real_train1	0.9999999999999967	0.986	0.356	35.6%	0.051	18.252%	0.15687	0.984
MLH1_0_real_train1	0.9999999999999964	0.979	0.223	22.3%	0.04	21.049%	0.31718	0.971
MSH2_0_real_train1	0.999999999999996	0.987	0.177	17.7%	0.033	17.517%	0.24225	0.982
MSH6_0_real_train1	0.9999999999999951	0.992	0.149	14.9%	0.024	13.07%	0.02163	0.988
MSH6_1_real_train1	0.9999999999999969	0.986	0.175	17.5%	0.031	16.677%	0.0407	0.981
PMS1_0_real_train1	0.9999999999999964	0.916	0.441	44.1%	0.092	40.003%	0.27415	0.894
PMS2_0_real_train1	0.9999999999999952	0.807	0.568	56.8%	0.096	59.588%	0.24327	0.654
EXO1_0_multinomial_train1	0.9999999999999962	0.945	0.311	31.1%	0.044	34.544%	0.09426	0.859
RNF168_0_multinomial_train1	0.999999999999999	0.901	0.511	51.1%	0.066	43.19%	0.27053	0.814
RNF168_0_multinomial_train1.1	0.999999999999999	0.877	0.567	56.7%	0.081	48.142%	0.34053	0.798
EXO1_0_multinomial_train1.1	0.9999999999999961	0.942	0.324	32.4%	0.044	34.139%	0.10266	0.852
RNF168_0_multinomial_train1.2	0.9999999999999989	0.883	0.565	56.5%	0.078	47.325%	0.32579	0.801
RNF168_0_multinomial_train1.3	0.9999999999999989	0.888	0.55	55.0%	0.073	46.207%	0.3455	0.798
RNF168_0_multinomial_train1.4	0.999999999999999	0.927	0.475	47.5%	0.061	37.561%	0.23672	0.879
RNF168_0_multinomial_train1.5	0.999999999999999	0.865	0.564	56.4%	0.078	50.544%	0.30665	0.743
RNF168_0_multinomial_train1.6	0.9999999999999989	0.89	0.57	57.0%	0.077	45.721%	0.31483	0.824
RNF168_0_multinomial_train1.7	0.9999999999999991	0.87	0.564	56.4%	0.074	49.265%	0.30418	0.74
RNF168_0_multinomial_train1.8	0.999999999999999	0.908	0.495	49.5%	0.066	42.029%	0.27456	0.834
EXO1_0_multinomial_train1.2	0.999999999999996	0.941	0.348	34.8%	0.046	34.789%	0.11727	0.855
EXO1_0_multinomial_train1.3	0.9999999999999962	0.93	0.359	35.9%	0.049	38.316%	0.12088	0.82
RNF168_0_multinomial_train1.9	0.999999999999999	0.884	0.533	53.3%	0.071	47.013%	0.30221	0.774
EXO1_0_multinomial_train1.4	0.9999999999999966	0.931	0.342	34.2%	0.049	38.679%	0.1113	0.822
EXO1_0_multinomial_train1.5	0.9999999999999964	0.936	0.363	36.3%	0.047	36.801%	0.11483	0.836
EXO1_0_multinomial_train1.6	0.999999999999996	0.934	0.376	37.6%	0.048	36.705%	0.12627	0.836
EXO1_0_multinomial_train1.7	0.9999999999999961	0.926	0.375	37.5%	0.05	39.646%	0.12374	0.807
EXO1_0_multinomial_train1.8	0.999999999999996	0.93	0.362	36.2%	0.049	38.182%	0.11492	0.828
RNF168_0_multinomial_train1.10	0.9999999999999989	0.894	0.54	54.0%	0.071	45.239%	0.32244	0.809
EXO1_0_multinomial_train1.9	0.9999999999999964	0.935	0.336	33.6%	0.047	36.158%	0.12062	0.833
RNF168_0_multinomial_train1.11	0.9999999999999988	0.884	0.511	51.1%	0.07	46.8%	0.286	0.77
RNF168_0_multinomial_train1.12	0.999999999999999	0.902	0.493	49.3%	0.07	43.647%	0.26479	0.832
EXO1_0_multinomial_train1.10	0.9999999999999959	0.913	0.408	40.8%	0.054	42.036%	0.141	0.775
EXO1_0_multinomial_train1.11	0.9999999999999963	0.94	0.33	33.0%	0.046	35.978%	0.11845	0.847
RNF168_0_multinomial_train1.13	0.9999999999999989	0.898	0.515	51.5%	0.064	44.211%	0.29109	0.785
RNF168_0_multinomial_train1.14	0.999999999999999	0.904	0.512	51.2%	0.067	42.737%	0.31454	0.826
RNF168_0_multinomial_train1.15	0.9999999999999989	0.882	0.543	54.3%	0.071	46.79%	0.28188	0.771
RNF168_0_multinomial_train1.16	0.9999999999999989	0.889	0.536	53.6%	0.072	45.649%	0.29503	0.799
EXO1_0_multinomial_train1.12	0.9999999999999957	0.93	0.354	35.4%	0.05	37.705%	0.13178	0.833
RNF168_0_multinomial_train1.17	0.999999999999999	0.903	0.513	51.3%	0.07	43.192%	0.25583	0.836
EXO1_0_multinomial_train1.13	0.9999999999999964	0.917	0.401	40.1%	0.054	41.748%	0.14644	0.794
RNF168_0_multinomial_train1.18	0.999999999999999	0.907	0.512	51.2%	0.065	42.437%	0.27608	0.828
EXO1_0_multinomial_train1.14	0.999999999999996	0.939	0.328	32.8%	0.046	36.183%	0.10665	0.844
RNF168_0_multinomial_train1.19	0.9999999999999989	0.865	0.578	57.8%	0.076	50.056%	0.31921	0.736
RNF168_0_multinomial_train1.20	0.9999999999999991	0.868	0.576	57.6%	0.073	49.628%	0.3157	0.726
EXO1_0_multinomial_train1.15	0.9999999999999964	0.942	0.347	34.7%	0.045	34.765%	0.12404	0.855
RNF168_0_multinomial_train1.21	0.9999999999999989	0.897	0.521	52.1%	0.069	44.062%	0.29353	0.812
RNF168_0_multinomial_train1.22	0.9999999999999989	0.887	0.539	53.9%	0.076	46.392%	0.30644	0.807
EXO1_0_multinomial_train1.16	0.9999999999999962	0.933	0.353	35.3%	0.048	38.038%	0.11822	0.83
EXO1_0_multinomial_train1.17	0.9999999999999958	0.945	0.326	32.6%	0.043	33.872%	0.10716	0.857
RNF168_0_multinomial_train1.23	0.999999999999999	0.85	0.623	62.3%	0.082	52.925%	0.35684	0.714
EXO1_0_multinomial_train1.18	0.9999999999999963	0.925	0.367	36.7%	0.051	40.264%	0.12846	0.811
RNF168_0_multinomial_train1.24	0.9999999999999991	0.878	0.589	58.9%	0.08	48.202%	0.34373	0.8
RNF168_0_multinomial_train1.25	0.999999999999999	0.902	0.493	49.3%	0.068	43.569%	0.24592	0.821
RNF168_0_multinomial_train1.26	0.999999999999999	0.892	0.485	48.5%	0.068	45.189%	0.24895	0.788
RNF168_0_multinomial_train1.27	0.999999999999999	0.907	0.497	49.7%	0.067	42.226%	0.28425	0.838
RNF168_0_multinomial_train1.28	0.999999999999999	0.882	0.576	57.6%	0.073	47.304%	0.33305	0.779
EXO1_0_multinomial_train1.19	0.9999999999999963	0.926	0.371	37.1%	0.05	39.13%	0.12788	0.808
RNF168_0_multinomial_train1.29	0.9999999999999991	0.896	0.509	50.9%	0.068	44.655%	0.25577	0.801
EXO1_0_multinomial_train1.20	0.9999999999999961	0.941	0.315	31.5%	0.045	34.655%	0.11247	0.854
RNF168_0_multinomial_train1.30	0.999999999999999	0.92	0.472	47.2%	0.062	39.68%	0.25423	0.857
RNF168_0_multinomial_train1.31	0.9999999999999991	0.898	0.503	50.3%	0.066	44.18%	0.26204	0.798
RNF168_0_multinomial_train1.32	0.9999999999999991	0.866	0.573	57.3%	0.079	50.17%	0.3496	0.755
RNF168_0_multinomial_train1.33	0.999999999999999	0.9	0.54	54.0%	0.07	43.716%	0.30157	0.825
EXO1_0_multinomial_train1.21	0.9999999999999966	0.922	0.387	38.7%	0.052	41.487%	0.13168	0.799
RNF168_0_multinomial_train1.34	0.9999999999999989	0.897	0.532	53.2%	0.067	44.259%	0.27392	0.801
