	0	1	2	3	4	5	6	7	8	9
0	[1.1266365932421907, 0.9880186609978756, 1.3861793224431507, 0.2666666805744171, 0.0]	[1.1268860094478839, 0.9882646377379906, 1.3862137170989337, 0.2566666603088379, 0.0]	[1.127685544810276, 0.9890603599324519, 1.386251848778242, 0.24916666746139526, 0.0]	[1.1256340954199258, 0.9870332777164746, 1.3860081770345105, 0.28999999165534973, 0.0]	[1.1271611822521774, 0.9885407362944262, 1.3862044595775136, 0.2708333432674408, 0.0]	[1.1270819958925855, 0.9884610437214191, 1.386209521711664, 0.25999999046325684, 0.0]	[1.1270481121569562, 0.9884112252209138, 1.3863688693604228, 0.23416666686534882, 0.0]	[1.1267314489193452, 0.988104809289657, 1.386266396296882, 0.2616666555404663, 0.0]	[1.1262306238406914, 0.987621764643477, 1.3860885919721442, 0.2958333194255829, 0.0]	[1.128776201133724, 0.9901608683676708, 1.3861533276605302, 0.2983333468437195, 0.0]
100	[0.4585972357148999, 0.4564238899274658, 0.021733457874341333, 1.0, 0.0]	[0.32148583261149055, 0.320662269494124, 0.008235631173665388, 1.0, 0.0]	[0.3387611635257151, 0.3380044863602306, 0.0075667716548452136, 1.0, 0.0]	[0.3319883115867437, 0.3310675338110051, 0.009207777757385923, 1.0, 0.0]	[0.30235322147087823, 0.30133103161339125, 0.010221898574870044, 1.0, 0.0]	[0.3490049055493252, 0.34827245435238874, 0.007324511969364485, 1.0, 0.0]	[0.31395357196266316, 0.3132350125469906, 0.007185594156725834, 1.0, 0.0]	[0.306530214247033, 0.3053809466530974, 0.011492675939355648, 1.0, 0.0]	[0.35289755032840525, 0.35193559955510734, 0.009619507732979395, 1.0, 0.0]	[0.3144835004839678, 0.31375769777635215, 0.007258027076156071, 1.0, 0.0]
200	[0.3394110142717561, 0.3381049527648056, 0.01306061506950439, 1.0, 0.0]	[0.3083000952176128, 0.3077995072354176, 0.005005879821952329, 1.0, 0.0]	[0.31971604124602643, 0.31924044509875543, 0.004755961472709682, 1.0, 0.0]	[0.3059511746933547, 0.3054573761101426, 0.004937985832120753, 1.0, 0.0]	[0.2959347836179792, 0.2953018623514203, 0.006329212665588762, 1.0, 0.0]	[0.32829477185716094, 0.32780783594842283, 0.004869359087380906, 1.0, 0.0]	[0.304781578681602, 0.3043644727236908, 0.004171059579111662, 1.0, 0.0]	[0.29840762028377243, 0.2977697939098349, 0.006378263739375534, 1.0, 0.0]	[0.33754753534375326, 0.33705733332734694, 0.004902020164063167, 1.0, 0.0]	[0.30462443626935193, 0.3041817782198482, 0.004426580495036979, 1.0, 0.0]
300	[0.3358602383497284, 0.33485167066667754, 0.010085676830508374, 1.0, 0.0]	[0.303080224777024, 0.30270780827027255, 0.0037241650675145246, 1.0, 0.0]	[0.3099910087218661, 0.3096307929263951, 0.0036021579547093944, 1.0, 0.0]	[0.30085406927817604, 0.300495080945478, 0.003589883326980246, 1.0, 0.0]	[0.29343620043573726, 0.2929449093389912, 0.0049129109674607785, 1.0, 0.0]	[0.31548735968851577, 0.31510686972017904, 0.0038048996833672747, 1.0, 0.0]	[0.30115723024133956, 0.30084383069252413, 0.0031339954881540234, 1.0, 0.0]	[0.29529411925614596, 0.2948161717017019, 0.004779475544440885, 1.0, 0.0]	[0.32975215516048945, 0.3293551286143511, 0.003970265461383001, 1.0, 0.0]	[0.30135175797949776, 0.3010212501066018, 0.0033050787289593438, 1.0, 0.0]
400	[0.3321713994636374, 0.3312142046743445, 0.00957194789292892, 1.0, 0.0]	[0.30033276542896936, 0.30003085070835933, 0.003019147206100049, 1.0, 0.0]	[0.3049999779455254, 0.30469707628228465, 0.0030290166324073815, 1.0, 0.0]	[0.29821818397414884, 0.29792590312282863, 0.0029228085132020397, 1.0, 0.0]	[0.29201793109628893, 0.2915995505310158, 0.004183805652730942, 1.0, 0.0]	[0.30758304844554596, 0.30726612700552725, 0.0031692144001869925, 1.0, 0.0]	[0.29891412006435175, 0.29865266388713946, 0.002614561772122898, 1.0, 0.0]	[0.29345369402100374, 0.2930507697067264, 0.004029243142773485, 1.0, 0.0]	[0.3228997645300231, 0.32255362710800745, 0.0034613742201564917, 1.0, 0.0]	[0.2995020940253341, 0.2992288753505527, 0.002732186747814172, 1.0, 0.0]
500	[0.3238247350148326, 0.3229764356764627, 0.008482993383698713, 1.0, 0.0]	[0.2985703132478804, 0.298312745392271, 0.002575678556094298, 1.0, 0.0]	[0.3017434560772733, 0.30147801114054823, 0.0026544493672509164, 1.0, 0.0]	[0.29642727052187007, 0.2961761396315214, 0.002511308903486908, 1.0, 0.0]	[0.2910220557400197, 0.2906473460449456, 0.0037470969507414718, 1.0, 0.0]	[0.3025284242539725, 0.3022506027488786, 0.002778215050939032, 1.0, 0.0]	[0.2974018517961078, 0.29717252999310295, 0.0022932180300484183, 1.0, 0.0]	[0.2922333400429602, 0.29187459268909516, 0.0035874735386504423, 1.0, 0.0]	[0.31752930722807093, 0.3172260459150743, 0.003032613129966519, 1.0, 0.0]	[0.29819511467320364, 0.29795514574869647, 0.002399689245071848, 1.0, 0.0]
600	[0.3167299535695436, 0.31599544518618156, 0.0073450838336203495, 1.0, 0.0]	[0.29726482890521827, 0.2970365033744452, 0.0022832553077306423, 1.0, 0.0]	[0.2994123676844519, 0.2991735550651044, 0.0023881261934747024, 1.0, 0.0]	[0.29516304550985567, 0.2949399714373843, 0.0022307407247133524, 1.0, 0.0]	[0.2902425448863208, 0.2898979210741285, 0.003446238121922982, 1.0, 0.0]	[0.2997066615175034, 0.2994585640801008, 0.00248097437402606, 1.0, 0.0]	[0.2962921957858981, 0.2960838505697716, 0.0020834521612647736, 1.0, 0.0]	[0.29119407273423364, 0.29086196031231026, 0.00332112421923367, 1.0, 0.0]	[0.312741408183301, 0.31246550129603295, 0.0027590688726805636, 1.0, 0.0]	[0.2973235206021073, 0.2971061447233367, 0.0021737587877061317, 1.0, 0.0]
700	[0.3154097514024147, 0.3148049164086982, 0.0060483499371648064, 1.0, 0.0]	[0.296431103192409, 0.2962242530440861, 0.0020685014832287738, 1.0, 0.0]	[0.29771750359369603, 0.29749908365495475, 0.0021841993874130187, 1.0, 0.0]	[0.29425317765026293, 0.2940487029008624, 0.0020447474940053583, 1.0, 0.0]	[0.28943081012460786, 0.28910324425071515, 0.003275658738927089, 1.0, 0.0]	[0.297812125260245, 0.297586713846835, 0.002254114134099782, 1.0, 0.0]	[0.2954157178829456, 0.2952216300495089, 0.0019408783343674149, 1.0, 0.0]	[0.290268611618777, 0.2899539265841101, 0.0031468503466685646, 1.0, 0.0]	[0.30870615149309777, 0.3084487027605869, 0.0025744873251090012, 1.0, 0.0]	[0.2964996753892087, 0.2962983535313041, 0.002013218579045352, 1.0, 0.0]
800	[0.31401440603199915, 0.3133254750861856, 0.0068893094581359456, 0.9991666674613953, 0.0]	[0.29564127288846687, 0.29544888787478185, 0.0019238501368500694, 1.0, 0.0]	[0.2963495290811457, 0.2961463925949515, 0.002031364861941746, 1.0, 0.0]	[0.29340951702977847, 0.29321678923055317, 0.0019272779922529237, 1.0, 0.0]	[0.2887415199652744, 0.2884272326419756, 0.003142873232988211, 1.0, 0.0]	[0.29630682197814123, 0.29609777582316915, 0.0020904615497207243, 1.0, 0.0]	[0.2946143389813437, 0.2944285889158321, 0.0018575006551155978, 1.0, 0.0]	[0.28954438059069165, 0.28924355246658157, 0.0030082812411008565, 1.0, 0.0]	[0.30532585132687684, 0.3050844171782327, 0.002414341486441202, 1.0, 0.0]	[0.29585759303709513, 0.2956682783027955, 0.0018931473429961284, 1.0, 0.0]
900	[0.2976620830933351, 0.2971834877959045, 0.004785952974305922, 1.0, 0.0]	[0.29491584853528324, 0.2947327078772127, 0.0018314065807056433, 1.0, 0.0]	[0.29525676713432547, 0.29506576625185044, 0.0019100088247500817, 1.0, 0.0]	[0.29276868550658935, 0.2925849328692979, 0.0018375263729150098, 1.0, 0.0]	[0.28805841179608327, 0.2877533194825251, 0.003050923135582067, 1.0, 0.0]	[0.29499603643787004, 0.29479854381662063, 0.001974926212494338, 1.0, 0.0]	[0.29387975619379364, 0.2936995795664825, 0.001801766273111208, 1.0, 0.0]	[0.2889479591340482, 0.2886579793942705, 0.002899797397776648, 1.0, 0.0]	[0.30261239679372975, 0.3023856463001714, 0.0022675049355833526, 1.0, 0.0]	[0.29520996503903607, 0.29502906472022367, 0.0018090031881239194, 1.0, 0.0]
