	0	1	2	3	4	5	6	7	8	9
0	[174.5184480768249, 8.17690514484683, 1663.4154293197805, 0.2691666781902313, 0.0]	[174.49103582406082, 8.158754200992172, 1663.3228162306864, 0.3075000047683716, 0.0]	[174.52931839050362, 8.170166887091584, 1663.5915150341202, 0.2524999976158142, 0.0]	[174.5276236143617, 8.179873708269904, 1663.4774990609178, 0.30250000953674316, 0.0]	[174.52836639929137, 8.173922425611105, 1663.5444397368026, 0.28333333134651184, 0.0]	[174.5245277779387, 8.175289956269358, 1663.4923782166932, 0.26750001311302185, 0.0]	[174.5059067942998, 8.169835810317075, 1663.360709839827, 0.2966666519641876, 0.0]	[174.50365529117815, 8.168056961123831, 1663.3559833005431, 0.2566666603088379, 0.0]	[174.52179424578966, 8.171790855840502, 1663.5000338994914, 0.2516666650772095, 0.0]	[174.52940852728892, 8.169026347934638, 1663.6038217935427, 0.25999999046325684, 0.0]
100	[4.7853128941228515, 3.939326100664658, 8.459867934581935, 1.0, 0.0]	[3.9267556402995716, 2.6185048402153974, 13.082508000841742, 1.0, 0.0]	[3.757505867205555, 2.7148955782647786, 10.426102889407764, 1.0, 0.0]	[3.68151922732981, 2.4701908739033596, 12.113283534264504, 1.0, 0.0]	[3.5438787116807338, 2.5439768314231705, 9.99901880257563, 1.0, 0.0]	[4.434683671218671, 3.8555569208418197, 5.79126750376851, 1.0, 0.0]	[3.418751927438163, 2.6074966575161955, 8.112552699219675, 1.0, 0.0]	[3.589905403421141, 2.630431583034271, 9.594738203868701, 1.0, 0.0]	[4.597344967609768, 4.012657890497402, 5.846870771123662, 1.0, 0.0]	[3.5523821240185747, 2.7063850935102223, 8.459970305083525, 1.0, 0.0]
200	[3.9542449968066022, 3.4471017857684942, 5.07143211038108, 1.0, 0.0]	[3.297777207876389, 2.4993108720887753, 7.984663357876137, 1.0, 0.0]	[3.2964652372372325, 2.5454657284511417, 7.509995087860907, 1.0, 0.0]	[3.118355061521787, 2.431125884372734, 6.872291771490529, 1.0, 0.0]	[3.07137923184385, 2.480189949743661, 5.911892821001892, 1.0, 0.0]	[3.975672413479802, 3.578727857662414, 3.9694455581738763, 1.0, 0.0]	[3.0117932822512823, 2.5245366522263977, 4.872566300248846, 1.0, 0.0]	[3.0677414629792747, 2.516133276933827, 5.516081860454479, 1.0, 0.0]	[4.000267989249269, 3.5371577538572607, 4.631102353920082, 1.0, 0.0]	[3.1096141897964564, 2.5774742307056515, 5.3213995909080465, 1.0, 0.0]
300	[3.4296425911132253, 2.9429032130195805, 4.8673937809364505, 1.0, 0.0]	[3.068955773738052, 2.441278578990292, 6.276771947477599, 1.0, 0.0]	[3.102696003136881, 2.4895939002504277, 6.131021028864531, 1.0, 0.0]	[2.9404269898107156, 2.4148067002037417, 5.256202896069739, 1.0, 0.0]	[2.9063720568442557, 2.4560155337123657, 4.503565231318897, 1.0, 0.0]	[3.6374529324083182, 3.3055761780923136, 3.3187675431600474, 1.0, 0.0]	[2.857526594618916, 2.492730676817825, 3.64795917801091, 1.0, 0.0]	[2.889560593556495, 2.4794710948405485, 4.100894987159465, 1.0, 0.0]	[3.666780307140333, 3.280130698484113, 3.8664960865622007, 1.0, 0.0]	[2.928961220359077, 2.523829075036065, 4.051321453230117, 1.0, 0.0]
400	[3.121013338171339, 2.562936737946077, 5.580766002252623, 1.0, 0.0]	[2.9436294258232785, 2.4158956061169055, 5.277338197063727, 1.0, 0.0]	[2.981421210554236, 2.457879848473763, 5.23541362080473, 1.0, 0.0]	[2.850438445238764, 2.4047582742889326, 4.456801709498315, 1.0, 0.0]	[2.8210042718911565, 2.441494259777489, 3.795100121136677, 1.0, 0.0]	[3.4978849581165963, 3.203700770090051, 2.941841880265454, 1.0, 0.0]	[2.7761010249857137, 2.472931664256092, 3.0316936072962184, 1.0, 0.0]	[2.797483699450115, 2.4605553387097654, 3.3692836074034935, 1.0, 0.0]	[3.4856913609813973, 3.1537717003853847, 3.319196605960127, 1.0, 0.0]	[2.8284762348435, 2.4933404273935165, 3.351358074499836, 1.0, 0.0]
500	[3.006896170700191, 2.5228319743676964, 4.840641963324945, 1.0, 0.0]	[2.862591132291617, 2.4002788011975347, 4.623123310940821, 1.0, 0.0]	[2.9024129342247127, 2.435979830365419, 4.664331038592932, 1.0, 0.0]	[2.7975087678388637, 2.397429215051445, 4.000795527874187, 1.0, 0.0]	[2.7697569016361534, 2.430721495263836, 3.3903540637231764, 1.0, 0.0]	[3.441908497240164, 3.1614119319177854, 2.8049656532237854, 1.0, 0.0]	[2.728733039637395, 2.4584016799885786, 2.703313596488166, 1.0, 0.0]	[2.739308574111419, 2.4483187636319257, 2.9098981047949337, 1.0, 0.0]	[3.3932303966416617, 3.0860324367755223, 3.071979598661394, 1.0, 0.0]	[2.7636039048832215, 2.473901404673916, 2.897025002093057, 1.0, 0.0]
600	[2.9435799354636343, 2.497203229718536, 4.46376705745098, 1.0, 0.0]	[2.807775329711485, 2.3895653919588113, 4.182099377526739, 1.0, 0.0]	[2.850955972339638, 2.418566701270549, 4.323892710690888, 1.0, 0.0]	[2.760403976947758, 2.3918842854113413, 3.6851969153641657, 1.0, 0.0]	[2.7396057506466853, 2.420119485368996, 3.1948626527768944, 1.0, 0.0]	[3.363684186238764, 3.085102476536089, 2.7858170970267544, 1.0, 0.0]	[2.6955767469222605, 2.4473157035567668, 2.482610433654937, 1.0, 0.0]	[2.7013506575138884, 2.4408453478362113, 2.6050530967767713, 1.0, 0.0]	[3.32930569195635, 3.0383349121548724, 2.909707798014778, 1.0, 0.0]	[2.7189515904687673, 2.4599475846636407, 2.5900400580512675, 1.0, 0.0]
700	[2.9052576850355725, 2.474723797330192, 4.305338877053804, 1.0, 0.0]	[2.769375553760081, 2.382618354765999, 3.8675719899408203, 1.0, 0.0]	[2.811555693242895, 2.4053245319062135, 4.062311613366812, 1.0, 0.0]	[2.7340611962173584, 2.3870858395936696, 3.4697535662368866, 1.0, 0.0]	[2.7152448063010532, 2.4120930912810468, 3.031517150200064, 1.0, 0.0]	[3.3006487885584024, 3.0162068589323807, 2.844419296260218, 1.0, 0.0]	[2.670026129835394, 2.4388386981521686, 2.3118743168322533, 1.0, 0.0]	[2.673969743202233, 2.434880747674612, 2.390889955276209, 1.0, 0.0]	[3.2865327276163288, 3.002300814592331, 2.8423191302399777, 1.0, 0.0]	[2.6900959889026614, 2.4484517099692638, 2.416442789333978, 1.0, 0.0]
800	[2.877224054148553, 2.458075432330954, 4.1914862181759895, 1.0, 0.0]	[2.740031183039937, 2.3769331367852997, 3.6309804625463737, 1.0, 0.0]	[2.779121752278989, 2.3946618136715925, 3.844599386073965, 1.0, 0.0]	[2.7176841824525946, 2.3812147704264017, 3.364694120261928, 1.0, 0.0]	[2.6952299236314623, 2.405985773130335, 2.892441505011272, 1.0, 0.0]	[3.2522244172651673, 2.9607762714609174, 2.9144814580424985, 1.0, 0.0]	[2.6505406294719664, 2.431950959005412, 2.185896704665546, 1.0, 0.0]	[2.653624474513216, 2.4305150157204314, 2.2310945879278465, 1.0, 0.0]	[3.2605443564558145, 2.982091349239682, 2.784530072161326, 1.0, 0.0]	[2.668273104543085, 2.4389556245807684, 2.2931747996231655, 1.0, 0.0]
900	[2.847914187724922, 2.442319431163907, 4.0559475656101505, 1.0, 0.0]	[2.717362906618916, 2.3724024142189255, 3.4496049239999063, 1.0, 0.0]	[2.752382808045412, 2.386684236674933, 3.656985713704792, 1.0, 0.0]	[2.705735244914113, 2.376217668459115, 3.29517576454998, 1.0, 0.0]	[2.6798653547522826, 2.400535967498606, 2.7932938725367658, 1.0, 0.0]	[3.2056736491635207, 2.907070066310316, 2.986035828532048, 1.0, 0.0]	[2.6354212765360954, 2.4259275599968544, 2.094937165392409, 1.0, 0.0]	[2.6375673296930238, 2.4262281427851695, 2.1133918690785407, 1.0, 0.0]	[3.234258289739397, 2.960104448345962, 2.7415384139343484, 1.0, 0.0]	[2.6493458190948393, 2.431196178019186, 2.181496410756533, 1.0, 0.0]
