Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
EXO1_0_real_train1	1.11E-03	3.26E-04	1.59E-03	6.38E-05	5.61E-04
OGG1_0_real_train1	1.27E-03	2.26E-04	1.56E-03	1.36E-04	4.09E-05
RNF168_0_real_train1	2.08E-03	4.00E-04	2.52E-03	2.82E-05	4.94E-04
UNG_0_real_train1	4.56E-03	1.35E-04	4.86E-03	0.00E+00	1.57E-03
ATP2B4_0_real_train1	7.26E-03	1.92E-04	7.36E-03	6.82E-05	5.50E-04
ATP2B4_1_real_train1	9.15E-03	9.36E-05	9.21E-03	8.36E-05	9.87E-46
MLH1_0_real_train1	4.12E-04	0.00E+00	5.90E-131	9.99E-05	2.19E-04
MSH2_0_real_train1	5.12E-04	0.00E+00	6.62E-04	7.92E-06	3.70E-04
MSH6_0_real_train1	7.28E-05	6.34E-05	1.88E-04	1.10E-05	2.18E-04
MSH6_1_real_train1	4.83E-04	1.68E-04	3.46E-04	5.74E-05	2.31E-04
PMS1_0_real_train1	8.35E-03	0.00E+00	8.28E-03	4.95E-05	4.78E-04
PMS2_0_real_train1	2.24E-04	3.66E-04	2.85E-04	1.21E-04	0.00E+00
EXO1_0_multinomial_train1	3.88E-04	3.48E-04	1.06E-03	9.74E-05	5.58E-04
RNF168_0_multinomial_train1	3.04E-03	3.30E-04	3.37E-03	3.84E-05	4.26E-04
RNF168_0_multinomial_train1.1	3.25E-03	4.15E-04	3.67E-03	0.00E+00	3.71E-04
EXO1_0_multinomial_train1.1	5.89E-04	3.39E-04	1.10E-03	6.93E-05	4.59E-04
RNF168_0_multinomial_train1.2	3.44E-03	4.17E-04	3.85E-03	4.99E-05	2.22E-04
RNF168_0_multinomial_train1.3	2.22E-03	3.28E-04	2.62E-03	6.18E-05	5.84E-04
RNF168_0_multinomial_train1.4	2.85E-03	3.72E-04	3.24E-03	2.40E-05	4.10E-04
RNF168_0_multinomial_train1.5	3.80E-03	4.14E-04	4.19E-03	0.00E+00	5.09E-04
RNF168_0_multinomial_train1.6	1.76E-03	4.08E-04	2.32E-03	0.00E+00	7.79E-04
RNF168_0_multinomial_train1.7	1.39E-03	3.86E-04	1.91E-03	6.02E-05	5.72E-04
RNF168_0_multinomial_train1.8	1.38E-03	4.44E-04	1.88E-03	2.54E-05	3.90E-04
EXO1_0_multinomial_train1.2	2.15E-03	3.17E-04	2.52E-03	4.89E-05	5.88E-04
EXO1_0_multinomial_train1.3	1.47E-04	3.73E-04	7.12E-04	7.25E-05	4.58E-04
RNF168_0_multinomial_train1.9	2.04E-03	4.04E-04	2.46E-03	0.00E+00	4.77E-04
EXO1_0_multinomial_train1.4	1.20E-03	3.20E-04	1.68E-03	6.37E-05	5.99E-04
EXO1_0_multinomial_train1.5	9.34E-04	3.24E-04	1.44E-03	7.29E-05	5.54E-04
EXO1_0_multinomial_train1.6	1.07E-03	3.60E-04	1.61E-03	1.45E-62	6.67E-04
EXO1_0_multinomial_train1.7	4.14E-04	3.33E-04	1.10E-03	6.58E-05	6.15E-04
EXO1_0_multinomial_train1.8	1.61E-03	2.81E-04	2.02E-03	6.86E-05	6.31E-04
RNF168_0_multinomial_train1.10	7.11E-04	3.73E-04	1.33E-03	1.96E-161	6.42E-04
EXO1_0_multinomial_train1.9	6.50E-04	3.90E-04	1.18E-03	3.81E-05	4.60E-04
RNF168_0_multinomial_train1.11	2.55E-03	3.63E-04	2.93E-03	3.12E-05	5.69E-04
RNF168_0_multinomial_train1.12	2.42E-03	4.03E-04	2.85E-03	3.84E-05	3.54E-04
EXO1_0_multinomial_train1.10	9.79E-04	3.35E-04	1.49E-03	4.61E-05	5.99E-04
EXO1_0_multinomial_train1.11	8.13E-04	3.26E-04	1.39E-03	6.64E-05	6.29E-04
RNF168_0_multinomial_train1.13	6.74E-04	3.50E-04	1.11E-03	1.02E-04	2.67E-04
RNF168_0_multinomial_train1.14	2.61E-03	3.73E-04	3.00E-03	2.41E-05	4.73E-04
RNF168_0_multinomial_train1.15	8.21E-04	4.07E-04	1.46E-03	9.47E-05	5.83E-04
RNF168_0_multinomial_train1.16	2.35E-03	3.99E-04	2.75E-03	4.57E-05	4.72E-04
EXO1_0_multinomial_train1.12	9.93E-04	3.72E-04	1.50E-03	3.52E-05	5.31E-04
RNF168_0_multinomial_train1.17	3.10E-03	3.97E-04	3.48E-03	6.54E-05	5.85E-04
EXO1_0_multinomial_train1.13	9.51E-04	3.08E-04	1.43E-03	8.43E-05	5.58E-04
RNF168_0_multinomial_train1.18	2.92E-03	3.57E-04	3.26E-03	0.00E+00	3.89E-04
EXO1_0_multinomial_train1.14	6.48E-04	3.24E-04	1.25E-03	7.53E-05	6.12E-04
RNF168_0_multinomial_train1.19	8.37E-04	4.15E-04	1.36E-03	6.94E-05	3.90E-04
RNF168_0_multinomial_train1.20	1.73E-03	3.76E-04	2.21E-03	4.17E-81	6.37E-04
EXO1_0_multinomial_train1.15	1.12E-03	3.26E-04	1.62E-03	6.81E-05	6.04E-04
RNF168_0_multinomial_train1.21	1.35E-03	4.36E-04	1.89E-03	5.90E-05	5.93E-04
RNF168_0_multinomial_train1.22	2.91E-03	3.76E-04	3.28E-03	9.03E-05	6.03E-04
