Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.981	0.187	18.7%	0.025	20.042%	0.03336	0.945
OGG1_0_real_train1	0.9999999999999968	0.999	0.137	13.7%	0.021	5.198%	0.06816	0.999
RNF168_0_real_train1	0.9999999999999989	0.952	0.352	35.2%	0.045	30.985%	0.13711	0.904
UNG_0_real_train1	0.9999999999999982	0.968	0.326	32.6%	0.051	25.424%	0.14848	0.958
ATP2B4_0_real_train1	0.9999999999999971	0.978	0.378	37.8%	0.054	22.353%	0.1869	0.974
ATP2B4_1_real_train1	0.9999999999999967	0.982	0.401	40.1%	0.063	22.546%	0.17568	0.981
MLH1_0_real_train1	0.9999999999999964	0.995	0.113	11.3%	0.02	10.525%	0.01939	0.992
MSH2_0_real_train1	0.999999999999996	0.995	0.126	12.6%	0.019	10.086%	0.02397	0.993
MSH6_0_real_train1	0.9999999999999951	0.994	0.123	12.3%	0.02	10.892%	0.01924	0.991
MSH6_1_real_train1	0.9999999999999969	0.994	0.143	14.3%	0.02	10.759%	0.03271	0.991
PMS1_0_real_train1	0.9999999999999964	0.981	0.265	26.5%	0.044	19.132%	0.10466	0.977
PMS2_0_real_train1	0.9999999999999952	0.99	0.149	14.9%	0.022	13.655%	0.02436	0.984
EXO1_0_multinomial_train1	0.999999999999996	0.962	0.256	25.6%	0.035	27.583%	0.0604	0.894
EXO1_0_multinomial_train1.1	0.9999999999999966	0.954	0.282	28.2%	0.039	30.88%	0.07259	0.87
EXO1_0_multinomial_train1.2	0.9999999999999962	0.958	0.284	28.4%	0.037	29.16%	0.07178	0.882
EXO1_0_multinomial_train1.3	0.9999999999999962	0.954	0.308	30.8%	0.04	30.059%	0.08583	0.885
EXO1_0_multinomial_train1.4	0.9999999999999961	0.955	0.283	28.3%	0.038	29.877%	0.07153	0.875
EXO1_0_multinomial_train1.5	0.9999999999999962	0.957	0.271	27.1%	0.038	29.363%	0.07003	0.885
EXO1_0_multinomial_train1.6	0.9999999999999959	0.952	0.295	29.5%	0.04	31.468%	0.07839	0.865
EXO1_0_multinomial_train1.7	0.9999999999999962	0.939	0.323	32.3%	0.044	34.993%	0.08739	0.827
EXO1_0_multinomial_train1.8	0.9999999999999964	0.962	0.269	26.9%	0.035	27.312%	0.06747	0.894
EXO1_0_multinomial_train1.9	0.9999999999999958	0.952	0.309	30.9%	0.04	30.498%	0.08731	0.875
EXO1_0_multinomial_train1.10	0.9999999999999962	0.95	0.316	31.6%	0.041	31.364%	0.09	0.87
EXO1_0_multinomial_train1.11	0.9999999999999961	0.956	0.259	25.9%	0.038	29.878%	0.06803	0.88
EXO1_0_multinomial_train1.12	0.9999999999999959	0.95	0.306	30.6%	0.04	31.277%	0.08296	0.865
EXO1_0_multinomial_train1.13	0.9999999999999958	0.941	0.338	33.8%	0.044	34.719%	0.0889	0.835
EXO1_0_multinomial_train1.14	0.9999999999999958	0.94	0.318	31.8%	0.044	34.296%	0.09262	0.835
EXO1_0_multinomial_train1.15	0.9999999999999959	0.96	0.273	27.3%	0.036	28.573%	0.08056	0.885
EXO1_0_multinomial_train1.16	0.9999999999999967	0.961	0.28	28.0%	0.035	27.46%	0.07141	0.891
EXO1_0_multinomial_train1.17	0.999999999999996	0.955	0.294	29.4%	0.038	29.797%	0.07878	0.874
EXO1_0_multinomial_train1.18	0.999999999999996	0.953	0.304	30.4%	0.039	30.55%	0.08495	0.873
EXO1_0_multinomial_train1.19	0.9999999999999959	0.961	0.27	27.0%	0.036	27.799%	0.06757	0.895
EXO1_0_multinomial_train1.20	0.999999999999996	0.962	0.256	25.6%	0.035	27.605%	0.06542	0.894
EXO1_0_multinomial_train1.21	0.9999999999999963	0.949	0.3	30.0%	0.04	31.903%	0.08165	0.852
EXO1_0_multinomial_train1.22	0.999999999999996	0.967	0.252	25.2%	0.033	25.365%	0.06321	0.913
EXO1_0_multinomial_train1.23	0.9999999999999962	0.932	0.355	35.5%	0.048	37.466%	0.09384	0.818
EXO1_0_multinomial_train1.24	0.9999999999999958	0.963	0.262	26.2%	0.035	27.178%	0.07147	0.9
EXO1_0_multinomial_train1.25	0.9999999999999964	0.955	0.298	29.8%	0.038	29.949%	0.07716	0.874
EXO1_0_multinomial_train1.26	0.9999999999999962	0.965	0.247	24.7%	0.034	26.458%	0.05937	0.904
EXO1_0_multinomial_train1.27	0.9999999999999962	0.956	0.283	28.3%	0.038	30.55%	0.07423	0.873
EXO1_0_multinomial_train1.28	0.9999999999999962	0.946	0.301	30.1%	0.043	32.147%	0.08862	0.866
EXO1_0_multinomial_train1.29	0.999999999999996	0.961	0.276	27.6%	0.036	28.166%	0.06782	0.89
EXO1_0_multinomial_train1.30	0.9999999999999963	0.96	0.267	26.7%	0.036	28.625%	0.06922	0.883
