Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
ATP2B4_real_train_fold1	2.52E-03	1.93E-03	4.58E-03	1.94E-03	8.54E-03
ATP2B4_real_train_fold1.1	2.74E-03	4.63E-03	1.78E-03	3.57E-03	9.42E-03
EXO1_real_train_fold1	3.05E-03	1.33E-03	4.79E-03	1.26E-02	5.26E-03
MLH1_real_train_fold1	6.13E-03	1.20E-03	4.06E-03	1.52E-02	5.02E-03
MSH2_real_train_fold1	4.69E-03	1.45E-03	3.78E-03	1.38E-02	5.10E-03
MSH6_real_train_fold1	6.09E-03	2.05E-03	2.12E-03	1.10E-02	2.28E-03
MSH6_real_train_fold1.1	5.84E-03	2.41E-03	2.99E-03	1.26E-02	4.02E-03
OGG1_real_train_fold1	1.28E-161	1.09E-02	1.96E-03	1.90E-02	7.07E-03
PMS1_real_train_fold1	0.00E+00	6.86E-03	2.42E-03	3.59E-03	1.32E-02
PMS2_real_train_fold1	3.64E-03	1.45E-03	5.32E-03	1.50E-03	2.58E-03
RNF168_real_train_fold1	2.37E-03	3.74E-03	7.20E-03	1.55E-02	8.37E-03
UNG_real_train_fold1	4.21E-03	7.26E-03	2.22E-02	4.94E-02	2.34E-02
ATP2B4_dirichlet_train_fold1	2.82E-03	1.10E-03	3.82E-03	1.44E-02	9.07E-03
ATP2B4_dirichlet_train_fold1.1	1.91E-03	1.88E-03	2.23E-03	1.16E-02	7.25E-03
ATP2B4_dirichlet_train_fold1.2	1.73E-03	7.07E-04	3.88E-03	1.29E-02	1.06E-02
ATP2B4_dirichlet_train_fold1.3	3.41E-03	2.19E-03	3.05E-03	1.00E-02	4.36E-03
ATP2B4_dirichlet_train_fold1.4	1.98E-03	4.02E-03	6.98E-03	1.05E-03	5.46E-03
ATP2B4_dirichlet_train_fold1.5	1.97E-03	4.28E-03	3.91E-03	1.04E-02	5.23E-03
ATP2B4_dirichlet_train_fold1.6	1.73E-03	2.32E-03	2.72E-03	9.75E-03	6.11E-03
ATP2B4_dirichlet_train_fold1.7	0.00E+00	2.65E-03	5.64E-03	4.02E-03	1.16E-02
ATP2B4_dirichlet_train_fold1.8	6.62E-03	4.85E-03	1.08E-03	9.13E-03	6.01E-03
ATP2B4_dirichlet_train_fold1.9	2.26E-03	4.58E-03	6.60E-03	1.86E-02	1.26E-02
ATP2B4_dirichlet_train_fold1.10	1.43E-03	5.71E-03	6.31E-03	8.73E-03	6.99E-03
ATP2B4_dirichlet_train_fold1.11	5.62E-03	4.30E-03	4.52E-03	1.44E-03	1.29E-02
ATP2B4_dirichlet_train_fold1.12	6.09E-03	9.15E-03	1.94E-03	7.86E-03	1.09E-02
ATP2B4_dirichlet_train_fold1.13	4.98E-03	1.89E-03	2.12E-03	5.63E-03	3.75E-03
ATP2B4_dirichlet_train_fold1.14	2.69E-04	2.25E-03	1.54E-03	6.87E-03	8.09E-03
ATP2B4_dirichlet_train_fold1.15	3.74E-03	3.95E-03	6.87E-03	0.00E+00	1.89E-03
ATP2B4_dirichlet_train_fold1.16	3.37E-03	4.79E-03	5.12E-03	8.93E-03	1.06E-02
ATP2B4_dirichlet_train_fold1.17	1.67E-03	2.90E-03	4.84E-03	1.01E-02	9.76E-03
