	0	1	2	3	4	5	6	7	8	9
0	[1.129957492394793, 0.9913468668745046, 1.3861062552028838, 0.31833332777023315, 0.0]	[1.1288881479828985, 0.9902712623665703, 1.3861688561632821, 0.27916666865348816, 0.0]	[1.1292223185682282, 0.9905983950473016, 1.386239235209265, 0.24916666746139526, 0.0]	[1.129053909200425, 0.9904299971086536, 1.3862391209177127, 0.2566666603088379, 0.0]	[1.1287973449637916, 0.9901820744624554, 1.3861527050133622, 0.2783333361148834, 0.0]	[1.129568479827272, 0.9909452739008252, 1.3862320592644677, 0.25583332777023315, 0.0]	[1.1287765228149393, 0.990156759904472, 1.3861976291046723, 0.273333340883255, 0.0]	[1.12882339791508, 0.9901880392210687, 1.3863535869401118, 0.24500000476837158, 0.0]	[1.1289243098907806, 0.9903027456069702, 1.3862156428381043, 0.28166666626930237, 0.0]	[1.128717745009598, 0.9900968181227604, 1.386209268868376, 0.2541666626930237, 0.0]
100	[0.48719540618119295, 0.48643225411389085, 0.00763152067302112, 1.0, 0.0]	[0.48226440056037123, 0.4815703074585261, 0.006940931018451267, 1.0, 0.0]	[0.482665011927274, 0.481938441257333, 0.0072657066994103745, 1.0, 0.0]	[0.4784094647727319, 0.47746841702282067, 0.009410477499112075, 1.0, 0.0]	[0.4771451122862438, 0.4762324583668625, 0.009126539193812745, 1.0, 0.0]	[0.48637060403969734, 0.4856767323456396, 0.006938716940577857, 1.0, 0.0]	[0.4881710487377572, 0.4873227586004033, 0.008482901373538567, 1.0, 0.0]	[0.48704810792613007, 0.48635262000882334, 0.006954879173067007, 1.0, 0.0]	[0.49011214459180247, 0.4893474139688815, 0.007647306229209579, 1.0, 0.0]	[0.5059084124665183, 0.5046559764636733, 0.012524360028449389, 1.0, 0.0]
200	[0.4778581445351939, 0.47743820888007665, 0.0041993565511722515, 1.0, 0.0]	[0.47446891809466907, 0.4740168151912516, 0.004521029034174423, 1.0, 0.0]	[0.47455685507092293, 0.4741091517653048, 0.00447703305618082, 1.0, 0.0]	[0.4720588053926466, 0.4714543330005249, 0.0060447239212171, 1.0, 0.0]	[0.4715012809469243, 0.47091227285112935, 0.005890080957949551, 1.0, 0.0]	[0.4758775848772048, 0.4754396595207931, 0.004379253564117085, 1.0, 0.0]	[0.4775706976532414, 0.47708818533800457, 0.004825123152368085, 1.0, 0.0]	[0.47741761875703936, 0.4769609656534731, 0.004566531035662427, 1.0, 0.0]	[0.47895006647599725, 0.47846728247126524, 0.0048278400473198094, 1.0, 0.0]	[0.4816583729665476, 0.4809075170475016, 0.007508559190459862, 1.0, 0.0]
300	[0.47402013997886555, 0.4737008650013637, 0.0031927497750182474, 1.0, 0.0]	[0.4716184346097768, 0.47126073597361773, 0.0035769863615909185, 1.0, 0.0]	[0.47186606565623856, 0.4715207830794066, 0.00345282576831989, 1.0, 0.0]	[0.46905700587854243, 0.468563047802102, 0.0049395807644043044, 1.0, 0.0]	[0.46883534895149315, 0.468356541077493, 0.004788078740001223, 1.0, 0.0]	[0.47273262737648397, 0.4723862603829146, 0.003463669935693655, 1.0, 0.0]	[0.47365098390582, 0.4732779888435702, 0.00372995062249801, 1.0, 0.0]	[0.4732075759977985, 0.4728410655822944, 0.003665104155041271, 1.0, 0.0]	[0.4750368011205329, 0.47466140965132125, 0.003753914692116746, 1.0, 0.0]	[0.47752416783053275, 0.476937438818981, 0.005867290115517762, 1.0, 0.0]
400	[0.4718214894778132, 0.4715484493239982, 0.0027304015381500015, 1.0, 0.0]	[0.4699072086373401, 0.4695991448451106, 0.003080637922295005, 1.0, 0.0]	[0.4702671797667242, 0.4699727042415618, 0.002944755251624473, 1.0, 0.0]	[0.46716316705712857, 0.46672569206017367, 0.004374749969549252, 1.0, 0.0]	[0.46711684128744735, 0.46669523406120766, 0.004216072262396747, 1.0, 0.0]	[0.47109960646825605, 0.47080274880488093, 0.0029685766337510956, 1.0, 0.0]	[0.47128883767704727, 0.4709710343924673, 0.0031780328457996967, 1.0, 0.0]	[0.4709038245869178, 0.4705873207514674, 0.003165038354504045, 1.0, 0.0]	[0.4726111450971103, 0.4722886637114708, 0.0032248138563944397, 1.0, 0.0]	[0.47504168887728837, 0.4745196186322215, 0.0052207024506689455, 1.0, 0.0]
500	[0.4702753518007362, 0.470026249947046, 0.0024910185369021666, 1.0, 0.0]	[0.46862433825852046, 0.4683457857440053, 0.0027855251451514218, 1.0, 0.0]	[0.46914833962857744, 0.46888448105296604, 0.0026385857561140903, 1.0, 0.0]	[0.46582849568808404, 0.46542976862485413, 0.003987270632299228, 1.0, 0.0]	[0.4658093623217773, 0.46542135489222125, 0.003880074295560096, 1.0, 0.0]	[0.469717878077578, 0.4694481271287537, 0.0026975094882425504, 1.0, 0.0]	[0.4697351276260521, 0.4694525696339257, 0.0028255799212639544, 1.0, 0.0]	[0.46927788597052417, 0.4689935087257338, 0.0028437724479032944, 1.0, 0.0]	[0.47087698294180724, 0.4705871320176869, 0.0028985092412030997, 1.0, 0.0]	[0.4731641810620787, 0.47268123528175093, 0.0048294578032775795, 1.0, 0.0]
600	[0.4690698729018123, 0.4688351838161737, 0.0023468908563859118, 1.0, 0.0]	[0.4676474651847335, 0.4673877058239689, 0.0025975936076460624, 1.0, 0.0]	[0.468221530484374, 0.46797680216503607, 0.0024472831933790248, 1.0, 0.0]	[0.464779467376013, 0.464404866590472, 0.0037460078554100353, 1.0, 0.0]	[0.4648874126002737, 0.46452414308979684, 0.0036326951047687944, 1.0, 0.0]	[0.46883098674799006, 0.468580564673731, 0.002504220742590955, 1.0, 0.0]	[0.46849481356432876, 0.46823606034842213, 0.002587532159066319, 1.0, 0.0]	[0.4680934663467287, 0.467831031043793, 0.0026243530293571043, 1.0, 0.0]	[0.4696140959804321, 0.4693484694791524, 0.002656265012797221, 1.0, 0.0]	[0.4716271136910995, 0.4711696211986449, 0.004574924924545643, 1.0, 0.0]
700	[0.46812253718321617, 0.4678980069336456, 0.0022453024957057462, 1.0, 0.0]	[0.4668854706795878, 0.46663981535793386, 0.002456553216539462, 1.0, 0.0]	[0.4674783297902151, 0.46724727709440933, 0.002310526958057412, 1.0, 0.0]	[0.4639365670675679, 0.4635801685479017, 0.0035639851966620902, 1.0, 0.0]	[0.4640968324133131, 0.4637495754880542, 0.0034725692525891996, 1.0, 0.0]	[0.4680611810246582, 0.4678244799029129, 0.002367011217452845, 1.0, 0.0]	[0.4675378393312736, 0.46729475235049345, 0.002430869807801223, 1.0, 0.0]	[0.4670434021032968, 0.46679670492314357, 0.0024669718015324135, 1.0, 0.0]	[0.4686096407274295, 0.46836026324103786, 0.0024937748639164616, 1.0, 0.0]	[0.4702445042651064, 0.469807126609983, 0.0043737765512340335, 1.0, 0.0]
800	[0.4673285570723122, 0.46711168019496047, 0.0021687687735170522, 1.0, 0.0]	[0.4662484963047975, 0.466013774150328, 0.0023472215446946206, 1.0, 0.0]	[0.46684228265058525, 0.46661994334568196, 0.0022233930490330994, 1.0, 0.0]	[0.46325887462743864, 0.4629165530640159, 0.0034232156342274573, 1.0, 0.0]	[0.4634214203534661, 0.46308634749215355, 0.003350728613125414, 1.0, 0.0]	[0.46735681818612135, 0.46712961616192855, 0.002272020241927725, 1.0, 0.0]	[0.4668102379527072, 0.4665785858500537, 0.0023165210265351497, 1.0, 0.0]	[0.46635086962527955, 0.4661166412254238, 0.002342283998557388, 1.0, 0.0]	[0.46775203403808574, 0.4675133839705314, 0.0023865006755437908, 1.0, 0.0]	[0.4690520053950429, 0.468629555611984, 0.004224497830588958, 1.0, 0.0]
900	[0.46664314437574683, 0.46643112241850504, 0.0021202195724179993, 1.0, 0.0]	[0.46570900450290914, 0.4654819469520055, 0.0022705755090362493, 1.0, 0.0]	[0.46624539604459264, 0.46602830905456927, 0.0021708699002339175, 1.0, 0.0]	[0.46263826103733996, 0.4623063677023201, 0.0033189333501988773, 1.0, 0.0]	[0.46285131989418316, 0.4625254527919109, 0.0032586710227226175, 1.0, 0.0]	[0.4667954369582563, 0.46657605725708107, 0.0021937970117522653, 1.0, 0.0]	[0.4661707942816678, 0.46594815112520216, 0.002226431564656359, 1.0, 0.0]	[0.4657619550429311, 0.4655365242451629, 0.0022543079776823774, 1.0, 0.0]	[0.46704970542545093, 0.4668196388089669, 0.0023006661648405846, 1.0, 0.0]	[0.4680191553982724, 0.46760970852520156, 0.00409446873070821, 1.0, 0.0]
1000	[0.4660549138693938, 0.46584607540826173, 0.002088384611320474, 1.0, 0.0]	[0.4652666650115025, 0.4650468978771861, 0.002197671343163653, 1.0, 0.0]	[0.46570801050711313, 0.46549414356143765, 0.0021386694567548767, 1.0, 0.0]	[0.46210393795093174, 0.46178002546560065, 0.0032391248533108555, 1.0, 0.0]	[0.462313946346438, 0.4619942662541613, 0.0031968009227673014, 1.0, 0.0]	[0.4662465222840361, 0.4660335551512232, 0.002129671328129294, 1.0, 0.0]	[0.4657005099478496, 0.46548564973310375, 0.002148602147458488, 1.0, 0.0]	[0.4653072899112379, 0.46508920473317006, 0.0021808517806783164, 1.0, 0.0]	[0.466484541275088, 0.46626301186855884, 0.0022152940652915227, 1.0, 0.0]	[0.4671537125326187, 0.46675779212242946, 0.003959204101892743, 1.0, 0.0]
