	0	1	2	3	4	5	6	7	8	9
0	[0.9903931227630235, 0.9903931227630235, 1.3862280291095206, 0.27000001072883606, 0.0]	[0.9906599285773761, 0.9906599285773761, 1.386347132782963, 0.23749999701976776, 0.0]	[0.9900954384771394, 0.9900954384771394, 1.386257610783068, 0.24500000476837158, 0.0]	[0.9903618013683764, 0.9903618013683764, 1.3862584746032802, 0.2566666603088379, 0.0]	[0.9909488448710245, 0.9909488448710245, 1.386281084816151, 0.2591666579246521, 0.0]	[0.9911176863658373, 0.9911176863658373, 1.3862151975917767, 0.273333340883255, 0.0]	[0.9895321214027976, 0.9895321214027976, 1.3863636918992783, 0.23083333671092987, 0.0]	[0.9907512111503238, 0.9907512111503238, 1.3863249195950043, 0.2541666626930237, 0.0]	[0.9893848561222214, 0.9893848561222214, 1.3863299898609172, 0.23999999463558197, 0.0]	[0.9900852431576023, 0.9900852431576023, 1.3863497036284376, 0.2524999976158142, 0.0]
100	[0.4402692394988862, 0.4402692394988862, 0.4229685347286596, 0.8450000286102295, 0.0]	[0.46003000310090625, 0.46003000310090625, 0.7759754322776167, 0.7250000238418579, 0.0]	[0.4557690682855697, 0.4557690682855697, 0.738756117130164, 0.7508333325386047, 0.0]	[0.44484035710485154, 0.44484035710485154, 0.5144847386683385, 0.8333333134651184, 0.0]	[0.44531411999312737, 0.44531411999312737, 0.6442247703693013, 0.8025000095367432, 0.0]	[0.4547875898441068, 0.4547875898441068, 0.7384533774115082, 0.7583333253860474, 0.0]	[0.4478260035048803, 0.4478260035048803, 0.6501611908575329, 0.7566666603088379, 0.0]	[0.4405724928876976, 0.4405724928876976, 0.426992594877177, 0.8374999761581421, 0.0]	[0.45097141567601123, 0.45097141567601123, 0.6375688838965828, 0.7383333444595337, 0.0]	[0.44809308013674654, 0.44809308013674654, 0.6524985054007906, 0.7866666913032532, 0.0]
200	[0.4394169558876898, 0.4394169558876898, 0.4026358523590654, 0.8441666960716248, 0.0]	[0.4462651008514054, 0.4462651008514054, 0.5137069764528329, 0.7950000166893005, 0.0]	[0.4435849192604049, 0.4435849192604049, 0.5004486279292318, 0.7858333587646484, 0.0]	[0.44160834732249293, 0.44160834732249293, 0.43465353535190465, 0.8424999713897705, 0.0]	[0.4405008505043125, 0.4405008505043125, 0.43431327751143917, 0.8424999713897705, 0.0]	[0.44548783085490046, 0.44548783085490046, 0.4976773304097698, 0.7925000190734863, 0.0]	[0.44562112019419453, 0.44562112019419453, 0.6185224070087063, 0.7941666841506958, 0.0]	[0.43944056049817953, 0.43944056049817953, 0.4044762322860433, 0.8424999713897705, 0.0]	[0.44934404557194046, 0.44934404557194046, 0.5812812672133706, 0.7508333325386047, 0.0]	[0.44592254674657783, 0.44592254674657783, 0.6019712748880014, 0.7833333611488342, 0.0]
300	[0.4392657067019022, 0.4392657067019022, 0.3937444932967796, 0.8433333039283752, 0.0]	[0.4449524543608834, 0.4449524543608834, 0.497946769180484, 0.7941666841506958, 0.0]	[0.44052845255416095, 0.44052845255416095, 0.42997385882945044, 0.824999988079071, 0.0]	[0.4400201332247186, 0.4400201332247186, 0.3983975099116051, 0.8450000286102295, 0.0]	[0.4396371836154992, 0.4396371836154992, 0.3987871048428493, 0.846666693687439, 0.0]	[0.44479466473391577, 0.44479466473391577, 0.49822791274126105, 0.7816666960716248, 0.0]	[0.44487785486366666, 0.44487785486366666, 0.5889276326075533, 0.7991666793823242, 0.0]	[0.4392789888266902, 0.4392789888266902, 0.39568746525732573, 0.8424999713897705, 0.0]	[0.4468814404108507, 0.4468814404108507, 0.5408893582266122, 0.7716666460037231, 0.0]	[0.44508976506738923, 0.44508976506738923, 0.5824784554012344, 0.7925000190734863, 0.0]
400	[0.43920927769865586, 0.43920927769865586, 0.3888500353774648, 0.840833306312561, 0.0]	[0.4445177918059815, 0.4445177918059815, 0.4920207306612762, 0.800000011920929, 0.0]	[0.439907138374278, 0.439907138374278, 0.41149988303440843, 0.8291666507720947, 0.0]	[0.43962398180310736, 0.43962398180310736, 0.38976479311106665, 0.8441666960716248, 0.0]	[0.43932965957730874, 0.43932965957730874, 0.39338349881694334, 0.8458333611488342, 0.0]	[0.444539956127947, 0.444539956127947, 0.4963139229229112, 0.7816666960716248, 0.0]	[0.444715982455638, 0.444715982455638, 0.574329785670465, 0.8033333420753479, 0.0]	[0.43920648474628565, 0.43920648474628565, 0.3906597067700281, 0.840833306312561, 0.0]	[0.44569436086795283, 0.44569436086795283, 0.5034537971839057, 0.7900000214576721, 0.0]	[0.44483151138467103, 0.44483151138467103, 0.5712560255568303, 0.7933333516120911, 0.0]
500	[0.4391745838463102, 0.4391745838463102, 0.3862861338246814, 0.8391666412353516, 0.0]	[0.4443637781017084, 0.4443637781017084, 0.488234953651076, 0.8016666769981384, 0.0]	[0.4396572233194879, 0.4396572233194879, 0.40331911262210085, 0.8358333110809326, 0.0]	[0.4394166151564322, 0.4394166151564322, 0.3876200485353575, 0.8441666960716248, 0.0]	[0.4392587835947724, 0.4392587835947724, 0.38938524822808396, 0.8441666960716248, 0.0]	[0.44445847524465776, 0.44445847524465776, 0.49384303857170797, 0.7816666960716248, 0.0]	[0.44460551302900203, 0.44460551302900203, 0.5671533194413639, 0.8016666769981384, 0.0]	[0.4391656419738147, 0.4391656419738147, 0.3872781340894964, 0.8391666412353516, 0.0]	[0.4450903451508396, 0.4450903451508396, 0.4916784680376104, 0.7891666889190674, 0.0]	[0.4446921362203558, 0.4446921362203558, 0.565150835681494, 0.7983333468437195, 0.0]
600	[0.4391472630592582, 0.4391472630592582, 0.384820931686132, 0.840833306312561, 0.0]	[0.444300610848671, 0.444300610848671, 0.4851686226409737, 0.8016666769981384, 0.0]	[0.4394820987339493, 0.4394820987339493, 0.39625281416810554, 0.8366666436195374, 0.0]	[0.43930973644344934, 0.43930973644344934, 0.3856322546072991, 0.8433333039283752, 0.0]	[0.4392175914200873, 0.4392175914200873, 0.3867302952656927, 0.8450000286102295, 0.0]	[0.4444209355882149, 0.4444209355882149, 0.4925899716752398, 0.7799999713897705, 0.0]	[0.4445336248288039, 0.4445336248288039, 0.5625297108795214, 0.8025000095367432, 0.0]	[0.4391412793102786, 0.4391412793102786, 0.38536935857365245, 0.8416666388511658, 0.0]	[0.4447950398540829, 0.4447950398540829, 0.4920257901425248, 0.7858333587646484, 0.0]	[0.4446388125894959, 0.4446388125894959, 0.562434511742869, 0.7975000143051147, 0.0]
700	[0.43912845400054545, 0.43912845400054545, 0.38376049570965537, 0.840833306312561, 0.0]	[0.4442400196545763, 0.4442400196545763, 0.4834369821636662, 0.8025000095367432, 0.0]	[0.4393515793338996, 0.4393515793338996, 0.3917337761122439, 0.8374999761581421, 0.0]	[0.4392708921720722, 0.4392708921720722, 0.38467918251160926, 0.8391666412353516, 0.0]	[0.43919298917716537, 0.43919298917716537, 0.3848505138922352, 0.8424999713897705, 0.0]	[0.4443820141281126, 0.4443820141281126, 0.491839098979621, 0.7774999737739563, 0.0]	[0.444449505194875, 0.444449505194875, 0.5580267052064181, 0.8041666746139526, 0.0]	[0.43911736797633705, 0.43911736797633705, 0.3841524929890882, 0.840833306312561, 0.0]	[0.44463525832792583, 0.44463525832792583, 0.49039858238741507, 0.7891666889190674, 0.0]	[0.4445957685158842, 0.4445957685158842, 0.5607197596521623, 0.7975000143051147, 0.0]
800	[0.43911191362226243, 0.43911191362226243, 0.38315470879200925, 0.840833306312561, 0.0]	[0.44420256353864185, 0.44420256353864185, 0.48197108467831035, 0.8008333444595337, 0.0]	[0.4392911317097445, 0.4392911317097445, 0.38873825974288906, 0.8399999737739563, 0.0]	[0.43923036525784503, 0.43923036525784503, 0.3841005143683702, 0.8391666412353516, 0.0]	[0.4391711659495097, 0.4391711659495097, 0.3838352884874734, 0.8416666388511658, 0.0]	[0.4443565441609558, 0.4443565441609558, 0.49199028978934145, 0.778333306312561, 0.0]	[0.44419422890135085, 0.44419422890135085, 0.5452896987540706, 0.8058333396911621, 0.0]	[0.43910505684159556, 0.43910505684159556, 0.38339981077488655, 0.840833306312561, 0.0]	[0.44454656703005496, 0.44454656703005496, 0.4889164026896021, 0.7891666889190674, 0.0]	[0.4445686383245597, 0.4445686383245597, 0.5593088053746819, 0.800000011920929, 0.0]
900	[0.43909684128765747, 0.43909684128765747, 0.3826222911973012, 0.8416666388511658, 0.0]	[0.44417583145443756, 0.44417583145443756, 0.48111411978677493, 0.7983333468437195, 0.0]	[0.4392564472882161, 0.4392564472882161, 0.3873877707355854, 0.8424999713897705, 0.0]	[0.4392121028957538, 0.4392121028957538, 0.38370174824100906, 0.8399999737739563, 0.0]	[0.43914883453612846, 0.43914883453612846, 0.38327410185791894, 0.8416666388511658, 0.0]	[0.44433872593235524, 0.44433872593235524, 0.4918491839294488, 0.778333306312561, 0.0]	[0.4422051055179418, 0.4422051055179418, 0.4711734415346164, 0.8258333206176758, 0.0]	[0.439096621892921, 0.439096621892921, 0.3828280413848974, 0.8416666388511658, 0.0]	[0.4444977620474367, 0.4444977620474367, 0.4881249234208878, 0.7950000166893005, 0.0]	[0.4445375040025483, 0.4445375040025483, 0.5579163076809283, 0.8016666769981384, 0.0]
1000	[0.43908892303094066, 0.43908892303094066, 0.38221933846857076, 0.8424999713897705, 0.0]	[0.4441517574651357, 0.4441517574651357, 0.4807250700943384, 0.7958333492279053, 0.0]	[0.43921974870583314, 0.43921974870583314, 0.38655854636703796, 0.8399999737739563, 0.0]	[0.4391974542939336, 0.4391974542939336, 0.38335271830956125, 0.8399999737739563, 0.0]	[0.43913931096032627, 0.43913931096032627, 0.3828351617597874, 0.8416666388511658, 0.0]	[0.4443273109688507, 0.4443273109688507, 0.49176990241611673, 0.7774999737739563, 0.0]	[0.4400313530552546, 0.4400313530552546, 0.3992738109203415, 0.846666693687439, 0.0]	[0.43909068789393735, 0.43909068789393735, 0.38230478633041165, 0.8416666388511658, 0.0]	[0.4444424806369197, 0.4444424806369197, 0.48777653300230367, 0.7941666841506958, 0.0]	[0.44446164224557416, 0.44446164224557416, 0.5551201551852801, 0.8008333444595337, 0.0]
2000	[0.4390439745635583, 0.4390439745635583, 0.38062295297646037, 0.840833306312561, 0.0]	[0.4440995870020042, 0.4440995870020042, 0.4799812428129094, 0.7925000190734863, 0.0]	[0.4391190331777229, 0.4391190331777229, 0.3838862745972579, 0.8383333086967468, 0.0]	[0.439085698647391, 0.439085698647391, 0.38045279555391515, 0.840833306312561, 0.0]	[0.4390623893512542, 0.4390623893512542, 0.38083403698986795, 0.840833306312561, 0.0]	[0.4442916772489618, 0.4442916772489618, 0.49125944157365475, 0.7774999737739563, 0.0]	[0.4391343865615222, 0.4391343865615222, 0.3802775732678791, 0.8399999737739563, 0.0]	[0.43904278533421537, 0.43904278533421537, 0.3806252040042788, 0.8399999737739563, 0.0]	[0.4442578260018128, 0.4442578260018128, 0.48201692171176463, 0.7991666793823242, 0.0]	[0.4392616225260466, 0.4392616225260466, 0.3819695338748686, 0.8424999713897705, 0.0]
3000	[0.43902909118124067, 0.43902909118124067, 0.3802093084787549, 0.8391666412353516, 0.0]	[0.4439538107270146, 0.4439538107270146, 0.48217641683562723, 0.7833333611488342, 0.0]	[0.43907016090320167, 0.43907016090320167, 0.3817600998295122, 0.8399999737739563, 0.0]	[0.43905421975957837, 0.43905421975957837, 0.38049987921131023, 0.8416666388511658, 0.0]	[0.4390417723433428, 0.4390417723433428, 0.3804826949444871, 0.8399999737739563, 0.0]	[0.4442827436569558, 0.4442827436569558, 0.4910497395532573, 0.7766666412353516, 0.0]	[0.43906617084008087, 0.43906617084008087, 0.380033579415265, 0.840833306312561, 0.0]	[0.43902750818115277, 0.43902750818115277, 0.3801991220747638, 0.8383333086967468, 0.0]	[0.4441333468402374, 0.4441333468402374, 0.47820924539141546, 0.79666668176651, 0.0]	[0.43911041728908456, 0.43911041728908456, 0.3792878052750696, 0.840833306312561, 0.0]
