	0	1	2	3	4	5	6	7	8	9
0	[1.1289752276119391, 0.9903549294089057, 1.3862029820303343, 0.2616666555404663, 0.0]	[1.1284698046514265, 0.9898400718606675, 1.3862973279075903, 0.24666666984558105, 0.0]	[1.129217503882361, 0.9905866962711821, 1.3863080761117905, 0.21916666626930237, 0.0]	[1.130066492239795, 0.9914447739935198, 1.386217182462752, 0.2783333361148834, 0.0]	[1.1285459254889172, 0.9899218221992846, 1.3862410328963266, 0.28333333134651184, 0.0]	[1.129804506406173, 0.9911814977666825, 1.3862300863949042, 0.26750001311302185, 0.0]	[1.129169556115091, 0.9905488768950994, 1.3862067921999146, 0.25, 0.0]	[1.1288309998761756, 0.9902123388151628, 1.386186610610129, 0.273333340883255, 0.0]	[1.128911277375059, 0.9902912989266269, 1.3861997844843192, 0.27416667342185974, 0.0]	[1.1284799897669222, 0.9898505901628517, 1.3862939960407041, 0.24166665971279144, 0.0]
100	[0.5279511393831594, 0.5258784716465971, 0.020726677365623725, 1.0, 0.0]	[0.5198293351325115, 0.5177963340388827, 0.020330010936287838, 1.0, 0.0]	[0.48311891994872214, 0.4824609849570826, 0.006579349916395088, 1.0, 0.0]	[0.4802909557503987, 0.47921682382461284, 0.010741319257858753, 1.0, 0.0]	[0.4796209741349151, 0.4789151294342389, 0.007058447006761854, 1.0, 0.0]	[0.4747277837618671, 0.47375717394864464, 0.009706098132224185, 1.0, 0.0]	[0.4845462882225827, 0.48385786152457555, 0.00688426698007154, 1.0, 0.0]	[0.483380185595635, 0.48266253690257044, 0.007176486930645509, 1.0, 0.0]	[0.46834953256960915, 0.46733354323934045, 0.01015989330268695, 1.0, 0.0]	[0.4769709592144439, 0.47602238514251866, 0.009485740719252475, 1.0, 0.0]
200	[0.5128955886037373, 0.5114822573001863, 0.014133313035510416, 1.0, 0.0]	[0.5070806372466652, 0.5058278422361245, 0.01252795010540618, 1.0, 0.0]	[0.4724195657146299, 0.4719687794687406, 0.004507862458893172, 1.0, 0.0]	[0.4715205692589224, 0.47088316157589055, 0.0063740768303182805, 1.0, 0.0]	[0.47083622601501135, 0.47041268371501377, 0.00423542299997583, 1.0, 0.0]	[0.4666564825532866, 0.4660025766834915, 0.006539058697951587, 1.0, 0.0]	[0.4743066149314051, 0.4738446340416361, 0.0046198088976894345, 1.0, 0.0]	[0.4727288756763481, 0.4722772922339456, 0.004515834424024626, 1.0, 0.0]	[0.46308633191498966, 0.4624475348205534, 0.006387970944362724, 1.0, 0.0]	[0.46952665756775974, 0.46889450458522114, 0.0063215298253861355, 1.0, 0.0]
300	[0.5054556113176161, 0.5042751476277014, 0.01180463689914602, 1.0, 0.0]	[0.5013019161113498, 0.500247170574331, 0.01054745537018823, 1.0, 0.0]	[0.46844304932939507, 0.46808007443697175, 0.003629748924232925, 1.0, 0.0]	[0.4678919296709712, 0.46737647947398053, 0.0051545019699069244, 1.0, 0.0]	[0.46745846341004227, 0.467131841190285, 0.0032662221975726705, 1.0, 0.0]	[0.46313236462550217, 0.4625963999771114, 0.0053596464839080525, 1.0, 0.0]	[0.4696453383334042, 0.46926418724583513, 0.003811510875691066, 1.0, 0.0]	[0.4685815743984609, 0.4682241468630362, 0.0035742753542465536, 1.0, 0.0]	[0.46059631037955834, 0.4600800464261395, 0.005162639534188491, 1.0, 0.0]	[0.4652854365342414, 0.46476140777378644, 0.005240287604549936, 1.0, 0.0]
400	[0.5001215508007064, 0.49907234292665076, 0.010492078740556608, 1.0, 0.0]	[0.4974812688170882, 0.4965164906865448, 0.00964778130543392, 1.0, 0.0]	[0.466005538156252, 0.4656922344402303, 0.0031330371602171915, 1.0, 0.0]	[0.465203114161761, 0.464734999083214, 0.0046811507854703, 1.0, 0.0]	[0.4654087549409134, 0.4651300803339088, 0.002786746070045966, 1.0, 0.0]	[0.46091708700186323, 0.46044358967412863, 0.004734973277345791, 1.0, 0.0]	[0.4669741517274689, 0.4666404084928975, 0.0033374323457138868, 1.0, 0.0]	[0.46605186889036293, 0.46574441173475467, 0.003074571556082378, 1.0, 0.0]	[0.4590515197086534, 0.45860029173388217, 0.004512279747711989, 1.0, 0.0]	[0.4627117761383222, 0.4622448023179281, 0.004669738203941502, 1.0, 0.0]
500	[0.49762534097287114, 0.4966474354794797, 0.009779054933914203, 1.0, 0.0]	[0.49485378627516, 0.4939752529860752, 0.008785332890848074, 1.0, 0.0]	[0.46436193000814485, 0.4640800005948788, 0.002819294132660329, 1.0, 0.0]	[0.463140624682819, 0.46270711933994996, 0.004335053428690703, 1.0, 0.0]	[0.4639360446328793, 0.46368440371398595, 0.0025164091889333844, 1.0, 0.0]	[0.4593614667910846, 0.4589276440535722, 0.004338227375123804, 1.0, 0.0]	[0.46528228976260355, 0.4649804435839987, 0.003018461786048509, 1.0, 0.0]	[0.46431942751882554, 0.4640426651045909, 0.0027676241423462977, 1.0, 0.0]	[0.45778937750549986, 0.45737524733050133, 0.004141301749985521, 1.0, 0.0]	[0.4608532570173431, 0.4604264771891143, 0.004267798282287848, 1.0, 0.0]
600	[0.4949690505750796, 0.49403628521098636, 0.009327653640932519, 1.0, 0.0]	[0.492569774651727, 0.49174552826863954, 0.00824246383087465, 1.0, 0.0]	[0.4629937186464845, 0.4627327291024116, 0.002609895440728898, 1.0, 0.0]	[0.4615793226536474, 0.46117028465119575, 0.004090380024516498, 1.0, 0.0]	[0.4626673491962878, 0.46243114559650395, 0.00236203599783857, 1.0, 0.0]	[0.4581036520829812, 0.4576989369158243, 0.004047151671568721, 1.0, 0.0]	[0.46372777316082553, 0.46344853419872784, 0.0027923896209767585, 1.0, 0.0]	[0.46300714727501446, 0.4627506116651852, 0.002565356098292586, 1.0, 0.0]	[0.4568785346342846, 0.4564917780401219, 0.0038675659416271455, 1.0, 0.0]	[0.459491805101532, 0.45909417415956644, 0.003976309419655413, 1.0, 0.0]
700	[0.49222123958791275, 0.4913285852018602, 0.008926543860525972, 1.0, 0.0]	[0.4906909304712897, 0.4899043065443053, 0.007866239269844146, 1.0, 0.0]	[0.46197211605678956, 0.4617256609899148, 0.00246455066874777, 1.0, 0.0]	[0.4602984459688462, 0.45990804790317824, 0.003903980656680083, 1.0, 0.0]	[0.461717299750143, 0.4614924151373094, 0.0022488461283359513, 1.0, 0.0]	[0.4570729527348875, 0.45668742834671916, 0.0038552438816835486, 1.0, 0.0]	[0.4625250996379482, 0.46226179680105267, 0.002633028368955293, 1.0, 0.0]	[0.4619182152791806, 0.4616744244882129, 0.0024379079096767658, 1.0, 0.0]	[0.45606093038175827, 0.4556926021857883, 0.003683281959699657, 1.0, 0.0]	[0.4584149649847562, 0.45803618626732745, 0.003787787174287555, 1.0, 0.0]
800	[0.49055704816643675, 0.48969803967489345, 0.008590084915433172, 1.0, 0.0]	[0.4892613941770981, 0.4884909243054598, 0.007704698716382727, 1.0, 0.0]	[0.46107829659764976, 0.4608411503394796, 0.0023714625817016564, 1.0, 0.0]	[0.4590959198001733, 0.4587198260230054, 0.003760937771679302, 1.0, 0.0]	[0.4609256032546081, 0.4607074589708886, 0.0021814428371949054, 1.0, 0.0]	[0.4562678028633785, 0.4558968544751486, 0.003709483882298781, 1.0, 0.0]	[0.46150363418128715, 0.46125227262849555, 0.0025136155279160753, 1.0, 0.0]	[0.4610116155354019, 0.46077707185026096, 0.0023454368514093603, 1.0, 0.0]	[0.45543040135380536, 0.45507709579982764, 0.0035330555397773424, 1.0, 0.0]	[0.4573961106194047, 0.4570324103828053, 0.003637002365994307, 1.0, 0.0]
900	[0.4887548875243485, 0.4879324163551309, 0.008224711692175965, 1.0, 0.0]	[0.48768744832779276, 0.4869375001428352, 0.007499481849575751, 1.0, 0.0]	[0.4603662788567603, 0.46013800654359727, 0.002282723131630399, 1.0, 0.0]	[0.4582042089449707, 0.45784151205779267, 0.0036269688717802534, 1.0, 0.0]	[0.4602135133114153, 0.45999978389684326, 0.002137294145720177, 1.0, 0.0]	[0.4555989928763017, 0.45524068166789633, 0.0035831120840536784, 1.0, 0.0]	[0.46080267593975444, 0.46056275653615036, 0.0023991940360405146, 1.0, 0.0]	[0.4602228450539247, 0.4599957446738331, 0.0022710038009158837, 1.0, 0.0]	[0.454859489913741, 0.45451607953100487, 0.003434103827361349, 1.0, 0.0]	[0.4565630991902647, 0.4562147373488624, 0.003483618414022801, 1.0, 0.0]
