Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
EXO1_0_real_train1	1.19E-03	2.53E-04	1.49E-03	1.08E-04	1.44E-03
OGG1_0_real_train1	2.31E-03	2.35E-04	2.66E-03	1.74E-04	3.37E-04
RNF168_0_real_train1	2.43E-03	3.18E-04	2.07E-03	6.42E-05	1.39E-03
UNG_0_real_train1	4.68E-03	3.83E-04	4.28E-03	1.62E-158	4.29E-03
ATP2B4_0_real_train1	9.01E-03	1.79E-04	7.94E-03	2.08E-04	1.79E-03
ATP2B4_1_real_train1	1.19E-02	9.53E-05	1.19E-02	2.06E-04	1.87E-05
MLH1_0_real_train1	3.59E-04	0.00E+00	6.78E-140	1.44E-04	1.79E-04
MSH2_0_real_train1	6.36E-04	0.00E+00	9.25E-04	5.97E-05	8.62E-04
MSH6_0_real_train1	7.48E-05	1.11E-04	4.44E-04	5.86E-05	3.95E-04
MSH6_1_real_train1	4.94E-04	2.68E-04	3.83E-04	7.75E-05	1.31E-04
PMS1_0_real_train1	1.04E-02	0.00E+00	9.23E-03	2.94E-04	1.82E-03
PMS2_0_real_train1	2.25E-04	2.96E-04	5.32E-04	2.72E-04	0.00E+00
EXO1_0_multinomial_train1	4.09E-04	2.71E-04	1.72E-03	1.77E-04	1.40E-03
RNF168_0_multinomial_train1	3.70E-03	2.64E-04	3.15E-03	4.00E-05	1.28E-03
RNF168_0_multinomial_train1.1	3.99E-03	3.37E-04	3.55E-03	0.00E+00	1.20E-03
EXO1_0_multinomial_train1.1	6.35E-04	2.67E-04	1.21E-03	1.10E-04	1.14E-03
RNF168_0_multinomial_train1.2	4.39E-03	3.44E-04	4.20E-03	8.57E-05	7.66E-04
RNF168_0_multinomial_train1.3	2.52E-03	2.62E-04	2.12E-03	9.87E-05	1.64E-03
RNF168_0_multinomial_train1.4	3.50E-03	3.01E-04	3.03E-03	2.58E-05	1.21E-03
RNF168_0_multinomial_train1.5	3.81E-03	2.95E-04	3.21E-03	0.00E+00	1.85E-03
RNF168_0_multinomial_train1.6	1.83E-03	3.33E-04	2.17E-03	0.00E+00	2.12E-03
RNF168_0_multinomial_train1.7	1.47E-03	3.07E-04	1.73E-03	1.50E-04	1.58E-03
RNF168_0_multinomial_train1.8	1.68E-03	3.56E-04	1.53E-03	8.09E-05	1.01E-03
EXO1_0_multinomial_train1.2	2.46E-03	2.47E-04	2.04E-03	4.29E-05	1.59E-03
EXO1_0_multinomial_train1.3	6.38E-04	3.24E-04	2.27E-03	1.50E-04	1.35E-03
RNF168_0_multinomial_train1.9	2.39E-03	3.22E-04	2.04E-03	0.00E+00	1.38E-03
EXO1_0_multinomial_train1.4	1.27E-03	2.46E-04	1.57E-03	1.11E-04	1.53E-03
EXO1_0_multinomial_train1.5	9.88E-04	2.52E-04	1.44E-03	1.33E-04	1.39E-03
EXO1_0_multinomial_train1.6	1.10E-03	2.77E-04	1.68E-03	7.45E-64	1.66E-03
EXO1_0_multinomial_train1.7	4.37E-04	2.57E-04	1.92E-03	1.39E-04	1.55E-03
EXO1_0_multinomial_train1.8	1.74E-03	2.17E-04	1.73E-03	1.26E-04	1.64E-03
RNF168_0_multinomial_train1.10	6.84E-04	3.07E-04	1.85E-03	1.72E-162	1.68E-03
EXO1_0_multinomial_train1.9	7.10E-04	3.09E-04	1.21E-03	8.15E-05	1.15E-03
RNF168_0_multinomial_train1.11	2.95E-03	2.87E-04	2.42E-03	5.90E-05	1.60E-03
RNF168_0_multinomial_train1.12	2.93E-03	3.30E-04	2.56E-03	4.02E-05	1.19E-03
EXO1_0_multinomial_train1.10	1.01E-03	2.58E-04	1.57E-03	8.72E-05	1.52E-03
EXO1_0_multinomial_train1.11	8.00E-04	2.52E-04	1.71E-03	1.64E-04	1.56E-03
RNF168_0_multinomial_train1.13	8.63E-04	2.82E-04	9.08E-04	8.86E-05	7.29E-04
RNF168_0_multinomial_train1.14	3.12E-03	2.95E-04	2.64E-03	7.22E-05	1.38E-03
RNF168_0_multinomial_train1.15	8.07E-04	3.21E-04	1.82E-03	2.52E-04	1.55E-03
RNF168_0_multinomial_train1.16	2.81E-03	3.20E-04	2.37E-03	7.15E-05	1.27E-03
EXO1_0_multinomial_train1.12	1.08E-03	2.91E-04	1.40E-03	1.10E-04	1.33E-03
RNF168_0_multinomial_train1.17	3.66E-03	3.17E-04	3.01E-03	7.50E-05	1.62E-03
EXO1_0_multinomial_train1.13	1.00E-03	2.40E-04	1.46E-03	1.28E-04	1.42E-03
RNF168_0_multinomial_train1.18	3.59E-03	2.88E-04	3.11E-03	0.00E+00	1.16E-03
EXO1_0_multinomial_train1.14	6.33E-04	2.48E-04	1.69E-03	1.31E-04	1.52E-03
RNF168_0_multinomial_train1.19	9.42E-04	3.32E-04	1.24E-03	1.23E-04	1.11E-03
RNF168_0_multinomial_train1.20	1.88E-03	2.92E-04	1.87E-03	1.11E-77	1.70E-03
EXO1_0_multinomial_train1.15	1.17E-03	2.53E-04	1.62E-03	1.19E-04	1.56E-03
RNF168_0_multinomial_train1.21	1.46E-03	3.45E-04	1.66E-03	1.34E-04	1.54E-03
RNF168_0_multinomial_train1.22	3.37E-03	3.00E-04	2.75E-03	8.63E-05	1.70E-03
EXO1_0_multinomial_train1.16	1.23E-03	2.18E-04	1.78E-03	1.44E-04	1.72E-03
EXO1_0_multinomial_train1.17	1.22E-03	2.65E-04	1.47E-03	8.92E-05	1.43E-03
RNF168_0_multinomial_train1.23	7.55E-04	3.54E-04	1.48E-03	1.86E-04	1.30E-03
EXO1_0_multinomial_train1.18	1.52E-03	2.16E-04	1.72E-03	9.22E-05	1.70E-03
RNF168_0_multinomial_train1.24	3.28E-03	3.52E-04	2.88E-03	4.38E-05	1.19E-03
RNF168_0_multinomial_train1.25	3.76E-03	3.14E-04	3.20E-03	9.08E-05	1.43E-03
RNF168_0_multinomial_train1.26	1.90E-03	3.19E-04	1.81E-03	0.00E+00	1.63E-03
RNF168_0_multinomial_train1.27	3.81E-03	2.17E-04	3.16E-03	9.61E-05	1.41E-03
RNF168_0_multinomial_train1.28	2.32E-03	3.34E-04	2.01E-03	1.12E-05	1.40E-03
EXO1_0_multinomial_train1.19	1.78E-03	2.27E-04	1.61E-03	7.43E-05	1.44E-03
RNF168_0_multinomial_train1.29	2.26E-03	3.15E-04	2.00E-03	6.34E-05	1.62E-03
EXO1_0_multinomial_train1.20	1.39E-03	2.47E-04	1.56E-03	1.23E-04	1.51E-03
RNF168_0_multinomial_train1.30	2.79E-03	3.19E-04	2.36E-03	3.26E-05	1.41E-03
RNF168_0_multinomial_train1.31	3.08E-03	2.62E-04	2.56E-03	5.32E-05	1.37E-03
RNF168_0_multinomial_train1.32	2.24E-03	3.63E-04	1.99E-03	9.18E-05	1.14E-03
RNF168_0_multinomial_train1.33	4.60E-03	2.89E-04	3.84E-03	0.00E+00	1.70E-03
EXO1_0_multinomial_train1.21	5.62E-04	2.77E-04	1.97E-03	6.59E-137	1.71E-03
RNF168_0_multinomial_train1.34	1.10E-03	3.99E-04	1.26E-03	0.00E+00	1.12E-03
EXO1_0_multinomial_train1.22	8.72E-04	2.97E-04	1.44E-03	1.15E-04	1.37E-03
EXO1_0_multinomial_train1.23	1.54E-03	2.52E-04	1.62E-03	1.35E-04	1.51E-03
RNF168_0_multinomial_train1.35	1.80E-03	3.06E-04	2.07E-03	5.83E-101	2.01E-03
RNF168_0_multinomial_train1.36	3.52E-03	2.80E-04	2.98E-03	8.85E-05	1.36E-03
EXO1_0_multinomial_train1.24	1.90E-03	2.66E-04	1.63E-03	2.68E-05	1.13E-03
RNF168_0_multinomial_train1.37	2.66E-03	3.06E-04	2.23E-03	0.00E+00	1.64E-03
EXO1_0_multinomial_train1.25	1.46E-03	2.26E-04	1.43E-03	8.36E-05	1.34E-03
RNF168_0_multinomial_train1.38	2.88E-03	3.83E-04	2.62E-03	0.00E+00	9.51E-04
EXO1_0_multinomial_train1.26	1.45E-03	2.58E-04	1.41E-03	8.37E-05	1.28E-03
EXO1_0_multinomial_train1.27	1.79E-03	2.74E-04	1.68E-03	6.71E-05	1.51E-03
EXO1_0_multinomial_train1.28	1.54E-03	2.57E-04	1.58E-03	8.30E-05	1.49E-03
EXO1_0_multinomial_train1.29	1.52E-03	2.66E-04	1.54E-03	7.65E-05	1.43E-03
EXO1_0_multinomial_train1.30	2.10E-03	2.75E-04	1.87E-03	6.15E-37	1.65E-03
RNF168_0_multinomial_train1.39	3.51E-04	6.43E-04	0.00E+00	3.65E-116	3.97E-04
RNF168_0_multinomial_train1.40	3.36E-03	3.00E-04	2.95E-03	0.00E+00	1.02E-03
EXO1_0_multinomial_train1.31	1.33E-03	2.52E-04	1.57E-03	1.03E-04	1.52E-03
EXO1_0_multinomial_train1.32	8.73E-04	2.59E-04	1.36E-03	1.05E-04	1.29E-03
EXO1_0_multinomial_train1.33	5.80E-04	2.67E-04	1.61E-03	1.23E-04	1.44E-03
RNF168_0_multinomial_train1.41	2.66E-03	3.65E-04	2.33E-03	0.00E+00	1.21E-03
RNF168_0_multinomial_train1.42	2.73E-03	3.88E-04	2.41E-03	4.99E-57	1.26E-03
EXO1_0_multinomial_train1.34	9.39E-04	2.62E-04	1.64E-03	1.53E-04	1.54E-03
RNF168_0_multinomial_train1.43	2.77E-03	2.84E-04	2.29E-03	0.00E+00	1.56E-03
EXO1_0_multinomial_train1.35	1.72E-03	2.32E-04	1.58E-03	7.13E-05	1.45E-03
EXO1_0_multinomial_train1.36	1.08E-03	2.38E-04	1.73E-03	1.57E-04	1.64E-03
RNF168_0_multinomial_train1.44	3.21E-03	3.31E-04	2.78E-03	0.00E+00	1.27E-03
EXO1_0_multinomial_train1.37	1.08E-03	5.20E-04	4.01E-03	1.99E-04	2.32E-03
RNF168_0_multinomial_train1.45	3.55E-03	3.00E-04	3.01E-03	0.00E+00	1.42E-03
RNF168_0_multinomial_train1.46	1.48E-03	3.37E-04	1.48E-03	1.49E-147	1.27E-03
RNF168_0_multinomial_train1.47	4.10E-03	3.26E-04	3.53E-03	1.07E-04	1.44E-03
RNF168_0_multinomial_train1.48	4.50E-03	3.06E-04	3.86E-03	0.00E+00	1.74E-03
RNF168_0_multinomial_train1.49	2.23E-03	2.89E-04	1.92E-03	1.95E-04	1.45E-03
RNF168_0_multinomial_train1.50	1.52E-03	3.17E-04	1.75E-03	2.13E-04	1.60E-03
EXO1_0_multinomial_train1.38	9.64E-04	2.61E-04	1.32E-03	1.33E-04	1.26E-03
RNF168_0_multinomial_train1.51	3.72E-03	2.93E-04	3.19E-03	4.74E-05	1.29E-03
RNF168_0_multinomial_train1.52	1.19E-03	2.53E-04	1.29E-03	1.57E-04	1.18E-03
EXO1_0_multinomial_train1.39	5.81E-04	2.31E-04	1.81E-03	1.74E-04	1.56E-03
EXO1_0_multinomial_train1.40	7.88E-04	2.58E-04	1.45E-03	9.59E-05	1.38E-03
RNF168_0_multinomial_train1.53	2.94E-03	3.10E-04	2.49E-03	6.10E-05	1.33E-03
EXO1_0_multinomial_train1.41	2.18E-03	2.51E-04	1.85E-03	2.91E-05	1.49E-03
EXO1_0_multinomial_train1.42	2.05E-03	2.54E-04	1.80E-03	4.59E-05	1.54E-03
RNF168_0_multinomial_train1.54	3.69E-03	3.09E-04	3.09E-03	0.00E+00	1.54E-03
OGG1_0_multinomial_train1	3.25E-03	8.68E-63	3.44E-03	2.06E-04	1.74E-04
UNG_0_multinomial_train1	3.21E-03	2.51E-04	4.72E-03	4.89E-04	4.42E-03
UNG_0_multinomial_train1.1	5.22E-03	2.77E-04	4.15E-03	2.05E-04	3.74E-03
UNG_0_multinomial_train1.2	4.03E-03	3.67E-04	4.03E-03	0.00E+00	4.10E-03
OGG1_0_multinomial_train1.1	2.17E-03	3.68E-04	2.86E-03	5.43E-04	1.46E-03
UNG_0_multinomial_train1.3	3.72E-03	2.15E-04	3.93E-03	3.49E-04	3.88E-03
OGG1_0_multinomial_train1.2	3.53E-04	2.02E-04	2.09E-79	6.54E-04	8.64E-04
OGG1_0_multinomial_train1.3	1.07E-03	2.64E-04	1.54E-03	2.80E-04	5.74E-04
UNG_0_multinomial_train1.4	6.86E-03	3.92E-04	5.28E-03	0.00E+00	4.61E-03
UNG_0_multinomial_train1.5	4.32E-03	4.12E-04	4.47E-03	0.00E+00	4.55E-03
OGG1_0_multinomial_train1.4	3.98E-04	0.00E+00	4.28E-20	3.33E-04	3.08E-04
OGG1_0_multinomial_train1.5	3.71E-04	2.11E-04	1.56E-35	2.08E-04	5.70E-74
UNG_0_multinomial_train1.6	1.99E-03	9.83E-04	8.25E-03	1.90E-59	5.47E-03
UNG_0_multinomial_train1.7	2.64E-03	1.55E-04	3.41E-03	3.87E-04	3.32E-03
UNG_0_multinomial_train1.8	6.22E-03	9.23E-82	5.00E-03	0.00E+00	4.80E-03
OGG1_0_multinomial_train1.6	7.97E-04	5.34E-137	9.48E-04	2.45E-04	3.26E-04
UNG_0_multinomial_train1.9	4.64E-03	3.53E-04	4.28E-03	7.19E-05	4.31E-03
OGG1_0_multinomial_train1.7	2.50E-03	7.57E-05	2.97E-03	2.18E-04	5.77E-04
UNG_0_multinomial_train1.10	7.60E-03	3.27E-04	5.68E-03	0.00E+00	4.26E-03
OGG1_0_multinomial_train1.8	1.40E-03	2.90E-04	1.32E-03	0.00E+00	2.79E-04
UNG_0_multinomial_train1.11	6.98E-03	3.54E-04	5.21E-03	0.00E+00	4.16E-03
OGG1_0_multinomial_train1.9	2.52E-03	8.42E-79	2.98E-03	2.69E-04	5.93E-04
OGG1_0_multinomial_train1.10	3.47E-03	0.00E+00	3.84E-03	2.83E-04	2.72E-68
OGG1_0_multinomial_train1.11	6.19E-04	3.19E-04	7.01E-04	1.81E-04	2.98E-31
UNG_0_multinomial_train1.12	5.09E-03	4.64E-04	4.77E-03	0.00E+00	4.72E-03
UNG_0_multinomial_train1.13	4.95E-03	4.32E-04	4.60E-03	0.00E+00	4.63E-03
UNG_0_multinomial_train1.14	5.17E-03	4.26E-04	4.65E-03	0.00E+00	4.60E-03
OGG1_0_multinomial_train1.12	3.78E-04	2.10E-04	2.34E-52	5.22E-04	6.93E-04
OGG1_0_multinomial_train1.13	2.54E-03	0.00E+00	2.56E-03	1.84E-04	1.39E-04
UNG_0_multinomial_train1.15	7.24E-03	9.71E-10	5.37E-03	3.07E-04	4.23E-03
UNG_0_multinomial_train1.16	4.03E-03	3.27E-04	3.74E-03	0.00E+00	3.82E-03
UNG_0_multinomial_train1.17	3.17E-03	4.32E-04	4.52E-03	0.00E+00	4.46E-03
OGG1_0_multinomial_train1.14	3.25E-03	3.83E-67	3.69E-03	2.91E-04	0.00E+00
UNG_0_multinomial_train1.18	8.36E-03	3.04E-04	6.18E-03	1.24E-158	4.23E-03
OGG1_0_multinomial_train1.15	3.18E-03	2.46E-04	3.57E-03	1.17E-04	5.79E-57
UNG_0_multinomial_train1.19	6.11E-03	2.24E-04	4.68E-03	2.14E-04	4.08E-03
OGG1_0_multinomial_train1.16	1.89E-03	1.72E-04	2.00E-03	1.86E-04	1.71E-04
UNG_0_multinomial_train1.20	4.27E-03	4.30E-04	4.29E-03	1.93E-07	4.38E-03
UNG_0_multinomial_train1.21	3.50E-03	2.99E-04	3.91E-03	1.99E-04	3.93E-03
OGG1_0_multinomial_train1.17	1.08E-03	2.11E-40	1.89E-03	7.75E-04	2.08E-03
UNG_0_multinomial_train1.22	7.40E-03	4.09E-75	5.58E-03	0.00E+00	4.74E-03
UNG_0_multinomial_train1.23	9.63E-03	5.50E-04	8.05E-03	1.49E-04	4.83E-03
UNG_0_multinomial_train1.24	4.62E-03	3.97E-04	4.30E-03	1.56E-47	4.34E-03
OGG1_0_multinomial_train1.18	3.58E-03	1.82E-04	3.75E-03	1.82E-04	1.45E-04
UNG_0_multinomial_train1.25	6.76E-03	2.85E-04	5.09E-03	0.00E+00	3.82E-03
OGG1_0_multinomial_train1.19	1.61E-03	2.07E-04	2.05E-03	2.12E-04	4.53E-04
UNG_0_multinomial_train1.26	4.69E-03	6.53E-141	4.09E-03	3.14E-04	4.05E-03
OGG1_0_multinomial_train1.20	3.43E-03	2.30E-04	3.82E-03	1.48E-04	0.00E+00
UNG_0_multinomial_train1.27	6.76E-03	2.17E-04	5.02E-03	0.00E+00	3.64E-03
OGG1_0_multinomial_train1.21	5.87E-03	0.00E+00	6.13E-03	2.09E-04	1.23E-102
OGG1_0_multinomial_train1.22	2.76E-03	2.27E-04	2.94E-03	1.77E-04	1.71E-04
UNG_0_multinomial_train1.28	2.75E-03	4.80E-04	5.13E-03	0.00E+00	4.81E-03
UNG_0_multinomial_train1.29	5.25E-03	3.82E-04	4.48E-03	1.37E-17	4.49E-03
OGG1_0_multinomial_train1.23	1.68E-03	0.00E+00	2.10E-03	2.58E-04	0.00E+00
OGG1_0_multinomial_train1.24	1.73E-03	0.00E+00	2.22E-03	3.36E-04	0.00E+00
OGG1_0_multinomial_train1.25	4.90E-03	3.02E-04	5.22E-03	4.10E-05	2.35E-148
OGG1_0_multinomial_train1.26	3.93E-03	0.00E+00	4.29E-03	2.84E-04	0.00E+00
UNG_0_multinomial_train1.30	4.22E-03	4.28E-04	4.48E-03	2.43E-08	4.57E-03
OGG1_0_multinomial_train1.27	2.38E-03	1.61E-117	2.79E-03	2.41E-04	0.00E+00
OGG1_0_multinomial_train1.28	2.91E-03	2.55E-04	3.24E-03	1.09E-04	2.70E-04
UNG_0_multinomial_train1.31	8.52E-03	3.09E-04	6.33E-03	4.82E-63	4.22E-03
UNG_0_multinomial_train1.32	2.52E-03	4.54E-04	5.03E-03	0.00E+00	4.71E-03
