	0	1	2	3	4	5	6	7	8	9
0	[174.70104177664982, 8.341471702470612, 1663.595700741792, 0.26750001311302185, 0.0]	[174.68571512677863, 8.338559942958323, 1663.4715518382031, 0.27916666865348816, 0.0]	[174.69533800265086, 8.352639386038941, 1663.4269861661191, 0.26750001311302185, 0.0]	[174.68977013225086, 8.345382864350235, 1663.4438726790063, 0.25999999046325684, 0.0]	[174.70059447618314, 8.34584009263517, 1663.5475438354797, 0.25333333015441895, 0.0]	[174.67823573388952, 8.34436924150898, 1663.3386649238053, 0.273333340883255, 0.0]	[174.69160899330961, 8.340386020286878, 1663.5122297302273, 0.2641666531562805, 0.0]	[174.66800333009832, 8.340044238469597, 1663.2795909162871, 0.27916666865348816, 0.0]	[174.69819375601202, 8.339509426083806, 1663.586843299282, 0.25, 0.0]	[174.69745433173438, 8.346807820361956, 1663.506465113724, 0.273333340883255, 0.0]
100	[6.0371444941792, 4.260650637260185, 17.764938569190154, 1.0, 0.0]	[5.1746944949308356, 4.026514200044062, 11.481802948867735, 1.0, 0.0]	[5.202775716781096, 4.00808106792683, 11.946946488542654, 1.0, 0.0]	[5.009960490802418, 4.078862824927515, 9.31097665874903, 1.0, 0.0]	[4.923265813515019, 4.086615578012822, 8.366502355021968, 1.0, 0.0]	[4.90794582301701, 4.067921704914921, 8.400241181020888, 1.0, 0.0]	[4.908944585372842, 4.080948266803308, 8.27996318569534, 1.0, 0.0]	[8.215890707224258, 4.177988868796663, 40.379018384275945, 1.0, 0.0]	[6.526332755023864, 5.411828904055596, 11.145038509682685, 1.0, 0.0]	[5.05861175209294, 4.153210953408674, 9.05400798684266, 1.0, 0.0]
200	[4.744396072378162, 4.092516050823454, 6.518800215547083, 1.0, 0.0]	[4.699704551192497, 3.975066197958045, 7.246383532344517, 1.0, 0.0]	[4.752919157987334, 3.9577963252599293, 7.951228327274039, 1.0, 0.0]	[4.599499708461866, 4.014209312144237, 5.852903963176294, 1.0, 0.0]	[4.526682576506962, 4.016309436887725, 5.103731396192375, 1.0, 0.0]	[4.526791650829199, 4.01104976554154, 5.157418852876584, 1.0, 0.0]	[4.538691976053263, 4.007920588136255, 5.307713879170086, 1.0, 0.0]	[6.558100277818249, 4.112771542337236, 24.45328735481013, 1.0, 0.0]	[5.4331774776294255, 4.786603833153275, 6.465736444761509, 1.0, 0.0]	[4.6187213723700165, 4.081238175075278, 5.374831972947389, 1.0, 0.0]
300	[4.552173291543029, 4.0562634178005315, 4.959098737424975, 1.0, 0.0]	[4.535117527344563, 3.949824159962002, 5.852933673825617, 1.0, 0.0]	[4.59123351878485, 3.934019834992616, 6.572136837922333, 1.0, 0.0]	[4.452084722359882, 3.9847587912901994, 4.673259310696825, 1.0, 0.0]	[4.3892899727868, 3.9869186910418586, 4.023712817449416, 1.0, 0.0]	[4.3882660053533105, 3.9856963760966613, 4.025696292566495, 1.0, 0.0]	[4.401238171013098, 3.981121988081324, 4.201161829317746, 1.0, 0.0]	[5.820119363885228, 4.098725108750077, 17.213942551351504, 1.0, 0.0]	[5.178777762928833, 4.63602999066828, 5.427477722605536, 1.0, 0.0]	[4.469524324917044, 4.0469873425942975, 4.225369823227464, 1.0, 0.0]
400	[4.457801832771558, 4.034201750205091, 4.236000825664668, 1.0, 0.0]	[4.462124856740704, 3.9306381155880508, 5.314867411526537, 1.0, 0.0]	[4.499714873445222, 3.918681884887654, 5.810329885575676, 1.0, 0.0]	[4.373527095801245, 3.9663443500649134, 4.07182745736332, 1.0, 0.0]	[4.319083004698756, 3.969186848423144, 3.4989615627561177, 1.0, 0.0]	[4.31445667618926, 3.969620760966589, 3.4483591522267125, 1.0, 0.0]	[4.329291296381059, 3.9647800281587795, 3.6451126822227966, 1.0, 0.0]	[5.509014755248344, 4.08564116192979, 14.23373593318554, 1.0, 0.0]	[5.029236133790791, 4.540335596195312, 4.889005375954792, 1.0, 0.0]	[4.401892006141154, 4.021239310957829, 3.8065269518332565, 1.0, 0.0]
500	[4.404240345468353, 4.0167852288262935, 3.8745511664205985, 1.0, 0.0]	[4.413344133112651, 3.917049947911362, 4.962941852012896, 1.0, 0.0]	[4.441225353164138, 3.907674768550152, 5.335505846139859, 1.0, 0.0]	[4.3209239204401495, 3.952754249988095, 3.68169670452054, 1.0, 0.0]	[4.2743958634650605, 3.9569052821416943, 3.1749058132336616, 1.0, 0.0]	[4.269227577357794, 3.957511310341385, 3.1171626701640927, 1.0, 0.0]	[4.282426037627479, 3.9533960728536557, 3.2902996477382316, 1.0, 0.0]	[5.3517259257416505, 4.080027360666624, 12.71698565075026, 1.0, 0.0]	[4.950384289493329, 4.473898854616134, 4.764854348771955, 1.0, 0.0]	[4.363356049630197, 3.9972690032039524, 3.6608704642624468, 1.0, 0.0]
600	[4.358477052137994, 4.003550398887576, 3.549266532504182, 1.0, 0.0]	[4.3803684978573445, 3.9067958746342204, 4.735726232231239, 1.0, 0.0]	[4.399423835732942, 3.8989895548754143, 5.004342808575279, 1.0, 0.0]	[4.285531741402699, 3.9417342424641917, 3.4379749893850757, 1.0, 0.0]	[4.242773555715344, 3.9464836905013905, 2.962898652139536, 1.0, 0.0]	[4.2386452354377635, 3.9493343259749416, 2.893109094628219, 1.0, 0.0]	[4.249734142314688, 3.9447699852721225, 3.049641570425652, 1.0, 0.0]	[5.200659266013767, 4.064658915257163, 11.36000350756604, 1.0, 0.0]	[4.8235365394486935, 4.39185764996475, 4.316788894839432, 1.0, 0.0]	[4.328018352124752, 3.9813508602142504, 3.46667491910501, 1.0, 0.0]
700	[4.328504837479996, 3.9957139854064745, 3.327908520735213, 1.0, 0.0]	[4.354739872026232, 3.8985569436065317, 4.561829284197003, 1.0, 0.0]	[4.367371702913987, 3.8920814326650124, 4.752902702489749, 1.0, 0.0]	[4.258718202756559, 3.9336472133840736, 3.250709893724853, 1.0, 0.0]	[4.22201751983344, 3.938947152432983, 2.8307036740045772, 1.0, 0.0]	[4.216644853918664, 3.94180752050497, 2.74837333413694, 1.0, 0.0]	[4.226853384492103, 3.9378231799535603, 2.890302045385427, 1.0, 0.0]	[5.109952692595888, 4.065571867747658, 10.443808248482302, 1.0, 0.0]	[4.777942674092021, 4.286909335687186, 4.910333384048344, 1.0, 0.0]	[4.300447711503038, 3.9687135207108697, 3.3173419079216786, 1.0, 0.0]
800	[4.301961535875457, 3.9859669160217304, 3.159946198537267, 1.0, 0.0]	[4.333927723360005, 3.891987274878596, 4.419404484814086, 1.0, 0.0]	[4.345210308144468, 3.886314238393236, 4.5889606975123165, 1.0, 0.0]	[4.237308614563489, 3.9268466109470634, 3.10462003616425, 1.0, 0.0]	[4.206806740102984, 3.9342876341430784, 2.7251910595990516, 1.0, 0.0]	[4.202070565222003, 3.9349983199221428, 2.6707224529986062, 1.0, 0.0]	[4.209188660697891, 3.9314994338112816, 2.776892268866095, 1.0, 0.0]	[5.067750424392363, 4.0574094936302325, 10.103409307621307, 1.0, 0.0]	[4.7098149577561825, 4.187646878394341, 5.2216807936184155, 1.0, 0.0]	[4.279713250618991, 3.9577241576368993, 3.2198909298209166, 1.0, 0.0]
900	[4.28734047861369, 3.9807635230044465, 3.065769556092438, 1.0, 0.0]	[4.3165334189758795, 3.886499936785915, 4.300334821899645, 1.0, 0.0]	[4.325347868477784, 3.8812765695131906, 4.440712989645931, 1.0, 0.0]	[4.22060025827768, 3.9216122115563388, 2.9898804672134167, 1.0, 0.0]	[4.190108591767932, 3.925917661883652, 2.641909298842797, 1.0, 0.0]	[4.18979674543868, 3.9294481500360683, 2.603485954026114, 1.0, 0.0]	[4.195203648201124, 3.926544036787958, 2.686596114131662, 1.0, 0.0]	[5.0207453678184235, 4.052956721339138, 9.67788646479286, 1.0, 0.0]	[4.632605044213774, 4.101472503487225, 5.3113254072654925, 1.0, 0.0]	[4.260984953696775, 3.9482462029577214, 3.1273875073905435, 1.0, 0.0]
