Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I
OGG1_boot	5.923787647090473e-42	0.13449552851751703	3.3444747446348544e-185	6.187372103037294e-183	0.865504471482483	3.440110826242836e-204	2.1644489640338356e-94	8.106498728928391e-222	4.514106209846447e-273
OGG1_boot.1	2.9562030133697936e-100	0.11294682731687442	1.135881239548287e-70	2.9365052757532775e-63	0.7421813649359419	4.112632166111463e-83	0.14487180774718375	7.480906126845025e-135	9.488459684099017e-130
OGG1_boot.2	0.025722524274096423	0.03834997036248519	0.13521312974931124	1.98107716298316e-18	0.7845947271459305	2.73958343286256e-35	1.278999028479553e-15	0.016119648468175297	3.420131171791208e-17
OGG1_boot.3	6.650219468766534e-54	0.06018061855944519	2.6357785883863426e-05	3.1390668264998106e-09	0.7410075437313035	0.1987854740792364	2.7050641921658914e-09	6.094208002282153e-32	3.814170567297583e-23
OGG1_boot.4	5.533698411327528e-36	0.0013521073896702153	0.04981651516459911	1.7855248407616463e-11	0.6351243306091642	0.1603380351304855	7.700651087323716e-23	0.1533690115552241	1.3300175591209382e-10
OGG1_boot.5	0.063912729278177	0.11997520036534226	6.728459301372484e-189	2.6937543422878346e-96	0.8161120703564807	4.2759444786874434e-95	2.503764567577246e-27	4.421993046892841e-102	2.615711590869858e-119
OGG1_boot.6	0.08644973115519008	0.08596092336774208	0.061802744881197816	3.2505627149432692e-40	0.7648040292933717	1.3186456413084784e-43	0.0009825713024983317	2.773585695802446e-61	3.8387160579674895e-72
OGG1_boot.7	0.06423074412960544	0.09715108161590214	0.051391540493081124	6.071767652821962e-16	0.7871803234116452	7.29208278942884e-12	4.6310342473398e-05	4.641876547603654e-28	5.150166508825063e-21
OGG1_boot.8	3.863330919889381e-48	0.05604785508617052	0.04400125393078676	1.582681900766928e-21	0.7410568406809057	5.216236338514573e-51	7.259263649062374e-18	0.00023820470609586095	0.15865584559604123
OGG1_boot.9	5.390486615966771e-73	0.009178783847050929	0.10717975969720013	1.9690899422302116e-13	0.6838061258443567	4.8189196954396507e-14	5.2875466385755426e-06	3.287743864076392e-20	0.1998300430645084
OGG1_boot.10	1.8007405037918964e-39	0.04454163304506936	2.149793877826847e-42	1.193502195698048e-24	0.7216642265924955	3.5041529720020276e-48	0.2337941403624352	1.320738859223732e-35	4.38800869482721e-33
OGG1_boot.11	5.935770425424732e-38	2.4109840272150047e-72	0.041040039867415425	0.15215190408642085	0.659297713709815	0.00011959582470849289	0.0033230831873764578	0.144067663324067	1.96910171410229e-13
OGG1_boot.12	0.04935463768004814	0.08534078336972582	0.06660314720077153	9.42487591955658e-18	0.7986998511495466	1.5008493339226342e-07	1.4305149745315045e-06	4.515113802505136e-28	7.097957447741519e-27
OGG1_boot.13	8.9841587652438e-34	0.08626060352783284	0.05461054016658743	1.5337421152633908e-45	0.758131542620296	3.0010144494434355e-59	0.1009973136852837	1.338345959769239e-99	7.952081615042357e-85
OGG1_boot.14	3.795538469961807e-55	0.04759819125883047	2.1458530778276544e-36	9.905244603677649e-12	0.5984441369150637	0.05117492264007493	0.30278274917612563	1.031961327386709e-36	1.3525808221407482e-53
OGG1_boot.15	6.22780318494376e-58	0.038779175818460104	0.05845370108291652	0.14077514041278202	0.6314798459255859	3.97859193241562e-13	6.200094163711967e-12	0.13051213675365736	9.330022867618995e-19
OGG1_boot.16	0.025552859985337795	0.13315114199796577	2.15229260863947e-272	9.557658748529997e-152	0.8412959980166964	4.067352121089493e-201	3.823705364890376e-41	6.054594549672439e-157	2.197342115172389e-192
OGG1_boot.17	3.43192506532218e-61	0.11648328637965122	1.7664388797726355e-06	0.1282346570423704	0.6841603088368604	1.4446814313694173e-21	2.711371478147239e-07	0.0711197101650903	2.5477895117404453e-21
OGG1_boot.18	3.8967042945044065e-116	0.054418876225547655	1.5596891387050669e-89	0.10247740896923982	0.6429308431287233	8.475804335777319e-07	0.005642216958789548	0.19452924135888688	5.657783793780702e-07
OGG1_boot.19	9.309499210161653e-66	0.034202235851132634	8.309920321421695e-20	0.02806016450459207	0.6424081311958763	0.041507730345680234	1.553844963062578e-18	0.2538217381027188	2.4314129413244604e-30
OGG1_boot.20	0.029249231487375547	0.02832156067817936	0.07948569659888653	1.9622061530213747e-07	0.7209587412365672	1.6749629824127288e-13	1.128653372053317e-07	0.0466801513918587	0.09530430952101264
OGG1_boot.21	0.042793114144048364	0.0755055984158336	0.04734690373236094	1.421731592518493e-48	0.834354383707757	2.1171120661385418e-67	2.0173906771228527e-28	3.1795816462073068e-56	6.282102915342047e-77
OGG1_boot.22	0.015086454491831906	0.029439229551340478	0.04876900483143756	3.957659941453577e-06	0.6411896574227578	0.11196804438634685	0.0001918583062823113	0.027224397156362167	0.12612739619369961
OGG1_boot.23	0.04000273763925504	0.08820205171737255	0.03786190912105641	7.03979115871653e-12	0.7622024680355135	0.07020610051108132	6.844576023610097e-11	0.000343874774445969	0.001180858125789642
OGG1_boot.24	0.14426055202751442	0.11073964809963244	2.1199456675824656e-10	6.9706457753348554e-15	0.6839550533402875	0.018120512948696512	5.445525809008128e-12	2.2574754555615375e-06	0.0429219758909664
OGG1_boot.25	1.0840481076757744e-26	0.0775207800063991	0.04293266527842023	1.0321776966928181e-09	0.7116675819851044	0.09157131724807495	3.224297133854405e-09	0.003082341604387754	0.07322530962113881
OGG1_boot.26	2.653145728982914e-28	0.05218673805171045	1.1666805162874896e-17	3.9096844697339576e-20	0.6899404710473636	0.23127022085248192	5.6543952663492104e-30	0.026602318714321223	2.513341228408998e-07
OGG1_boot.27	5.295061532792234e-85	0.06284840512945072	9.503874170839221e-38	0.06189083207661863	0.7007844109340706	6.035158795367472e-13	0.17447635185925647	4.018179162121045e-20	1.3777824470692893e-24
OGG1_boot.28	0.15539000953032936	0.037165999890132424	0.05217403082707843	1.896639439969369e-38	0.7294308915233471	0.025839068229112756	5.689637809975827e-53	6.672219874724763e-32	8.704217378841585e-54
OGG1_boot.29	0.012654629649405297	0.08428130058445896	0.11022166696275544	4.133399452221682e-23	0.7928420936166976	2.5625697320957562e-19	3.091866828857033e-07	1.0222837214634586e-37	2.5461099314707108e-40
OGG1_boot.30	6.912365530868644e-124	0.10921034317966935	0.05767048150974445	1.3375171420309931e-55	0.8331191753105861	1.612405141418136e-61	6.106716960104594e-25	1.7254780733067122e-143	3.362314042323367e-162
OGG1_boot.31	2.6877859758476755e-22	0.06023889315091819	0.013917851241071443	1.4504980964924309e-11	0.7299859589030578	6.782787044148595e-17	0.19110406472979943	4.7663659833427816e-11	0.004753231912984353
OGG1_boot.32	2.492398507874582e-75	0.0512702157478185	1.8396665178774108e-15	0.1293584157085592	0.6474069446776186	0.001267125390166369	0.17069729847583565	5.268549257031251e-30	2.9130527306098727e-40
OGG1_boot.33	7.76349115752104e-57	0.026217639482060635	0.10843526277630613	5.930929127186002e-07	0.7025890552009981	5.020216702656655e-17	0.1627574494477222	1.0658562967083179e-33	1.8284381507976436e-37
OGG1_boot.34	0.005388028960406855	0.02233965544462144	1.6630999002588758e-14	6.782775647908448e-26	0.7188710811967115	0.2534012343975484	5.380702620139569e-25	7.734853690365124e-23	6.951324386900927e-13
OGG1_boot.35	0.0001355873052748914	0.06173907297068389	5.1781813183521115e-14	4.762904660778804e-16	0.7283844790692314	7.550522849504768e-40	6.7537769496374195e-18	0.20974086065475744	4.731662621165484e-17
OGG1_boot.36	0.10625824424797331	0.02402793137174284	0.08509457750173094	3.1470597360075317e-10	0.7682245695560983	0.016383577040059816	1.1099957076867897e-05	1.0611592645060198e-11	4.294386068098443e-16
OGG1_boot.37	4.36018743256661e-84	0.0887708537092835	0.01423966571826467	0.17431706587142304	0.7141652682431265	2.353148846705084e-07	0.008506911143015675	6.344301686942768e-26	1.9325112999502344e-15
OGG1_boot.38	1.9883405907479246e-33	0.06189306085127356	0.07818686928209732	6.47883237471099e-16	0.8235473745846771	1.6502489382346877e-24	0.036372695281951334	1.5245111491954049e-46	3.191346823520471e-51
OGG1_boot.39	1.6183712720039162e-163	0.07193737916880581	9.246789982652094e-90	0.21896918968456341	0.6412330590290065	2.011072455613969e-06	1.3768503909997404e-21	0.06785836104516865	2.468957855795767e-32
OGG1_boot.40	7.549547032211588e-96	0.10949242924129468	0.014105953198224113	3.7894481083356486e-22	0.7377530016778789	4.820645881698105e-09	0.13864861106195656	2.2639143815188588e-84	1.920395983730174e-73
OGG1_boot.41	0.04489815053877418	0.11618862328129105	0.058724508246250154	5.34038498800601e-14	0.7796462886637046	1.057302248730538e-13	0.0005424292698208407	4.49087805518616e-21	8.563215444413627e-17
OGG1_boot.42	3.5465452737612755e-15	0.027522189491027537	2.2015314590336035e-13	4.620341083914518e-11	0.7086539297711866	0.12704026077354877	0.07134363160105195	2.2341842200869126e-19	0.06543998831675804
OGG1_boot.43	4.053909743085655e-57	0.007336963052251264	0.08394000135981461	0.0079437978615443	0.7325983995576101	2.942015930468946e-16	1.9935124114652717e-05	0.168160903044507	1.5773452718366502e-13
OGG1_boot.44	1.4387717303974845e-70	0.043984655076396845	7.156051064541229e-22	0.05006631758362017	0.7003961976682102	7.619495477061563e-13	0.13366441410893656	6.330056718922153e-08	0.0718883522615073
OGG1_boot.45	1.2558774969669159e-61	0.0871107436484593	3.5421884309334984e-08	4.0249351299177184e-20	0.7215737730109215	1.9728908406634286e-32	0.19131544791873487	5.652036797484226e-47	2.1027736719215265e-45
OGG1_boot.46	0.05854562960569821	0.010935244708010723	0.09284433034613247	3.010789471842069e-13	0.6909821455227949	0.14669262804805866	2.176900402388315e-08	2.4550572108152214e-19	6.742943157473222e-30
OGG1_boot.47	0.04755435561891504	2.6137863527668033e-235	0.10388404961601673	0.005676815097577679	0.6967674169567004	0.0194489919286123	0.10961856541850763	0.01704980536367018	2.786168351564622e-18
OGG1_boot.48	0.11921528013485432	0.017491859026313027	0.131233301789693	3.7488844848464756e-28	0.7320595590481922	3.706830923888605e-14	9.103023871607409e-13	2.9624547905792916e-40	2.0913286506561495e-64
OGG1_boot.49	0.09606553272705451	5.395e-321	0.05077941238988919	0.10594921411229455	0.6618276221220691	0.011865456360022161	1.2113726917817406e-12	0.07351276228745912	2.315228317608933e-28
OGG1_boot.50	0.12728102521913964	0.05086779482077615	0.014813035845634879	5.989508645908737e-35	0.8070381441143539	4.520079711417373e-22	9.538182352853649e-14	1.0200530504576051e-57	2.26611587243144e-79
OGG1_boot.51	0.16231319292103422	4.333e-321	0.06269475362507178	4.977755306918921e-21	0.7749920534538939	4.5932634129143726e-42	3.1422747180609595e-28	2.253514790552088e-21	1.6261606969934108e-55
OGG1_boot.52	0.08090308100798528	0.052212942000197694	0.037842766083202146	1.265758053631592e-45	0.829041210908615	6.09344066556001e-29	1.5788786373263956e-28	1.17990476161919e-74	6.501440524534832e-111
OGG1_boot.53	0.0939385657406857	2.6167749220299082e-219	0.08367403446189449	0.12869246398036885	0.6641902495316124	0.0058332440864609795	2.128990173718132e-09	0.02367144006998741	3.825810180298281e-38
OGG1_boot.54	1.7687552700091528e-64	0.030138263990825868	1.4092878451468304e-11	0.08043528730312445	0.6610328423476346	4.1419064509729254e-19	0.22839360634428912	3.3068017817145325e-14	7.065932009820854e-33
OGG1_boot.55	0.12715428570089007	0.009711758867504762	0.13934692828099293	1.536172634592789e-27	0.7237870271213488	2.926339679498901e-11	1.0334969575723268e-16	1.6322999217616145e-51	7.999084782429846e-91
OGG1_boot.56	0.10638292207139428	0.002367841131316644	0.1495114487533074	2.7465477611729924e-24	0.7417353492408902	1.5164471560137712e-06	9.223559355156233e-07	4.658192986882946e-45	1.4782312452389085e-73
OGG1_boot.57	0.09475103518264429	0.005368384142857886	0.08373310270304903	1.9669068303946534e-07	0.7510350246706478	0.04279264157003039	0.022311373858515345	8.241181572296574e-06	1.9360269413445687e-17
OGG1_boot.58	0.12461741691801563	4.555e-321	0.04251985317800866	0.0007989122315509077	0.767916131821577	1.4010125027109478e-28	4.011405142082665e-08	0.06414764573679635	2.9917532675964656e-45
OGG1_boot.59	7.872511842894988e-06	3.92e-321	1.238338744312891e-08	0.07662468677104853	0.6793813263447286	6.416394227965473e-24	9.324056488019378e-17	0.24398610198899257	3.429402781549724e-29
OGG1_boot.60	0.0198419810623384	5.03e-321	6.273186560904482e-14	0.009008395701998455	0.6576605388042421	0.11391263140458473	1.0592609126112755e-13	0.19957645302666766	8.283513332402902e-47
OGG1_boot.61	0.14771537713418234	9.868550504430183e-68	0.0008322178853944545	0.0001620681867771478	0.7173383311436702	0.11083609936863728	8.018401312257663e-08	0.023115826097311165	1.4310906292749133e-14
OGG1_boot.62	0.11374500160970734	5.484e-321	0.09742341700432812	0.1116089859908263	0.6767745840240678	0.0004480112062153929	6.147990156478997e-12	1.5870693940018684e-10	1.0369472296759721e-47
OGG1_boot.63	0.07927012260653592	0.07129285800691793	1.1795713037694926e-25	5.635788237747443e-32	0.7475813174838599	2.7557180007649864e-34	0.10185570190268636	1.9631329466042944e-50	6.792488024371713e-81
OGG1_boot.64	0.1776463796376957	0.02967437726055454	0.007407299168942034	1.0404136009423211e-10	0.7624309222235738	0.02284101206034549	1.5591285171131771e-10	9.388934274096533e-09	2.059360044273123e-31
OGG1_boot.65	0.09671042847296296	4.07e-321	0.12447018864380285	1.1074743343778986e-09	0.6830785950458005	0.07098441870578895	1.1879339744045244e-35	0.024756368024170246	2.4571599444581478e-30
OGG1_boot.66	0.10526463871314688	8.004e-321	0.1179561690688493	2.314067014050447e-21	0.7767781174469982	1.0747710055821783e-06	1.6242016230285863e-27	1.964108338879768e-29	2.5962695742410473e-70
OGG1_boot.67	0.1495065533052241	0.024851616134780985	0.046944796256283984	7.239906054526073e-50	0.778697034303711	1.0722756595304895e-47	4.325184988897118e-34	5.217139149913237e-60	4.593493231376984e-101
OGG1_boot.68	0.18189687093276888	0.024722936746277655	0.068624938865266	2.124149688187598e-58	0.7247552534556875	5.246588439348367e-45	5.630132878239948e-45	6.08020352163429e-76	1.1556122205195104e-111
OGG1_boot.69	2.4437681706561427e-33	0.01613084290727297	9.64110202143109e-16	2.838440918826556e-38	0.684532314581617	3.445294856962384e-44	0.2993368425111092	1.0212836446665756e-91	4.945672072448152e-126
OGG1_boot.70	1.8185196475284408e-21	0.057113695495561535	9.372632281030731e-09	4.1355655889182173e-38	0.7161694440603561	4.293626629975984e-37	0.22671685107145007	2.333239508643981e-92	4.1706519286472405e-111
OGG1_boot.71	0.05124058718018328	7.43e-321	0.10815993079752227	1.3278536634172408e-09	0.72069508396493	2.5035002849036815e-33	0.11990439672951075	1.0185231361704766e-20	1.3043447445099703e-37
OGG1_boot.72	0.08442524133001676	1.58868188934989e-277	0.006608022943879802	5.084358707949189e-11	0.6643456215379449	1.0718037598385086e-08	0.2446211034192774	9.26875328711422e-27	8.276184555410629e-60
OGG1_boot.73	0.08196583013467391	0.04694926195047076	0.012016661502097806	1.2055848722026713e-23	0.733349118581816	2.4228596037469143e-12	0.1257191278285186	2.4810210633203648e-55	1.370538048267489e-87
OGG1_boot.74	0.14831279081187118	4.176370343933953e-117	0.08288448917554594	5.985597672074399e-24	0.7173819023952877	0.05142081761729521	1.046288663034704e-29	5.7498851596101165e-22	4.348795845907269e-72
OGG1_boot.75	1.3649511389584526e-37	0.03279038030787542	0.030909233130704126	2.6710422605004407e-21	0.7005542116778745	4.251579865852475e-13	0.23574617488312072	6.269613094906556e-67	2.0901494854413584e-71
OGG1_boot.76	0.008951455937366688	0.01595780782805073	0.04470988044195668	7.088199613465225e-28	0.7543804672481844	1.6500241947733044e-52	0.1760003885444414	5.16812485360957e-43	4.966169450061107e-48
OGG1_boot.77	0.047672278309481064	4.170977611113931e-145	2.052728651827461e-31	0.000616644556081383	0.6484247150459109	0.07674073845571885	0.226290698998003	0.0002549246348046841	6.619792092701957e-25
OGG1_boot.78	0.04879825716089073	0.01571594328804874	3.190836398898687e-09	1.15512403317499e-07	0.7433329205391892	0.06258910915217912	0.1295636511564525	4.028679447309467e-25	2.3802867049434914e-56
