Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I
OGG1_boot	0.01691451154847043	0.6920594113456968	2.357e-321	0.2306912372407966	0.060334839865036	4.05e-322	6.223058301390803e-75	1.956e-321	9.93e-322
OGG1_boot.1	4.74e-321	0.4433887600035691	0.03035550723013419	0.4226055023753473	0.02715107581103575	0.008343115967471774	9.636625989773731e-39	0.059804540823290106	0.008351497789151865
OGG1_boot.2	3.36e-321	0.668149029377705	0.004647056991010119	0.1942023758050005	0.020674665032755182	0.05770683310841265	3.9167814175632677e-10	0.054620039293438664	6.5e-322
OGG1_boot.3	1.25e-321	0.5683088656135697	2.2740988214515756e-88	0.24239426143707798	0.029483002794571382	0.04507116468820977	1.596e-321	0.04130102204109519	0.07344168342547581
OGG1_boot.4	8.839259019867286e-305	0.6461501545864936	0.01033324327718819	0.1218729243601396	0.033761629086434104	0.09832687480526683	0.009196831974310449	0.037425504383703935	0.042932837526463305
OGG1_boot.5	0.04671999230614015	0.5695903616640609	7.139961920120907e-52	0.32030716345870824	0.05388406188757904	0.009498420683511876	1.61e-321	1.36e-321	6.7088927454542666e-59
OGG1_boot.6	0.028250352810251504	0.5999499462481941	8.724025690531873e-121	0.2539212358026856	0.04829583263151528	0.024130251046749658	0.03245917340275351	0.012993208057850408	1.324e-321
OGG1_boot.7	0.013966900387317223	0.5852504024585571	3.7213858984753845e-83	0.28912690323945633	0.05262047554274584	0.04301961124210057	0.016015707129823042	1.3124274937349614e-35	9.391132577722759e-175
OGG1_boot.8	3.295e-321	0.6328822512461989	5.6e-321	0.1888301201510591	0.033306991938308515	0.06572020509575915	1.66e-321	0.07926043156867416	5.24e-322
OGG1_boot.9	2.59e-321	0.5436336853154022	0.03751430821203729	0.22875213808633685	0.005569423392198986	0.05998942322118591	3.627132000163999e-206	0.10524961284706563	0.019291408925772868
OGG1_boot.10	0.004219715617878768	0.5068672088498707	2.78e-321	0.37395951488695667	0.021904096178311915	0.08560902382972052	6.582554733057191e-215	0.007440440637261495	5.5e-322
OGG1_boot.11	1.606133774295946e-203	0.6009027344678743	4.662829477113783e-91	0.21438023496500722	0.0022245391095444714	0.11546962932234855	0.0166573610054297	0.05036550112979556	4.593254757165834e-44
OGG1_boot.12	3.69561436726254e-15	0.614148717608187	0.008542306922317692	0.2714311840007071	0.04508286378184458	0.04239126612496957	0.01384423208962354	0.004559429472346977	5.38934354810343e-59
OGG1_boot.13	6.036181952665105e-257	0.5100674570780653	0.011434180950541566	0.35300889943486696	0.01560194290938107	0.005110985797457434	0.024619121179025285	0.07826265720996446	0.001894755440697779
OGG1_boot.14	0.022718873290635194	0.514971055274094	2.06e-321	0.2868641021855124	0.05305780055326509	0.09310325153945684	0.012264835155859438	5.8368327314305945e-43	0.01702008200117694
OGG1_boot.15	5.593e-321	0.6065356661446439	0.007152983347364051	0.17567847163346392	0.027907370768921316	0.11362961775827575	4.86112911119156e-26	0.069095890347331	6.222732570358642e-153
OGG1_boot.16	0.03464059215859976	0.5359176154964431	0.023959448266916077	0.36343356085569833	0.04204878322234274	1.6820376593425504e-49	1.38e-321	1.39e-321	5.73e-322
OGG1_boot.17	2.48e-321	0.6031842498816601	0.014928998645504007	0.19660332774894634	0.056271372358178987	0.09610952754828095	5.3710167198075615e-219	0.032902523817429544	5.14e-322
OGG1_boot.18	4.536e-321	0.5298696971571559	0.009780709276440178	0.270289208569801	0.04779157829872335	0.14226880669787967	1.48e-321	7.538380836537852e-42	3.1690252233374487e-192
OGG1_boot.19	0.008036055542025678	0.596859824732107	0.019430665861937712	0.19549784202012815	0.04306684662074716	0.13177308094458082	0.005335684278473592	4.718480589918105e-164	8.31862501236308e-279
OGG1_boot.20	0.02669472119141939	0.5811388161161669	1.5549397615292538e-236	0.2418215497084273	0.03126176800070099	0.08199036473677111	0.0004904837273701704	0.03660229651914401	1.0509897428018031e-194
OGG1_boot.21	1.570144372802253e-219	0.6844022650890148	0.004374075595556141	0.22167431047651465	0.02593819649720673	0.026068282862301118	0.01289852930475888	0.024644340174647787	7e-322
OGG1_boot.22	0.018895138135273364	0.572550905159866	1.4212361047126265e-101	0.1823934311544414	0.04525647103277889	0.0780784380172287	1.7852580542118322e-60	0.05846564806637059	0.04435996843404125
OGG1_boot.23	5.267484430957352e-169	0.6517167075855322	0.002343837584353236	0.20781218682925043	0.057475624397086304	0.0565063157646993	0.024145327839078565	9.13371381493281e-70	1.680963769631852e-74
OGG1_boot.24	0.06692677108115493	0.5778215585291632	0.01730541666158507	0.20247158489145498	0.06930150455461011	0.04676798202647283	6.790437228799898e-49	0.0007413990803073605	0.018663783175251542
OGG1_boot.25	4.743e-321	0.620495730296364	0.01142190952904246	0.19130106409133305	0.06062869420997626	0.06662694811581507	0.011545104310509431	0.02415201083555398	0.013828538611405865
OGG1_boot.26	1.887e-321	0.6727372737747519	3.33e-321	0.10444559203236711	0.0512192529270661	0.06465054283934474	1.43e-321	0.034508242484955085	0.07243909594151512
OGG1_boot.27	3.295e-321	0.511476618279288	0.007885816848873618	0.3498413495016645	0.02637991572380488	0.09823207731951612	1.1576373509602435e-85	0.006184222326852935	6.757163917556674e-262
OGG1_boot.28	0.04969897211041751	0.7184504249817494	4.965e-321	0.10621717509697046	0.03950973791243234	0.029978817781748917	0.02166661801957209	4.017632968004736e-123	0.03447825409710938
OGG1_boot.29	3.463e-321	0.6243460665400951	0.01880404730290321	0.23641485848238789	0.03850896457273442	0.02460735195062377	0.03459270690018861	0.020218884138142205	0.002507120112924867
OGG1_boot.30	1.364e-321	0.5624866405797688	1.224195515573693e-154	0.33273217508332925	0.03676889784038023	5.29967084937771e-72	0.03445993457468899	0.03355235192183284	6.232704052773085e-22
OGG1_boot.31	6.126e-321	0.5737169620340667	0.01677763902391491	0.2939744209156258	0.018235806142567333	0.06446438973586176	0.014374296456224222	0.018456485691739223	1.107e-321
OGG1_boot.32	1.99e-321	0.554267142834827	0.01858410153851846	0.2495660496627969	0.00884538448235446	0.07999925043346126	1.73e-321	0.05684904473944054	0.031889026308601326
OGG1_boot.33	1.887e-321	0.5816678677481817	0.02186508101109368	0.2365865732076472	4.794777912149079e-189	0.040751452213028214	1.833e-321	0.09733727571118461	0.021791750108864815
OGG1_boot.34	2.65e-321	0.6049547320065646	0.006803846783475359	0.19755782488215543	0.02387251470796831	0.05173846255124847	0.02295417124650671	1.0162702695835206e-97	0.09211844782208115
OGG1_boot.35	0.0008201706718626348	0.6280817619610086	0.02990120613453258	0.20527813412831916	0.027380621305645104	0.0878694966670148	2.105e-321	0.02066860913161691	1.003e-321
OGG1_boot.36	0.019189098112235063	0.6209254014803652	3.1262455106876324e-105	0.24989798241157696	0.023135987407039236	0.05707493612549408	0.02977659446328939	9.119594480429818e-48	3.434554906948322e-40
OGG1_boot.37	2.07e-321	0.5320648825462592	1.7116871436810167e-51	0.3054378614922924	0.03126486776524369	0.08657736895754421	2.2307036633194256e-43	0.04465501923866033	1.69875674032844e-39
OGG1_boot.38	3e-321	0.5526083262570198	0.001096358562779352	0.3483975386021364	0.02063570460377318	0.046488999136044505	0.030773072838246634	1.5374179474627586e-33	1.7587645736980754e-215
OGG1_boot.39	1.245e-321	0.5835793675129242	1.311374215547619e-159	0.21242105823256946	0.05315860439480823	0.15084096985969794	3.326991101e-314	7.368667599143081e-177	8.9e-322
OGG1_boot.40	2.05e-321	0.4895106812214406	0.024127250105979308	0.35424445663550186	0.037444479363860125	0.01674596503325397	0.014024097474671472	0.021169173697464665	0.04273389646782812
OGG1_boot.41	1.1238812170965621e-147	0.6170884784161265	0.019363738090799484	0.2423223458312024	0.05349996690425839	0.03254332215398387	8.131291432887643e-66	0.03518214860362933	1.1847543235147908e-125
OGG1_boot.42	1.489737108423939e-109	0.5197724722523701	2.935e-321	0.30427361933571356	0.02922448701427891	0.06933425945004963	9.491021325877484e-40	0.01646779448511331	0.06092736746247446
OGG1_boot.43	1.265e-321	0.65105582633898	0.03210038522857993	0.17319608468276323	1.035052818420996e-236	0.0797359446803129	1.8318034250226663e-240	0.06391175906936383	2.4343984126023406e-209
OGG1_boot.44	6.13e-321	0.5147509633838692	7.836390967457464e-267	0.33472524895371064	0.02004472662895277	0.09622861766123411	4.4956179204028214e-159	0.03425044337223331	8.696934584357685e-269
OGG1_boot.45	4.387e-321	0.5469544022173753	0.005436076444846735	0.3154240354210155	0.02940777894176348	0.04797963570718294	3.046853666263777e-254	0.054798071267815864	4.270129011618104e-193
OGG1_boot.46	5.36e-321	0.5851583054171352	0.016952832580976775	0.20670651955171412	0.01926255632999677	0.05487002818777203	0.07280297929580644	0.00178795063382688	0.04245882800277166
OGG1_boot.47	2.0782203208556296e-89	0.6230826446204669	0.02626050215569994	0.21024251290873738	1.0376795910018227e-152	0.07182151958509832	0.0288078823155772	0.039784938414420185	3.658443059525507e-110
OGG1_boot.48	0.03762872918240426	0.6105647585663146	0.0009796288676617417	0.22103085008769818	0.023600696127566323	0.046372110817606955	0.059823226350748035	3.496792807508487e-33	3.480397263060582e-199
OGG1_boot.49	0.027916075166047435	0.630588025151454	0.019826817977152685	0.1669873331921725	5.34e-321	0.09067248004848462	0.021756731907437436	0.02761396488286026	0.014638571674391053
OGG1_boot.50	0.025691695138104022	0.6350232504120998	0.018510799573244262	0.25759702317403116	0.0121751617732789	0.023631425324315367	0.027370644604926254	4.0429022925931795e-141	1.368543325684188e-30
OGG1_boot.51	0.037931871326782114	0.6930465607721837	0.0049157057740164345	0.1780144494194013	2.18e-321	0.054682905064689105	0.00212646352881774	0.02928204411410945	8e-322
OGG1_boot.52	1.7021771077627253e-23	0.6803847548343753	0.026790854629661954	0.22211538830575978	0.011557093902602579	0.007453310281105863	0.019038752868288995	0.006712133568705903	0.025947711609499526
OGG1_boot.53	0.025146949182263734	0.6302820709518255	7.35790781401647e-96	0.17621342912279297	0.008067174220739824	0.10116053190016988	0.03297914151141059	0.026150703110797438	4.614831995401284e-254
OGG1_boot.54	3.54e-321	0.5534662693592391	0.013004000344552876	0.2858043800792518	0.002075661877728032	0.10275337620181063	1.897528190149153e-222	0.042896312137417694	1.146e-321
OGG1_boot.55	0.04657859403355212	0.617682684579483	2.646124148236162e-37	0.20274640335067792	0.01978395725560216	0.04055602247230448	0.07265233830838039	4.1014364075929975e-233	2.49334230298131e-162
OGG1_boot.56	0.012523242402295619	0.6213457751482219	0.02292482166291218	0.21545068169885956	0.0049558922984708695	0.03364612422557979	0.03584766073793387	0.0395996801892905	0.013706121636435671
OGG1_boot.57	3.9880257765914647e-25	0.623059823562723	0.022349389467054365	0.23964333886194294	0.005335134130444021	0.06781496557169535	0.017614418200388206	0.024182930205752212	8.104509120480773e-128
OGG1_boot.58	0.0330158814084577	0.6605817288552579	4.874579655852333e-301	0.21111913401992072	6.83615694058e-312	0.08610319370318346	0.009180062013180145	1.0617302372251481e-121	4.25e-322
OGG1_boot.59	0.007203057582608617	0.6359907816633628	0.02240387694650575	0.18062816403244536	1.29e-321	0.11542902167362684	1.0406835409902427e-87	0.03834509810145082	6.365587260794184e-304
OGG1_boot.60	0.01675175521165399	0.6503571573150817	0.02835131069223936	0.14543739387629595	0.010021025282744945	0.10995504654589391	0.02006766133442379	0.005300732384970112	0.013757917356696077
OGG1_boot.61	0.0458986400531207	0.596477713173969	0.0026582681841844607	0.2408529658488547	0.008266654186513414	0.08099027152500428	0.00011315725541487457	0.012319020417261997	0.012423309355676496
OGG1_boot.62	0.003118761335434315	0.6340452940795686	0.0348524399453534	0.16584377981166437	1.93e-321	0.06782320993151428	0.03480017246165557	0.03303924127284692	0.02647710116196251
OGG1_boot.63	0.017787536213391925	0.5675419109562554	0.037608952542465865	0.29541346021324155	0.02053257519420922	0.044529155722200245	0.016586409158235792	1.1734588585326029e-104	1.38e-321
OGG1_boot.64	0.05001530565685924	0.6212541038056374	0.00972591231892656	0.23640517873873318	0.011700509748906431	0.06188629029785597	0.009012699433081153	8.012665684864304e-305	1.02e-321
OGG1_boot.65	0.025423584122282555	0.6555575563438	0.012970355387305394	0.13909179115318923	0.005894575573968727	0.06931555447871413	0.05032416299291485	0.02611153367275883	0.015310886275066302
OGG1_boot.66	2.0553805917814374e-265	0.7154263563645673	0.032771353777938425	0.14930001760446784	4.53e-321	0.034653768674196055	0.03749272785277758	0.014011011302184134	0.01634476442386865
OGG1_boot.67	0.04656598440702296	0.661584735089426	0.011632446984628182	0.2048919565864991	0.006711048312980665	0.02961631381264024	0.03899751480680277	1.5073087138233282e-61	7.1759661438752e-298
OGG1_boot.68	0.06838023397272835	0.6821785874857872	0.01523070191597077	0.1401386790112598	0.015173921836203825	0.021512299956090608	0.029724334552962497	0.027661241268997015	7.937969521324552e-169
OGG1_boot.69	0.014681700262514774	0.552777413774022	0.012216490389853141	0.32032018709196847	2.921426144099798e-155	0.05083338786425684	0.01953780616839427	0.029633014448990535	3.2243963313699287e-50
OGG1_boot.70	0.02195167650686441	0.519438739654114	0.009954293598813344	0.3473597780045611	0.012728756589186136	0.03710410332102979	0.034196372819230575	0.011257957890063258	0.006008321616137526
OGG1_boot.71	0.002090561770667172	0.5835759648600117	0.01709621994439872	0.2668126226514737	1.897e-321	0.06193348648900085	0.013679613673719677	0.05481153061072806	6.28625947185588e-254
OGG1_boot.72	0.044288707578490426	0.5904885229028133	0.01942421423966168	0.24497076234013493	3.79e-321	0.07348285479155689	0.0273449381473426	3.5290807852048585e-85	1.2604777977499696e-180
OGG1_boot.73	0.03069024716943799	0.6018632743236784	0.021645599570564982	0.25936809782632436	0.017195793013235944	0.043076167345804404	0.025211896930284115	2.497160961217954e-82	0.0009489238206696391
OGG1_boot.74	0.04207498277958377	0.7255034097876456	2.0446585701486567e-99	0.11014696483050546	0.02630441678344648	0.06339868614061037	0.03257153967820833	8.621617902718073e-41	6.724299432915369e-38
OGG1_boot.75	6.996e-321	0.5066375541511539	0.034612531119463136	0.33822737439055817	5.78e-321	0.041275491019318315	0.020642705477315094	0.025824001575452192	0.03278034226673931
OGG1_boot.76	2.1565753290017344e-133	0.5490711495503153	0.012384023328426155	0.3348124479027243	1.937e-321	0.05410532250037304	0.009520928423618923	0.040106128294542284	8.5e-322
OGG1_boot.77	0.027355244132596275	0.5443639692457628	0.02232674050558979	0.28043981746902535	5.709512228535417e-90	0.09485915093854384	0.018487782555329475	7.166799677112866e-52	0.012167295153152522
OGG1_boot.78	0.01781544277961959	0.5842138073391042	2.2963959134850077e-40	0.2981609595865742	0.007718757695997456	0.07785878424056902	0.014232248358135538	1.9944501496053054e-202	1.6989855908051381e-192
OGG1_boot.79	0.043359830512654164	0.767011101634934	0.023513756103689748	0.07606963033696787	0.007173219190996714	0.04158414495670685	0.03312904500578551	0.008159272258265312	1.6247252692000373e-76
OGG1_boot.80	5.737132682776548e-41	0.6392486538709116	0.04099057088419554	0.2021759339341318	0.006165472305838271	0.0658789397767767	0.025422417241894507	0.020118011986251617	8.5e-322
OGG1_boot.81	0.0046170655809004355	0.6488838767051403	0.0027770718476000907	0.2169621623450866	4.827e-321	0.0763015635156102	0.026986150117858286	0.023472109887804158	1.097e-321
OGG1_boot.82	0.012324659420256751	0.6300976468912549	0.01331268953490065	0.2108550539656887	1.887e-321	0.07738190515365095	7.719913310820899e-36	0.05601727303496754	1.0771999280567868e-05
OGG1_boot.83	0.02291233483953008	0.6278146966715916	0.02490375605217196	0.22928384344467992	0.0004959543088083203	0.06088317642791138	0.026313944174514808	0.00739229408079192	6.71029228667953e-157
OGG1_boot.84	6.636091782335939e-178	0.5513830248348284	0.033875469379645626	0.3041020594668937	0.011093523989887177	0.09241386769769327	8.120125774124125e-54	0.007132054631051871	6.543557640397649e-191
OGG1_boot.85	2.809194851126282e-71	0.550077639974867	1.1406756995609306e-161	0.3190841941882587	0.018808519229661088	0.07117635206721892	0.00776362226477935	0.03308967227521477	1.2788983574658282e-134
OGG1_boot.86	7.94e-320	0.6030595158601726	0.04321281106783331	0.21689613673580113	3.735e-321	0.079769855447843	5.1957141413619446e-05	0.057009723746936296	2.2249339783502264e-109
OGG1_boot.87	0.02481755473406088	0.5559772213667658	0.014831316401514437	0.27193229520820666	0.00979043893363552	0.05104271952588803	0.017477491152916177	1.426215500290492e-129	0.05413096267701261
OGG1_boot.88	0.04687374203729326	0.5948966771559292	0.0034654868328034376	0.23854412750860027	2.370488309962107e-17	0.06905488455048943	0.011441149273423616	0.03572393264146052	4.4554256664835055e-244
OGG1_boot.89	0.01631942232698409	0.718090596794784	0.022492717993747736	0.10839917161771997	6.897e-321	0.061544633655505956	0.011518215153983918	2.9469113776780064e-54	0.06163524245727426
OGG1_boot.90	2.515e-321	0.485593019962284	1.853e-321	0.26998881656380896	0.010309943835579734	0.1888552134783444	0.010988823331041576	1.245e-321	0.03426418282894126
OGG1_boot.91	1.1096072460894247e-148	0.5316664088180223	3.024e-321	0.3092994157488121	0.015109299207121974	0.052743131255088865	1.5428612016520724e-55	2.11e-321	0.09118174497095466
OGG1_boot.92	3.676041884527825e-31	0.5441754545501325	3.666e-321	0.26925920478584936	0.014307179875258258	0.08868906169267372	1.4532694015261341e-111	2.016e-321	0.0835690990960861
OGG1_boot.93	1.2186196932993367e-253	0.5460506824004344	1.927e-321	0.2085439780607611	0.020365064069019178	0.1172742862160577	0.017804384435913725	1.304e-321	0.08996160481781397
OGG1_boot.94	1.4652575440301696e-246	0.4872591339817669	2.921205616529994e-169	0.2488261042787601	0.010985476458181069	0.23383208507557626	1.2608433471161952e-280	1.6888713033448616e-172	0.019097200205715717
OGG1_boot.95	0.0043731938781913365	0.5086316843630201	2.727e-321	0.25580411565427164	0.004749688204959692	0.12582283797067575	0.006104011766758585	1.41e-321	0.094514468162123
OGG1_boot.96	1.136e-321	0.5518842517444493	1.68e-321	0.1335465034221377	0.016463599175255743	0.2264215157677079	4.325736017981192e-195	1.107e-321	0.07168412989044942
OGG1_boot.97	5.38e-321	0.495917411761596	2.757e-321	0.2795775359337343	0.023483443702043316	0.052090056526273895	1.966e-321	1.402009775368714e-234	0.14893155207635234
OGG1_boot.98	1.84e-321	0.40994982327554774	2.4e-321	0.3566755460559945	0.01076925963862455	0.12077553795027555	2.15686717354315e-285	1.265e-321	0.10182983307955785
OGG1_boot.99	5.207e-321	0.5218488055276164	3.21e-321	0.20036661876550804	2.436e-321	0.2222674935711258	5.837946423540368e-13	8.60391018403541e-59	0.0555170821351661
OGG1_boot.100	0.003528434785239742	0.5715084722880056	3.61e-321	0.2442369380912644	0.03067535984508969	0.09953218771105074	0.004979811524619113	1.73e-321	0.045538795754730486
OGG1_boot.101	0.020470617952441098	0.4771350647193443	2.006e-321	0.32081897666370707	0.031078049295116934	0.02788294712820191	2.4647326091862575e-147	9.9e-322	0.12261434424118882
OGG1_boot.102	3.94e-321	0.48156081123832783	2.026e-321	0.2653371106505485	0.012424865399139125	0.06629353798091805	0.01898879224169368	7.07e-322	0.15539488248937275
OGG1_boot.103	2.4084354115034897e-246	0.5451288689989494	2.06e-321	0.1939482875602986	0.03415318900974627	0.06405824990993322	3.6576228557675727e-72	1.897e-321	0.16271140452107252
OGG1_boot.104	6.527e-321	0.5985693255867218	1.55e-321	0.27870177966132215	0.0017398176668570364	0.08978190482184305	0.031207172263255888	2.124926752192595e-245	8.087987546211988e-177
OGG1_boot.105	1.0331805659765199e-19	0.46618270176206655	2e-321	0.2445685143143517	0.018392951496378866	0.1663506070270965	0.011587420256377729	3.741062365468409e-169	0.09291780514372867
OGG1_boot.106	3.725e-321	0.4346397008253169	1.813e-321	0.2704454289988558	0.024612229705023546	0.1518385339234832	1.4088487905004383e-96	1.873e-321	0.11846410654732056
