Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.951	0.302	30.2%	0.04	32.067%	0.07807	0.868
OGG1_0_real_train1	0.9999999999999968	0.993	0.321	32.1%	0.063	15.595%	4.4107	0.993
RNF168_0_real_train1	0.9999999999999989	0.955	0.341	34.1%	0.043	29.608%	0.1385	0.91
UNG_0_real_train1	0.9999999999999982	0.897	0.539	53.9%	0.089	44.367%	0.27396	0.858
ATP2B4_0_real_train1	0.9999999999999971	0.979	0.39	39.0%	0.051	21.111%	0.19759	0.976
ATP2B4_1_real_train1	0.9999999999999967	0.988	0.335	33.5%	0.047	16.82%	0.16239	0.986
MLH1_0_real_train1	0.9999999999999964	0.978	0.254	25.4%	0.04	21.049%	0.05783	0.969
MSH2_0_real_train1	0.999999999999996	0.987	0.201	20.1%	0.031	16.456%	0.04574	0.981
MSH6_0_real_train1	0.9999999999999951	0.993	0.151	15.1%	0.023	12.525%	0.02991	0.989
MSH6_1_real_train1	0.9999999999999969	0.993	0.156	15.6%	0.022	11.835%	0.03963	0.991
PMS1_0_real_train1	0.9999999999999964	0.917	0.441	44.1%	0.092	40.003%	0.26756	0.895
PMS2_0_real_train1	0.9999999999999952	0.846	0.536	53.6%	0.086	53.38%	0.22927	0.725
EXO1_0_dirichlet_train1	0.9999999999999967	0.802	0.733	73.3%	0.1	60.915%	0.46879	0.665
RNF168_0_dirichlet_train1	0.9999999999999989	0.751	0.752	75.2%	0.105	66.865%	0.57278	0.525
RNF168_0_dirichlet_train1.1	0.9999999999999991	0.783	0.805	80.5%	0.113	62.289%	0.60316	0.658
EXO1_0_dirichlet_train1.1	0.9999999999999967	0.783	0.719	71.9%	0.104	62.207%	0.47541	0.624
RNF168_0_dirichlet_train1.2	0.999999999999999	0.784	0.836	83.6%	0.115	62.07%	0.62869	0.67
RNF168_0_dirichlet_train1.3	0.999999999999999	0.692	0.851	85.1%	0.123	73.531%	0.68527	0.45
RNF168_0_dirichlet_train1.4	0.999999999999999	0.839	0.659	65.9%	0.091	54.56%	0.47127	0.729
RNF168_0_dirichlet_train1.5	0.9999999999999989	0.757	0.772	77.2%	0.109	65.772%	0.58653	0.563
RNF168_0_dirichlet_train1.6	0.999999999999999	0.795	0.759	75.9%	0.112	60.547%	0.5887	0.686
RNF168_0_dirichlet_train1.7	0.9999999999999991	0.83	0.707	70.7%	0.099	56.126%	0.47122	0.735
RNF168_0_dirichlet_train1.8	0.9999999999999989	0.748	0.772	77.2%	0.123	66.414%	0.72694	0.607
EXO1_0_dirichlet_train1.2	0.9999999999999964	0.75	0.766	76.6%	0.108	67.725%	0.49066	0.542
EXO1_0_dirichlet_train1.3	0.9999999999999969	0.785	0.694	69.4%	0.099	61.678%	0.43151	0.598
RNF168_0_dirichlet_train1.9	0.9999999999999989	0.797	0.786	78.6%	0.113	60.231%	0.5983	0.695
EXO1_0_dirichlet_train1.4	0.9999999999999969	0.754	0.742	74.2%	0.101	67.166%	0.50339	0.501
EXO1_0_dirichlet_train1.5	0.9999999999999969	0.696	0.794	79.4%	0.118	72.674%	0.51301	0.417
EXO1_0_dirichlet_train1.6	0.9999999999999969	0.782	0.689	68.9%	0.102	62.594%	0.40053	0.604
EXO1_0_dirichlet_train1.7	0.9999999999999969	0.701	0.789	78.9%	0.108	72.857%	0.50039	0.345
