Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999964	0.975	0.372	37.2%	0.058	22.764%	0.16929	0.97
ATP2B4_real_train_fold1.1	0.9999999999999971	0.977	0.379	37.9%	0.054	22.353%	0.18517	0.973
MLH1_real_train_fold1	0.9999999999999958	0.976	0.233	23.3%	0.038	21.414%	0.05383	0.965
MSH2_real_train_fold1	0.9999999999999957	0.981	0.194	19.4%	0.036	19.747%	0.03372	0.973
MSH6_real_train_fold1	0.9999999999999989	0.986	0.176	17.6%	0.033	17.704%	0.03428	0.981
MSH6_real_train_fold1.1	0.9999999999999966	0.988	0.174	17.4%	0.029	15.925%	0.02907	0.984
MSH6_real_train_fold1.2	0.9999999999999962	0.987	0.172	17.2%	0.03	16.508%	0.15565	0.981
OGG1_real_train_fold1	0.9999999999999978	0.999	0.144	14.4%	0.021	5.311%	0.05712	0.999
PMS1_real_train_fold1	0.9999999999999992	0.919	0.543	54.3%	0.089	39.296%	0.30002	0.897
PMS2_real_train_fold1	0.9999999999999957	0.789	0.618	61.8%	0.104	61.29%	0.26698	0.642
RNF168_real_train_fold1	0.9999999999999989	0.971	0.274	27.4%	0.036	24.788%	0.09568	0.946
UNG_real_train_fold1	0.9999999999999982	0.964	0.314	31.4%	0.053	26.421%	0.14143	0.952
ATP2B4_multinomial_train_fold1	0.9999999999999973	0.935	0.501	50.1%	0.088	35.991%	0.28823	0.921
ATP2B4_multinomial_train_fold1.1	0.9999999999999978	0.956	0.503	50.3%	0.073	29.425%	0.31564	0.946
ATP2B4_multinomial_train_fold1.2	0.9999999999999976	0.941	0.514	51.4%	0.085	34.862%	0.29352	0.93
ATP2B4_multinomial_train_fold1.3	0.9999999999999973	0.971	0.434	43.4%	0.062	23.804%	0.24714	0.966
ATP2B4_multinomial_train_fold1.4	0.9999999999999977	0.946	0.505	50.5%	0.084	33.477%	0.27293	0.936
ATP2B4_multinomial_train_fold1.5	0.9999999999999978	0.959	0.522	52.2%	0.076	29.971%	0.30176	0.952
ATP2B4_multinomial_train_fold1.6	0.9999999999999976	0.974	0.432	43.2%	0.071	24.998%	0.23414	0.972
ATP2B4_multinomial_train_fold1.7	0.9999999999999977	0.966	0.451	45.1%	0.071	26.95%	0.27963	0.96
ATP2B4_multinomial_train_fold1.8	0.9999999999999977	0.942	0.566	56.6%	0.085	34.373%	0.35895	0.93
ATP2B4_multinomial_train_fold1.9	0.9999999999999976	0.944	0.543	54.3%	0.079	33.632%	0.35673	0.931
ATP2B4_multinomial_train_fold1.10	0.9999999999999977	0.952	0.528	52.8%	0.078	31.266%	0.32085	0.943
ATP2B4_multinomial_train_fold1.11	0.9999999999999971	0.949	0.489	48.9%	0.088	32.097%	0.28422	0.941
ATP2B4_multinomial_train_fold1.12	0.9999999999999971	0.912	0.575	57.5%	0.109	41.501%	0.33301	0.897
ATP2B4_multinomial_train_fold1.13	0.9999999999999979	0.961	0.506	50.6%	0.08	29.993%	0.28472	0.957
ATP2B4_multinomial_train_fold1.14	0.9999999999999973	0.964	0.486	48.6%	0.07	26.643%	0.28892	0.958
ATP2B4_multinomial_train_fold1.15	0.9999999999999967	0.97	0.424	42.4%	0.062	24.476%	0.24322	0.964
ATP2B4_multinomial_train_fold1.16	0.999999999999997	0.967	0.457	45.7%	0.067	25.434%	0.26687	0.961
ATP2B4_multinomial_train_fold1.17	0.9999999999999976	0.958	0.459	45.9%	0.077	28.941%	0.28624	0.95
