	0	1	2	3	4	5	6	7	8	9
0	[1.1270111315832154, 0.9883851835559959, 1.3862594802721944, 0.2658333480358124, 0.0]	[1.1284256012401939, 0.9898015829868381, 1.3862401825335573, 0.2708333432674408, 0.0]	[1.1276815841223744, 0.9890455350422767, 1.386360490800978, 0.2199999988079071, 0.0]	[1.1278541791829182, 0.9892137959035244, 1.3864038327939368, 0.25999999046325684, 0.0]	[1.1275680475265342, 0.9889507201797896, 1.386173273467446, 0.2708333432674408, 0.0]	[1.1271623657307408, 0.9885466769501887, 1.3861568878055208, 0.2641666531562805, 0.0]	[1.12746307974632, 0.9888404644401779, 1.3862261530614224, 0.2941666543483734, 0.0]	[1.1255233846944206, 0.9868989810408629, 1.3862440365355777, 0.2475000023841858, 0.0]	[1.1280629378148306, 0.9894450026817578, 1.3861793513307281, 0.2824999988079071, 0.0]	[1.127153069812145, 0.9885231693960479, 1.3862990041609715, 0.2524999976158142, 0.0]
100	[0.3260904498221337, 0.32541402448142853, 0.006764253407051776, 1.0, 0.0]	[0.3973514425816516, 0.3952537429542467, 0.020976996274049337, 1.0, 0.0]	[0.3701322987642592, 0.36916718829389594, 0.009651104703632351, 1.0, 0.0]	[0.33374409365081614, 0.33295023755530423, 0.007938560955119061, 1.0, 0.0]	[0.32849270273200143, 0.3275775057283976, 0.009151970036038262, 1.0, 0.0]	[0.3198224092720672, 0.31883172693298245, 0.009906823390847105, 1.0, 0.0]	[0.3312747547228197, 0.3303215886577402, 0.009531660650794992, 1.0, 0.0]	[0.3407429650105923, 0.33972907887499915, 0.010138861355931512, 1.0, 0.0]	[0.3356246838652444, 0.3348530903439983, 0.007715935212461159, 1.0, 0.0]	[0.33679791814280996, 0.3360466791720628, 0.0075123897074712166, 1.0, 0.0]
200	[0.31640914546084753, 0.3160067068605678, 0.004024386002797289, 1.0, 0.0]	[0.37814150449572914, 0.3767536549817265, 0.01387849514002587, 1.0, 0.0]	[0.3408482430228722, 0.34037094127165207, 0.004773017512201058, 1.0, 0.0]	[0.31908777151799816, 0.3186051807176035, 0.004825908003946178, 1.0, 0.0]	[0.31569001689392506, 0.31510138649963426, 0.005886303942907954, 1.0, 0.0]	[0.3104148028641582, 0.3097901471626662, 0.006246557014920256, 1.0, 0.0]	[0.3172961761215162, 0.316664119288638, 0.006320568328781831, 1.0, 0.0]	[0.32307892114514025, 0.3224482028206183, 0.006307183245219289, 1.0, 0.0]	[0.3208312135960287, 0.3203778001876245, 0.004534134084041608, 1.0, 0.0]	[0.32171760249374914, 0.32123463954372317, 0.004829629500259826, 1.0, 0.0]
300	[0.31241285996648493, 0.3121052813019047, 0.003075786645802629, 1.0, 0.0]	[0.3684547917989654, 0.36732686664904624, 0.011279251499191584, 1.0, 0.0]	[0.330628161242671, 0.3302369506636253, 0.003912105790457348, 1.0, 0.0]	[0.31307257431650953, 0.31270539260777, 0.003671817087394822, 1.0, 0.0]	[0.3099893454457026, 0.30951500345070787, 0.004743419949947492, 1.0, 0.0]	[0.3063293418107641, 0.3058437113191442, 0.004856304916199458, 1.0, 0.0]	[0.31090774390202813, 0.3103872572436681, 0.0052048665836004464, 1.0, 0.0]	[0.31417525053883477, 0.3136843256301657, 0.004909249086691048, 1.0, 0.0]	[0.31443476675117105, 0.314087735956694, 0.0034703079447707674, 1.0, 0.0]	[0.31557677269389456, 0.3152054149795637, 0.0037135771433080816, 1.0, 0.0]
400	[0.30989557944329266, 0.3096315572331401, 0.0026402221015253574, 1.0, 0.0]	[0.3617059158364063, 0.3607415184543674, 0.009643973820389028, 1.0, 0.0]	[0.3230546078330738, 0.3227149364250849, 0.003396714079888943, 1.0, 0.0]	[0.30961905017038555, 0.3093145680744973, 0.003044820958882171, 1.0, 0.0]	[0.30666905471737943, 0.3062599106674545, 0.004091440499249138, 1.0, 0.0]	[0.30399047335569596, 0.3035709121697504, 0.004195611859455359, 1.0, 0.0]	[0.30714743014691626, 0.30669829773108775, 0.0044913241582852734, 1.0, 0.0]	[0.3097856124990736, 0.30937283177668656, 0.004127807223870338, 1.0, 0.0]	[0.31070643934591174, 0.3104172267299949, 0.002892126159168309, 1.0, 0.0]	[0.3120201652115476, 0.3117136384420822, 0.0030652676946533613, 1.0, 0.0]
500	[0.30813879366912833, 0.3079041085030609, 0.0023468516606744124, 1.0, 0.0]	[0.35926978027064116, 0.35844244843447953, 0.008273318361616426, 1.0, 0.0]	[0.317613536711142, 0.317311677497698, 0.003018592134440125, 1.0, 0.0]	[0.30741796458808474, 0.30715407122963323, 0.0026389335845149577, 1.0, 0.0]	[0.3043109312670238, 0.30393421530622966, 0.003767159607941384, 1.0, 0.0]	[0.302376849192065, 0.3019987398649301, 0.00378109327134893, 1.0, 0.0]	[0.3046378931846323, 0.3042360226810554, 0.004018705035769013, 1.0, 0.0]	[0.3070335139285567, 0.3066699112079641, 0.003636027205926063, 1.0, 0.0]	[0.308129330783465, 0.3078758140632476, 0.0025351672021738966, 1.0, 0.0]	[0.30965220071809274, 0.3093868640210141, 0.0026533669707864706, 1.0, 0.0]
600	[0.30683408852439775, 0.30661910211092097, 0.0021498641347678094, 1.0, 0.0]	[0.3567270877959071, 0.35598694837835065, 0.007401394175564553, 1.0, 0.0]	[0.3136816870083348, 0.31340868240205405, 0.0027300460628077107, 1.0, 0.0]	[0.30597677992240196, 0.3057409886285795, 0.0023579129382244246, 1.0, 0.0]	[0.3024793995668748, 0.3021257351235111, 0.0035366444336372787, 1.0, 0.0]	[0.3011605472098713, 0.300809541616167, 0.003510055937042533, 1.0, 0.0]	[0.3028463547016387, 0.3024772312195936, 0.0036912348204511704, 1.0, 0.0]	[0.30508244860252864, 0.30475187632146883, 0.0033057228105983867, 1.0, 0.0]	[0.30623731005501065, 0.30600792125650206, 0.0022938879850860515, 1.0, 0.0]	[0.3077559729367388, 0.30751447449192426, 0.002414984448145384, 1.0, 0.0]
700	[0.30577118419015303, 0.30556996121122304, 0.002012229789300036, 1.0, 0.0]	[0.3549588988920122, 0.35425698469610745, 0.007019141959047861, 1.0, 0.0]	[0.31087845693185184, 0.3106284389780605, 0.002500179537913471, 1.0, 0.0]	[0.30491940726960953, 0.3047036384498101, 0.002157688197994441, 1.0, 0.0]	[0.30128733682759856, 0.30095510044435175, 0.0033223638324682905, 1.0, 0.0]	[0.300278839206805, 0.29994910358136795, 0.0032973562543702605, 1.0, 0.0]	[0.30150472042371146, 0.3011603362835559, 0.003443841401555879, 1.0, 0.0]	[0.3036279277993395, 0.3033216884477421, 0.003062393515973793, 1.0, 0.0]	[0.30497206449662584, 0.3047599598612526, 0.0021210463537325347, 1.0, 0.0]	[0.3063493905312289, 0.3061267234226819, 0.0022266710854700377, 1.0, 0.0]
800	[0.3048778334802186, 0.304686027302105, 0.00191806178113617, 1.0, 0.0]	[0.3537399533432732, 0.35303413317485927, 0.007058201684139448, 1.0, 0.0]	[0.3087768890164872, 0.3085446154860948, 0.0023227353039237553, 1.0, 0.0]	[0.30410778816430245, 0.3039061623867604, 0.00201625777542044, 1.0, 0.0]	[0.30034684880374274, 0.30003099095336866, 0.0031585785037409474, 1.0, 0.0]	[0.2995103999168979, 0.2991956804920368, 0.00314719424861051, 1.0, 0.0]	[0.30049705948525435, 0.30017160884593846, 0.00325450639315879, 1.0, 0.0]	[0.30238241798911414, 0.302092966141738, 0.002894518473761781, 1.0, 0.0]	[0.30394823642234625, 0.30374843119731343, 0.001998052250327979, 1.0, 0.0]	[0.30530824625921493, 0.30510082543580674, 0.0020742082340817545, 1.0, 0.0]
900	[0.30413958960556137, 0.3039550518778447, 0.0018453772771665343, 1.0, 0.0]	[0.3516470945396185, 0.35087229666640446, 0.007747978732140662, 1.0, 0.0]	[0.3071720381084261, 0.306954571053389, 0.0021746705503704823, 1.0, 0.0]	[0.30346601045726435, 0.303275389520936, 0.0019062093632833518, 1.0, 0.0]	[0.2996021462226919, 0.2992994756760464, 0.003026705466454781, 1.0, 0.0]	[0.2988916909311859, 0.298588767009191, 0.003029239219949044, 1.0, 0.0]	[0.29965580001832887, 0.29934417271472286, 0.003116273036060083, 1.0, 0.0]	[0.30112462258643524, 0.3008443016664945, 0.002803209199407327, 1.0, 0.0]	[0.3031852879306098, 0.3029951686247728, 0.0019011930583694933, 1.0, 0.0]	[0.3044868345427423, 0.30429139384197446, 0.0019544070076783493, 1.0, 0.0]
