	0	1	2	3	4	5	6	7	8	9
0	[1.1296543067719875, 0.9910258946043198, 1.386284121676678, 0.23083333671092987, 0.0]	[1.1291147643133417, 0.9904899752937716, 1.3862478901957014, 0.2408333271741867, 0.0]	[1.128844915404613, 0.990221292196706, 1.3862362320790689, 0.2608333230018616, 0.0]	[1.1279684744152378, 0.98934322737328, 1.3862524704195798, 0.2641666531562805, 0.0]	[1.1290164531665312, 0.9903960443443953, 1.3862040882213598, 0.2708333432674408, 0.0]	[1.1286472744944445, 0.9900281568933376, 1.38619117601107, 0.27666667103767395, 0.0]	[1.1287718203642718, 0.9901630346210716, 1.3860878574320017, 0.27416667342185974, 0.0]	[1.128355924411295, 0.989744995768148, 1.38610928643147, 0.289166659116745, 0.0]	[1.1296300621786133, 0.9910108845419542, 1.3861917763665916, 0.2824999988079071, 0.0]	[1.1288407114982877, 0.990229648182845, 1.3861106331544264, 0.289166659116745, 0.0]
100	[0.49110866680014587, 0.4903154984595958, 0.007931683405500264, 1.0, 0.0]	[0.4896897939183885, 0.48894694981473735, 0.007428441036511475, 1.0, 0.0]	[0.482641966448769, 0.4819195331912551, 0.007224332575139186, 1.0, 0.0]	[0.4946977873992518, 0.4940032680531225, 0.006945193461293065, 1.0, 0.0]	[0.5289004299598549, 0.5278267815266456, 0.010736484332092, 1.0, 0.0]	[0.4959341990193359, 0.49516905166306896, 0.007651473562669535, 1.0, 0.0]	[0.6623166315176002, 0.6617452103317263, 0.005714211858739937, 1.0, 0.0]	[0.48494741173829997, 0.48420737298463884, 0.007400387536611095, 1.0, 0.0]	[0.4999381593155854, 0.49927386953153075, 0.006642897840546323, 1.0, 0.0]	[0.48937990650459573, 0.4886833938626531, 0.006965126419426535, 1.0, 0.0]
200	[0.48203666490162134, 0.4815357756569391, 0.005008892446822326, 1.0, 0.0]	[0.4803909588260427, 0.4798999562108608, 0.004910026151819206, 1.0, 0.0]	[0.4773669408305716, 0.47691702534962693, 0.004499154809446622, 1.0, 0.0]	[0.4836879890556753, 0.4832239555825236, 0.00464033473151633, 1.0, 0.0]	[0.4904380847230127, 0.48973136240726645, 0.0070672231574627304, 1.0, 0.0]	[0.4846778026569074, 0.48418468350613847, 0.004931191507689433, 1.0, 0.0]	[0.615370562723117, 0.6149742866219838, 0.003962761011331175, 1.0, 0.0]	[0.47801038547435387, 0.4775378001626381, 0.0047258531171580865, 1.0, 0.0]	[0.4897102037022482, 0.4892785783693973, 0.0043162533285093, 1.0, 0.0]	[0.4806849525709202, 0.48023013946626786, 0.004548131046523663, 1.0, 0.0]
300	[0.4783225377828074, 0.4779331765387453, 0.0038936124406216137, 1.0, 0.0]	[0.4769565045288231, 0.47656425602158264, 0.003922485072404549, 1.0, 0.0]	[0.4752382701876374, 0.4748838387601579, 0.0035443142747955013, 1.0, 0.0]	[0.4794184523634449, 0.4790444295524753, 0.003740228109696174, 1.0, 0.0]	[0.48321848437567905, 0.48262803240053065, 0.005904519751484031, 1.0, 0.0]	[0.4804040069141735, 0.48001330345784887, 0.0039070345632462615, 1.0, 0.0]	[0.6210240220295757, 0.6206513071718595, 0.0037271485771632595, 1.0, 0.0]	[0.4754495560089316, 0.47507514250148497, 0.003744135074466069, 1.0, 0.0]	[0.4833058323608062, 0.48295772044145585, 0.003481119193503739, 1.0, 0.0]	[0.47735677032386703, 0.47699520657564637, 0.003615637482206373, 1.0, 0.0]
400	[0.4759668817543388, 0.47563430645296845, 0.003325753013703962, 1.0, 0.0]	[0.474870246055549, 0.4745307166402288, 0.003395294153202551, 1.0, 0.0]	[0.47389543756282826, 0.4735883635935544, 0.0030707396927385317, 1.0, 0.0]	[0.4769387511579215, 0.4766172570348334, 0.00321494123088141, 1.0, 0.0]	[0.4799055482579974, 0.4793840265805107, 0.005215216774867084, 1.0, 0.0]	[0.4778248317913284, 0.4774893833247453, 0.0033544846658313766, 1.0, 0.0]	[0.5368106853729503, 0.5364503960675154, 0.0036028930543484943, 1.0, 0.0]	[0.47398681452809777, 0.47366434342152974, 0.0032247110656801873, 1.0, 0.0]	[0.47958492732524427, 0.47928154729247, 0.003033800327742744, 1.0, 0.0]	[0.4752096594087373, 0.47489556542451694, 0.0031409398422031914, 1.0, 0.0]
500	[0.47445581673123227, 0.4741591181249129, 0.0029669860631939245, 1.0, 0.0]	[0.47337336962345244, 0.473066498012841, 0.003068716106114179, 1.0, 0.0]	[0.47287577326777086, 0.4725968956203639, 0.002788776474069809, 1.0, 0.0]	[0.4751729005256433, 0.474883347874876, 0.0028955265076728203, 1.0, 0.0]	[0.4781282321359337, 0.4776495978513752, 0.0047863428455851235, 1.0, 0.0]	[0.47604179510204775, 0.47573830161940495, 0.0030349348264278888, 1.0, 0.0]	[0.48977860472397117, 0.4893803198371735, 0.003982848867976534, 1.0, 0.0]	[0.4728848095107528, 0.4725922266382644, 0.002925828724883955, 1.0, 0.0]	[0.4772391413962169, 0.47696504324553357, 0.0027409815068336705, 1.0, 0.0]	[0.4738203705699892, 0.47353562050276554, 0.002847500672236563, 1.0, 0.0]
600	[0.47322961912627604, 0.4729566561574959, 0.002729629687801501, 1.0, 0.0]	[0.4722845633343125, 0.4719997254572362, 0.0028483787707634526, 1.0, 0.0]	[0.4720595809076999, 0.47180064534273675, 0.0025893556496315996, 1.0, 0.0]	[0.47377876339914526, 0.4735105753308798, 0.0026818806826542727, 1.0, 0.0]	[0.4764321877308579, 0.4759840952240258, 0.004480925068320999, 1.0, 0.0]	[0.4746415240115197, 0.47436162383691066, 0.002799001746090436, 1.0, 0.0]	[0.47493921506682035, 0.47450932168057086, 0.004298933862495165, 1.0, 0.0]	[0.4719297544006434, 0.4716543824764464, 0.0027537192419696353, 1.0, 0.0]	[0.4752825770534067, 0.4750264561190904, 0.0025612093431630133, 1.0, 0.0]	[0.4726479007731615, 0.472382708836235, 0.0026519193692645334, 1.0, 0.0]
700	[0.4723088673586065, 0.47205391227534493, 0.0025495508326156464, 1.0, 0.0]	[0.4713916575445543, 0.4711219472007118, 0.00269710343842466, 1.0, 0.0]	[0.47136010211176366, 0.4711152151670111, 0.0024488694475252896, 1.0, 0.0]	[0.47274290743856445, 0.4724909196471696, 0.002519877913948684, 1.0, 0.0]	[0.47511336258223286, 0.47468137689201045, 0.00431985690222417, 1.0, 0.0]	[0.47358033546831063, 0.4733179567743385, 0.00262378693972096, 1.0, 0.0]	[0.4716885216368712, 0.4712978002456551, 0.003907213912161173, 1.0, 0.0]	[0.47112932661513124, 0.4708664147677673, 0.002629118473639386, 1.0, 0.0]	[0.4738456848707297, 0.4736022129919288, 0.002434718788008886, 1.0, 0.0]	[0.4717723929537737, 0.4715221058326092, 0.0025028712116455937, 1.0, 0.0]
800	[0.4715915699776289, 0.471350042767096, 0.002415272105328723, 1.0, 0.0]	[0.470637393583975, 0.4703784491696615, 0.002589444143135297, 1.0, 0.0]	[0.47079124361551844, 0.47055607503764224, 0.0023516857787621447, 1.0, 0.0]	[0.47190161107797696, 0.47166205292487606, 0.00239558153100919, 1.0, 0.0]	[0.4742292080743472, 0.47381528766398007, 0.00413920410367158, 1.0, 0.0]	[0.47267619882737794, 0.47242724023681854, 0.0024895859055937934, 1.0, 0.0]	[0.4703466304231788, 0.4699845114596189, 0.0036211896355993556, 1.0, 0.0]	[0.4703851622100541, 0.4701288036300098, 0.002563585800443195, 1.0, 0.0]	[0.47266359594629564, 0.47242948137467583, 0.0023411457161982615, 1.0, 0.0]	[0.471085382758565, 0.4708470471638661, 0.0023833559469889592, 1.0, 0.0]
900	[0.4710249328687407, 0.47079363296651056, 0.0023129990223014567, 1.0, 0.0]	[0.46997215952390986, 0.4697209757181923, 0.0025118380571752517, 1.0, 0.0]	[0.4702765410340442, 0.47004956072063503, 0.002269803134091482, 1.0, 0.0]	[0.47123867592784324, 0.4710077139866157, 0.0023096194122759544, 1.0, 0.0]	[0.47342366404089825, 0.473023822488444, 0.0039984155245425855, 1.0, 0.0]	[0.4719137354498925, 0.47167509015150577, 0.002386452983867419, 1.0, 0.0]	[0.46933936131415455, 0.4689999827264092, 0.0033937858774537094, 1.0, 0.0]	[0.4697942753715245, 0.4695440315497328, 0.0025024382179173123, 1.0, 0.0]	[0.47192046308556307, 0.4716951034771398, 0.002253596084232676, 1.0, 0.0]	[0.47049372618886126, 0.4702642747825849, 0.0022945140627636034, 1.0, 0.0]
