Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
EXO1_real_train_fold1	0.12783653982255866	0.5785405642637912	0.1405550515429721	0.04346071870225119	0.10960712566842686
OGG1_real_train_fold1	2.925e-321	3.325e-321	0.06255382767480656	0.6114517223527814	0.3259944499724121
RNF168_real_train_fold1	0.07977986625422408	0.5494486908738438	0.1551844548979144	0.062313999118365423	0.15327298885565216
UNG_real_train_fold1	0.1896417347672176	0.10205446363977792	0.3701010744787572	0.09377061342601196	0.24443211368823517
ATP2B4_real_train_fold1	0.03716875687998651	0.14468829114356552	0.36198011147380726	0.2538702157636912	0.20229262473894954
ATP2B4_real_train_fold1.1	0.08304461586964651	0.08906527003809833	0.3939194491927237	0.38065656635347694	0.05331409854605437
MLH1_real_train_fold1	0.8679301308823945	0.03387122054699257	0.06927064291975725	0.016398344910251512	0.012529660740604298
MSH2_real_train_fold1	0.82315748164811	0.005626631687854276	0.1240702259893674	0.013965026183459028	0.03318063449120926
MSH6_real_train_fold1	0.8309462103215121	0.0479058600644373	0.0789397846484632	0.021927920472381984	0.02028022449320549
MSH6_real_train_fold1.1	0.8421081792092806	0.06313711140868715	0.056515702364386806	0.03823900701764537	1.1254145063435293e-38
PMS1_real_train_fold1	0.1982384580339872	0.03567098397016402	0.4134500968457855	0.21900467625171227	0.1336357848983511
PMS2_real_train_fold1	0.4161042086224638	0.5040835043491311	0.04114205891562168	0.038670228112783436	1.15e-321
EXO1_dirichlet_train_fold1	0.09380674952911955	0.6196101002525706	0.036198886865660064	0.19403648464187806	0.056347778710771776
RNF168_dirichlet_train_fold1	0.07510851949666907	0.5588439266716614	0.23771709056631085	0.02195241508437047	0.10637804818098827
RNF168_dirichlet_train_fold1.1	0.05579895152261655	0.6474369446997339	0.05378431619201556	0.1454098867305977	0.09756990085503617
EXO1_dirichlet_train_fold1.1	0.13492170042250767	0.47355714728852194	0.24366830809288773	0.05890362590399607	0.08894921829208663
RNF168_dirichlet_train_fold1.2	1.833e-321	0.7241517249583918	0.08028876725989192	0.0999705626728259	0.0955889451088905
RNF168_dirichlet_train_fold1.3	0.08680049034474936	0.5991704071522044	0.04874095731984762	0.08610269595497085	0.17918544922822768
RNF168_dirichlet_train_fold1.4	0.0552760180652554	0.6087872405317556	0.13155380514252019	0.050523151004814096	0.15385978525565466
RNF168_dirichlet_train_fold1.5	0.1319628445766105	0.5429586908046001	0.09242531912614281	8.05e-322	0.2326531454926465
RNF168_dirichlet_train_fold1.6	1.443e-321	0.5030828848806015	0.1519057203963852	0.011004134325227266	0.33400726039778605
RNF168_dirichlet_train_fold1.7	0.12663618591018785	0.6116546781442891	0.10178034823523356	0.11529952550571365	0.04462926220457575
RNF168_dirichlet_train_fold1.8	0.07031330702593586	0.5457910546302921	0.0325678125512843	0.06114685749093129	0.2901809683015565
EXO1_dirichlet_train_fold1.2	0.19717889703705396	0.383892156351189	0.11523494540916328	5.4e-322	0.30369400120259393
EXO1_dirichlet_train_fold1.3	0.14805282932029612	0.6768576673155865	0.08009472126377153	0.057853597369905106	0.03714118473044061
RNF168_dirichlet_train_fold1.9	0.023065555519309878	0.48733489818902487	0.11034529610282107	0.1129126336437837	0.26634161654506044
EXO1_dirichlet_train_fold1.4	0.15832387916431198	0.474853223893146	0.20043899648850233	1.44013755999973e-285	0.1663839004540398
EXO1_dirichlet_train_fold1.5	0.10027507523066151	0.7080347582431733	0.048474169141760816	0.0334800604054956	0.10973593697890868
EXO1_dirichlet_train_fold1.6	0.024948289531391696	0.6768895822584979	0.12124395819920501	0.007285408571770523	0.16963276143913494
EXO1_dirichlet_train_fold1.7	0.26291574817256025	0.5551804336381141	0.08027998259613982	3.79e-321	0.10162383559318584
EXO1_dirichlet_train_fold1.8	0.2051768983047856	0.5784195305010356	0.15080762465983957	1.255e-321	0.06559594653433944
RNF168_dirichlet_train_fold1.10	0.17758466425989858	0.4655212361372688	0.18347688454928746	0.0406121043457836	0.13280511070776146
EXO1_dirichlet_train_fold1.9	0.26011424634291674	0.5221503149796791	0.0427927887384354	0.16126253105956231	0.013680118879406343
RNF168_dirichlet_train_fold1.11	0.1542731372613076	0.5445244443345139	0.14994259773273272	0.063628114125588	0.08763170654585782
RNF168_dirichlet_train_fold1.12	0.010101719483151028	0.5599528234460526	0.19967492028887202	0.06850572532540868	0.16176481145651578
EXO1_dirichlet_train_fold1.10	0.1290515208757902	0.6342541633939195	0.11082473274755857	0.06330861864849516	0.06256096433423661
EXO1_dirichlet_train_fold1.11	0.028434893348029542	0.5514391976461124	0.1983561991718386	0.014762164958334859	0.20700754487568468
RNF168_dirichlet_train_fold1.13	0.1964409352131427	0.5289327508652291	0.09818575667129006	1.166e-321	0.1764405572503381
RNF168_dirichlet_train_fold1.14	0.12242206206583953	0.6086058235473161	0.21767059976239775	0.051301514624446536	5.43e-322
RNF168_dirichlet_train_fold1.15	0.011276846993163982	0.580240848098047	0.2829307106858944	0.020001781625576368	0.10554981259731824
RNF168_dirichlet_train_fold1.16	0.13815770307332226	0.4300986713161914	0.30687183149541936	0.06431934356047755	0.0605524505545893
EXO1_dirichlet_train_fold1.12	0.07378139468460974	0.661281364427198	0.10152311868076593	0.1300381424679817	0.03337597973944468
RNF168_dirichlet_train_fold1.17	0.2056941759769949	0.43867592009787926	0.06719849919480837	0.07900140008700057	0.20943000464331687
EXO1_dirichlet_train_fold1.13	0.09043683225843806	0.6591565527323948	0.11167567391822626	0.024623137951944162	0.11410780313899675
RNF168_dirichlet_train_fold1.18	0.02739936938760822	0.6170760344674927	0.10272651662556	0.10456794317390825	0.14823013634543086
EXO1_dirichlet_train_fold1.14	0.19832217267986774	0.4980191350844727	0.14288451723893011	0.1607741749967294	1.714e-321
RNF168_dirichlet_train_fold1.19	0.15903366642667077	0.47428075802029823	0.11939297478850716	0.0903855176476359	0.15690708311688803
RNF168_dirichlet_train_fold1.20	0.10061860486914205	0.3341345489344224	0.17231332871167104	0.12673489896289117	0.2661986185218734
EXO1_dirichlet_train_fold1.15	0.20962598469700233	0.48219834908966974	0.2488891137277284	0.026517898520706348	0.03276865396489326
RNF168_dirichlet_train_fold1.21	0.07044227555319008	0.6846142948440177	0.08197490698310698	0.031166081188795502	0.13180244143088968
RNF168_dirichlet_train_fold1.22	0.057778595337921505	0.6168928070331323	0.1909249113576405	0.0853502413503242	0.049053444920981244
EXO1_dirichlet_train_fold1.16	0.12514044061721152	0.6821260880625111	0.06566167677203504	0.07264244790749828	0.0544293466407441
EXO1_dirichlet_train_fold1.17	0.16281975292020529	0.5396262208964158	0.19605089675510942	4e-322	0.10150312942826951
RNF168_dirichlet_train_fold1.23	0.0037917730165030784	0.561734430640184	0.10966366564301847	0.020876390795067624	0.3039337399052267
EXO1_dirichlet_train_fold1.18	0.11438744494122005	0.5407749519515038	0.1511478980564768	0.06978328843101671	0.12390641661978259
RNF168_dirichlet_train_fold1.24	0.10934754468054524	0.5477672578605574	0.17113812086486627	0.07221729519836462	0.09952978139566668
RNF168_dirichlet_train_fold1.25	0.007455684740328079	0.6525420421843797	0.2170296339296825	0.12297263914560973	3.176779937873406e-92
RNF168_dirichlet_train_fold1.26	0.1864000871517972	0.4689397266135671	0.09492131444623288	0.026771563784481662	0.22296730800392123
RNF168_dirichlet_train_fold1.27	0.10934304727465237	0.4612330336093171	0.24450234821464575	2.8891629437312814e-185	0.18492157090138472
RNF168_dirichlet_train_fold1.28	1.612673911054867e-144	0.5292555155570473	0.31715727233156926	0.07523306903788839	0.078354143073495
EXO1_dirichlet_train_fold1.19	0.137674749828348	0.44980739924135416	0.199985327230315	2.5e-322	0.21253252369998288
RNF168_dirichlet_train_fold1.29	0.0014789757437217333	0.6800133585875379	0.10666724045195593	0.04015796670430133	0.17168245851248312
EXO1_dirichlet_train_fold1.20	0.29167835660967345	0.4691804365438903	0.16661359650943516	0.00229129378689137	0.07023631655010969
RNF168_dirichlet_train_fold1.30	0.11152955693852126	0.5229639604579257	0.29999867538212643	0.05903139896060477	0.006476408260822016
RNF168_dirichlet_train_fold1.31	0.01851081937576421	0.7321812720908448	0.08324676997137168	0.015889930120065815	0.1501712084419536
RNF168_dirichlet_train_fold1.32	0.08862601541488437	0.4638594665702448	0.27391172292767885	0.09118862139881748	0.08241417368837456
RNF168_dirichlet_train_fold1.33	0.12627112509900512	0.5448581185474107	0.16058277681856248	0.09161537489052418	0.0766726046444976
EXO1_dirichlet_train_fold1.21	0.09817090201776034	0.4637748508896308	0.23749248232812048	0.17342937919813078	0.027132385566357723
RNF168_dirichlet_train_fold1.34	0.13532971124618967	0.6082888524128816	0.1568472549082151	0.052437743213547605	0.04709643821916609
EXO1_dirichlet_train_fold1.22	0.24342869322533842	0.48957573503216245	0.08715637357856951	0.003701032348746466	0.1761381658151831
EXO1_dirichlet_train_fold1.23	0.18255405797424032	0.5596333434794459	0.1678528924714481	0.013623373025660319	0.07633633304920542
RNF168_dirichlet_train_fold1.35	0.12759106018397257	0.2703857241371459	0.27390995910802485	0.0823716021068769	0.24574165446397978
RNF168_dirichlet_train_fold1.36	0.13691959361454076	0.579366316858745	0.06359380905178481	0.13630348171063128	0.0838167987642982
EXO1_dirichlet_train_fold1.24	4.363e-321	0.7477184835905325	0.11075408447097423	0.01645915150981706	0.12506828042867627
RNF168_dirichlet_train_fold1.37	0.11879072467736576	0.6284458913996792	0.08764708845554495	0.057403983225877	0.1077123122415331
EXO1_dirichlet_train_fold1.25	0.06910527258854796	0.7078588136682387	0.037719922017594526	0.011770893936468742	0.17354509778915003
RNF168_dirichlet_train_fold1.38	0.10941619584013916	0.5228270784248665	0.13904314875419344	0.13216145373793595	0.0965521232428649
EXO1_dirichlet_train_fold1.26	0.034346468290125505	0.7708907500169713	0.04157881077214775	0.06376217322245119	0.08942179769830427
EXO1_dirichlet_train_fold1.27	0.05967521443974322	0.60164321888148	0.27302509532310987	0.02220648244799126	0.04344998890767569
EXO1_dirichlet_train_fold1.28	0.12471351650890115	0.6877455239443644	0.10418240762900981	0.07898026141117134	0.004378290506553399
EXO1_dirichlet_train_fold1.29	0.05902879483124967	0.6190074664794539	0.1646596369942401	0.07297916791771138	0.08432493377734496
EXO1_dirichlet_train_fold1.30	0.11075323633697577	0.6798108945821708	0.08588436137575324	0.010168125885890176	0.11338338181920984
RNF168_dirichlet_train_fold1.39	0.3660450284321841	0.2975562234303194	0.1053036045059651	0.004852198888581231	0.2262429447429502
RNF168_dirichlet_train_fold1.40	0.13927477724096643	0.5554014946713925	0.13504504469234285	0.07029367911017921	0.0999850042851189
EXO1_dirichlet_train_fold1.31	0.0749424311685481	0.5263435247045004	0.1017227778253399	0.10827230592940673	0.18871896037220479
EXO1_dirichlet_train_fold1.32	0.2599326495242511	0.5159145468655131	0.12487168397552273	0.04666267143616391	0.05261844819854916
EXO1_dirichlet_train_fold1.33	0.058541271315313365	0.6577274151986089	0.10679831507122595	0.14986832746766612	0.027064670947185756
RNF168_dirichlet_train_fold1.41	0.17752211904441914	0.530549330175512	0.09836737356965178	0.05015614689611569	0.14340503031430143
RNF168_dirichlet_train_fold1.42	0.07659958115423449	0.5286154112182606	0.09003208926248868	0.028046602325511896	0.2767063160395043
EXO1_dirichlet_train_fold1.34	0.20348640158268075	0.6036404093835582	0.15331497732979593	0.00959569359550822	0.02996251810845666
RNF168_dirichlet_train_fold1.43	0.009951619285088979	0.655862268463725	0.05535111003547437	0.03738951527617213	0.2414454869395397
EXO1_dirichlet_train_fold1.35	0.14631384477854636	0.5792924079795607	0.13606956811057055	0.004933428985958435	0.13339075014536403
EXO1_dirichlet_train_fold1.36	0.07061001028111542	0.4832227437736203	0.20987398640669286	0.12994409774383234	0.10634916179473919
