Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold2	999.9999999999959	0.952	413.556	41.356%	79.249	31.104%	0.21118	0.944
ATP2B4_real_train_fold2.1	999.999999999998	0.894	644.918	64.492%	118.117	45.288%	0.47443	0.874
EXO1_real_train_fold2	999.9999999999955	0.932	369.327	36.933%	47.832	38.364%	0.11825	0.819
MLH1_real_train_fold2	999.9999999999958	0.974	265.354	26.535%	40.381	22.858%	0.07968	0.961
MSH6_real_train_fold2	999.9999999999959	0.975	271.995	27.2%	40.842	22.406%	0.10031	0.963
MSH6_real_train_fold2.1	999.9999999999957	0.978	246.907	24.691%	37.717	20.76%	0.08139	0.968
OGG1_real_train_fold2	999.9999999999969	0.773	791.636	79.164%	270.168	66.878%	0.4884	0.763
PMS1_real_train_fold2	999.9999999999966	0.919	466.882	46.688%	85.433	39.995%	0.23766	0.894
PMS2_real_train_fold2	999.9999999999953	0.953	311.351	31.135%	49.247	30.568%	0.08793	0.921
RNF168_real_train_fold2	999.9999999999951	0.945	336.142	33.614%	44.335	32.676%	0.09881	0.869
UNG_real_train_fold2	999.9999999999967	0.926	469.707	46.971%	77.438	38.104%	0.22172	0.901
ATP2B4_dirichlet_train_fold2	999.9999999999977	0.889	655.927	65.593%	101.355	45.883%	0.4878	0.856
ATP2B4_dirichlet_train_fold2.1	999.9999999999987	0.724	967.747	96.775%	144.708	69.279%	0.83946	0.614
ATP2B4_dirichlet_train_fold2.2	999.9999999999986	0.769	911.677	91.168%	153.416	63.918%	0.76704	0.708
ATP2B4_dirichlet_train_fold2.3	999.9999999999973	0.892	675.189	67.519%	111.696	45.528%	0.46739	0.868
ATP2B4_dirichlet_train_fold2.4	999.9999999999989	0.806	917.406	91.741%	146.063	59.237%	0.75677	0.759
ATP2B4_dirichlet_train_fold2.5	999.9999999999989	0.839	814.852	81.485%	139.813	54.4%	0.86395	0.805
ATP2B4_dirichlet_train_fold2.6	999.9999999999993	0.798	861.653	86.165%	222.536	62.412%	0.70309	0.782
ATP2B4_dirichlet_train_fold2.7	999.9999999999985	0.868	780.991	78.099%	155.355	49.757%	0.81831	0.851
ATP2B4_dirichlet_train_fold2.8	999.999999999999	0.844	896.197	89.62%	176.945	55.305%	0.75144	0.827
ATP2B4_dirichlet_train_fold2.9	999.9999999999986	0.799	999.048	99.905%	175.58	60.221%	0.95069	0.766
ATP2B4_dirichlet_train_fold2.10	999.9999999999987	0.741	974.946	97.495%	181.28	67.183%	0.90583	0.688
