	0	1	2	3	4	5	6	7	8	9
0	[0.9889605826939555, 0.9889605826939555, 1.3862231638146276, 0.2358333319425583, 0.0]	[0.988977173775512, 0.988977173775512, 1.3863620315973402, 0.24833333492279053, 0.0]	[0.9896117667652041, 0.9896117667652041, 1.386334583846724, 0.25, 0.0]	[0.9889730449974412, 0.9889730449974412, 1.3863573681161392, 0.23916666209697723, 0.0]	[0.9892797988090359, 0.9892797988090359, 1.3862910327444309, 0.24583333730697632, 0.0]	[0.9886631222642389, 0.9886631222642389, 1.3862257236127875, 0.27666667103767395, 0.0]	[0.9884476387888537, 0.9884476387888537, 1.3861165731672247, 0.2691666781902313, 0.0]	[0.9894664809662186, 0.9894664809662186, 1.386274586277127, 0.29750001430511475, 0.0]	[0.986619475196076, 0.986619475196076, 1.3864673939543604, 0.2574999928474426, 0.0]	[0.9893200126085412, 0.9893200126085412, 1.3862701145552356, 0.24916666746139526, 0.0]
100	[0.26955274507556626, 0.26955274507556626, 0.30499017136546525, 0.9225000143051147, 0.0]	[0.27515788716219575, 0.27515788716219575, 0.23081091448920935, 0.9391666650772095, 0.0]	[0.2824446873964557, 0.2824446873964557, 0.29695298164166806, 0.8958333134651184, 0.0]	[0.28010873312400325, 0.28010873312400325, 0.3906854565973362, 0.9008333086967468, 0.0]	[0.2797252272562026, 0.2797252272562026, 0.25058514312205504, 0.9674999713897705, 0.0]	[0.2680055185812605, 0.2680055185812605, 0.20009107898780276, 0.9458333253860474, 0.0]	[0.2677216133375031, 0.2677216133375031, 0.1989006128496511, 0.9516666531562805, 0.0]	[0.2732080699276189, 0.2732080699276189, 0.22131939913527465, 0.9424999952316284, 0.0]	[0.26833497693139174, 0.26833497693139174, 0.20502678876673708, 0.9466666579246521, 0.0]	[0.27052399096474006, 0.27052399096474006, 0.2795654392888296, 0.934166669845581, 0.0]
200	[0.26600609993507107, 0.26600609993507107, 0.1774045827702123, 0.9549999833106995, 0.0]	[0.2677800296608858, 0.2677800296608858, 0.14227243137750367, 0.9566666483879089, 0.0]	[0.26928040999536107, 0.26928040999536107, 0.14918662222763154, 0.9549999833106995, 0.0]	[0.26731826592468483, 0.26731826592468483, 0.1949202698267783, 0.9458333253860474, 0.0]	[0.2662800238009468, 0.2662800238009468, 0.17096404354199757, 0.9633333086967468, 0.0]	[0.2664529884090676, 0.2664529884090676, 0.15176925587924456, 0.9524999856948853, 0.0]	[0.2660475000336179, 0.2660475000336179, 0.15573141703720197, 0.9574999809265137, 0.0]	[0.26666667860396087, 0.26666667860396087, 0.1532966344554571, 0.9541666507720947, 0.0]	[0.26639047281322115, 0.26639047281322115, 0.15498167593219847, 0.9583333134651184, 0.0]	[0.26656497665956463, 0.26656497665956463, 0.1647883633134514, 0.9566666483879089, 0.0]
300	[0.2657073615496489, 0.2657073615496489, 0.14365867961197515, 0.9641666412353516, 0.0]	[0.2664551291732741, 0.2664551291732741, 0.13289434050765572, 0.9633333086967468, 0.0]	[0.2669919451578224, 0.2669919451578224, 0.13663238504040967, 0.9583333134651184, 0.0]	[0.26658038138689805, 0.26658038138689805, 0.15391072879240988, 0.9566666483879089, 0.0]	[0.26576168241423087, 0.26576168241423087, 0.14378955457514475, 0.9674999713897705, 0.0]	[0.266078929081341, 0.266078929081341, 0.1347741995370649, 0.9633333086967468, 0.0]	[0.2655975951715708, 0.2655975951715708, 0.13725469330287, 0.9666666388511658, 0.0]	[0.265979921162776, 0.265979921162776, 0.13818289438950423, 0.9608333110809326, 0.0]	[0.26585528872433845, 0.26585528872433845, 0.1394041885296726, 0.9608333110809326, 0.0]	[0.2660824258251017, 0.2660824258251017, 0.1404029140480098, 0.9633333086967468, 0.0]
400	[0.2655392751736746, 0.2655392751736746, 0.13164372432907662, 0.9666666388511658, 0.0]	[0.2659900477336737, 0.2659900477336737, 0.12461564566141088, 0.965833306312561, 0.0]	[0.26633299987025366, 0.26633299987025366, 0.1335916014241682, 0.9599999785423279, 0.0]	[0.26612450331425386, 0.26612450331425386, 0.13516767895849105, 0.9633333086967468, 0.0]	[0.26562255726504624, 0.26562255726504624, 0.13282868477457557, 0.9683333039283752, 0.0]	[0.2658907963600248, 0.2658907963600248, 0.12553756316547765, 0.9683333039283752, 0.0]	[0.26545920425420955, 0.26545920425420955, 0.12784066759494436, 0.9683333039283752, 0.0]	[0.26566468235817564, 0.26566468235817564, 0.12749177304799086, 0.9666666388511658, 0.0]	[0.26556473461233515, 0.26556473461233515, 0.1290075420765789, 0.9674999713897705, 0.0]	[0.26589214595699606, 0.26589214595699606, 0.12962135439395567, 0.9666666388511658, 0.0]
500	[0.26536205713596495, 0.26536205713596495, 0.1260070870185378, 0.9666666388511658, 0.0]	[0.2656747559339261, 0.2656747559339261, 0.1206863299235135, 0.9674999713897705, 0.0]	[0.26604353749417486, 0.26604353749417486, 0.12646669968015029, 0.9649999737739563, 0.0]	[0.2657193960178372, 0.2657193960178372, 0.12608792643570008, 0.9683333039283752, 0.0]	[0.2654051569805852, 0.2654051569805852, 0.12573102502084027, 0.9683333039283752, 0.0]	[0.26577106388651905, 0.26577106388651905, 0.1203842781514226, 0.9691666960716248, 0.0]	[0.2654000218695956, 0.2654000218695956, 0.12216903340514987, 0.9691666960716248, 0.0]	[0.2655478514899981, 0.2655478514899981, 0.12100423843486041, 0.9700000286102295, 0.0]	[0.2654558198392486, 0.2654558198392486, 0.12235960827259333, 0.9674999713897705, 0.0]	[0.2657692863502203, 0.2657692863502203, 0.12313388671590147, 0.9674999713897705, 0.0]
600	[0.2652975809608338, 0.2652975809608338, 0.12196835371951306, 0.9683333039283752, 0.0]	[0.2655477713627591, 0.2655477713627591, 0.11792934229977253, 0.9691666960716248, 0.0]	[0.2657238061585931, 0.2657238061585931, 0.11983956681286297, 0.9691666960716248, 0.0]	[0.2655531005338028, 0.2655531005338028, 0.12090753930267426, 0.9691666960716248, 0.0]	[0.2653410599200763, 0.2653410599200763, 0.12128382322689726, 0.9691666960716248, 0.0]	[0.26564330826721255, 0.26564330826721255, 0.11709724678084678, 0.9691666960716248, 0.0]	[0.2653541309366515, 0.2653541309366515, 0.11829622133155211, 0.9700000286102295, 0.0]	[0.26545450594485764, 0.26545450594485764, 0.11654401143417951, 0.971666693687439, 0.0]	[0.26539698109563004, 0.26539698109563004, 0.11770548580114855, 0.9683333039283752, 0.0]	[0.26568555055454257, 0.26568555055454257, 0.11903127179342055, 0.9683333039283752, 0.0]
700	[0.2652708242984245, 0.2652708242984245, 0.11899626933273803, 0.9691666960716248, 0.0]	[0.26549593645878444, 0.26549593645878444, 0.11532917233516597, 0.9691666960716248, 0.0]	[0.26558504941284194, 0.26558504941284194, 0.11499393653469187, 0.9700000286102295, 0.0]	[0.26548740605757964, 0.26548740605757964, 0.1179779275387331, 0.9691666960716248, 0.0]	[0.265288596456797, 0.265288596456797, 0.1179502273359562, 0.9700000286102295, 0.0]	[0.26549279883404375, 0.26549279883404375, 0.11493871772044173, 0.9708333611488342, 0.0]	[0.2653061731419755, 0.2653061731419755, 0.11541443860316522, 0.9700000286102295, 0.0]	[0.2653774064431497, 0.2653774064431497, 0.11347053623891594, 0.971666693687439, 0.0]	[0.2653635179314551, 0.2653635179314551, 0.11470032280218737, 0.9700000286102295, 0.0]	[0.2655843051013475, 0.2655843051013475, 0.11625041538894895, 0.9691666960716248, 0.0]
800	[0.265253974265491, 0.265253974265491, 0.11669977483602617, 0.9691666960716248, 0.0]	[0.26545630868604947, 0.26545630868604947, 0.1131469261768371, 0.9700000286102295, 0.0]	[0.265518071636189, 0.265518071636189, 0.11181171826985867, 0.9700000286102295, 0.0]	[0.26543291845781924, 0.26543291845781924, 0.11553698771315993, 0.9691666960716248, 0.0]	[0.2652609553559043, 0.2652609553559043, 0.11523960445049983, 0.9691666960716248, 0.0]	[0.26538555269971126, 0.26538555269971126, 0.11333536051582972, 0.9700000286102295, 0.0]	[0.265290913286765, 0.265290913286765, 0.11313662719525562, 0.9700000286102295, 0.0]	[0.2653344709623852, 0.2653344709623852, 0.11156051221978461, 0.971666693687439, 0.0]	[0.26533159274486917, 0.26533159274486917, 0.11275934745233632, 0.9700000286102295, 0.0]	[0.2654406452604799, 0.2654406452604799, 0.11472658963682557, 0.9691666960716248, 0.0]
900	[0.26524325953759637, 0.26524325953759637, 0.11489048577034955, 0.9691666960716248, 0.0]	[0.2654052411209358, 0.2654052411209358, 0.11130683296565293, 0.9708333611488342, 0.0]	[0.2654847896811773, 0.2654847896811773, 0.10965662894109669, 0.9700000286102295, 0.0]	[0.2653860435518532, 0.2653860435518532, 0.11223077717575866, 0.9700000286102295, 0.0]	[0.2652470645149965, 0.2652470645149965, 0.11313787201009433, 0.9691666960716248, 0.0]	[0.2653342739133956, 0.2653342739133956, 0.11200828817239826, 0.9700000286102295, 0.0]	[0.2652731654910047, 0.2652731654910047, 0.11112510771724594, 0.9700000286102295, 0.0]	[0.26530795101367166, 0.26530795101367166, 0.1097578078838163, 0.971666693687439, 0.0]	[0.26530588960033213, 0.26530588960033213, 0.1112450716419039, 0.971666693687439, 0.0]	[0.26532926769251364, 0.26532926769251364, 0.11362374832639235, 0.9691666960716248, 0.0]
