Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
ATP2B4_real_train_fold1	3.57E-03	5.47E-04	3.92E-03	0.00E+00	1.03E-04
ATP2B4_real_train_fold1.1	3.19E-03	9.16E-04	3.80E-03	1.13E-05	8.83E-05
MLH1_real_train_fold1	2.27E-04	1.76E-04	8.03E-05	3.74E-05	1.07E-04
MSH2_real_train_fold1	1.46E-04	6.73E-129	2.31E-71	2.93E-05	1.40E-04
MSH6_real_train_fold1	1.57E-04	7.41E-05	6.05E-87	4.11E-05	1.18E-04
MSH6_real_train_fold1.1	4.62E-04	7.50E-05	4.58E-04	3.67E-05	8.56E-05
MSH6_real_train_fold1.2	2.14E-04	1.35E-04	2.39E-15	4.29E-05	9.16E-05
OGG1_real_train_fold1	3.42E-04	4.78E-04	6.39E-04	1.96E-86	7.67E-05
PMS1_real_train_fold1	4.88E-03	0.00E+00	4.80E-03	1.14E-05	8.17E-05
PMS2_real_train_fold1	3.04E-03	2.94E-03	0.00E+00	6.15E-05	0.00E+00
RNF168_real_train_fold1	1.68E-03	2.59E-03	1.46E-03	4.18E-63	5.86E-05
UNG_real_train_fold1	1.97E-03	4.04E-04	2.25E-03	1.71E-138	2.44E-04
ATP2B4_multinomial_train_fold1	4.20E-03	6.99E-04	4.64E-03	4.23E-84	1.01E-04
ATP2B4_multinomial_train_fold1.1	2.56E-03	6.95E-04	3.03E-03	2.70E-05	1.05E-04
ATP2B4_multinomial_train_fold1.2	4.19E-03	1.03E-03	4.86E-03	2.08E-05	9.82E-05
ATP2B4_multinomial_train_fold1.3	3.61E-03	4.18E-04	3.88E-03	8.00E-67	7.95E-05
ATP2B4_multinomial_train_fold1.4	4.55E-03	6.71E-04	4.97E-03	2.27E-05	1.07E-04
ATP2B4_multinomial_train_fold1.5	2.45E-03	6.40E-04	2.90E-03	9.39E-06	1.22E-04
ATP2B4_multinomial_train_fold1.6	3.88E-03	4.89E-04	4.17E-03	0.00E+00	1.29E-04
ATP2B4_multinomial_train_fold1.7	3.93E-03	7.70E-04	4.43E-03	2.36E-05	1.01E-04
ATP2B4_multinomial_train_fold1.8	3.71E-03	9.25E-04	4.32E-03	3.87E-07	9.80E-05
ATP2B4_multinomial_train_fold1.9	3.65E-03	9.83E-04	4.30E-03	1.73E-05	7.50E-05
ATP2B4_multinomial_train_fold1.10	2.77E-03	9.70E-04	3.40E-03	1.01E-05	9.89E-05
ATP2B4_multinomial_train_fold1.11	3.13E-03	5.64E-04	3.50E-03	0.00E+00	1.10E-04
ATP2B4_multinomial_train_fold1.12	4.43E-03	7.59E-04	4.92E-03	0.00E+00	9.16E-05
ATP2B4_multinomial_train_fold1.13	3.14E-03	6.66E-04	3.57E-03	3.17E-05	9.39E-05
ATP2B4_multinomial_train_fold1.14	4.32E-03	4.42E-04	4.57E-03	0.00E+00	1.13E-04
ATP2B4_multinomial_train_fold1.15	3.22E-03	4.39E-04	3.51E-03	0.00E+00	1.13E-04
ATP2B4_multinomial_train_fold1.16	2.79E-03	4.78E-04	3.11E-03	0.00E+00	1.24E-04
ATP2B4_multinomial_train_fold1.17	3.12E-03	3.36E-04	3.33E-03	0.00E+00	1.31E-04
ATP2B4_multinomial_train_fold1.18	3.99E-03	1.34E-04	4.04E-03	0.00E+00	1.27E-04
ATP2B4_multinomial_train_fold1.19	9.17E-04	1.25E-03	1.59E-03	0.00E+00	1.01E-04
ATP2B4_multinomial_train_fold1.20	3.35E-03	5.96E-04	3.74E-03	0.00E+00	1.13E-04
ATP2B4_multinomial_train_fold1.21	2.86E-03	1.11E-03	3.58E-03	1.42E-05	6.27E-05
ATP2B4_multinomial_train_fold1.22	2.88E-03	6.96E-04	3.35E-03	1.46E-05	8.31E-05
ATP2B4_multinomial_train_fold1.23	3.11E-03	1.96E-04	3.20E-03	0.00E+00	1.46E-04
ATP2B4_multinomial_train_fold1.24	4.26E-03	4.26E-04	4.50E-03	0.00E+00	1.09E-04
ATP2B4_multinomial_train_fold1.25	3.93E-03	1.22E-03	4.71E-03	8.19E-49	1.11E-04
ATP2B4_multinomial_train_fold1.26	3.55E-03	9.60E-04	4.17E-03	2.81E-126	1.04E-04
ATP2B4_multinomial_train_fold1.27	2.53E-03	9.07E-04	3.14E-03	1.95E-05	1.02E-04
