	0	1	2	3	4	5	6	7	8	9	10
0	-3.289110357418371	-1.3048731940958687	1.3269142540821313	1.9758935482917659	1.289960665487352	-0.6744036001042597	1.6381311782006172	-0.4647447432573401	11.30513224711092	8.37873879289832	1.500949087516126
1	-1.662059421039579	-1.700386853388174	0.2529379786070524	-1.0074780072195926	-1.4095340392821243	-5.060498339095664	10.84040841224409	-0.7607217532695397	-1.5189994758226648	-1.8111659939887146	-1.6193988699345558
2	9.608096897242078	-1.5992160508394084	4.490607645333866	-3.5457734449035967	-2.1347018046747217	2.49511042747057	1.3299790931907953	-4.311071820007008	-1.0968938550390606	6.100987776075957	-16.226065723346853
3	6.621127529352505	4.574673582826535	-21.768464444056324	-0.2802427370719389	0.3718639410257551	-4.710405558120061	-12.582948256451957	-0.3117387853036426	-2.891050893191849	-9.885951295365922	18.386663134005847
4	-2.9995873560097275	10.120094124917374	5.208247716200849	0.4842858903922014	-5.4858024023921335	-2.303547727309257	2.5008392389000784	-0.7668136265002736	-0.9285232101031614	-1.1473455215499055	-4.15257345867778
5	-1.8265163443172323	-1.698354556701214	-0.7416848008785897	12.888078677929776	-4.063877215930562	-1.153513784196574	-2.928534846680992	-5.057083053342326	-0.5382666373458138	-1.4734102919402252	-0.7841989922281186
6	-0.5189733351186655	-2.3506171903207917	-1.0827982358535007	-6.264266533081378	0.09035536504063138	-0.5450149015788729	-1.6462024359055702	15.116999385623114	1.261202815438118	-0.706610401182444	1.7902634222437972
7	-1.982280039571598	-1.9803219852783416	12.928307346348706	-0.794638287996371	-0.9118110517674684	-0.6322025714463614	-0.8898957894225571	-0.726252669711374	-1.236839445599149	-0.6235018588776418	-0.5256217855011786
8	-2.2643991865721524	-1.8116887266491477	-0.04288498113139179	-1.4910625162027094	-0.1293161237197911	13.5945743768547	3.0412178620825316	-1.0737853225781007	-1.7113030650985743	1.190555014524791	1.0209912149234535
9	-1.487004516235755	-1.9952011323966767	-0.2826748872910905	-1.7300004755963165	12.64947961277153	-0.8177895825915182	-0.9667178210002044	-1.4646033331604082	-2.430696149292448	0.1504140662857768	0.8103566986296635
