Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
ATP2B4_real_train_fold1	5.457730369106732e-115	0.06853431943541624	0.8108634185731249	1.8069663765894835e-186	0.12060226199145885
ATP2B4_real_train_fold1.1	0.009869859145868009	0.03217890190369163	0.7584531463965167	0.04435975304376433	0.15513833951015937
EXO1_real_train_fold1	0.9151288743258074	0.022498695398955784	9.602504691737883e-10	0.036045568154587385	0.026326861160399086
MLH1_real_train_fold1	2.519534504105636e-66	0.8975998807650882	1.546e-321	0.1024001192349118	1.27e-321
MSH2_real_train_fold1	2.026e-321	0.8980609188927582	2.5978141725769336e-125	0.10193908110724177	2.873516519567674e-47
MSH6_real_train_fold1	2.1827043130495713e-132	0.9957209306327464	4.635902253539166e-249	0.004279069367253654	2.6763239505899382e-107
MSH6_real_train_fold1.1	6.907603550905658e-263	0.9204854767026269	0.01682682847866253	0.06268769481871046	1.2392351470386336e-32
OGG1_real_train_fold1	1.545846549369721e-76	0.03711500435453176	0.021086992225005693	0.10390712941250177	0.8378908740079609
PMS1_real_train_fold1	1.5610776853665357e-224	0.21736963850253135	0.6768177995608645	0.10581256193660417	2.5981866754597423e-302
PMS2_real_train_fold1	0.46664307759032586	0.5333569224096741	8.65e-322	2.87e-322	2.01e-321
RNF168_real_train_fold1	0.8253026939611174	2.105e-321	0.05230367562453817	0.10221332641709396	0.020180303997250324
UNG_real_train_fold1	0.008307834383131237	0.07541270141207564	6.44875840307455e-20	0.8568492675331959	0.05943019667159721
ATP2B4_multinomial_train_fold1	9.151772517434155e-109	0.12048205983965485	0.7952361920619532	1.8858798664603014e-198	0.08428174809839192
ATP2B4_multinomial_train_fold1.1	3.3394827925182337e-118	1.15e-321	0.6644748360077751	0.050078135404525916	0.2854470285876989
ATP2B4_multinomial_train_fold1.2	0.04981067878503641	1.3407157200557208e-32	0.9259408981105998	6.46943975667169e-97	0.02424842310436386
ATP2B4_multinomial_train_fold1.3	1.7056459172320323e-81	0.0009543621613406374	0.988471718631454	0.010573919207205466	2.405242301802623e-274
ATP2B4_multinomial_train_fold1.4	0.12163858699757393	9.773850691702307e-48	0.5962359530118407	0.02776119936455029	0.2543642606260351
ATP2B4_multinomial_train_fold1.5	0.055261259697600235	0.025830414141248394	0.8310260040618782	0.030763992012679937	0.0571183300865933
ATP2B4_multinomial_train_fold1.6	0.029595708191426456	1.84e-321	0.9141939507945493	1.304e-321	0.056210341014024355
ATP2B4_multinomial_train_fold1.7	0.0662907182101261	0.09993031202832689	0.2679115920693498	0.09996588426970947	0.465901493422488
ATP2B4_multinomial_train_fold1.8	2.598369564128119e-94	0.03764345960191506	0.5639248331009518	0.1470387420566254	0.25139296524050786
