Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
EXO1_0_real_train1	8.51E-04	2.98E-04	9.65E-04	3.87E-05	3.05E-04
OGG1_0_real_train1	1.05E-03	1.89E-04	1.29E-03	1.01E-04	1.80E-05
RNF168_0_real_train1	1.64E-03	3.61E-04	1.80E-03	1.55E-05	2.46E-04
UNG_0_real_train1	3.64E-03	5.40E-05	3.19E-03	0.00E+00	7.90E-04
ATP2B4_0_real_train1	5.89E-03	1.63E-04	5.85E-03	3.19E-05	2.59E-04
ATP2B4_1_real_train1	7.48E-03	7.75E-05	7.56E-03	6.30E-05	3.20E-60
MLH1_0_real_train1	3.04E-04	0.00E+00	7.39E-149	6.99E-05	1.31E-04
MSH2_0_real_train1	5.88E-04	0.00E+00	5.71E-04	1.32E-05	1.78E-04
MSH6_0_real_train1	5.18E-05	5.54E-05	8.05E-05	1.04E-05	8.51E-05
MSH6_1_real_train1	3.96E-04	1.36E-04	3.47E-04	4.70E-05	1.19E-04
PMS1_0_real_train1	6.81E-03	0.00E+00	6.65E-03	2.00E-05	2.35E-04
PMS2_0_real_train1	2.25E-04	3.28E-04	2.18E-04	9.24E-05	0.00E+00
EXO1_0_multinomial_train1	2.75E-04	3.19E-04	4.58E-04	5.18E-05	3.10E-04
RNF168_0_multinomial_train1	2.42E-03	3.06E-04	2.56E-03	3.46E-05	2.34E-04
RNF168_0_multinomial_train1.1	2.59E-03	3.78E-04	2.83E-03	0.00E+00	1.62E-04
EXO1_0_multinomial_train1.1	4.38E-04	3.10E-04	6.05E-04	4.70E-05	2.52E-04
RNF168_0_multinomial_train1.2	2.76E-03	3.78E-04	3.04E-03	2.65E-05	8.92E-05
RNF168_0_multinomial_train1.3	1.75E-03	2.99E-04	1.84E-03	3.11E-05	3.11E-04
RNF168_0_multinomial_train1.4	2.27E-03	3.42E-04	2.46E-03	2.52E-05	2.12E-04
RNF168_0_multinomial_train1.5	2.71E-03	3.20E-04	2.81E-03	0.00E+00	2.89E-04
RNF168_0_multinomial_train1.6	1.36E-03	3.53E-04	1.47E-03	0.00E+00	3.80E-04
RNF168_0_multinomial_train1.7	1.07E-03	3.51E-04	1.23E-03	2.43E-05	2.85E-04
RNF168_0_multinomial_train1.8	1.07E-03	3.97E-04	1.32E-03	1.70E-05	1.93E-04
EXO1_0_multinomial_train1.2	1.69E-03	2.93E-04	1.76E-03	3.95E-05	3.28E-04
EXO1_0_multinomial_train1.3	2.01E-04	3.38E-04	2.60E-04	4.72E-05	2.52E-04
RNF168_0_multinomial_train1.9	1.60E-03	3.66E-04	1.77E-03	0.00E+00	2.52E-04
EXO1_0_multinomial_train1.4	9.19E-04	2.91E-04	1.01E-03	3.61E-05	3.26E-04
EXO1_0_multinomial_train1.5	7.06E-04	2.96E-04	8.28E-04	4.15E-05	3.04E-04
EXO1_0_multinomial_train1.6	8.11E-04	3.14E-04	9.14E-04	2.29E-80	3.49E-04
EXO1_0_multinomial_train1.7	2.88E-04	2.99E-04	4.61E-04	3.54E-05	3.30E-04
EXO1_0_multinomial_train1.8	1.25E-03	2.57E-04	1.30E-03	3.28E-05	3.39E-04
RNF168_0_multinomial_train1.10	5.20E-04	3.19E-04	6.62E-04	0.00E+00	3.33E-04
EXO1_0_multinomial_train1.9	4.86E-04	3.56E-04	6.80E-04	3.04E-05	2.44E-04
RNF168_0_multinomial_train1.11	2.02E-03	3.28E-04	2.11E-03	1.87E-05	2.89E-04
RNF168_0_multinomial_train1.12	1.92E-03	3.70E-04	2.15E-03	3.25E-05	1.84E-04
EXO1_0_multinomial_train1.10	7.41E-04	3.02E-04	8.56E-04	3.11E-05	3.22E-04
EXO1_0_multinomial_train1.11	6.04E-04	2.94E-04	7.23E-04	3.07E-05	3.32E-04
RNF168_0_multinomial_train1.13	5.18E-04	3.27E-04	7.52E-04	8.53E-05	1.67E-04
RNF168_0_multinomial_train1.14	2.07E-03	3.36E-04	2.23E-03	3.05E-05	2.42E-04
RNF168_0_multinomial_train1.15	6.09E-04	3.65E-04	7.82E-04	4.07E-05	2.90E-04
RNF168_0_multinomial_train1.16	1.86E-03	3.56E-04	2.02E-03	3.31E-05	2.21E-04
EXO1_0_multinomial_train1.12	7.54E-04	3.34E-04	9.06E-04	1.77E-05	2.75E-04
RNF168_0_multinomial_train1.17	2.47E-03	3.52E-04	2.58E-03	4.95E-05	2.74E-04
EXO1_0_multinomial_train1.13	7.20E-04	2.84E-04	8.26E-04	5.03E-05	3.17E-04
RNF168_0_multinomial_train1.18	2.33E-03	3.25E-04	2.49E-03	0.00E+00	1.95E-04
EXO1_0_multinomial_train1.14	4.72E-04	2.92E-04	6.09E-04	4.66E-05	3.35E-04
RNF168_0_multinomial_train1.19	6.34E-04	3.82E-04	8.57E-04	3.69E-05	2.15E-04
RNF168_0_multinomial_train1.20	1.35E-03	3.30E-04	1.45E-03	1.43E-102	3.26E-04
EXO1_0_multinomial_train1.15	8.56E-04	2.96E-04	9.61E-04	3.94E-05	3.27E-04
RNF168_0_multinomial_train1.21	1.04E-03	3.81E-04	1.21E-03	4.44E-05	2.71E-04
RNF168_0_multinomial_train1.22	2.31E-03	3.29E-04	2.41E-03	6.81E-05	2.69E-04
EXO1_0_multinomial_train1.16	9.25E-04	2.60E-04	9.86E-04	5.38E-05	3.71E-04
EXO1_0_multinomial_train1.17	8.69E-04	3.11E-04	9.93E-04	4.01E-05	3.04E-04
RNF168_0_multinomial_train1.23	5.37E-04	3.98E-04	7.49E-04	2.10E-05	2.54E-04
EXO1_0_multinomial_train1.18	1.12E-03	2.52E-04	1.16E-03	4.18E-05	3.53E-04
RNF168_0_multinomial_train1.24	2.11E-03	4.01E-04	2.34E-03	4.89E-05	2.30E-04
RNF168_0_multinomial_train1.25	2.48E-03	3.56E-04	2.65E-03	2.26E-05	2.37E-04
RNF168_0_multinomial_train1.26	1.33E-03	3.61E-04	1.47E-03	0.00E+00	3.06E-04
RNF168_0_multinomial_train1.27	2.53E-03	2.47E-04	2.62E-03	7.79E-05	2.72E-04
RNF168_0_multinomial_train1.28	1.56E-03	3.79E-04	1.75E-03	1.33E-05	2.46E-04
EXO1_0_multinomial_train1.19	1.24E-03	2.68E-04	1.32E-03	3.80E-05	3.02E-04
RNF168_0_multinomial_train1.29	1.57E-03	3.61E-04	1.70E-03	1.65E-05	2.96E-04
EXO1_0_multinomial_train1.20	9.88E-04	2.91E-04	1.09E-03	4.36E-05	3.22E-04
RNF168_0_multinomial_train1.30	1.84E-03	3.67E-04	2.02E-03	3.66E-05	2.65E-04
RNF168_0_multinomial_train1.31	2.05E-03	3.07E-04	2.18E-03	5.19E-05	2.64E-04
RNF168_0_multinomial_train1.32	1.48E-03	4.05E-04	1.73E-03	3.56E-05	1.62E-04
RNF168_0_multinomial_train1.33	3.09E-03	3.26E-04	3.20E-03	0.00E+00	2.84E-04
EXO1_0_multinomial_train1.21	4.19E-04	3.02E-04	5.62E-04	0.00E+00	3.55E-04
RNF168_0_multinomial_train1.34	7.12E-04	4.49E-04	9.93E-04	0.00E+00	1.96E-04
EXO1_0_multinomial_train1.22	6.16E-04	3.44E-04	7.81E-04	3.14E-05	2.92E-04
EXO1_0_multinomial_train1.23	1.10E-03	2.96E-04	1.20E-03	3.35E-05	3.09E-04
RNF168_0_multinomial_train1.35	1.32E-03	3.30E-04	1.42E-03	8.65E-121	3.75E-04
RNF168_0_multinomial_train1.36	2.33E-03	3.11E-04	2.48E-03	2.72E-05	2.21E-04
EXO1_0_multinomial_train1.24	1.26E-03	3.08E-04	1.41E-03	3.02E-05	2.19E-04
RNF168_0_multinomial_train1.37	1.83E-03	3.46E-04	1.95E-03	0.00E+00	3.03E-04
EXO1_0_multinomial_train1.25	1.01E-03	2.68E-04	1.11E-03	5.87E-05	2.93E-04
RNF168_0_multinomial_train1.38	1.81E-03	4.26E-04	2.09E-03	0.00E+00	1.61E-04
EXO1_0_multinomial_train1.26	9.90E-04	3.05E-04	1.12E-03	4.51E-05	2.78E-04
EXO1_0_multinomial_train1.27	1.25E-03	3.20E-04	1.36E-03	2.35E-05	3.06E-04
EXO1_0_multinomial_train1.28	1.09E-03	3.00E-04	1.19E-03	2.21E-05	3.01E-04
EXO1_0_multinomial_train1.29	1.06E-03	3.11E-04	1.18E-03	3.22E-05	2.95E-04
EXO1_0_multinomial_train1.30	1.47E-03	3.13E-04	1.55E-03	1.14E-43	3.19E-04
RNF168_0_multinomial_train1.39	3.70E-04	4.34E-04	0.00E+00	0.00E+00	1.10E-04
RNF168_0_multinomial_train1.40	2.15E-03	3.36E-04	2.33E-03	0.00E+00	1.84E-04
EXO1_0_multinomial_train1.31	9.59E-04	2.94E-04	1.06E-03	2.57E-05	3.13E-04
EXO1_0_multinomial_train1.32	6.25E-04	3.02E-04	7.66E-04	3.53E-05	2.75E-04
EXO1_0_multinomial_train1.33	4.22E-04	3.14E-04	5.80E-04	4.87E-05	3.21E-04
RNF168_0_multinomial_train1.41	1.74E-03	4.10E-04	1.98E-03	0.00E+00	1.94E-04
RNF168_0_multinomial_train1.42	1.79E-03	4.35E-04	2.06E-03	1.22E-53	2.01E-04
EXO1_0_multinomial_train1.34	6.94E-04	3.09E-04	8.17E-04	4.37E-05	3.31E-04
RNF168_0_multinomial_train1.43	1.88E-03	3.19E-04	2.00E-03	0.00E+00	2.69E-04
EXO1_0_multinomial_train1.35	1.20E-03	2.74E-04	1.28E-03	4.43E-05	3.06E-04
EXO1_0_multinomial_train1.36	8.10E-04	2.82E-04	8.96E-04	3.93E-05	3.54E-04
RNF168_0_multinomial_train1.44	2.11E-03	3.71E-04	2.32E-03	0.00E+00	1.97E-04
EXO1_0_multinomial_train1.37	2.05E-04	3.06E-04	4.16E-04	4.19E-05	3.48E-04
RNF168_0_multinomial_train1.45	2.37E-03	3.38E-04	2.53E-03	0.00E+00	2.23E-04
RNF168_0_multinomial_train1.46	1.00E-03	3.80E-04	1.21E-03	1.63E-158	2.29E-04
RNF168_0_multinomial_train1.47	2.70E-03	3.71E-04	2.88E-03	1.92E-05	2.29E-04
RNF168_0_multinomial_train1.48	3.17E-03	3.31E-04	3.31E-03	0.00E+00	2.34E-04
RNF168_0_multinomial_train1.49	1.53E-03	3.26E-04	1.65E-03	3.77E-05	2.82E-04
RNF168_0_multinomial_train1.50	1.10E-03	3.53E-04	1.22E-03	6.31E-05	2.93E-04
EXO1_0_multinomial_train1.38	6.67E-04	3.10E-04	8.17E-04	6.74E-05	2.87E-04
RNF168_0_multinomial_train1.51	2.44E-03	3.34E-04	2.60E-03	1.25E-05	2.11E-04
RNF168_0_multinomial_train1.52	8.16E-04	2.90E-04	9.53E-04	4.78E-05	2.46E-04
EXO1_0_multinomial_train1.39	4.36E-04	2.75E-04	5.70E-04	6.05E-05	3.50E-04
EXO1_0_multinomial_train1.40	5.75E-04	2.98E-04	7.12E-04	2.23E-05	2.88E-04
RNF168_0_multinomial_train1.53	1.93E-03	3.54E-04	2.11E-03	4.95E-05	2.43E-04
EXO1_0_multinomial_train1.41	1.50E-03	2.95E-04	1.60E-03	3.10E-05	2.95E-04
EXO1_0_multinomial_train1.42	1.43E-03	2.96E-04	1.51E-03	2.19E-05	3.07E-04
RNF168_0_multinomial_train1.54	2.46E-03	3.45E-04	2.61E-03	0.00E+00	2.58E-04
OGG1_0_multinomial_train1	1.69E-03	1.54E-63	1.88E-03	1.90E-04	7.98E-05
UNG_0_multinomial_train1	2.70E-03	4.06E-05	2.25E-03	1.05E-04	8.27E-04
UNG_0_multinomial_train1.1	3.92E-03	5.16E-05	3.53E-03	1.10E-04	6.34E-04
UNG_0_multinomial_train1.2	3.18E-03	5.42E-05	2.77E-03	0.00E+00	7.68E-04
OGG1_0_multinomial_train1.1	8.58E-04	1.87E-04	1.11E-03	9.97E-05	1.02E-05
UNG_0_multinomial_train1.3	2.93E-03	5.90E-05	2.58E-03	6.82E-05	7.39E-04
OGG1_0_multinomial_train1.2	2.19E-04	1.92E-04	0.00E+00	9.57E-05	1.44E-04
OGG1_0_multinomial_train1.3	6.25E-05	1.91E-04	3.27E-04	1.56E-04	4.21E-05
UNG_0_multinomial_train1.4	5.13E-03	5.17E-05	4.61E-03	0.00E+00	8.05E-04
UNG_0_multinomial_train1.5	3.44E-03	5.64E-05	3.00E-03	0.00E+00	8.31E-04
OGG1_0_multinomial_train1.4	2.31E-04	0.00E+00	5.00E-78	1.23E-04	2.68E-04
OGG1_0_multinomial_train1.5	2.40E-04	1.85E-04	1.17E-105	1.06E-04	5.38E-69
UNG_0_multinomial_train1.6	9.28E-04	8.42E-05	1.05E-03	5.63E-124	9.18E-04
UNG_0_multinomial_train1.7	2.14E-03	1.86E-05	1.83E-03	9.48E-05	6.84E-04
UNG_0_multinomial_train1.8	4.74E-03	1.83E-144	4.19E-03	0.00E+00	8.55E-04
OGG1_0_multinomial_train1.6	6.37E-05	2.83E-136	1.80E-04	1.54E-04	6.37E-05
UNG_0_multinomial_train1.9	3.61E-03	5.75E-05	3.16E-03	1.74E-07	8.09E-04
OGG1_0_multinomial_train1.7	1.14E-03	7.39E-05	1.39E-03	1.20E-04	2.58E-05
UNG_0_multinomial_train1.10	5.54E-03	4.52E-05	5.07E-03	0.00E+00	7.40E-04
OGG1_0_multinomial_train1.8	5.72E-04	2.88E-04	8.17E-04	0.00E+00	1.07E-04
UNG_0_multinomial_train1.11	5.12E-03	4.80E-05	4.63E-03	0.00E+00	7.47E-04
OGG1_0_multinomial_train1.9	1.15E-03	1.23E-78	1.37E-03	2.25E-04	7.89E-05
OGG1_0_multinomial_train1.10	1.79E-03	0.00E+00	2.03E-03	2.11E-04	1.17E-61
OGG1_0_multinomial_train1.11	2.30E-04	1.48E-04	1.32E-13	1.45E-04	5.06E-22
UNG_0_multinomial_train1.12	4.00E-03	6.05E-05	3.54E-03	0.00E+00	8.25E-04
UNG_0_multinomial_train1.13	3.88E-03	5.40E-05	3.39E-03	0.00E+00	8.36E-04
UNG_0_multinomial_train1.14	4.03E-03	6.05E-05	3.55E-03	0.00E+00	8.19E-04
OGG1_0_multinomial_train1.12	2.23E-04	1.86E-04	1.12E-138	1.01E-04	1.04E-04
OGG1_0_multinomial_train1.13	1.28E-03	0.00E+00	1.45E-03	1.39E-04	7.98E-05
UNG_0_multinomial_train1.15	5.31E-03	1.80E-31	4.78E-03	1.51E-04	7.21E-04
UNG_0_multinomial_train1.16	3.12E-03	5.03E-05	2.73E-03	0.00E+00	7.32E-04
UNG_0_multinomial_train1.17	2.64E-03	6.46E-05	2.24E-03	0.00E+00	8.44E-04
OGG1_0_multinomial_train1.14	1.60E-03	3.71E-68	1.86E-03	2.13E-04	0.00E+00
UNG_0_multinomial_train1.18	6.03E-03	7.84E-05	5.49E-03	0.00E+00	7.43E-04
OGG1_0_multinomial_train1.15	1.62E-03	2.11E-04	1.89E-03	7.83E-05	5.14E-53
UNG_0_multinomial_train1.19	4.54E-03	2.22E-05	4.06E-03	5.65E-05	7.54E-04
OGG1_0_multinomial_train1.16	8.26E-04	1.55E-04	1.02E-03	1.41E-04	9.37E-05
UNG_0_multinomial_train1.20	3.39E-03	6.34E-05	2.93E-03	6.80E-18	8.00E-04
UNG_0_multinomial_train1.21	2.81E-03	4.41E-05	2.44E-03	4.90E-05	7.23E-04
OGG1_0_multinomial_train1.17	8.87E-05	2.05E-39	1.81E-04	1.85E-04	2.45E-05
UNG_0_multinomial_train1.22	5.50E-03	2.23E-136	4.92E-03	0.00E+00	8.44E-04
UNG_0_multinomial_train1.23	6.79E-03	3.72E-05	6.22E-03	8.59E-05	7.34E-04
UNG_0_multinomial_train1.24	3.60E-03	5.59E-05	3.14E-03	3.76E-74	8.13E-04
OGG1_0_multinomial_train1.18	1.93E-03	1.48E-04	2.12E-03	1.48E-04	7.86E-05
UNG_0_multinomial_train1.25	4.91E-03	5.11E-05	4.54E-03	0.00E+00	6.49E-04
OGG1_0_multinomial_train1.19	5.42E-04	1.61E-04	7.89E-04	1.56E-04	4.57E-05
