Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
ATP2B4_real_train_fold1	0.9999999999999967	0.98	0.358	35.8%	0.056	20.041%	0.16848	0.977
ATP2B4_real_train_fold1.1	0.9999999999999971	0.981	0.368	36.8%	0.049	20.283%	0.17921	0.977
EXO1_real_train_fold1	0.9999999999999954	0.958	0.273	27.3%	0.038	30.478%	0.06635	0.891
MLH1_real_train_fold1	0.9999999999999964	0.987	0.177	17.7%	0.03	15.787%	0.03827	0.982
MSH6_real_train_fold1	0.9999999999999951	0.993	0.145	14.5%	0.021	11.436%	0.02883	0.99
MSH6_real_train_fold1.1	0.9999999999999962	0.992	0.15	15.0%	0.022	12.106%	0.02752	0.989
MSH6_real_train_fold1.2	0.9999999999999957	0.992	0.135	13.5%	0.024	13.102%	0.02567	0.988
OGG1_real_train_fold1	0.9999999999999979	0.997	0.178	17.8%	0.028	7.322%	0.09258	0.997
PMS1_real_train_fold1	0.9999999999999977	0.918	0.488	48.8%	0.081	39.901%	0.2619	0.889
PMS2_real_train_fold1	0.9999999999999957	0.889	0.511	51.1%	0.08	47.146%	0.21608	0.831
RNF168_real_train_fold1	0.9999999999999939	0.922	0.428	42.8%	0.057	38.833%	0.19173	0.844
UNG_real_train_fold1	0.9999999999999982	0.957	0.365	36.5%	0.058	28.913%	0.17859	0.942
ATP2B4_multinomial_train_fold1	0.9999999999999972	0.962	0.463	46.3%	0.071	27.303%	0.29007	0.955
ATP2B4_multinomial_train_fold1.1	0.9999999999999973	0.95	0.538	53.8%	0.081	31.607%	0.32511	0.94
ATP2B4_multinomial_train_fold1.2	0.9999999999999979	0.947	0.568	56.8%	0.08	33.47%	0.34603	0.936
ATP2B4_multinomial_train_fold1.3	0.9999999999999976	0.971	0.447	44.7%	0.068	23.913%	0.32596	0.967
ATP2B4_multinomial_train_fold1.4	0.9999999999999976	0.944	0.512	51.2%	0.073	33.045%	0.31287	0.928
ATP2B4_multinomial_train_fold1.5	0.9999999999999978	0.969	0.458	45.8%	0.062	25.849%	0.26036	0.964
