	0	1	2	3	4
0	-0.7448052337163531	-10.207707802494635	5.818435296906966	14.43702422879029	12.633218622792747
1	13.270852191574562	-21.488634059575578	11.965759602876092	-15.965278029111408	-13.825129912134797
2	-4.401606865461355	16.444256250478265	7.760915429743281	-21.385497450708037	-16.551762883443306
3	-30.8604328075632	26.202707756125378	-0.29826543292587976	-7.895427427069187	9.47436769169743
4	19.15327274052601	2.4790187402415973	-23.942613943696234	13.337287175493625	-11.347171717540908
5	-5.027123251664605	-11.358632704590276	-12.40145419938111	23.16253441022303	-5.85817618236697
6	-16.69350827583631	10.247093497804066	-0.39296169313320567	-2.849009042987461	23.800893572718895
7	25.984245371035602	-11.981197667900892	-13.408103768390045	-0.5796695500220219	-2.8286611792929923
8	13.406341195626897	-4.365265117175242	9.082664396885065	1.2915983990461475	3.024806509249971
9	-13.87907991251739	4.2854555033386585	16.07087999542805	-3.22921373648648	1.7947878692654478
