Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
EXO1_0_real_train1	1.73E-04	3.64E-07	6.12E-04	5.00E-04	2.08E-04
OGG1_0_real_train1	3.19E-139	7.45E-17	2.61E-03	1.70E-03	1.07E-03
RNF168_0_real_train1	1.80E-04	0.00E+00	3.74E-04	4.07E-04	1.03E-04
UNG_0_real_train1	2.38E-03	7.82E-83	1.40E-03	1.47E-03	2.52E-03
ATP2B4_0_real_train1	7.75E-04	1.12E-29	1.05E-03	4.54E-04	3.84E-04
ATP2B4_1_real_train1	3.87E-160	3.05E-04	1.07E-03	0.00E+00	1.03E-03
MLH1_0_real_train1	0.00E+00	1.77E-03	0.00E+00	5.29E-04	3.03E-05
MSH2_0_real_train1	0.00E+00	1.42E-03	0.00E+00	3.67E-04	1.62E-04
MSH6_0_real_train1	0.00E+00	1.60E-03	0.00E+00	5.72E-04	9.13E-05
MSH6_1_real_train1	0.00E+00	1.30E-03	0.00E+00	3.47E-79	1.26E-04
PMS1_0_real_train1	0.00E+00	5.75E-02	2.51E-03	8.51E-04	7.80E-04
PMS2_0_real_train1	3.28E-04	1.72E-03	5.38E-11	0.00E+00	1.42E-04
EXO1_0_dirichlet_train1	1.54E-04	0.00E+00	0.00E+00	0.00E+00	2.22E-04
RNF168_0_dirichlet_train1	2.69E-04	0.00E+00	4.53E-04	7.32E-04	0.00E+00
RNF168_0_dirichlet_train1.1	1.76E-04	0.00E+00	3.63E-132	0.00E+00	2.41E-04
EXO1_0_dirichlet_train1.1	2.19E-04	6.44E-04	3.33E-04	4.13E-04	1.83E-133
RNF168_0_dirichlet_train1.2	2.69E-04	0.00E+00	0.00E+00	0.00E+00	2.71E-04
RNF168_0_dirichlet_train1.3	1.24E-04	0.00E+00	0.00E+00	9.85E-105	2.08E-04
RNF168_0_dirichlet_train1.4	3.16E-04	0.00E+00	3.87E-04	6.41E-04	2.44E-04
RNF168_0_dirichlet_train1.5	3.27E-04	0.00E+00	0.00E+00	3.85E-04	0.00E+00
RNF168_0_dirichlet_train1.6	2.47E-04	0.00E+00	4.66E-04	3.39E-04	3.95E-04
RNF168_0_dirichlet_train1.7	2.05E-04	2.90E-04	2.25E-04	0.00E+00	3.46E-04
RNF168_0_dirichlet_train1.8	2.25E-04	0.00E+00	0.00E+00	4.38E-04	2.05E-04
EXO1_0_dirichlet_train1.2	2.51E-04	2.00E-04	0.00E+00	2.96E-04	1.52E-04
EXO1_0_dirichlet_train1.3	4.58E-04	2.75E-04	0.00E+00	4.68E-04	4.77E-04
RNF168_0_dirichlet_train1.9	1.50E-04	0.00E+00	3.11E-04	3.46E-04	1.21E-04
EXO1_0_dirichlet_train1.4	3.55E-04	0.00E+00	0.00E+00	4.20E-04	0.00E+00
EXO1_0_dirichlet_train1.5	2.31E-04	0.00E+00	0.00E+00	2.63E-04	1.70E-66
EXO1_0_dirichlet_train1.6	3.07E-04	0.00E+00	0.00E+00	3.16E-04	0.00E+00
EXO1_0_dirichlet_train1.7	3.67E-04	2.76E-04	0.00E+00	0.00E+00	0.00E+00
EXO1_0_dirichlet_train1.8	7.47E-04	3.26E-04	0.00E+00	9.94E-04	0.00E+00
RNF168_0_dirichlet_train1.10	1.80E-04	2.06E-04	2.50E-04	3.41E-04	3.45E-30
EXO1_0_dirichlet_train1.9	5.81E-04	3.11E-04	0.00E+00	0.00E+00	2.10E-04
RNF168_0_dirichlet_train1.11	1.47E-04	2.04E-04	3.38E-04	3.60E-04	1.14E-04
RNF168_0_dirichlet_train1.12	3.70E-04	0.00E+00	1.12E-03	6.04E-04	6.02E-04
EXO1_0_dirichlet_train1.10	1.93E-04	1.54E-11	7.98E-04	0.00E+00	7.39E-04
EXO1_0_dirichlet_train1.11	2.09E-04	0.00E+00	3.66E-04	3.39E-04	2.25E-04
RNF168_0_dirichlet_train1.13	3.93E-04	1.83E-04	0.00E+00	3.64E-04	0.00E+00
RNF168_0_dirichlet_train1.14	1.54E-04	3.98E-04	5.38E-04	1.48E-157	0.00E+00
RNF168_0_dirichlet_train1.15	4.24E-04	0.00E+00	5.82E-04	1.00E-03	0.00E+00
RNF168_0_dirichlet_train1.16	3.15E-04	0.00E+00	5.04E-04	6.87E-04	0.00E+00
EXO1_0_dirichlet_train1.12	1.95E-04	0.00E+00	0.00E+00	2.80E-04	1.38E-04
RNF168_0_dirichlet_train1.17	3.45E-04	3.22E-04	1.35E-33	0.00E+00	2.35E-04
EXO1_0_dirichlet_train1.13	3.13E-04	2.97E-62	3.72E-04	0.00E+00	7.20E-103
RNF168_0_dirichlet_train1.18	1.19E-04	0.00E+00	9.27E-24	0.00E+00	2.16E-04
EXO1_0_dirichlet_train1.14	2.58E-04	2.56E-04	1.79E-04	3.28E-04	2.29E-04
RNF168_0_dirichlet_train1.19	6.39E-04	5.62E-04	1.13E-03	2.17E-03	3.46E-04
RNF168_0_dirichlet_train1.20	2.99E-04	0.00E+00	3.95E-04	3.37E-04	1.79E-04
EXO1_0_dirichlet_train1.15	4.11E-04	2.83E-04	3.86E-12	5.96E-04	0.00E+00
RNF168_0_dirichlet_train1.21	2.63E-04	0.00E+00	2.48E-113	0.00E+00	2.77E-04
RNF168_0_dirichlet_train1.22	3.09E-04	0.00E+00	6.70E-04	3.52E-04	5.72E-04
EXO1_0_dirichlet_train1.16	4.14E-04	5.47E-04	0.00E+00	0.00E+00	2.27E-04
EXO1_0_dirichlet_train1.17	3.81E-04	8.55E-04	0.00E+00	1.11E-03	0.00E+00
RNF168_0_dirichlet_train1.23	2.06E-04	0.00E+00	7.45E-84	2.76E-04	8.21E-05
EXO1_0_dirichlet_train1.18	2.68E-04	0.00E+00	9.49E-09	2.79E-04	1.99E-04
RNF168_0_dirichlet_train1.24	1.82E-04	8.21E-70	3.98E-04	3.79E-04	1.37E-04
RNF168_0_dirichlet_train1.25	5.37E-04	0.00E+00	4.09E-04	0.00E+00	4.71E-04
RNF168_0_dirichlet_train1.26	2.80E-04	2.09E-04	0.00E+00	2.97E-04	7.37E-05
RNF168_0_dirichlet_train1.27	4.20E-04	2.49E-04	8.53E-04	1.31E-03	0.00E+00
RNF168_0_dirichlet_train1.28	1.24E-03	0.00E+00	1.55E-03	2.76E-03	0.00E+00
EXO1_0_dirichlet_train1.19	4.13E-04	1.17E-03	1.85E-04	7.99E-04	0.00E+00
RNF168_0_dirichlet_train1.29	3.23E-04	0.00E+00	2.32E-04	0.00E+00	3.11E-04
EXO1_0_dirichlet_train1.20	5.76E-04	2.77E-04	0.00E+00	6.66E-04	0.00E+00
RNF168_0_dirichlet_train1.30	3.45E-04	3.76E-04	7.45E-04	5.16E-04	0.00E+00
RNF168_0_dirichlet_train1.31	2.30E-04	0.00E+00	4.08E-19	0.00E+00	2.34E-04
RNF168_0_dirichlet_train1.32	2.23E-04	0.00E+00	5.16E-04	4.20E-04	1.24E-04
RNF168_0_dirichlet_train1.33	2.49E-04	0.00E+00	4.72E-86	2.75E-04	7.45E-05
EXO1_0_dirichlet_train1.21	2.16E-04	0.00E+00	3.98E-04	4.15E-04	1.96E-04
RNF168_0_dirichlet_train1.34	1.42E-04	3.69E-04	4.25E-04	0.00E+00	0.00E+00
EXO1_0_dirichlet_train1.22	8.55E-04	8.16E-04	0.00E+00	2.26E-03	7.29E-04
EXO1_0_dirichlet_train1.23	3.84E-04	2.11E-04	0.00E+00	5.10E-04	0.00E+00
RNF168_0_dirichlet_train1.35	6.96E-04	0.00E+00	5.95E-04	3.68E-04	2.99E-04
RNF168_0_dirichlet_train1.36	2.33E-04	2.98E-04	2.06E-37	0.00E+00	2.47E-04
EXO1_0_dirichlet_train1.24	7.27E-04	0.00E+00	0.00E+00	0.00E+00	6.44E-04
RNF168_0_dirichlet_train1.37	1.20E-04	2.44E-04	2.40E-04	1.83E-80	3.50E-04
EXO1_0_dirichlet_train1.25	4.94E-04	0.00E+00	0.00E+00	0.00E+00	5.00E-04
RNF168_0_dirichlet_train1.38	2.60E-04	0.00E+00	5.95E-33	2.89E-04	1.36E-04
EXO1_0_dirichlet_train1.26	1.75E-04	0.00E+00	0.00E+00	0.00E+00	2.21E-04
EXO1_0_dirichlet_train1.27	4.32E-04	0.00E+00	6.49E-04	1.12E-03	0.00E+00
EXO1_0_dirichlet_train1.28	3.83E-04	3.26E-04	1.43E-03	0.00E+00	7.26E-04
EXO1_0_dirichlet_train1.29	1.65E-04	0.00E+00	3.03E-04	4.18E-04	1.13E-04
EXO1_0_dirichlet_train1.30	1.10E-03	1.38E-03	0.00E+00	1.94E-26	0.00E+00
RNF168_0_dirichlet_train1.39	5.72E-04	2.99E-04	0.00E+00	3.18E-04	7.15E-05
RNF168_0_dirichlet_train1.40	1.83E-04	2.81E-04	3.12E-04	0.00E+00	3.42E-04
EXO1_0_dirichlet_train1.31	1.79E-04	0.00E+00	4.81E-23	3.04E-04	1.71E-04
EXO1_0_dirichlet_train1.32	3.49E-04	2.39E-04	2.46E-95	4.09E-04	3.28E-04
EXO1_0_dirichlet_train1.33	2.04E-04	0.00E+00	4.62E-98	3.08E-04	1.82E-04
RNF168_0_dirichlet_train1.41	2.55E-04	2.16E-04	4.20E-16	3.26E-04	1.40E-04
RNF168_0_dirichlet_train1.42	9.52E-04	0.00E+00	1.40E-03	2.27E-03	4.02E-04
EXO1_0_dirichlet_train1.34	8.76E-04	5.62E-04	0.00E+00	1.48E-03	0.00E+00
RNF168_0_dirichlet_train1.43	2.21E-04	0.00E+00	0.00E+00	3.06E-04	1.81E-04
EXO1_0_dirichlet_train1.35	5.05E-04	1.09E-03	0.00E+00	5.00E-04	0.00E+00
EXO1_0_dirichlet_train1.36	2.21E-04	0.00E+00	4.51E-04	4.27E-04	1.84E-04
RNF168_0_dirichlet_train1.44	6.19E-04	0.00E+00	8.12E-04	7.61E-04	0.00E+00
EXO1_0_dirichlet_train1.37	1.82E-04	0.00E+00	3.08E-33	2.81E-04	1.10E-04
RNF168_0_dirichlet_train1.45	2.36E-04	0.00E+00	0.00E+00	2.95E-04	5.95E-05
RNF168_0_dirichlet_train1.46	3.41E-04	0.00E+00	2.10E-04	5.56E-04	0.00E+00
RNF168_0_dirichlet_train1.47	2.57E-04	3.40E-04	0.00E+00	0.00E+00	2.68E-04
RNF168_0_dirichlet_train1.48	3.60E-04	0.00E+00	3.16E-04	0.00E+00	3.84E-04
RNF168_0_dirichlet_train1.49	2.91E-03	0.00E+00	1.55E-122	3.09E-03	0.00E+00
RNF168_0_dirichlet_train1.50	3.73E-04	2.87E-04	7.26E-04	1.25E-03	0.00E+00
EXO1_0_dirichlet_train1.38	1.48E-04	0.00E+00	3.56E-04	3.38E-04	1.22E-04
RNF168_0_dirichlet_train1.51	2.58E-04	3.29E-04	2.28E-04	2.33E-33	2.05E-04
RNF168_0_dirichlet_train1.52	1.14E-03	3.42E-04	1.20E-05	2.93E-04	2.75E-04
EXO1_0_dirichlet_train1.39	1.14E-04	0.00E+00	0.00E+00	0.00E+00	0.00E+00
EXO1_0_dirichlet_train1.40	1.86E-04	0.00E+00	0.00E+00	0.00E+00	2.32E-04
RNF168_0_dirichlet_train1.53	3.23E-04	0.00E+00	2.37E-04	4.40E-152	2.88E-04
EXO1_0_dirichlet_train1.41	1.70E-04	0.00E+00	1.05E-07	2.74E-04	1.36E-04
EXO1_0_dirichlet_train1.42	2.65E-04	3.05E-04	0.00E+00	0.00E+00	2.31E-04
RNF168_0_dirichlet_train1.54	1.71E-02	0.00E+00	2.06E-03	7.95E-04	1.19E-03
OGG1_0_dirichlet_train1	0.00E+00	0.00E+00	6.66E-04	1.14E-03	6.62E-04
UNG_0_dirichlet_train1	1.18E-03	1.11E-03	3.10E-04	1.45E-03	2.16E-03
