Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.952	0.297	29.7%	0.04	32.067%	0.07659	0.871
OGG1_0_real_train1	0.9999999999999968	0.992	0.324	32.4%	0.064	15.843%	3.28298	0.992
RNF168_0_real_train1	0.9999999999999989	0.955	0.342	34.2%	0.043	29.608%	0.13864	0.91
UNG_0_real_train1	0.9999999999999982	0.91	0.501	50.1%	0.083	41.376%	0.24858	0.876
ATP2B4_0_real_train1	0.9999999999999971	0.979	0.39	39.0%	0.052	21.525%	0.19861	0.975
ATP2B4_1_real_train1	0.9999999999999967	0.989	0.325	32.5%	0.045	16.104%	0.15571	0.987
MLH1_0_real_train1	0.9999999999999964	0.977	0.257	25.7%	0.04	21.049%	0.06038	0.968
MSH2_0_real_train1	0.999999999999996	0.986	0.207	20.7%	0.032	16.987%	0.04687	0.981
MSH6_0_real_train1	0.9999999999999951	0.992	0.156	15.6%	0.023	12.525%	0.03103	0.989
MSH6_1_real_train1	0.9999999999999969	0.993	0.163	16.3%	0.023	12.373%	0.04189	0.99
PMS1_0_real_train1	0.9999999999999964	0.916	0.442	44.2%	0.092	40.003%	0.2681	0.894
PMS2_0_real_train1	0.9999999999999952	0.849	0.531	53.1%	0.085	52.76%	0.22546	0.731
EXO1_0_dirichlet_train1	0.9999999999999967	0.801	0.733	73.3%	0.101	61.524%	0.4664	0.663
RNF168_0_dirichlet_train1	0.9999999999999989	0.751	0.752	75.2%	0.105	66.865%	0.57282	0.526
RNF168_0_dirichlet_train1.1	0.9999999999999991	0.783	0.804	80.4%	0.113	62.289%	0.60194	0.659
EXO1_0_dirichlet_train1.1	0.9999999999999967	0.783	0.72	72.0%	0.104	62.207%	0.47492	0.624
RNF168_0_dirichlet_train1.2	0.999999999999999	0.784	0.837	83.7%	0.115	62.07%	0.62764	0.671
RNF168_0_dirichlet_train1.3	0.999999999999999	0.693	0.85	85.0%	0.122	72.933%	0.68514	0.451
RNF168_0_dirichlet_train1.4	0.999999999999999	0.838	0.664	66.4%	0.091	54.56%	0.47255	0.726
RNF168_0_dirichlet_train1.5	0.9999999999999989	0.766	0.751	75.1%	0.107	64.565%	0.57584	0.582
RNF168_0_dirichlet_train1.6	0.999999999999999	0.792	0.775	77.5%	0.113	61.087%	0.5919	0.682
RNF168_0_dirichlet_train1.7	0.9999999999999991	0.83	0.705	70.5%	0.099	56.126%	0.47196	0.734
RNF168_0_dirichlet_train1.8	0.9999999999999989	0.743	0.784	78.4%	0.124	66.954%	0.7287	0.598
EXO1_0_dirichlet_train1.2	0.9999999999999964	0.747	0.758	75.8%	0.108	67.725%	0.49195	0.532
EXO1_0_dirichlet_train1.3	0.9999999999999969	0.786	0.692	69.2%	0.099	61.678%	0.4256	0.598
RNF168_0_dirichlet_train1.9	0.9999999999999989	0.797	0.781	78.1%	0.113	60.231%	0.59812	0.694
EXO1_0_dirichlet_train1.4	0.9999999999999969	0.757	0.735	73.5%	0.1	66.501%	0.49961	0.506
EXO1_0_dirichlet_train1.5	0.9999999999999969	0.699	0.785	78.5%	0.117	72.058%	0.5062	0.425
EXO1_0_dirichlet_train1.6	0.9999999999999969	0.787	0.687	68.7%	0.101	61.981%	0.39653	0.613
EXO1_0_dirichlet_train1.7	0.9999999999999969	0.701	0.788	78.8%	0.108	72.857%	0.49946	0.344
EXO1_0_dirichlet_train1.8	0.9999999999999969	0.769	0.703	70.3%	0.1	64.033%	0.48833	0.543
RNF168_0_dirichlet_train1.10	0.9999999999999991	0.701	0.821	82.1%	0.122	71.789%	0.68915	0.471
EXO1_0_dirichlet_train1.9	0.9999999999999969	0.692	0.833	83.3%	0.118	75.05%	0.6161	0.43
RNF168_0_dirichlet_train1.11	0.999999999999999	0.685	0.805	80.5%	0.129	73.391%	0.65211	0.456
RNF168_0_dirichlet_train1.12	0.999999999999999	0.822	0.663	66.3%	0.108	57.278%	0.44906	0.741
EXO1_0_dirichlet_train1.10	0.9999999999999969	0.746	0.753	75.3%	0.104	67.26%	0.47565	0.49
EXO1_0_dirichlet_train1.11	0.9999999999999969	0.765	0.686	68.6%	0.103	65.259%	0.42918	0.56
RNF168_0_dirichlet_train1.13	0.9999999999999989	0.782	0.779	77.9%	0.111	62.412%	0.63215	0.655
RNF168_0_dirichlet_train1.14	0.999999999999999	0.798	0.777	77.7%	0.114	60.646%	0.53873	0.704
RNF168_0_dirichlet_train1.15	0.999999999999999	0.779	0.786	78.6%	0.118	62.969%	0.58564	0.665
RNF168_0_dirichlet_train1.16	0.9999999999999991	0.702	0.768	76.8%	0.135	71.598%	0.66986	0.539
EXO1_0_dirichlet_train1.12	0.9999999999999961	0.782	0.704	70.4%	0.1	62.672%	0.46058	0.599
RNF168_0_dirichlet_train1.17	0.999999999999999	0.762	0.773	77.3%	0.11	64.85%	0.58192	0.589
EXO1_0_dirichlet_train1.13	0.9999999999999968	0.725	0.753	75.3%	0.115	68.754%	0.50071	0.5
RNF168_0_dirichlet_train1.18	0.999999999999999	0.661	0.819	81.9%	0.138	76.196%	0.82744	0.444
EXO1_0_dirichlet_train1.14	0.9999999999999971	0.755	0.795	79.5%	0.109	66.884%	0.54187	0.57
RNF168_0_dirichlet_train1.19	0.9999999999999989	0.81	0.714	71.4%	0.102	58.365%	0.50533	0.693
RNF168_0_dirichlet_train1.20	0.999999999999999	0.862	0.666	66.6%	0.09	51.001%	0.47888	0.786
EXO1_0_dirichlet_train1.15	0.9999999999999964	0.725	0.701	70.1%	0.106	71.532%	0.47724	0.431
RNF168_0_dirichlet_train1.21	0.9999999999999991	0.729	0.861	86.1%	0.129	68.626%	0.68056	0.582
RNF168_0_dirichlet_train1.22	0.999999999999999	0.692	0.778	77.8%	0.127	73.128%	0.59269	0.471
EXO1_0_dirichlet_train1.16	0.9999999999999967	0.79	0.647	64.7%	0.09	62.48%	0.36503	0.534
EXO1_0_dirichlet_train1.17	0.9999999999999967	0.717	0.753	75.3%	0.112	70.85%	0.44377	0.448
RNF168_0_dirichlet_train1.23	0.9999999999999989	0.748	0.71	71.0%	0.117	66.652%	0.54362	0.581
EXO1_0_dirichlet_train1.18	0.9999999999999964	0.817	0.644	64.4%	0.089	57.688%	0.4011	0.646
