	0	1	2	3	4	5	6	7	8	9
0	[1.1292300080685906, 0.9906042635333095, 1.386257445352811, 0.2783333361148834, 0.0]	[1.1302130253293619, 0.9915972059124162, 1.3861581941694565, 0.25999999046325684, 0.0]	[1.129087877675872, 0.9904533455543986, 1.386345321214734, 0.27166667580604553, 0.0]	[1.1293162305883564, 0.9907051298635153, 1.386111007248411, 0.3058333396911621, 0.0]	[1.128984407273517, 0.9903597943771714, 1.3862461289634553, 0.2691666781902313, 0.0]	[1.1284220652558345, 0.9898049148841327, 1.3861715037170181, 0.28083333373069763, 0.0]	[1.1289468762933006, 0.9903306127628836, 1.3861626353041694, 0.26499998569488525, 0.0]	[1.1290471034899214, 0.9904276380302943, 1.38619465459627, 0.25833332538604736, 0.0]	[1.129058723142578, 0.990446031043986, 1.3861269209859195, 0.30000001192092896, 0.0]	[1.1285419678709163, 0.9899251120192776, 1.386168558516388, 0.2616666555404663, 0.0]
100	[0.49830164081304285, 0.49760206073358537, 0.006995800794574677, 1.0, 0.0]	[0.48864250138693305, 0.4877219897399256, 0.009205116470074501, 1.0, 0.0]	[0.5008628505630469, 0.5001221079429368, 0.007407426201101564, 1.0, 0.0]	[0.4948412786335252, 0.49415032453582325, 0.006909540977019312, 1.0, 0.0]	[0.4850976014604174, 0.4839557219761523, 0.01141879484265116, 1.0, 0.0]	[0.4935067302981059, 0.49282528063981307, 0.006814496582928242, 1.0, 0.0]	[0.521896421818552, 0.5194766174903858, 0.024198043281662113, 1.0, 0.0]	[0.5005794447050333, 0.4998919281976867, 0.006875165073466885, 1.0, 0.0]	[0.4932905696301002, 0.49230706046783157, 0.009835091622686205, 1.0, 0.0]	[0.4927439460739744, 0.4920113023650053, 0.007326437089691472, 1.0, 0.0]
200	[0.48814400331690105, 0.4876821889396753, 0.004618143772257722, 1.0, 0.0]	[0.4811752908710106, 0.48054692676892746, 0.006283641020831193, 1.0, 0.0]	[0.48996571634745, 0.489517087481558, 0.004486288658920429, 1.0, 0.0]	[0.4856275383721311, 0.48518111799948166, 0.00446420372649416, 1.0, 0.0]	[0.47803228195574304, 0.4773772606235321, 0.006550213322109341, 1.0, 0.0]	[0.48533188460338994, 0.4848855699723586, 0.00446314631031326, 1.0, 0.0]	[0.48183513404964323, 0.48101480625302684, 0.008203277966163788, 1.0, 0.0]	[0.4916774766546802, 0.491225625994973, 0.004518506597072282, 1.0, 0.0]	[0.48639143927160194, 0.48574497884998047, 0.0064646042162148564, 1.0, 0.0]	[0.48390922820282806, 0.4834209275126553, 0.004883006901727264, 1.0, 0.0]
300	[0.48409620577240015, 0.4837232819976531, 0.0037292377474705055, 1.0, 0.0]	[0.47803329051751225, 0.47751478812223286, 0.00518502395279416, 1.0, 0.0]	[0.4864388253981661, 0.48608737721619705, 0.0035144818196903033, 1.0, 0.0]	[0.4820974588688094, 0.4817426490610326, 0.0035480980777680034, 1.0, 0.0]	[0.4754835363658111, 0.4749640994113269, 0.0051943695448419605, 1.0, 0.0]	[0.4820109795232562, 0.4816539614627425, 0.0035701806051375157, 1.0, 0.0]	[0.4769004299021422, 0.4763138635339714, 0.005865663681708067, 1.0, 0.0]	[0.487976575948056, 0.4876150303667776, 0.0036154558127837505, 1.0, 0.0]	[0.48288913749102275, 0.48235996761263, 0.0052916987839271975, 1.0, 0.0]	[0.48022389578466457, 0.4798106496917074, 0.004132460929571733, 1.0, 0.0]
400	[0.48184107718328517, 0.4815175689780859, 0.0032350820519928786, 1.0, 0.0]	[0.47597488443377706, 0.47551495914551534, 0.004599252882616986, 1.0, 0.0]	[0.48216058608979034, 0.4818389017388531, 0.003216843509372934, 1.0, 0.0]	[0.47992171838873016, 0.47961568571450985, 0.003060326742203167, 1.0, 0.0]	[0.4738777621171351, 0.4734227935416852, 0.0045496857544992594, 1.0, 0.0]	[0.47995527551230777, 0.4796473834305078, 0.003078920818000149, 1.0, 0.0]	[0.47450811331906334, 0.47401716153370616, 0.004909517853571796, 1.0, 0.0]	[0.4844972439777452, 0.4841712099657649, 0.0032603401198026643, 1.0, 0.0]	[0.48063929782633363, 0.48016549203588804, 0.004738057904455871, 1.0, 0.0]	[0.4778338928188885, 0.47744193474055224, 0.003919580783362691, 1.0, 0.0]
500	[0.480089622056093, 0.4797964850633635, 0.002931369927295396, 1.0, 0.0]	[0.47441957138944335, 0.4739929324824089, 0.004266389070344381, 1.0, 0.0]	[0.48016692308312914, 0.4798769721549944, 0.0028995092813472625, 1.0, 0.0]	[0.47849028687194917, 0.47821312778629654, 0.0027715908565265047, 1.0, 0.0]	[0.47271582428343323, 0.4722990321004353, 0.004167921829979546, 1.0, 0.0]	[0.4784960484963116, 0.4782175585156644, 0.002784899806471961, 1.0, 0.0]	[0.47288967678235505, 0.47245360903761224, 0.00436067744742786, 1.0, 0.0]	[0.48236152062017307, 0.4820592022593137, 0.0030231836085938073, 1.0, 0.0]	[0.4786993087981146, 0.4782540174553486, 0.004452913427659837, 1.0, 0.0]	[0.47604120772051295, 0.47566180585836204, 0.003794018621509261, 1.0, 0.0]
600	[0.47879999967536635, 0.4785275095746935, 0.0027249010067287444, 1.0, 0.0]	[0.47330069701329175, 0.47290016550550273, 0.004005315077890015, 1.0, 0.0]	[0.4787951048224202, 0.4785249790954437, 0.0027012572697651138, 1.0, 0.0]	[0.477430337586414, 0.47717329965696714, 0.0025703792944688016, 1.0, 0.0]	[0.4717619912571409, 0.4713711755355203, 0.0039081572162057545, 1.0, 0.0]	[0.4774856190499491, 0.47722753522999173, 0.0025808381995733164, 1.0, 0.0]	[0.47175656535082294, 0.4713538453230198, 0.004027200278031192, 1.0, 0.0]	[0.48068014167421347, 0.48039778995744553, 0.0028235171676795194, 1.0, 0.0]	[0.47690415294974914, 0.47647731011848254, 0.004268428312665759, 1.0, 0.0]	[0.4746284251983647, 0.4742560418311033, 0.003723833672613721, 1.0, 0.0]
700	[0.4778113914015887, 0.4775537461615444, 0.002576452400442882, 1.0, 0.0]	[0.4723365308191305, 0.4719546129631051, 0.0038191785602543706, 1.0, 0.0]	[0.4777981423637147, 0.47754337545017084, 0.0025476691354388223, 1.0, 0.0]	[0.47654439103274826, 0.47630061772301147, 0.002437733097368045, 1.0, 0.0]	[0.4710132625633474, 0.47064102969307503, 0.003722328702723723, 1.0, 0.0]	[0.47660410046401497, 0.47635968795913225, 0.002444125048827278, 1.0, 0.0]	[0.47085048894123627, 0.4704710921402689, 0.003793968009673623, 1.0, 0.0]	[0.47931575607734456, 0.47904748303717315, 0.0026827304017142044, 1.0, 0.0]	[0.47557438865807217, 0.4751650796621332, 0.004093089959389444, 1.0, 0.0]	[0.4735793523773731, 0.47322065329159757, 0.0035869908577550722, 1.0, 0.0]
800	[0.47694281865855814, 0.4766964264046484, 0.0024639225390974814, 1.0, 0.0]	[0.47155361625235537, 0.47118643041652986, 0.0036718583582553105, 1.0, 0.0]	[0.4769518391638765, 0.4767063243838582, 0.002455147800183572, 1.0, 0.0]	[0.47579439287157144, 0.47555997858026533, 0.0023441429130608544, 1.0, 0.0]	[0.4703325511594101, 0.46997233016018025, 0.003602209992298384, 1.0, 0.0]	[0.47590021142714084, 0.47566671525693915, 0.0023349617020171224, 1.0, 0.0]	[0.47013932139418585, 0.46977534038808416, 0.0036398100610171473, 1.0, 0.0]	[0.4782458333059934, 0.477989223975819, 0.0025660933017442743, 1.0, 0.0]	[0.47440744562738774, 0.4740129410448359, 0.003945045825518808, 1.0, 0.0]	[0.47265799847619383, 0.47230848598026554, 0.0034951249592827982, 1.0, 0.0]
900	[0.47620519933056166, 0.4759676392365485, 0.0023756009401317397, 1.0, 0.0]	[0.4708179285943996, 0.47045921892960046, 0.0035870966479912814, 1.0, 0.0]	[0.476101848870601, 0.4758638962689401, 0.0023795260166087234, 1.0, 0.0]	[0.47515500688160756, 0.47492757998777824, 0.0022742689382933166, 1.0, 0.0]	[0.46977154439656754, 0.4694218258573374, 0.003497185392301348, 1.0, 0.0]	[0.4753275087433837, 0.4751025024128822, 0.002250063305015091, 1.0, 0.0]	[0.46955508524243833, 0.46920333068179365, 0.003517545606446759, 1.0, 0.0]	[0.47724431358620495, 0.47699654790618384, 0.0024776568002110376, 1.0, 0.0]	[0.4734358307409672, 0.47305289564413616, 0.003829350968310238, 1.0, 0.0]	[0.47191611231601804, 0.4715738065272394, 0.003423057887786231, 1.0, 0.0]
