Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E
ATP2B4_real_train_fold1	3.70E-05	1.21E-04	0.00E+00	1.21E-04	1.61E-05
ATP2B4_real_train_fold1.1	2.56E-05	1.13E-04	2.59E-05	1.09E-04	1.67E-05
MLH1_real_train_fold1	7.32E-05	1.09E-05	2.94E-05	7.16E-06	4.44E-05
MSH2_real_train_fold1	3.07E-122	1.27E-05	2.04E-05	7.60E-06	4.98E-05
MSH6_real_train_fold1	9.37E-05	1.48E-05	2.93E-05	9.40E-06	4.80E-05
MSH6_real_train_fold1.1	9.31E-05	1.34E-05	2.30E-05	9.42E-06	5.21E-05
MSH6_real_train_fold1.2	1.02E-04	1.48E-05	3.59E-05	9.02E-06	4.57E-05
OGG1_real_train_fold1	1.75E-05	3.08E-04	4.83E-12	2.97E-04	4.39E-06
PMS1_real_train_fold1	8.42E-05	8.23E-05	5.71E-05	8.18E-05	2.74E-05
PMS2_real_train_fold1	1.84E-04	2.60E-05	1.89E-04	2.14E-05	0.00E+00
RNF168_real_train_fold1	7.20E-05	2.93E-05	1.42E-04	3.06E-05	4.64E-05
UNG_real_train_fold1	4.13E-05	8.22E-05	5.48E-104	4.19E-05	4.40E-05
ATP2B4_dirichlet_train_fold1	3.62E-05	1.47E-04	0.00E+00	1.53E-04	1.55E-05
ATP2B4_dirichlet_train_fold1.1	3.56E-05	1.02E-04	3.11E-05	9.97E-05	2.18E-05
ATP2B4_dirichlet_train_fold1.2	3.27E-05	1.04E-04	0.00E+00	1.03E-04	2.11E-05
ATP2B4_dirichlet_train_fold1.3	3.61E-05	1.14E-04	0.00E+00	1.41E-04	1.29E-05
ATP2B4_dirichlet_train_fold1.4	5.11E-05	5.91E-05	2.79E-05	5.38E-05	2.85E-05
ATP2B4_dirichlet_train_fold1.5	4.04E-05	8.62E-05	1.21E-05	9.67E-05	3.36E-05
ATP2B4_dirichlet_train_fold1.6	6.95E-05	1.28E-04	3.13E-05	1.13E-04	1.76E-05
ATP2B4_dirichlet_train_fold1.7	5.03E-05	1.38E-04	2.03E-05	1.30E-04	2.38E-05
ATP2B4_dirichlet_train_fold1.8	0.00E+00	1.65E-04	5.37E-05	1.48E-04	4.09E-05
ATP2B4_dirichlet_train_fold1.9	4.92E-05	1.75E-04	1.89E-05	1.49E-04	2.62E-05
ATP2B4_dirichlet_train_fold1.10	4.15E-05	9.92E-05	3.40E-05	6.97E-05	4.27E-05
ATP2B4_dirichlet_train_fold1.11	9.77E-05	1.29E-04	0.00E+00	1.47E-04	3.39E-05
ATP2B4_dirichlet_train_fold1.12	6.52E-05	8.55E-05	0.00E+00	8.75E-05	2.96E-05
ATP2B4_dirichlet_train_fold1.13	4.28E-05	7.40E-05	4.57E-05	9.09E-05	1.22E-05
ATP2B4_dirichlet_train_fold1.14	5.25E-05	1.02E-04	0.00E+00	1.01E-04	2.20E-05
ATP2B4_dirichlet_train_fold1.15	3.94E-05	1.63E-04	5.40E-05	1.61E-04	1.99E-05
ATP2B4_dirichlet_train_fold1.16	6.28E-05	1.31E-04	0.00E+00	9.70E-05	7.02E-05
ATP2B4_dirichlet_train_fold1.17	6.04E-05	1.20E-04	0.00E+00	1.29E-04	3.27E-05
ATP2B4_dirichlet_train_fold1.18	4.10E-05	1.25E-04	0.00E+00	1.49E-04	3.37E-05
ATP2B4_dirichlet_train_fold1.19	2.23E-05	1.25E-04	1.18E-05	1.20E-04	1.45E-05
ATP2B4_dirichlet_train_fold1.20	1.77E-05	8.85E-05	0.00E+00	9.12E-05	2.21E-05
ATP2B4_dirichlet_train_fold1.21	1.61E-05	1.06E-04	0.00E+00	9.90E-05	1.73E-05
ATP2B4_dirichlet_train_fold1.22	6.15E-05	7.83E-05	1.33E-05	6.66E-05	3.34E-05
ATP2B4_dirichlet_train_fold1.23	4.47E-05	1.09E-04	0.00E+00	8.79E-05	3.02E-05
ATP2B4_dirichlet_train_fold1.24	4.28E-05	5.51E-05	0.00E+00	4.67E-05	2.33E-05
ATP2B4_dirichlet_train_fold1.25	5.38E-05	1.12E-04	5.47E-05	1.02E-04	2.60E-05
ATP2B4_dirichlet_train_fold1.26	5.67E-05	8.80E-05	1.69E-70	6.57E-05	2.82E-05
ATP2B4_dirichlet_train_fold1.27	3.49E-05	1.57E-04	0.00E+00	1.37E-04	3.58E-05
ATP2B4_dirichlet_train_fold1.28	5.13E-05	7.12E-05	6.70E-05	7.91E-05	2.00E-05
ATP2B4_dirichlet_train_fold1.29	1.86E-05	1.79E-04	0.00E+00	1.81E-04	5.62E-06
ATP2B4_dirichlet_train_fold1.30	7.02E-05	1.29E-04	6.68E-05	1.25E-04	2.74E-05
ATP2B4_dirichlet_train_fold1.31	3.90E-05	1.28E-04	4.28E-05	1.24E-04	1.87E-05
ATP2B4_dirichlet_train_fold1.32	3.16E-05	1.75E-04	0.00E+00	1.44E-04	2.52E-05
ATP2B4_dirichlet_train_fold1.33	3.35E-05	1.46E-04	1.96E-05	1.49E-04	1.35E-05
ATP2B4_dirichlet_train_fold1.34	3.43E-05	1.96E-04	5.77E-05	2.05E-04	3.88E-05
ATP2B4_dirichlet_train_fold1.35	1.70E-05	1.93E-04	1.53E-05	1.93E-04	2.23E-05
ATP2B4_dirichlet_train_fold1.36	4.73E-05	1.49E-04	0.00E+00	1.30E-04	4.07E-05
ATP2B4_dirichlet_train_fold1.37	5.11E-05	9.36E-05	4.61E-05	7.34E-05	4.78E-05
ATP2B4_dirichlet_train_fold1.38	1.87E-05	1.13E-04	3.31E-05	1.11E-04	3.21E-05
