Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_real_train_fold1	0.999999999999996	0.951	0.304	30.4%	0.04	32.067%	0.07859	0.867
OGG1_real_train_fold1	0.9999999999999968	0.995	0.296	29.6%	0.057	14.11%	3.67623	0.995
RNF168_real_train_fold1	0.9999999999999989	0.955	0.341	34.1%	0.043	29.608%	0.13866	0.91
UNG_real_train_fold1	0.9999999999999982	0.891	0.557	55.7%	0.091	45.364%	0.28976	0.85
ATP2B4_real_train_fold1	0.9999999999999971	0.979	0.389	38.9%	0.051	21.111%	0.19664	0.976
ATP2B4_real_train_fold1.1	0.9999999999999967	0.987	0.348	34.8%	0.05	17.894%	0.17041	0.985
MLH1_real_train_fold1	0.9999999999999964	0.98	0.243	24.3%	0.038	19.997%	0.05382	0.971
MSH2_real_train_fold1	0.999999999999996	0.988	0.194	19.4%	0.03	15.925%	0.04372	0.983
MSH6_real_train_fold1	0.9999999999999951	0.993	0.146	14.6%	0.022	11.981%	0.02929	0.99
MSH6_real_train_fold1.1	0.9999999999999969	0.994	0.15	15.0%	0.021	11.297%	0.03809	0.991
PMS1_real_train_fold1	0.9999999999999964	0.917	0.439	43.9%	0.092	40.003%	0.26687	0.896
PMS2_real_train_fold1	0.9999999999999952	0.842	0.542	54.2%	0.087	54.001%	0.23421	0.718
EXO1_dirichlet_train_fold1	0.9999999999999967	0.803	0.731	73.1%	0.1	60.915%	0.4688	0.666
RNF168_dirichlet_train_fold1	0.9999999999999989	0.751	0.753	75.3%	0.105	66.865%	0.5731	0.526
RNF168_dirichlet_train_fold1.1	0.9999999999999991	0.782	0.805	80.5%	0.113	62.289%	0.60427	0.658
EXO1_dirichlet_train_fold1.1	0.9999999999999967	0.784	0.718	71.8%	0.104	62.207%	0.47587	0.624
RNF168_dirichlet_train_fold1.2	0.999999999999999	0.784	0.836	83.6%	0.115	62.07%	0.62886	0.67
RNF168_dirichlet_train_fold1.3	0.999999999999999	0.691	0.853	85.3%	0.123	73.531%	0.68604	0.449
RNF168_dirichlet_train_fold1.4	0.999999999999999	0.84	0.656	65.6%	0.091	54.56%	0.47005	0.731
