	0	1	2	3	4	5	6	7	8	9
0	[8.172174601327452, 8.172174601327452, 1663.5822114610642, 0.24666666984558105, 0.0]	[8.16580142356446, 8.16580142356446, 1663.4862289723792, 0.24500000476837158, 0.0]	[8.172725013336887, 8.172725013336887, 1663.6539178406547, 0.2408333271741867, 0.0]	[8.16562395327339, 8.16562395327339, 1663.5512986672913, 0.2516666650772095, 0.0]	[8.17442062186313, 8.17442062186313, 1663.639100013915, 0.24500000476837158, 0.0]	[8.170725764856854, 8.170725764856854, 1663.5344730014351, 0.23333333432674408, 0.0]	[8.17014923679944, 8.17014923679944, 1663.4529494980563, 0.25583332777023315, 0.0]	[8.183123043508072, 8.183123043508072, 1663.6895265110015, 0.21833333373069763, 0.0]	[8.166414482941569, 8.166414482941569, 1663.6489280844964, 0.2591666579246521, 0.0]	[8.16344475897721, 8.16344475897721, 1663.5629331253779, 0.25999999046325684, 0.0]
100	[2.2030652231579815, 2.2030652231579815, 273.18287626678193, 0.9283333420753479, 0.0]	[2.218047810211873, 2.218047810211873, 350.162641090659, 0.9075000286102295, 0.0]	[2.2462009473338553, 2.2462009473338553, 343.42285771109863, 0.9108333587646484, 0.0]	[2.2532963509052504, 2.2532963509052504, 387.65019635604665, 0.8941666483879089, 0.0]	[2.2139922286817435, 2.2139922286817435, 271.20703489657603, 0.9258333444595337, 0.0]	[2.2670047706091085, 2.2670047706091085, 394.4462115760283, 0.9158333539962769, 0.0]	[2.2830275443947654, 2.2830275443947654, 399.6289706241321, 0.903333306312561, 0.0]	[2.247143073745146, 2.247143073745146, 281.81811138375815, 0.9291666746139526, 0.0]	[2.2219722792915158, 2.2219722792915158, 273.29354760970546, 0.9266666769981384, 0.0]	[2.2119239031513254, 2.2119239031513254, 263.0390296160546, 0.9316666722297668, 0.0]
200	[2.196383711545803, 2.196383711545803, 230.0246480108196, 0.9308333396911621, 0.0]	[2.200395552674498, 2.200395552674498, 256.6695356197284, 0.9275000095367432, 0.0]	[2.2062443519540644, 2.2062443519540644, 213.1778556248084, 0.9441666603088379, 0.0]	[2.212218470374721, 2.212218470374721, 253.07654905983605, 0.9275000095367432, 0.0]	[2.199365000909588, 2.199365000909588, 233.870925451624, 0.9325000047683716, 0.0]	[2.2002490301089246, 2.2002490301089246, 250.9745610993565, 0.9308333396911621, 0.0]	[2.2305252395736384, 2.2305252395736384, 232.61453856151718, 0.9424999952316284, 0.0]	[2.204433635622554, 2.204433635622554, 221.06117380521647, 0.9366666674613953, 0.0]	[2.202823393328516, 2.202823393328516, 223.70199680328665, 0.9391666650772095, 0.0]	[2.197559133898241, 2.197559133898241, 221.4212708356958, 0.9366666674613953, 0.0]
300	[2.1945493994513834, 2.1945493994513834, 210.8687540096728, 0.9358333349227905, 0.0]	[2.1971560475426006, 2.1971560475426006, 222.90661356476176, 0.9366666674613953, 0.0]	[2.1977952345286504, 2.1977952345286504, 196.59955943409128, 0.9458333253860474, 0.0]	[2.2033930607136205, 2.2033930607136205, 226.8148413536877, 0.9350000023841858, 0.0]	[2.1955837369618507, 2.1955837369618507, 212.23254063708868, 0.9391666650772095, 0.0]	[2.195732930378242, 2.195732930378242, 219.13340543218493, 0.9375, 0.0]	[2.20452031560185, 2.20452031560185, 191.60460065309445, 0.9474999904632568, 0.0]	[2.1980848307862058, 2.1980848307862058, 209.91300201696362, 0.9391666650772095, 0.0]	[2.1978474838151416, 2.1978474838151416, 213.48951226252785, 0.9391666650772095, 0.0]	[2.1939954347098936, 2.1939954347098936, 205.98957392794216, 0.9416666626930237, 0.0]
400	[2.1937237434715118, 2.1937237434715118, 198.975720965895, 0.9391666650772095, 0.0]	[2.1957171219620575, 2.1957171219620575, 204.39005049501685, 0.9391666650772095, 0.0]	[2.195480932937128, 2.195480932937128, 191.26029015519754, 0.9433333277702332, 0.0]	[2.2000845703653202, 2.2000845703653202, 210.31796076619432, 0.9399999976158142, 0.0]	[2.1937196890230535, 2.1937196890230535, 199.0144505500164, 0.9416666626930237, 0.0]	[2.1944628788244382, 2.1944628788244382, 203.0920322477659, 0.9416666626930237, 0.0]	[2.198784852380868, 2.198784852380868, 191.17790093391972, 0.9458333253860474, 0.0]	[2.1960549541595427, 2.1960549541595427, 198.57435576017133, 0.9433333277702332, 0.0]	[2.196293713608822, 2.196293713608822, 203.37059593218248, 0.9416666626930237, 0.0]	[2.192998641725266, 2.192998641725266, 195.7533457770062, 0.9449999928474426, 0.0]
500	[2.1932442311808495, 2.1932442311808495, 190.82168641810145, 0.9433333277702332, 0.0]	[2.194777269396809, 2.194777269396809, 194.56825156455122, 0.9433333277702332, 0.0]	[2.194595109098606, 2.194595109098606, 185.76589181276944, 0.9441666603088379, 0.0]	[2.197828421671674, 2.197828421671674, 200.39865908467868, 0.9433333277702332, 0.0]	[2.1930344392288537, 2.1930344392288537, 190.91883486087266, 0.9466666579246521, 0.0]	[2.1936271654385933, 2.1936271654385933, 192.93679647693196, 0.9441666603088379, 0.0]	[2.1963086534711826, 2.1963086534711826, 187.94101569348436, 0.9449999928474426, 0.0]	[2.1951674911705474, 2.1951674911705474, 189.97511225539301, 0.9466666579246521, 0.0]	[2.195144168870699, 2.195144168870699, 193.77020924630864, 0.9433333277702332, 0.0]	[2.192433632129935, 2.192433632129935, 187.98901119178979, 0.9491666555404663, 0.0]
600	[2.1929042624447224, 2.1929042624447224, 184.83554683428792, 0.9466666579246521, 0.0]	[2.1941509681529174, 2.1941509681529174, 188.27411985959074, 0.9441666603088379, 0.0]	[2.1940411417105334, 2.1940411417105334, 182.17125175512237, 0.9466666579246521, 0.0]	[2.1964704474255483, 2.1964704474255483, 192.3188876347284, 0.9458333253860474, 0.0]	[2.1926631571510935, 2.1926631571510935, 184.56261566340353, 0.9483333230018616, 0.0]	[2.1930975635858188, 2.1930975635858188, 185.7989507860628, 0.9466666579246521, 0.0]	[2.1954100268758796, 2.1954100268758796, 184.82990325764945, 0.9458333253860474, 0.0]	[2.1939538022541583, 2.1939538022541583, 184.058844520567, 0.949999988079071, 0.0]	[2.194191313163116, 2.194191313163116, 187.31900631113155, 0.9466666579246521, 0.0]	[2.1921243569340723, 2.1921243569340723, 182.39420024606454, 0.9466666579246521, 0.0]
700	[2.19264705723549, 2.19264705723549, 180.05488740156753, 0.9466666579246521, 0.0]	[2.193637280831275, 2.193637280831275, 183.98986900307835, 0.9466666579246521, 0.0]	[2.1934887899071276, 2.1934887899071276, 178.53950534445667, 0.9483333230018616, 0.0]	[2.1955472927169586, 2.1955472927169586, 184.59499565077755, 0.9474999904632568, 0.0]	[2.1924067412578325, 2.1924067412578325, 179.76002251328927, 0.9458333253860474, 0.0]	[2.1926997774436052, 2.1926997774436052, 180.18837838175835, 0.9491666555404663, 0.0]	[2.1947982081038524, 2.1947982081038524, 180.44628608662856, 0.9491666555404663, 0.0]	[2.1932021488327518, 2.1932021488327518, 178.71819312696513, 0.9524999856948853, 0.0]	[2.1936100676575214, 2.1936100676575214, 182.30459456603086, 0.9491666555404663, 0.0]	[2.191931038082346, 2.191931038082346, 178.20428208933222, 0.9466666579246521, 0.0]
800	[2.192445728482621, 2.192445728482621, 176.17787718514631, 0.9483333230018616, 0.0]	[2.193256070908666, 2.193256070908666, 180.64196536487844, 0.9491666555404663, 0.0]	[2.1932454002857242, 2.1932454002857242, 175.8262854365887, 0.9508333206176758, 0.0]	[2.194779995217348, 2.194779995217348, 179.77583714734618, 0.9508333206176758, 0.0]	[2.1921800308631614, 2.1921800308631614, 176.14405221967206, 0.9474999904632568, 0.0]	[2.1923986359915832, 2.1923986359915832, 175.68595232797566, 0.9491666555404663, 0.0]	[2.194184755768912, 2.194184755768912, 176.37063205854497, 0.9491666555404663, 0.0]	[2.192894240935106, 2.192894240935106, 174.56874749452572, 0.9508333206176758, 0.0]	[2.193226287354077, 2.193226287354077, 178.68002387089498, 0.9474999904632568, 0.0]	[2.191831906643159, 2.191831906643159, 174.82281048670654, 0.9466666579246521, 0.0]
900	[2.192269947103066, 2.192269947103066, 172.5528634741674, 0.9491666555404663, 0.0]	[2.1929341089387604, 2.1929341089387604, 177.469431224834, 0.9474999904632568, 0.0]	[2.192968854106642, 2.192968854106642, 173.41485770594653, 0.9491666555404663, 0.0]	[2.194266222011832, 2.194266222011832, 176.43581329864617, 0.9508333206176758, 0.0]	[2.1920541536899063, 2.1920541536899063, 172.74744172030157, 0.9474999904632568, 0.0]	[2.192177266938006, 2.192177266938006, 172.15151300521867, 0.9491666555404663, 0.0]	[2.1937672521079015, 2.1937672521079015, 173.71842998349103, 0.949999988079071, 0.0]	[2.1926514299404447, 2.1926514299404447, 171.40465478144773, 0.9508333206176758, 0.0]	[2.1929055053049997, 2.1929055053049997, 175.4955942670436, 0.9483333230018616, 0.0]	[2.1917507224028774, 2.1917507224028774, 172.04542420398639, 0.9483333230018616, 0.0]
1000	[2.1921360861621473, 2.1921360861621473, 169.70850637060965, 0.949999988079071, 0.0]	[2.192715976045567, 2.192715976045567, 174.3628476973829, 0.9483333230018616, 0.0]	[2.1927577805025282, 2.1927577805025282, 171.63537133826958, 0.9491666555404663, 0.0]	[2.1938448240754433, 2.1938448240754433, 174.08286279136746, 0.9491666555404663, 0.0]	[2.191951737616586, 2.191951737616586, 170.0635217774035, 0.9491666555404663, 0.0]	[2.192010300021981, 2.192010300021981, 169.50972352853836, 0.9508333206176758, 0.0]	[2.1933694482480237, 2.1933694482480237, 171.91382545975853, 0.949999988079071, 0.0]	[2.1924620325118935, 2.1924620325118935, 168.719053955814, 0.9516666531562805, 0.0]	[2.1926129387704583, 2.1926129387704583, 172.6442747176231, 0.9491666555404663, 0.0]	[2.1916518454053726, 2.1916518454053726, 170.0330638082848, 0.949999988079071, 0.0]
2000	[2.1914627004383553, 2.1914627004383553, 157.91578611800867, 0.9549999833106995, 0.0]	[2.19162330322478, 2.19162330322478, 157.86418660811543, 0.9558333158493042, 0.0]	[2.191657961037937, 2.191657961037937, 160.94129324334236, 0.9524999856948853, 0.0]	[2.1921622399317275, 2.1921622399317275, 159.44609749247107, 0.9549999833106995, 0.0]	[2.1914464055348444, 2.1914464055348444, 158.45721036973572, 0.9558333158493042, 0.0]	[2.191464840764958, 2.191464840764958, 157.09448102585208, 0.9574999809265137, 0.0]	[2.1918014725825485, 2.1918014725825485, 159.44472538193028, 0.95333331823349, 0.0]	[2.1916815898508966, 2.1916815898508966, 157.57681941521463, 0.9566666483879089, 0.0]	[2.191680853957437, 2.191680853957437, 157.77698697810433, 0.9549999833106995, 0.0]	[2.1913336825592102, 2.1913336825592102, 158.06885863163063, 0.9558333158493042, 0.0]
3000	[2.1913674784509065, 2.1913674784509065, 153.35778585836363, 0.9591666460037231, 0.0]	[2.191414740036246, 2.191414740036246, 154.04275770243333, 0.9583333134651184, 0.0]	[2.191384818590267, 2.191384818590267, 154.76965613468906, 0.9583333134651184, 0.0]	[2.1916252772752185, 2.1916252772752185, 152.8806156661108, 0.9608333110809326, 0.0]	[2.1913052786553626, 2.1913052786553626, 153.66092417989438, 0.9599999785423279, 0.0]	[2.191324825766334, 2.191324825766334, 152.74893213736985, 0.9608333110809326, 0.0]	[2.1915218281200883, 2.1915218281200883, 153.39261807484488, 0.9591666460037231, 0.0]	[2.191379437758998, 2.191379437758998, 153.22617978400086, 0.9599999785423279, 0.0]	[2.1914421049837443, 2.1914421049837443, 153.07014526845902, 0.9599999785423279, 0.0]	[2.1912725828400137, 2.1912725828400137, 153.1735865287608, 0.9608333110809326, 0.0]
4000	[2.1913060831683984, 2.1913060831683984, 151.3344684917936, 0.9591666460037231, 0.0]	[2.1913399534432787, 2.1913399534432787, 151.39422696440315, 0.9599999785423279, 0.0]	[2.1912726617830462, 2.1912726617830462, 152.18509872274078, 0.9616666436195374, 0.0]	[2.191451469173332, 2.191451469173332, 151.54725112112413, 0.9608333110809326, 0.0]	[2.1912601688381916, 2.1912601688381916, 151.420188758557, 0.9608333110809326, 0.0]	[2.1912741510094, 2.1912741510094, 150.8820464465231, 0.9616666436195374, 0.0]	[2.191402495283748, 2.191402495283748, 151.1667215864506, 0.9599999785423279, 0.0]	[2.1913000082728082, 2.1913000082728082, 151.2631158500499, 0.9608333110809326, 0.0]	[2.191358218758319, 2.191358218758319, 151.40783801439125, 0.9599999785423279, 0.0]	[2.1912360347313293, 2.1912360347313293, 150.89976415312452, 0.9624999761581421, 0.0]
5000	[2.191273462676785, 2.191273462676785, 150.30040252689085, 0.9599999785423279, 0.0]	[2.1912932935047307, 2.1912932935047307, 150.42797749842026, 0.9608333110809326, 0.0]	[2.191214549453897, 2.191214549453897, 150.38997903086863, 0.9633333086967468, 0.0]	[2.1913675060499034, 2.1913675060499034, 150.26386457329758, 0.9608333110809326, 0.0]	[2.1912489296860818, 2.1912489296860818, 150.3233120428878, 0.9608333110809326, 0.0]	[2.191247585851681, 2.191247585851681, 150.00011514802804, 0.9624999761581421, 0.0]	[2.1913108941488795, 2.1913108941488795, 150.6740566139379, 0.9608333110809326, 0.0]	[2.191286345021785, 2.191286345021785, 150.0356007641082, 0.9599999785423279, 0.0]	[2.1913032150206524, 2.1913032150206524, 150.29190678808948, 0.9608333110809326, 0.0]	[2.1911873006744056, 2.1911873006744056, 149.89660802359072, 0.9633333086967468, 0.0]
6000	[2.1912482931800707, 2.1912482931800707, 149.67325160429044, 0.9616666436195374, 0.0]	[2.191270419643608, 2.191270419643608, 149.85259206328763, 0.9608333110809326, 0.0]	[2.1911866614063946, 2.1911866614063946, 149.55142614961147, 0.9633333086967468, 0.0]	[2.1913305672326744, 2.1913305672326744, 149.69998564265333, 0.9624999761581421, 0.0]	[2.1912285520089267, 2.1912285520089267, 149.6660102703706, 0.9616666436195374, 0.0]	[2.191229768557184, 2.191229768557184, 149.70830261081332, 0.9608333110809326, 0.0]	[2.191273054168798, 2.191273054168798, 149.91380133894313, 0.9616666436195374, 0.0]	[2.191269746830804, 2.191269746830804, 149.54064932969962, 0.9616666436195374, 0.0]	[2.1912731401842556, 2.1912731401842556, 149.7631025076815, 0.9616666436195374, 0.0]	[2.1911618263579844, 2.1911618263579844, 149.3687341889527, 0.9616666436195374, 0.0]
7000	[2.191237033647044, 2.191237033647044, 149.1773045806293, 0.9616666436195374, 0.0]	[2.1912509749812354, 2.1912509749812354, 149.57697984664634, 0.9616666436195374, 0.0]	[2.1911637530392643, 2.1911637530392643, 148.99947966156458, 0.9624999761581421, 0.0]	[2.191302024899653, 2.191302024899653, 149.46984710568924, 0.9624999761581421, 0.0]	[2.1912110734341717, 2.1912110734341717, 149.49992271284475, 0.9608333110809326, 0.0]	[2.1912199976893465, 2.1912199976893465, 149.343008061626, 0.9616666436195374, 0.0]	[2.191252470616115, 2.191252470616115, 149.5340814643427, 0.9616666436195374, 0.0]	[2.1912413580842265, 2.1912413580842265, 149.29906571210296, 0.9608333110809326, 0.0]	[2.1912515732172166, 2.1912515732172166, 149.45068943595737, 0.9616666436195374, 0.0]	[2.1911519582095376, 2.1911519582095376, 149.03645028031704, 0.9624999761581421, 0.0]
8000	[2.1912162813217586, 2.1912162813217586, 148.97229466336225, 0.9616666436195374, 0.0]	[2.1912462160547905, 2.1912462160547905, 149.39175065667305, 0.9616666436195374, 0.0]	[2.191141105953815, 2.191141105953815, 148.61482239487472, 0.9633333086967468, 0.0]	[2.191274247064054, 2.191274247064054, 149.387722382891, 0.9616666436195374, 0.0]	[2.19120037718111, 2.19120037718111, 149.12832724703176, 0.9624999761581421, 0.0]	[2.191218608324853, 2.191218608324853, 149.21606983459026, 0.9616666436195374, 0.0]	[2.191243952425783, 2.191243952425783, 149.3142059929337, 0.9616666436195374, 0.0]	[2.1912312322875525, 2.1912312322875525, 149.18013477180148, 0.9599999785423279, 0.0]	[2.1912371285135697, 2.1912371285135697, 149.06534952788962, 0.9608333110809326, 0.0]	[2.1911333200574807, 2.1911333200574807, 148.80056816676637, 0.9633333086967468, 0.0]
9000	[2.191213346629187, 2.191213346629187, 148.87421459561503, 0.9616666436195374, 0.0]	[2.191227113537025, 2.191227113537025, 149.23668278483967, 0.9608333110809326, 0.0]	[2.1911251217762135, 2.1911251217762135, 148.47012128308654, 0.9633333086967468, 0.0]	[2.1912707022085263, 2.1912707022085263, 149.20181629399613, 0.9616666436195374, 0.0]	[2.1911727177020186, 2.1911727177020186, 149.02000903851993, 0.9624999761581421, 0.0]	[2.1912100026510797, 2.1912100026510797, 149.1184844527197, 0.9624999761581421, 0.0]	[2.191228645991412, 2.191228645991412, 148.96001146160512, 0.9616666436195374, 0.0]	[2.191214414333821, 2.191214414333821, 149.21071392134698, 0.9616666436195374, 0.0]	[2.1912307905749593, 2.1912307905749593, 148.85162427248991, 0.9608333110809326, 0.0]	[2.1911245256390885, 2.1911245256390885, 148.62320027437227, 0.9633333086967468, 0.0]
10000	[2.1912015494746435, 2.1912015494746435, 148.93516822982525, 0.9616666436195374, 0.0]	[2.191215433119826, 2.191215433119826, 149.29263615247717, 0.9608333110809326, 0.0]	[2.191117745767184, 2.191117745767184, 148.47517936758015, 0.9633333086967468, 0.0]	[2.191250656488755, 2.191250656488755, 149.18480984487564, 0.9608333110809326, 0.0]	[2.191153696369655, 2.191153696369655, 148.84797726545654, 0.9624999761581421, 0.0]	[2.191187678617458, 2.191187678617458, 149.06960505890112, 0.9624999761581421, 0.0]	[2.1912242735193095, 2.1912242735193095, 148.7147836504439, 0.9633333086967468, 0.0]	[2.1912023208222857, 2.1912023208222857, 149.03644214149523, 0.9624999761581421, 0.0]	[2.1912262397205544, 2.1912262397205544, 148.70483647258473, 0.9616666436195374, 0.0]	[2.191119856322037, 2.191119856322037, 148.50159083170988, 0.9633333086967468, 0.0]
11000	[2.191199135049329, 2.191199135049329, 148.9244296340305, 0.9624999761581421, 0.0]	[2.191212041856414, 2.191212041856414, 149.2763582792805, 0.9616666436195374, 0.0]	[2.1911149965385515, 2.1911149965385515, 148.4003217161987, 0.9633333086967468, 0.0]	[2.191247263086756, 2.191247263086756, 149.15775486861997, 0.9616666436195374, 0.0]	[2.19114090917204, 2.19114090917204, 148.72381346952977, 0.9624999761581421, 0.0]	[2.1911715174109685, 2.1911715174109685, 148.93977006480173, 0.9624999761581421, 0.0]	[2.1912178328662, 2.1912178328662, 148.65589769698008, 0.9624999761581421, 0.0]	[2.191199030068057, 2.191199030068057, 148.95995443499925, 0.9624999761581421, 0.0]	[2.191223437465275, 2.191223437465275, 148.64214511998188, 0.9633333086967468, 0.0]	[2.1911163637673448, 2.1911163637673448, 148.4302885727434, 0.9633333086967468, 0.0]
12000	[2.1911666427650762, 2.1911666427650762, 148.8972146180314, 0.9624999761581421, 0.0]	[2.1912106181584363, 2.1912106181584363, 149.24939659366774, 0.9616666436195374, 0.0]	[2.1911077797145273, 2.1911077797145273, 148.3119230672493, 0.9633333086967468, 0.0]	[2.191238296211682, 2.191238296211682, 148.9860131590516, 0.9616666436195374, 0.0]	[2.1911329839883487, 2.1911329839883487, 148.60305127474646, 0.9624999761581421, 0.0]	[2.1911583351435366, 2.1911583351435366, 148.80933571166514, 0.9624999761581421, 0.0]	[2.1911912850882254, 2.1911912850882254, 148.7773657402679, 0.9633333086967468, 0.0]	[2.19119833591286, 2.19119833591286, 148.9264915987328, 0.9624999761581421, 0.0]	[2.1911896816913807, 2.1911896816913807, 148.743299469516, 0.9633333086967468, 0.0]	[2.1911132682449823, 2.1911132682449823, 148.41389684018486, 0.9633333086967468, 0.0]
