	0	1	2	3	4
0	-1.6529712002474335	0.5289603523831085	-4.097906927482662	7.5785602023709435	2.2272347761189546
1	5.442877431103975	2.142490007428043	-8.706389142053355	-0.6389364083195227	-3.977322693532355
2	-1.8787168870286892	1.1969657316824407	1.8147049987581365	-2.6403100405678424	-0.004495539090948726
3	-3.8444719458921663	-0.6799005169847568	3.7702331233694335	-3.7317630947322877	0.019066165754241048
4	-2.5035985514114345	1.5111001594438005	3.6269033179085524	-2.097902304647644	1.0317563602623578
5	2.4101717881359095	-4.283440365012471	-0.018300035102935083	3.4743400951107546	2.0044078108680163
6	-2.4006040490603398	0.9595749906447401	2.1146932486751293	-3.214313922316834	-0.3564598351364404
7	-2.9351532911369045	1.3965692282920925	2.176980225282312	-2.650008920713992	-0.6519800015639616
8	4.911620323919732	0.8893438025527455	-0.9905131203177189	1.344626448374983	-2.021491872480627
9	2.6982958554342202	-3.5017831151659338	0.4662993318159114	2.867501610766806	1.9997323968535277
