	0	1	2	3	4	5	6	7	8	9
0	[8.351535732206647, 8.351535732206647, 1663.603179168361, 0.2591666579246521, 0.0]	[8.346882548141556, 8.346882548141556, 1663.596913608545, 0.2549999952316284, 0.0]	[8.349367532976823, 8.349367532976823, 1663.5359971823723, 0.25333333015441895, 0.0]	[8.330254249939358, 8.330254249939358, 1663.4827944930578, 0.2566666603088379, 0.0]	[8.34289714142063, 8.34289714142063, 1663.6562333633717, 0.23499999940395355, 0.0]	[8.346297897564916, 8.346297897564916, 1663.611375679459, 0.2666666805744171, 0.0]	[8.341549240187582, 8.341549240187582, 1663.3486039348347, 0.2750000059604645, 0.0]	[8.333234850615328, 8.333234850615328, 1663.5371156160345, 0.27000001072883606, 0.0]	[8.342191702622468, 8.342191702622468, 1663.4853202850163, 0.26499998569488525, 0.0]	[8.349107278594419, 8.349107278594419, 1663.4607670555663, 0.2708333432674408, 0.0]
100	[3.7402954429493445, 3.7402954429493445, 658.8152349776591, 0.82833331823349, 0.0]	[3.72803623140487, 3.72803623140487, 534.2834260402966, 0.8399999737739563, 0.0]	[3.7541014655051015, 3.7541014655051015, 593.5911980389449, 0.8066666722297668, 0.0]	[3.7491767315976734, 3.7491767315976734, 647.4435429801034, 0.7674999833106995, 0.0]	[3.751809386725969, 3.751809386725969, 660.4942674445267, 0.7616666555404663, 0.0]	[3.688028318463698, 3.688028318463698, 506.9273478327277, 0.8475000262260437, 0.0]	[3.7253189270875997, 3.7253189270875997, 598.3582155401565, 0.7941666841506958, 0.0]	[3.7327738635085757, 3.7327738635085757, 599.607437181375, 0.8041666746139526, 0.0]	[3.7045810819425005, 3.7045810819425005, 518.6329211053655, 0.8433333039283752, 0.0]	[3.6886834953881866, 3.6886834953881866, 456.00904985138476, 0.8700000047683716, 0.0]
200	[3.687018331379466, 3.687018331379466, 479.3991922769212, 0.8433333039283752, 0.0]	[3.6908125490576857, 3.6908125490576857, 445.19400920359533, 0.85916668176651, 0.0]	[3.742832346487301, 3.742832346487301, 544.1962796185514, 0.824999988079071, 0.0]	[3.7241141680052285, 3.7241141680052285, 624.3066305888083, 0.7641666531562805, 0.0]	[3.730594333941204, 3.730594333941204, 608.4532582235529, 0.7674999833106995, 0.0]	[3.68313980164629, 3.68313980164629, 457.14136361804145, 0.85916668176651, 0.0]	[3.6968256210173793, 3.6968256210173793, 461.78548142436364, 0.8700000047683716, 0.0]	[3.723369964568612, 3.723369964568612, 561.0941195039344, 0.8233333230018616, 0.0]	[3.6874960351038317, 3.6874960351038317, 450.9718728279594, 0.8608333468437195, 0.0]	[3.6828832530294804, 3.6828832530294804, 437.14460732651344, 0.8683333396911621, 0.0]
300	[3.683814175690258, 3.683814175690258, 445.1843824956787, 0.85916668176651, 0.0]	[3.6854030392962667, 3.6854030392962667, 429.08496479260407, 0.8641666769981384, 0.0]	[3.7128391420687095, 3.7128391420687095, 446.77760259163415, 0.8566666841506958, 0.0]	[3.71921530008188, 3.71921530008188, 580.5027215190411, 0.8166666626930237, 0.0]	[3.722755276119052, 3.722755276119052, 586.6846554807868, 0.7933333516120911, 0.0]	[3.6820500206495064, 3.6820500206495064, 439.62083086760555, 0.8583333492279053, 0.0]	[3.6908048591619638, 3.6908048591619638, 418.672871063191, 0.8758333325386047, 0.0]	[3.720413700564734, 3.720413700564734, 547.0628103820577, 0.8324999809265137, 0.0]	[3.6840485887691976, 3.6840485887691976, 440.2712837569068, 0.8608333468437195, 0.0]	[3.6818030577079606, 3.6818030577079606, 428.87907029124364, 0.862500011920929, 0.0]
400	[3.681830613354431, 3.681830613354431, 432.69924243766275, 0.8641666769981384, 0.0]	[3.6835877392320393, 3.6835877392320393, 422.93566716238195, 0.8616666793823242, 0.0]	[3.69634801639691, 3.69634801639691, 403.38749605208284, 0.8791666626930237, 0.0]	[3.7173691706907936, 3.7173691706907936, 566.313286135818, 0.824999988079071, 0.0]	[3.719977610229113, 3.719977610229113, 571.0452950890058, 0.8183333277702332, 0.0]	[3.6815794419616843, 3.6815794419616843, 431.75656319255484, 0.85916668176651, 0.0]	[3.687753247204974, 3.687753247204974, 401.5874191511405, 0.8799999952316284, 0.0]	[3.7194204091583094, 3.7194204091583094, 539.4819487480704, 0.8341666460037231, 0.0]	[3.683041926208355, 3.683041926208355, 434.49830259594785, 0.8600000143051147, 0.0]	[3.681307458784541, 3.681307458784541, 424.5090797845006, 0.8633333444595337, 0.0]
500	[3.6812171917116574, 3.6812171917116574, 428.3488735777601, 0.8641666769981384, 0.0]	[3.68268710935797, 3.68268710935797, 420.530745989133, 0.862500011920929, 0.0]	[3.6921784116227876, 3.6921784116227876, 391.2586056670842, 0.8774999976158142, 0.0]	[3.7165069299694347, 3.7165069299694347, 560.1294554300425, 0.8316666483879089, 0.0]	[3.718595079599494, 3.718595079599494, 564.3530218331175, 0.8224999904632568, 0.0]	[3.681332604194992, 3.681332604194992, 426.8874620585872, 0.8658333420753479, 0.0]	[3.6856809716879786, 3.6856809716879786, 393.52987680603064, 0.8808333277702332, 0.0]	[3.718722807566351, 3.718722807566351, 539.0210745610179, 0.8383333086967468, 0.0]	[3.6824864214775026, 3.6824864214775026, 429.6178966336241, 0.8641666769981384, 0.0]	[3.6810899378120947, 3.6810899378120947, 421.80981305862815, 0.8658333420753479, 0.0]
600	[3.6809310097235834, 3.6809310097235834, 424.76319446437765, 0.8633333444595337, 0.0]	[3.682185527042654, 3.682185527042654, 420.1613172095663, 0.8633333444595337, 0.0]	[3.6893205128920377, 3.6893205128920377, 387.78897373123993, 0.8791666626930237, 0.0]	[3.7160774745936354, 3.7160774745936354, 556.955304808859, 0.8333333134651184, 0.0]	[3.7176623652396983, 3.7176623652396983, 561.7279940066937, 0.824999988079071, 0.0]	[3.6811199000820394, 3.6811199000820394, 423.7159979988543, 0.8675000071525574, 0.0]	[3.683792391173799, 3.683792391173799, 393.5402309172275, 0.8774999976158142, 0.0]	[3.7180600053664916, 3.7180600053664916, 541.9127487528856, 0.8358333110809326, 0.0]	[3.6820782776475203, 3.6820782776475203, 426.79631263067427, 0.8658333420753479, 0.0]	[3.680902204893862, 3.680902204893862, 419.88059070367757, 0.8683333396911621, 0.0]
700	[3.6807237139901123, 3.6807237139901123, 422.5326562316299, 0.8658333420753479, 0.0]	[3.6816988730830165, 3.6816988730830165, 419.6326830198468, 0.8650000095367432, 0.0]	[3.6865448020509746, 3.6865448020509746, 389.8353606803963, 0.8799999952316284, 0.0]	[3.7158187740586905, 3.7158187740586905, 555.3492291501751, 0.8333333134651184, 0.0]	[3.71666750010056, 3.71666750010056, 559.3492500693909, 0.82833331823349, 0.0]	[3.6808713329258334, 3.6808713329258334, 421.7361700654395, 0.8683333396911621, 0.0]	[3.6821968654013575, 3.6821968654013575, 400.44749386227227, 0.875, 0.0]	[3.717527929672803, 3.717527929672803, 544.531728063512, 0.8358333110809326, 0.0]	[3.681794458314086, 3.681794458314086, 424.7284387934939, 0.8675000071525574, 0.0]	[3.6806763075435622, 3.6806763075435622, 418.65811847080613, 0.8683333396911621, 0.0]
800	[3.680571087103685, 3.680571087103685, 420.8130877913218, 0.8675000071525574, 0.0]	[3.681364278298705, 3.681364278298705, 418.99302015515485, 0.8658333420753479, 0.0]	[3.684252085477432, 3.684252085477432, 399.4433142539516, 0.8708333373069763, 0.0]	[3.7156190498392627, 3.7156190498392627, 554.407330429012, 0.8349999785423279, 0.0]	[3.7163747176124264, 3.7163747176124264, 557.7858446635239, 0.8316666483879089, 0.0]	[3.6806751769616493, 3.6806751769616493, 420.0558483667879, 0.8691666722297668, 0.0]	[3.6815644149278723, 3.6815644149278723, 406.3858447174763, 0.8700000047683716, 0.0]	[3.7170490880217084, 3.7170490880217084, 546.2111209189643, 0.8374999761581421, 0.0]	[3.6815075351761384, 3.6815075351761384, 423.3283732078104, 0.8675000071525574, 0.0]	[3.680518226742907, 3.680518226742907, 417.8061362859097, 0.8691666722297668, 0.0]
900	[3.6804448033234207, 3.6804448033234207, 419.5368974651267, 0.8666666746139526, 0.0]	[3.6811583338873306, 3.6811583338873306, 418.44434524057004, 0.8683333396911621, 0.0]	[3.6831013459428954, 3.6831013459428954, 404.48251021601226, 0.8708333373069763, 0.0]	[3.7154642467301797, 3.7154642467301797, 553.963766739482, 0.8341666460037231, 0.0]	[3.7161646765361245, 3.7161646765361245, 556.2548128560555, 0.8316666483879089, 0.0]	[3.680507660717687, 3.680507660717687, 419.0010760223319, 0.8683333396911621, 0.0]	[3.6811828289752873, 3.6811828289752873, 409.0825260971899, 0.8675000071525574, 0.0]	[3.7168645132333036, 3.7168645132333036, 546.9757361806132, 0.8374999761581421, 0.0]	[3.681357811686049, 3.681357811686049, 422.21468190941346, 0.8666666746139526, 0.0]	[3.680394961255178, 3.680394961255178, 417.1685598606567, 0.8675000071525574, 0.0]
