Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
EXO1_0_real_train1	0.999999999999996	0.959	0.278	27.8%	0.038	30.463%	0.07375	0.897
OGG1_0_real_train1	0.9999999999999968	0.999	0.135	13.5%	0.02	4.951%	0.06047	0.999
RNF168_0_real_train1	0.9999999999999989	0.951	0.35	35.0%	0.045	30.985%	0.13588	0.9
UNG_0_real_train1	0.9999999999999982	0.95	0.39	39.0%	0.063	31.406%	0.18331	0.931
ATP2B4_0_real_train1	0.9999999999999971	0.977	0.376	37.6%	0.052	21.525%	0.18734	0.972
ATP2B4_1_real_train1	0.9999999999999967	0.986	0.355	35.5%	0.051	18.252%	0.1575	0.984
MLH1_0_real_train1	0.9999999999999964	0.98	0.215	21.5%	0.039	20.523%	0.19338	0.972
MSH2_0_real_train1	0.999999999999996	0.987	0.176	17.6%	0.032	16.987%	0.03291	0.982
MSH6_0_real_train1	0.9999999999999951	0.992	0.151	15.1%	0.024	13.07%	0.02257	0.988
MSH6_1_real_train1	0.9999999999999969	0.986	0.173	17.3%	0.031	16.677%	0.04102	0.981
PMS1_0_real_train1	0.9999999999999964	0.923	0.431	43.1%	0.089	38.698%	0.24893	0.903
PMS2_0_real_train1	0.9999999999999952	0.799	0.577	57.7%	0.098	60.829%	0.24853	0.639
EXO1_0_multinomial_train1	0.9999999999999962	0.944	0.314	31.4%	0.044	34.544%	0.09455	0.858
RNF168_0_multinomial_train1	0.999999999999999	0.902	0.508	50.8%	0.066	43.19%	0.26898	0.815
RNF168_0_multinomial_train1.1	0.999999999999999	0.877	0.571	57.1%	0.081	48.142%	0.34056	0.797
EXO1_0_multinomial_train1.1	0.9999999999999961	0.943	0.324	32.4%	0.044	34.139%	0.10247	0.852
RNF168_0_multinomial_train1.2	0.9999999999999989	0.88	0.568	56.8%	0.078	47.325%	0.32906	0.797
RNF168_0_multinomial_train1.3	0.9999999999999989	0.887	0.552	55.2%	0.073	46.207%	0.34503	0.797
RNF168_0_multinomial_train1.4	0.999999999999999	0.927	0.475	47.5%	0.061	37.561%	0.23691	0.878
RNF168_0_multinomial_train1.5	0.999999999999999	0.867	0.561	56.1%	0.077	49.896%	0.30553	0.747
RNF168_0_multinomial_train1.6	0.9999999999999989	0.89	0.569	56.9%	0.077	45.721%	0.31453	0.823
RNF168_0_multinomial_train1.7	0.9999999999999991	0.87	0.564	56.4%	0.074	49.265%	0.30256	0.74
RNF168_0_multinomial_train1.8	0.999999999999999	0.908	0.501	50.1%	0.066	42.029%	0.27606	0.833
EXO1_0_multinomial_train1.2	0.999999999999996	0.942	0.344	34.4%	0.045	34.033%	0.116	0.858
EXO1_0_multinomial_train1.3	0.9999999999999962	0.929	0.36	36.0%	0.049	38.316%	0.12117	0.818
RNF168_0_multinomial_train1.9	0.999999999999999	0.885	0.533	53.3%	0.07	46.351%	0.30127	0.775
EXO1_0_multinomial_train1.4	0.9999999999999966	0.931	0.341	34.1%	0.049	38.679%	0.10996	0.824
EXO1_0_multinomial_train1.5	0.9999999999999964	0.936	0.359	35.9%	0.047	36.801%	0.11449	0.837
EXO1_0_multinomial_train1.6	0.999999999999996	0.935	0.374	37.4%	0.048	36.705%	0.12463	0.838
EXO1_0_multinomial_train1.7	0.9999999999999961	0.925	0.375	37.5%	0.05	39.646%	0.12367	0.804
EXO1_0_multinomial_train1.8	0.999999999999996	0.932	0.357	35.7%	0.049	38.182%	0.11349	0.832
RNF168_0_multinomial_train1.10	0.9999999999999989	0.893	0.544	54.4%	0.071	45.239%	0.32259	0.807
EXO1_0_multinomial_train1.9	0.9999999999999964	0.935	0.344	34.4%	0.047	36.158%	0.12144	0.832
RNF168_0_multinomial_train1.11	0.9999999999999988	0.885	0.51	51.0%	0.07	46.8%	0.28482	0.771
RNF168_0_multinomial_train1.12	0.999999999999999	0.902	0.491	49.1%	0.07	43.647%	0.26426	0.832
EXO1_0_multinomial_train1.10	0.9999999999999959	0.914	0.405	40.5%	0.054	42.036%	0.14004	0.778
EXO1_0_multinomial_train1.11	0.9999999999999963	0.939	0.334	33.4%	0.046	35.978%	0.11903	0.844
RNF168_0_multinomial_train1.13	0.9999999999999989	0.895	0.519	51.9%	0.065	44.902%	0.29357	0.778
RNF168_0_multinomial_train1.14	0.999999999999999	0.903	0.512	51.2%	0.067	42.737%	0.31461	0.825
RNF168_0_multinomial_train1.15	0.9999999999999989	0.881	0.544	54.4%	0.072	47.449%	0.28255	0.769
RNF168_0_multinomial_train1.16	0.9999999999999989	0.889	0.535	53.5%	0.072	45.649%	0.29523	0.799
EXO1_0_multinomial_train1.12	0.9999999999999957	0.931	0.353	35.3%	0.05	37.705%	0.1307	0.835
RNF168_0_multinomial_train1.17	0.999999999999999	0.904	0.509	50.9%	0.07	43.192%	0.25524	0.838
EXO1_0_multinomial_train1.13	0.9999999999999964	0.918	0.4	40.0%	0.054	41.748%	0.14488	0.797
