	0	1	2	3	4	5	6	7	8	9
0	[0.9880363757263549, 0.9880363757263549, 1.3862496397631794, 0.2291666716337204, 0.0]	[0.9896701061004077, 0.9896701061004077, 1.3863837595072437, 0.25083333253860474, 0.0]	[0.9892186761314796, 0.9892186761314796, 1.3863395480491487, 0.22750000655651093, 0.0]	[0.9894816149682377, 0.9894816149682377, 1.3863892569537881, 0.2175000011920929, 0.0]	[0.988863236102988, 0.988863236102988, 1.3863301420669087, 0.2433333396911621, 0.0]	[0.9885966278765291, 0.9885966278765291, 1.386304360453084, 0.2750000059604645, 0.0]	[0.987679348143467, 0.987679348143467, 1.3862256884794981, 0.26249998807907104, 0.0]	[0.9882463905535686, 0.9882463905535686, 1.3863266971580253, 0.2608333230018616, 0.0]	[0.9890379167985439, 0.9890379167985439, 1.38633733040078, 0.2266666740179062, 0.0]	[0.9905611536623327, 0.9905611536623327, 1.386381868263242, 0.2433333396911621, 0.0]
100	[0.2692423741299347, 0.2692423741299347, 0.33199582652066617, 0.8974999785423279, 0.0]	[0.2680219154597244, 0.2680219154597244, 0.3523877547578882, 0.8941666483879089, 0.0]	[0.28418651699520137, 0.28418651699520137, 0.3728871994005702, 0.8824999928474426, 0.0]	[0.2668258184388558, 0.2668258184388558, 0.3061473026155944, 0.9100000262260437, 0.0]	[0.28679536469041284, 0.28679536469041284, 0.38914123259157646, 0.8983333110809326, 0.0]	[0.2779824731784837, 0.2779824731784837, 0.3716792344889883, 0.8799999952316284, 0.0]	[0.28677432099919636, 0.28677432099919636, 0.3816176160228539, 0.8974999785423279, 0.0]	[0.29443973379651184, 0.29443973379651184, 0.43389055453635533, 0.8733333349227905, 0.0]	[0.2878320177158846, 0.2878320177158846, 0.4018160110321021, 0.9100000262260437, 0.0]	[0.2689569816808976, 0.2689569816808976, 0.2786662007166518, 0.9308333396911621, 0.0]
200	[0.2662904391464184, 0.2662904391464184, 0.25580163756910185, 0.9208333492279053, 0.0]	[0.26606866244553956, 0.26606866244553956, 0.25709002482792787, 0.9225000143051147, 0.0]	[0.2678670844597363, 0.2678670844597363, 0.22980759402678055, 0.9358333349227905, 0.0]	[0.265995337450017, 0.265995337450017, 0.2483786094282758, 0.92166668176651, 0.0]	[0.27478879781370946, 0.27478879781370946, 0.2843129344573518, 0.9141666889190674, 0.0]	[0.26726498313417374, 0.26726498313417374, 0.22982617748946338, 0.9291666746139526, 0.0]	[0.2704771918214365, 0.2704771918214365, 0.2943279797565353, 0.9008333086967468, 0.0]	[0.28320064577450715, 0.28320064577450715, 0.26733128543232804, 0.9241666793823242, 0.0]	[0.28551074962400635, 0.28551074962400635, 0.32184739547017066, 0.9141666889190674, 0.0]	[0.2658402711665364, 0.2658402711665364, 0.23465893588026082, 0.9300000071525574, 0.0]
300	[0.26593355840403055, 0.26593355840403055, 0.23235698235336377, 0.9291666746139526, 0.0]	[0.2658013530909463, 0.2658013530909463, 0.23398510392254915, 0.9258333444595337, 0.0]	[0.2659973374670532, 0.2659973374670532, 0.22381804310529432, 0.9333333373069763, 0.0]	[0.2657105841379151, 0.2657105841379151, 0.22786344038909334, 0.9308333396911621, 0.0]	[0.2665942773332013, 0.2665942773332013, 0.23393311346657317, 0.9241666793823242, 0.0]	[0.266350947886199, 0.266350947886199, 0.227580069880028, 0.9266666769981384, 0.0]	[0.2666300382850031, 0.2666300382850031, 0.23472407100639253, 0.925000011920929, 0.0]	[0.2721348693968581, 0.2721348693968581, 0.2812393961082213, 0.9083333611488342, 0.0]	[0.2760281473177781, 0.2760281473177781, 0.2387397635521882, 0.9225000143051147, 0.0]	[0.2654846061978422, 0.2654846061978422, 0.22339411805329548, 0.9325000047683716, 0.0]
400	[0.26574295102436823, 0.26574295102436823, 0.21950099774042453, 0.9333333373069763, 0.0]	[0.26558994760507687, 0.26558994760507687, 0.22116235006165066, 0.9333333373069763, 0.0]	[0.26557920652058364, 0.26557920652058364, 0.2178830756017669, 0.934166669845581, 0.0]	[0.26555078335393456, 0.26555078335393456, 0.2147179039305514, 0.9358333349227905, 0.0]	[0.2659112740824304, 0.2659112740824304, 0.21552517977702118, 0.9325000047683716, 0.0]	[0.26593245205179916, 0.26593245205179916, 0.21954300262587287, 0.9308333396911621, 0.0]	[0.2659926283579892, 0.2659926283579892, 0.2161525389231655, 0.9325000047683716, 0.0]	[0.26857619439903574, 0.26857619439903574, 0.23462465760044562, 0.9241666793823242, 0.0]	[0.26814809628559133, 0.26814809628559133, 0.19749234534712254, 0.9433333277702332, 0.0]	[0.265364082411735, 0.265364082411735, 0.21517398215654665, 0.9333333373069763, 0.0]
500	[0.26564623751102173, 0.26564623751102173, 0.21270893420410802, 0.9333333373069763, 0.0]	[0.2655064292052694, 0.2655064292052694, 0.21375852452011798, 0.934166669845581, 0.0]	[0.265406441349043, 0.265406441349043, 0.21118233965207733, 0.9358333349227905, 0.0]	[0.26547067603167096, 0.26547067603167096, 0.20685590731423598, 0.9350000023841858, 0.0]	[0.2657255447856618, 0.2657255447856618, 0.20655606592898793, 0.9333333373069763, 0.0]	[0.265709306409672, 0.265709306409672, 0.21073609409595132, 0.934166669845581, 0.0]	[0.2657944103947121, 0.2657944103947121, 0.20723607568820873, 0.934166669845581, 0.0]	[0.26717168178891615, 0.26717168178891615, 0.23080054186896548, 0.925000011920929, 0.0]	[0.26688767252158363, 0.26688767252158363, 0.1967040555046635, 0.9399999976158142, 0.0]	[0.26528900665643773, 0.26528900665643773, 0.20960236638637728, 0.934166669845581, 0.0]
600	[0.26554335357526593, 0.26554335357526593, 0.20503317889760278, 0.9325000047683716, 0.0]	[0.26542874015181567, 0.26542874015181567, 0.20806577194990955, 0.934166669845581, 0.0]	[0.2653445212290311, 0.2653445212290311, 0.20560294570894025, 0.9358333349227905, 0.0]	[0.2653988787815116, 0.2653988787815116, 0.20172303736032565, 0.934166669845581, 0.0]	[0.2655934333935495, 0.2655934333935495, 0.20043556041333702, 0.9358333349227905, 0.0]	[0.26559970185388104, 0.26559970185388104, 0.20500120544884148, 0.934166669845581, 0.0]	[0.26567542278328243, 0.26567542278328243, 0.20176624550028752, 0.9333333373069763, 0.0]	[0.26645210611406256, 0.26645210611406256, 0.2218041758384097, 0.9283333420753479, 0.0]	[0.26653860489752756, 0.26653860489752756, 0.1936733904301839, 0.9391666650772095, 0.0]	[0.2652586154911284, 0.2652586154911284, 0.20519596316907907, 0.934166669845581, 0.0]
700	[0.26549005783580365, 0.26549005783580365, 0.2008459572917549, 0.934166669845581, 0.0]	[0.26537189956551394, 0.26537189956551394, 0.20154561205965096, 0.9358333349227905, 0.0]	[0.265286365604068, 0.265286365604068, 0.20161941138100686, 0.9366666674613953, 0.0]	[0.26535946269841876, 0.26535946269841876, 0.19813425506029572, 0.9358333349227905, 0.0]	[0.265500883835042, 0.265500883835042, 0.1966900369070192, 0.9350000023841858, 0.0]	[0.26552156550719, 0.26552156550719, 0.20082570522854057, 0.934166669845581, 0.0]	[0.26558757671498756, 0.26558757671498756, 0.19813613733973331, 0.934166669845581, 0.0]	[0.2661924725437317, 0.2661924725437317, 0.21406295931776312, 0.9300000071525574, 0.0]	[0.2661394950519193, 0.2661394950519193, 0.19093727316417378, 0.9375, 0.0]	[0.2652321816631867, 0.2652321816631867, 0.20189227284159547, 0.9350000023841858, 0.0]
800	[0.2654080686916335, 0.2654080686916335, 0.19770278743763303, 0.9350000023841858, 0.0]	[0.26532603346353484, 0.26532603346353484, 0.1981718747698, 0.9366666674613953, 0.0]	[0.2652583462217533, 0.2652583462217533, 0.19828050457790036, 0.9366666674613953, 0.0]	[0.26533126393586537, 0.26533126393586537, 0.19557303472944546, 0.9366666674613953, 0.0]	[0.2654534536827292, 0.2654534536827292, 0.19388643316873921, 0.9366666674613953, 0.0]	[0.2654772884305054, 0.2654772884305054, 0.19752657892316042, 0.9366666674613953, 0.0]	[0.2655223748308439, 0.2655223748308439, 0.19516998004920016, 0.9350000023841858, 0.0]	[0.26583198305522704, 0.26583198305522704, 0.2075013037140746, 0.9308333396911621, 0.0]	[0.26586294572548147, 0.26586294572548147, 0.1896752512342218, 0.9375, 0.0]	[0.2652099409258466, 0.2652099409258466, 0.19934885523204837, 0.9366666674613953, 0.0]
900	[0.2653477360522379, 0.2653477360522379, 0.19485670554700962, 0.9350000023841858, 0.0]	[0.2652990043118641, 0.2652990043118641, 0.19552034123797904, 0.9375, 0.0]	[0.2652373506769805, 0.2652373506769805, 0.19576312582942063, 0.9366666674613953, 0.0]	[0.26530198694763535, 0.26530198694763535, 0.1939477044075122, 0.9375, 0.0]	[0.26541419112287457, 0.26541419112287457, 0.19187323564514552, 0.9375, 0.0]	[0.2654337753624488, 0.2654337753624488, 0.19516886046121043, 0.9375, 0.0]	[0.2654592554753828, 0.2654592554753828, 0.19270371865652766, 0.9358333349227905, 0.0]	[0.26572512523906494, 0.26572512523906494, 0.2023991892264704, 0.9333333373069763, 0.0]	[0.2657577042610756, 0.2657577042610756, 0.1876810288340525, 0.9383333325386047, 0.0]	[0.26519275648805085, 0.26519275648805085, 0.19727201292791346, 0.9358333349227905, 0.0]
