	0	1	2	3	4
0	-14.305219934896883	4.003575234045507	11.315715833354458	15.083373373922724	11.171273699206434
1	1.1377509280000868	9.862438906155145	14.883739793616739	-7.125944471147042	-0.6793433519784324
2	12.31000179081401	-3.4705413922990913	-8.66962478980608	-4.3975744513362205	-4.088040920467911
3	2.684707509446432	16.490887147437302	-12.858824715715851	-2.374112456680641	-9.123864697333412
4	14.724002598325807	-9.68719242193515	-15.5521036853429	-6.415428256896678	-3.703390476336629
5	-5.3881816124499915	-5.949750663259906	-9.483688556417954	22.58030283393595	-2.8569001169657326
6	-7.906092296588817	7.262706094903783	5.308483768907288	-12.037841909634043	17.736940444766482
7	18.396535048665044	-36.48140024432235	-16.528563085735165	2.4402460647621314	-6.487567170331512
8	-5.611907467032363	21.43271662056186	8.602149516735988	-1.6840912785220057	3.008863501276485
9	-15.784502168031478	-3.146266890341542	23.307064897572072	-5.860774296400699	-4.722715227522966
