Sample Names	Total Mutations	Cosine Similarity	L1 Norm	L1_Norm_%	L2 Norm	L2_Norm_%	KL Divergence	Correlation
OGG1_boot	0.9999999999999963	0.995	0.246	24.6%	0.044	10.324%	0.11405	0.995
OGG1_boot.1	0.9999999999999964	0.997	0.259	25.9%	0.042	10.022%	0.1511	0.997
OGG1_boot.2	0.9999999999999964	0.996	0.25	25.0%	0.042	10.049%	0.14191	0.996
OGG1_boot.3	0.999999999999997	0.996	0.272	27.2%	0.051	12.393%	0.14038	0.996
OGG1_boot.4	0.9999999999999968	0.997	0.22	22.0%	0.036	9.385%	0.11116	0.997
OGG1_boot.5	0.9999999999999962	0.997	0.237	23.7%	0.039	9.254%	0.12649	0.997
OGG1_boot.6	0.9999999999999967	0.996	0.226	22.6%	0.035	8.803%	0.12235	0.996
OGG1_boot.7	0.9999999999999969	0.995	0.253	25.3%	0.039	9.614%	0.16568	0.995
OGG1_boot.8	0.9999999999999968	0.99	0.303	30.3%	0.061	15.007%	0.1729	0.99
OGG1_boot.9	0.9999999999999969	0.995	0.274	27.4%	0.041	10.823%	0.17214	0.995
OGG1_boot.10	0.9999999999999967	0.997	0.238	23.8%	0.042	9.787%	0.12187	0.997
OGG1_boot.11	0.9999999999999967	0.997	0.204	20.4%	0.031	7.886%	0.12205	0.997
OGG1_boot.12	0.9999999999999967	0.997	0.197	19.7%	0.03	7.374%	0.13443	0.997
OGG1_boot.13	0.9999999999999964	0.996	0.258	25.8%	0.04	9.817%	0.16201	0.996
OGG1_boot.14	0.999999999999997	0.996	0.236	23.6%	0.036	9.382%	0.15578	0.996
OGG1_boot.15	0.9999999999999973	0.997	0.21	21.0%	0.03	8.004%	0.13117	0.997
OGG1_boot.16	0.9999999999999962	0.997	0.263	26.3%	0.043	10.02%	0.13578	0.996
OGG1_boot.17	0.9999999999999969	0.993	0.305	30.5%	0.055	13.621%	0.1496	0.993
OGG1_boot.18	0.999999999999997	0.995	0.254	25.4%	0.043	10.758%	0.14588	0.995
OGG1_boot.19	0.999999999999997	0.997	0.207	20.7%	0.031	8.059%	0.11239	0.997
OGG1_boot.20	0.9999999999999966	0.996	0.244	24.4%	0.039	9.892%	0.13469	0.995
OGG1_boot.21	0.9999999999999964	0.996	0.232	23.2%	0.04	9.538%	0.15036	0.995
OGG1_boot.22	0.999999999999997	0.996	0.243	24.3%	0.039	10.414%	0.13743	0.996
OGG1_boot.23	0.9999999999999962	0.997	0.199	19.9%	0.035	8.642%	0.13483	0.996
OGG1_boot.24	0.9999999999999966	0.994	0.284	28.4%	0.043	11.516%	0.16656	0.993
OGG1_boot.25	0.9999999999999969	0.995	0.245	24.5%	0.04	10.256%	0.14434	0.995
OGG1_boot.26	0.9999999999999964	0.995	0.261	26.1%	0.045	11.46%	0.12188	0.995
OGG1_boot.27	0.9999999999999968	0.997	0.231	23.1%	0.044	10.318%	0.13232	0.997
