	0	1	2	3	4	5	6	7	8	9
0	[656.511803506595, 11.90112451998582, 6446.106789866091, 0.1192857176065445, 0.0]	[656.5176250859207, 11.89537734489371, 6446.222477410269, 0.10535714030265808, 0.0]	[656.5744723097918, 11.896106591141589, 6446.783657186501, 0.11857143044471741, 0.0]	[656.4198739184042, 11.894734631075185, 6445.25139287329, 0.12535713613033295, 0.0]	[656.5498462195198, 11.891860579120864, 6446.57985640399, 0.09642857313156128, 0.0]	[656.5246983471048, 11.888020084262216, 6446.366782628426, 0.1274999976158142, 0.0]	[656.4695206224831, 11.881755348702923, 6445.877652737801, 0.12607142329216003, 0.0]	[656.4161671108986, 11.890721934793, 6445.254451761057, 0.13249999284744263, 0.0]	[656.5117999512485, 11.889157225446652, 6446.226427258018, 0.13357143104076385, 0.0]	[656.538950378323, 11.883472180197165, 6446.554781981257, 0.10321428626775742, 0.0]
100	[27.5987916992713, 9.978941008199403, 176.19850691071895, 0.9967857003211975, 0.0]	[17.093315227537467, 8.162266018220656, 89.31049209316808, 0.9996428489685059, 0.0]	[229.87206962058661, 6.268340895723461, 2236.0372872486314, 0.6428571343421936, 0.0]	[1421.0948323633852, 17.105895085237336, 14039.889372781478, 0.556071400642395, 0.0]	[442.60558995356394, 14.811529940431905, 4277.94060013132, 0.6460714340209961, 0.0]	[142.68752730720615, 5.314988453607456, 1373.725388535987, 0.7521428465843201, 0.0]	[202.4987337192098, 5.803794602149337, 1966.9493911706045, 0.7142857313156128, 0.0]	[56.372832580295544, 6.51492210141786, 498.5791047887768, 0.9285714030265808, 0.0]	[15.891107710141213, 6.423146825473363, 94.67960884667849, 0.9996428489685059, 0.0]	[18.016775318227793, 9.575522627733129, 84.41252690494665, 0.9992856979370117, 0.0]
200	[22.817367216835017, 5.937847540121366, 168.7951967671365, 0.9975000023841858, 0.0]	[10.86871382024825, 4.230716207060538, 66.3799761318771, 1.0, 0.0]	[190.22907704260942, 5.469122198284124, 1847.599548443253, 0.7142857313156128, 0.0]	[167.26284527620163, 4.957089518297753, 1623.0575575790388, 0.75, 0.0]	[147.87963866068637, 5.85834729432901, 1420.2129136635735, 0.7857142686843872, 0.0]	[236.93026865594354, 6.094430766658193, 2308.358378892853, 0.6428571343421936, 0.0]	[192.74716795661587, 5.551400944418485, 1871.957670121974, 0.7142857313156128, 0.0]	[54.345595359296524, 5.129969177756546, 492.1562618153998, 0.9285714030265808, 0.0]	[10.04047703298211, 5.522825652574758, 45.17651380407354, 0.9996428489685059, 0.0]	[13.821380133024, 6.358858535422364, 74.62521597601636, 0.9971428513526917, 0.0]
300	[22.40678374570044, 5.331244012471269, 170.7553973322917, 0.9975000023841858, 0.0]	[13.764789404788402, 5.8148706492401265, 79.49918755548275, 0.9992856979370117, 0.0]	[189.97224212200896, 5.458558975961711, 1845.1368314604724, 0.7142857313156128, 0.0]	[166.54287711490286, 4.938536441670226, 1616.043406732326, 0.75, 0.0]	[146.13410628968057, 5.670509819822395, 1404.6359646985818, 0.7857142686843872, 0.0]	[236.6068684257878, 6.084875951422431, 2305.219924743654, 0.6428571343421936, 0.0]	[1837.4457776596037, 22.42957478924084, 18150.162028703628, 0.6075000166893005, 0.0]	[53.90149026359137, 4.633638530968738, 492.67851732622626, 0.9285714030265808, 0.0]	[8.596965176692038, 5.091753229156012, 35.052119475360264, 0.9996428489685059, 0.0]	[9.080384196140493, 4.80041753397674, 42.79966662163753, 0.9982143044471741, 0.0]
400	[12.349148259332923, 4.493213613294161, 78.55934646038762, 0.9985714554786682, 0.0]	[10.419240825658957, 3.7767768569120723, 66.42463968746884, 0.9992856979370117, 0.0]	[189.89211335675554, 5.452429263166813, 1844.3968409358872, 0.7142857313156128, 0.0]	[166.40614985663916, 4.927459972636607, 1614.7868988400255, 0.75, 0.0]	[146.46790793204963, 5.494248935642495, 1409.736589964071, 0.7846428751945496, 0.0]	[236.53061282911978, 6.079982743847115, 2304.5063008527263, 0.6428571343421936, 0.0]	[247.88441617635993, 63.32668086099461, 1845.5773531536533, 0.7139285802841187, 0.0]	[53.07954480839928, 4.50993026922198, 485.6961453917729, 0.9285714030265808, 0.0]	[8.002670321963645, 4.856230861621222, 31.464394603424225, 0.9996428489685059, 0.0]	[7.814073453420658, 4.220586305846738, 35.9348714757392, 1.0, 0.0]
500	[7.563940036941949, 3.9894705198074405, 35.744695171345086, 0.9996428489685059, 0.0]	[10.16196898074459, 3.7379991568392343, 64.23969823905355, 0.9992856979370117, 0.0]	[189.85322636676156, 5.446662994598253, 1844.065633721633, 0.7142857313156128, 0.0]	[166.34986899964974, 4.919009372234555, 1614.3085962741518, 0.75, 0.0]	[146.10719720788975, 5.47633014152107, 1406.3086706636868, 0.7846428751945496, 0.0]	[236.49698531796574, 6.075086382355287, 2304.2189893561044, 0.6428571343421936, 0.0]	[189.52038314952048, 5.198724380220034, 1843.2165876930044, 0.7142857313156128, 0.0]	[52.69211300458297, 4.425797409705, 482.6631559487797, 0.9285714030265808, 0.0]	[7.755102830243089, 4.809222103580952, 29.458807266621367, 1.0, 0.0]	[7.174283922450732, 4.2124854103621745, 29.617985120885574, 1.0, 0.0]
600	[7.109377428870642, 3.866334758458771, 32.43042670411871, 0.9996428489685059, 0.0]	[9.867061240311706, 3.7186524783905863, 61.48408761921119, 0.9992856979370117, 0.0]	[189.82944948288696, 5.440824201904153, 1843.886252809828, 0.7142857313156128, 0.0]	[166.31945660529038, 4.912584649116167, 1614.0687195617422, 0.75, 0.0]	[145.88630680917055, 5.4659515560842, 1404.2035525308634, 0.7846428751945496, 0.0]	[236.47918535342438, 6.070575372999356, 2304.0860998042504, 0.6428571343421936, 0.0]	[189.51413602369206, 5.193565518967927, 1843.2057050472413, 0.7142857313156128, 0.0]	[52.319433223524086, 4.3792273056815, 479.4020591784258, 0.9285714030265808, 0.0]	[7.541137660198665, 4.74325235720279, 27.97885302995875, 0.9996428489685059, 0.0]	[6.613765347104325, 3.931601724115844, 26.821636229884813, 1.0, 0.0]
700	[6.6870363682293075, 3.7492364431197287, 29.377999251095787, 0.9996428489685059, 0.0]	[9.610789245940463, 3.705295444042378, 59.05493801898084, 0.9992856979370117, 0.0]	[189.81656183484768, 5.434873715179526, 1843.8168811966814, 0.7142857313156128, 0.0]	[166.30270459395686, 4.907652909469553, 1613.950516844873, 0.75, 0.0]	[145.5139667208594, 5.508319836860809, 1400.0564688399859, 0.7853571176528931, 0.0]	[236.46983800568262, 6.06337353632942, 2304.064644693532, 0.6428571343421936, 0.0]	[189.51031670597587, 5.188437044572463, 1843.218796614034, 0.7142857313156128, 0.0]	[52.9021943668314, 4.63259546659271, 482.6959890023869, 0.9282143115997314, 0.0]	[7.071747868126846, 4.724159788371422, 23.475880797554243, 1.0, 0.0]	[6.17091437150545, 3.866119978619849, 23.04794392885601, 1.0, 0.0]
800	[6.4472989693089024, 3.663890599947707, 27.83408369361195, 0.9996428489685059, 0.0]	[9.383258230219909, 3.696559487208885, 56.866987430110235, 0.9992856979370117, 0.0]	[189.8076629025713, 5.4302081744843544, 1843.7745472808692, 0.7142857313156128, 0.0]	[166.29269255686523, 4.903912159209153, 1613.887803976561, 0.75, 0.0]	[145.37069977427953, 5.49091722579082, 1398.7978254848872, 0.7853571176528931, 0.0]	[236.46309079439283, 6.056233965973951, 2304.0685682841886, 0.6428571343421936, 0.0]	[189.50783121381036, 5.183584853006346, 1843.24246360804, 0.7142857313156128, 0.0]	[51.95673508871994, 4.301591170199968, 476.5514391851997, 0.9285714030265808, 0.0]	[6.691730305444862, 4.614812645811284, 20.76917659633577, 1.0, 0.0]	[5.878483718621313, 3.7955758249034064, 20.82907893717907, 1.0, 0.0]
900	[6.2936765176365945, 3.603048493657584, 26.90628023979011, 0.9996428489685059, 0.0]	[9.179787608440153, 3.690946991347814, 54.88840617092338, 0.9992856979370117, 0.0]	[189.80280550691674, 5.425990380529133, 1843.768151263876, 0.7142857313156128, 0.0]	[166.28710939153183, 4.901024757159797, 1613.8608463437201, 0.75, 0.0]	[145.25460904037865, 5.47900235641402, 1397.7560668396463, 0.7853571176528931, 0.0]	[236.45910237475653, 6.049021406884375, 2304.1008096787214, 0.6428571343421936, 0.0]	[189.50647590269818, 5.178961191145032, 1843.2751471155316, 0.7142857313156128, 0.0]	[51.82958558236677, 4.273823494915048, 475.55762087451717, 0.9285714030265808, 0.0]	[6.472123144931171, 4.536640430114758, 19.354827148164127, 1.0, 0.0]	[5.7530448265382415, 3.7316850925176808, 20.21359734020561, 1.0, 0.0]
