	0	1	2	3	4	5	6	7	8	9
0	[0.9898474110411647, 0.9898474110411647, 1.386242267071543, 0.23666666448116302, 0.0]	[0.9891251073557806, 0.9891251073557806, 1.386288308677337, 0.2616666555404663, 0.0]	[0.989869330312586, 0.989869330312586, 1.3862234869666685, 0.2516666650772095, 0.0]	[0.9890917570069592, 0.9890917570069592, 1.3863711681392756, 0.20999999344348907, 0.0]	[0.9888997170671415, 0.9888997170671415, 1.3861616473171374, 0.28999999165534973, 0.0]	[0.9883782761900741, 0.9883782761900741, 1.3863447977825911, 0.24416667222976685, 0.0]	[0.9884378474798071, 0.9884378474798071, 1.386343980511837, 0.2108333259820938, 0.0]	[0.988723901104381, 0.988723901104381, 1.38626111230965, 0.2524999976158142, 0.0]	[0.9880938637795673, 0.9880938637795673, 1.3863350624297255, 0.2633333206176758, 0.0]	[0.9891310696043283, 0.9891310696043283, 1.3863147840151127, 0.24916666746139526, 0.0]
100	[0.27089127831624743, 0.27089127831624743, 0.25144942513463414, 0.9316666722297668, 0.0]	[0.2685344747197091, 0.2685344747197091, 0.26741618763812836, 0.92166668176651, 0.0]	[0.2704260339405975, 0.2704260339405975, 0.2670344294458219, 0.9300000071525574, 0.0]	[0.27122030157953336, 0.27122030157953336, 0.2517378081410266, 0.9291666746139526, 0.0]	[0.2736344133566975, 0.2736344133566975, 0.30020055249522515, 0.9024999737739563, 0.0]	[0.29377077731556533, 0.29377077731556533, 0.38337165059339234, 0.9075000286102295, 0.0]	[0.29475306882564173, 0.29475306882564173, 0.3545596880172503, 0.9075000286102295, 0.0]	[0.2697510634418441, 0.2697510634418441, 0.25303437465119555, 0.9300000071525574, 0.0]	[0.2913160586033468, 0.2913160586033468, 0.4569755043537246, 0.9108333587646484, 0.0]	[0.2741501971684841, 0.2741501971684841, 0.4108220167370463, 0.8608333468437195, 0.0]
200	[0.2682091781127283, 0.2682091781127283, 0.21363354802401213, 0.9375, 0.0]	[0.26771281388703877, 0.26771281388703877, 0.21398733875983672, 0.9333333373069763, 0.0]	[0.26794061748944564, 0.26794061748944564, 0.21595446624589745, 0.9399999976158142, 0.0]	[0.26811030381261824, 0.26811030381261824, 0.21413372659057253, 0.9391666650772095, 0.0]	[0.26873056073313, 0.26873056073313, 0.22964942213322606, 0.9333333373069763, 0.0]	[0.29133593668425517, 0.29133593668425517, 0.2716792137543805, 0.925000011920929, 0.0]	[0.2853882690049701, 0.2853882690049701, 0.24197477681631213, 0.9141666889190674, 0.0]	[0.2679360416659121, 0.2679360416659121, 0.206581223087418, 0.9399999976158142, 0.0]	[0.2751213984777975, 0.2751213984777975, 0.2295361283156013, 0.9433333277702332, 0.0]	[0.2688039183354008, 0.2688039183354008, 0.24720493265650986, 0.9283333420753479, 0.0]
300	[0.2678603786658608, 0.2678603786658608, 0.19399362173895934, 0.9383333325386047, 0.0]	[0.26745075694736037, 0.26745075694736037, 0.19653497536661926, 0.9358333349227905, 0.0]	[0.26759654330914234, 0.26759654330914234, 0.19375107992272178, 0.9424999952316284, 0.0]	[0.267724944655449, 0.267724944655449, 0.1953999694801083, 0.9391666650772095, 0.0]	[0.26815332170631356, 0.26815332170631356, 0.20334699699422704, 0.9350000023841858, 0.0]	[0.27072554391472403, 0.27072554391472403, 0.23372938416554073, 0.9333333373069763, 0.0]	[0.273207557900067, 0.273207557900067, 0.1777485402804715, 0.9449999928474426, 0.0]	[0.26755961613641016, 0.26755961613641016, 0.19198302924440785, 0.940833330154419, 0.0]	[0.2697770253724699, 0.2697770253724699, 0.17499050516180906, 0.95333331823349, 0.0]	[0.2681488654904895, 0.2681488654904895, 0.2056660429991868, 0.934166669845581, 0.0]
400	[0.2677102255485259, 0.2677102255485259, 0.1833214540390791, 0.9424999952316284, 0.0]	[0.2673307698140733, 0.2673307698140733, 0.18644425573894266, 0.940833330154419, 0.0]	[0.2675135260072683, 0.2675135260072683, 0.18200029129112574, 0.9416666626930237, 0.0]	[0.2675479858031242, 0.2675479858031242, 0.1832033530998223, 0.940833330154419, 0.0]	[0.26790017547699474, 0.26790017547699474, 0.1891183192578688, 0.9366666674613953, 0.0]	[0.2684189807543303, 0.2684189807543303, 0.20315421936761124, 0.9383333325386047, 0.0]	[0.2703973172016719, 0.2703973172016719, 0.18666390478226713, 0.9424999952316284, 0.0]	[0.267378864316108, 0.267378864316108, 0.1851200784372866, 0.9416666626930237, 0.0]	[0.2685676198793364, 0.2685676198793364, 0.17259429896632483, 0.9458333253860474, 0.0]	[0.2679019216738199, 0.2679019216738199, 0.18876220719168102, 0.9399999976158142, 0.0]
500	[0.26757431822083144, 0.26757431822083144, 0.17636938315548398, 0.9416666626930237, 0.0]	[0.2672904319738243, 0.2672904319738243, 0.17972130028491526, 0.940833330154419, 0.0]	[0.2674657924773784, 0.2674657924773784, 0.17544615686328668, 0.9424999952316284, 0.0]	[0.2674632605170842, 0.2674632605170842, 0.17700990616942497, 0.9433333277702332, 0.0]	[0.26775051630076113, 0.26775051630076113, 0.18070812029802827, 0.9383333325386047, 0.0]	[0.2680287981496801, 0.2680287981496801, 0.19101412952158056, 0.9416666626930237, 0.0]	[0.26861203136878403, 0.26861203136878403, 0.18805048375376637, 0.9391666650772095, 0.0]	[0.2673142052033219, 0.2673142052033219, 0.17978708043893288, 0.9424999952316284, 0.0]	[0.2680088382600715, 0.2680088382600715, 0.16909655365680018, 0.9449999928474426, 0.0]	[0.2677563925612728, 0.2677563925612728, 0.17954554356718674, 0.9416666626930237, 0.0]
600	[0.267490276762776, 0.267490276762776, 0.17069251963073537, 0.9433333277702332, 0.0]	[0.2672707201173366, 0.2672707201173366, 0.17430088183540243, 0.940833330154419, 0.0]	[0.26743667628429624, 0.26743667628429624, 0.17136897455014155, 0.9433333277702332, 0.0]	[0.2674110694037458, 0.2674110694037458, 0.17232387543394842, 0.9416666626930237, 0.0]	[0.2676661366828583, 0.2676661366828583, 0.17462704849495078, 0.9391666650772095, 0.0]	[0.2678076988118855, 0.2678076988118855, 0.18145224323286352, 0.9449999928474426, 0.0]	[0.2681063175355644, 0.2681063175355644, 0.17799832570770047, 0.9383333325386047, 0.0]	[0.267294807201444, 0.267294807201444, 0.1754521253362416, 0.9416666626930237, 0.0]	[0.2677561631945461, 0.2677561631945461, 0.1653073957955912, 0.9466666579246521, 0.0]	[0.2676731959207474, 0.2676731959207474, 0.17370614745198643, 0.9416666626930237, 0.0]
700	[0.2674467284192449, 0.2674467284192449, 0.1665344461938299, 0.9449999928474426, 0.0]	[0.2672581600765151, 0.2672581600765151, 0.17024630647116012, 0.9424999952316284, 0.0]	[0.2673796945095174, 0.2673796945095174, 0.16826620752125887, 0.9441666603088379, 0.0]	[0.2673231524523069, 0.2673231524523069, 0.1687074551312603, 0.9424999952316284, 0.0]	[0.26751541438906407, 0.26751541438906407, 0.17022395474290594, 0.9424999952316284, 0.0]	[0.26757368576365936, 0.26757368576365936, 0.17485303311459488, 0.9466666579246521, 0.0]	[0.2679086651079145, 0.2679086651079145, 0.17182277843678467, 0.9416666626930237, 0.0]	[0.2672853966665368, 0.2672853966665368, 0.17197232806909749, 0.9424999952316284, 0.0]	[0.26764983187258784, 0.26764983187258784, 0.1615860269771157, 0.9483333230018616, 0.0]	[0.2676044996221089, 0.2676044996221089, 0.16990028028921078, 0.940833330154419, 0.0]
800	[0.26737677121580894, 0.26737677121580894, 0.1638886999712273, 0.9466666579246521, 0.0]	[0.26725095795728887, 0.26725095795728887, 0.16729530270727072, 0.9424999952316284, 0.0]	[0.2673288782167084, 0.2673288782167084, 0.1656288992542909, 0.9441666603088379, 0.0]	[0.2672933079250207, 0.2672933079250207, 0.1662081637412222, 0.9441666603088379, 0.0]	[0.26745401335942376, 0.26745401335942376, 0.1667973391414182, 0.9458333253860474, 0.0]	[0.2674961687775917, 0.2674961687775917, 0.1703132958029063, 0.9458333253860474, 0.0]	[0.26775232355763445, 0.26775232355763445, 0.16935416929411304, 0.9399999976158142, 0.0]	[0.2672762604871926, 0.2672762604871926, 0.16912497572895618, 0.9416666626930237, 0.0]	[0.26755592633902286, 0.26755592633902286, 0.1595668580800204, 0.9474999904632568, 0.0]	[0.26753144989012695, 0.26753144989012695, 0.1670088366495436, 0.9424999952316284, 0.0]
900	[0.26731479318655704, 0.26731479318655704, 0.16315372212391693, 0.9449999928474426, 0.0]	[0.26724640579494957, 0.26724640579494957, 0.16502397230427623, 0.9424999952316284, 0.0]	[0.2673113129062379, 0.2673113129062379, 0.16355359892253138, 0.9458333253860474, 0.0]	[0.2672747075911933, 0.2672747075911933, 0.16430406811730683, 0.9433333277702332, 0.0]	[0.2674100936397956, 0.2674100936397956, 0.16448229157688748, 0.9449999928474426, 0.0]	[0.2674275298913668, 0.2674275298913668, 0.16734398598825725, 0.9466666579246521, 0.0]	[0.2676474543664905, 0.2676474543664905, 0.1669609943530128, 0.9424999952316284, 0.0]	[0.2672643472861271, 0.2672643472861271, 0.166529574127744, 0.9424999952316284, 0.0]	[0.26750048781029745, 0.26750048781029745, 0.158000159571176, 0.949999988079071, 0.0]	[0.2674767028569427, 0.2674767028569427, 0.16437815783084858, 0.9441666603088379, 0.0]
